Date,VRPX
2024-02-27,2.9000000953674316
2024-02-28,3.180000066757202
2024-02-29,3.049999952316284
2024-03-01,3.509999990463257
2024-03-04,3.765000104904175
2024-03-05,4.300000190734863
2024-03-06,3.9800000190734863
2024-03-07,4.230000019073486
2024-03-08,4.53000020980835
2024-03-11,4.949999809265137
2024-03-12,4.019999980926514
2024-03-13,3.515000104904175
2024-03-14,3.869999885559082
2024-03-15,4.169000148773193
2024-03-18,3.7300000190734863
2024-03-19,4.175000190734863
2024-03-20,4.386000156402588
2024-03-21,4.139999866485596
2024-03-22,4.03000020980835
2024-03-25,3.805999994277954
2024-03-26,3.880000114440918
2024-03-27,3.7699999809265137
2024-03-28,4.261000156402588
2024-04-01,4.210000038146973
2024-04-02,4.170000076293945
2024-04-03,4.159999847412109
2024-04-04,4.090000152587891
2024-04-05,3.890000104904175
2024-04-08,3.75
2024-04-09,3.509999990463257
2024-04-10,3.6600000858306885
2024-04-11,3.609999895095825
2024-04-12,3.549999952316284
2024-04-15,3.5299999713897705
2024-04-16,3.4700000286102295
2024-04-17,3.4700000286102295
2024-04-18,4.039999961853027
2024-04-19,3.680000066757202
2024-04-22,3.299999952316284
2024-04-23,3.1600000858306885
2024-04-24,3.1700000762939453
2024-04-25,2.9179999828338623
2024-04-26,3.0999999046325684
2024-04-29,2.7699999809265137
2024-04-30,2.6500000953674316
2024-05-01,2.5399999618530273
2024-05-02,2.2300000190734863
2024-05-03,2.240000009536743
2024-05-06,2.309999942779541
2024-05-07,2.1600000858306885
2024-05-08,2.359999895095825
2024-05-09,2.490000009536743
2024-05-10,2.549999952316284
2024-05-13,3.0399999618530273
2024-05-14,2.2899999618530273
2024-05-15,0.7799999713897705
2024-05-16,0.800000011920929
2024-05-17,0.781000018119812
2024-05-20,0.7730000019073486
2024-05-21,0.7400000095367432
2024-05-22,0.7099999785423279
2024-05-23,0.7200000286102295
2024-05-24,0.7250000238418579
2024-05-28,0.7110000252723694
2024-05-29,0.7300000190734863
2024-05-30,0.7269999980926514
2024-05-31,0.699999988079071
2024-06-03,0.7099999785423279
2024-06-04,0.703000009059906
2024-06-05,0.7210000157356262
2024-06-06,0.8009999990463257
2024-06-07,0.75
2024-06-10,0.7129999995231628
2024-06-11,0.7149999737739563
2024-06-12,0.7099999785423279
2024-06-13,0.7039999961853027
2024-06-14,0.6850000023841858
2024-06-17,0.7590000033378601
2024-06-18,0.5699999928474426
2024-06-20,0.527999997138977
2024-06-21,0.5230000019073486
2024-06-24,0.4970000088214874
2024-06-25,0.5019999742507935
2024-06-26,0.49799999594688416
2024-06-27,0.5199999809265137
2024-06-28,0.5170000195503235
2024-07-01,0.5009999871253967
2024-07-02,0.5299999713897705
2024-07-03,0.531000018119812
2024-07-05,0.578000009059906
2024-07-08,1.1100000143051147
2024-07-09,1.159999966621399
2024-07-10,1.7000000476837158
2024-07-11,1.6699999570846558
2024-07-12,1.3600000143051147
2024-07-15,1.0700000524520874
2024-07-16,1.5099999904632568
2024-07-17,1.4500000476837158
2024-07-18,1.2799999713897705
2024-07-19,1.7000000476837158
2024-07-22,1.590000033378601
2024-07-23,1.6799999475479126
2024-07-24,1.6699999570846558
2024-07-25,1.5099999904632568
2024-07-26,1.3799999952316284
2024-07-29,1.350000023841858
2024-07-30,1.1200000047683716
2024-07-31,1.2200000286102295
2024-08-01,1.2400000095367432
2024-08-02,1.1299999952316284
2024-08-05,0.9860000014305115
2024-08-06,1.0199999809265137
2024-08-07,1.0099999904632568
2024-08-08,1.0099999904632568
2024-08-09,1.090000033378601
2024-08-12,1.0399999618530273
2024-08-13,0.8489999771118164
2024-08-14,0.8489999771118164
2024-08-15,0.8489999771118164
2024-08-16,0.8539999723434448
2024-08-19,0.9229999780654907
2024-08-20,1.2000000476837158
2024-08-21,1.0299999713897705
2024-08-22,0.7749999761581421
2024-08-23,0.8529999852180481
2024-08-26,0.8100000023841858
2024-08-27,0.7599999904632568
2024-08-28,0.7329999804496765
2024-08-29,0.8069999814033508
2024-08-30,0.8149999976158142
2024-09-03,0.8159999847412109
2024-09-04,0.8140000104904175
2024-09-05,0.8100000023841858
2024-09-06,0.8299999833106995
2024-09-09,0.7990000247955322
2024-09-10,0.8130000233650208
2024-09-11,0.800000011920929
2024-09-12,0.8489999771118164
2024-09-13,0.828000009059906
2024-09-16,0.7820000052452087
2024-09-17,0.7549999952316284
2024-09-18,0.7559999823570251
2024-09-19,0.7400000095367432
2024-09-20,0.7059999704360962
2024-09-23,0.6970000267028809
2024-09-24,0.6909999847412109
2024-09-25,0.6980000138282776
2024-09-26,0.6819999814033508
2024-09-27,0.6779999732971191
2024-09-30,0.6940000057220459
2024-10-01,0.6679999828338623
2024-10-02,0.6769999861717224
2024-10-03,0.6520000100135803
2024-10-04,0.6420000195503235
2024-10-07,0.4959999918937683
2024-10-08,0.4880000054836273
2024-10-09,0.4790000021457672
2024-10-10,0.46000000834465027
2024-10-11,0.47099998593330383
2024-10-14,0.47600001096725464
2024-10-15,0.44200000166893005
2024-10-16,0.578000009059906
2024-10-17,0.621999979019165
2024-10-18,0.6800000071525574
2024-10-21,0.722000002861023
2024-10-22,0.6420000195503235
2024-10-23,0.6240000128746033
2024-10-24,0.6200000047683716
2024-10-25,0.6190000176429749
2024-10-28,0.7200000286102295
2024-10-29,0.6990000009536743
2024-10-30,0.718999981880188
2024-10-31,0.7329999804496765
2024-11-01,0.7269999980926514
2024-11-04,0.7099999785423279
2024-11-05,0.6919999718666077
2024-11-06,0.7129999995231628
2024-11-07,0.7580000162124634
2024-11-08,0.7590000033378601
2024-11-11,0.6620000004768372
2024-11-12,0.6200000047683716
2024-11-13,0.6200000047683716
2024-11-14,0.6449999809265137
2024-11-15,0.6140000224113464
2024-11-18,0.6990000009536743
2024-11-19,0.6610000133514404
2024-11-20,0.6169999837875366
2024-11-21,0.5899999737739563
