Date,BLNK
2023-11-10,3.069999933242798
2023-11-13,3.430000066757202
2023-11-14,4.070000171661377
2023-11-15,4.440000057220459
2023-11-16,4.230000019073486
2023-11-17,3.9100000858306885
2023-11-20,3.9100000858306885
2023-11-21,3.6500000953674316
2023-11-22,3.490000009536743
2023-11-24,3.680000066757202
2023-11-27,3.4600000381469727
2023-11-28,3.4600000381469727
2023-11-29,3.4200000762939453
2023-11-30,3.2200000286102295
2023-12-01,3.3299999237060547
2023-12-04,3.2200000286102295
2023-12-05,2.950000047683716
2023-12-06,2.8499999046325684
2023-12-07,2.880000114440918
2023-12-08,2.9100000858306885
2023-12-11,2.950000047683716
2023-12-12,2.869999885559082
2023-12-13,3.059999942779541
2023-12-14,3.2300000190734863
2023-12-15,3.1600000858306885
2023-12-18,3.240000009536743
2023-12-19,3.3399999141693115
2023-12-20,3.049999952316284
2023-12-21,3.0999999046325684
2023-12-22,3.5899999141693115
2023-12-26,4.119999885559082
2023-12-27,3.680000066757202
2023-12-28,3.690000057220459
2023-12-29,3.390000104904175
2024-01-02,3.1700000762939453
2024-01-03,2.9100000858306885
2024-01-04,2.799999952316284
2024-01-05,2.819999933242798
2024-01-08,3.0299999713897705
2024-01-09,2.859999895095825
2024-01-10,2.8399999141693115
2024-01-11,2.680000066757202
2024-01-12,2.5399999618530273
2024-01-16,2.319999933242798
2024-01-17,2.2950000762939453
2024-01-18,2.240000009536743
2024-01-19,2.5
2024-01-22,2.5799999237060547
2024-01-23,2.6700000762939453
2024-01-24,2.5299999713897705
2024-01-25,2.4600000381469727
2024-01-26,2.4700000286102295
2024-01-29,2.6500000953674316
2024-01-30,2.5399999618530273
2024-01-31,2.4000000953674316
2024-02-01,2.5299999713897705
2024-02-02,2.4200000762939453
2024-02-05,2.259999990463257
2024-02-06,2.450000047683716
2024-02-07,2.5299999713897705
2024-02-08,2.740000009536743
2024-02-09,2.7899999618530273
2024-02-12,2.930000066757202
2024-02-13,2.680000066757202
2024-02-14,3.5399999618530273
2024-02-15,3.490000009536743
2024-02-16,3.3499999046325684
2024-02-20,3.0899999141693115
2024-02-21,2.990000009536743
2024-02-22,2.9100000858306885
2024-02-23,2.890000104904175
2024-02-26,3.1500000953674316
2024-02-27,3.1500000953674316
2024-02-28,3.069999933242798
2024-02-29,3.180000066757202
2024-03-01,3.2300000190734863
2024-03-04,3.0399999618530273
2024-03-05,2.9700000286102295
2024-03-06,3.119999885559082
2024-03-07,3.109999895095825
2024-03-08,3.190000057220459
2024-03-11,3.109999895095825
2024-03-12,3.140000104904175
2024-03-13,3.309999942779541
2024-03-14,3.430000066757202
2024-03-15,2.9200000762939453
2024-03-18,2.7149999141693115
2024-03-19,2.5899999141693115
2024-03-20,2.700000047683716
2024-03-21,2.619999885559082
2024-03-22,2.390000104904175
2024-03-25,2.5199999809265137
2024-03-26,2.5999999046325684
2024-03-27,2.9800000190734863
2024-03-28,3.009999990463257
2024-04-01,2.9800000190734863
2024-04-02,2.809999942779541
2024-04-03,2.8299999237060547
2024-04-04,2.7699999809265137
2024-04-05,2.700000047683716
2024-04-08,2.6700000762939453
2024-04-09,2.6500000953674316
2024-04-10,2.5299999713897705
2024-04-11,2.569999933242798
2024-04-12,2.4800000190734863
2024-04-15,2.2899999618530273
2024-04-16,2.369999885559082
2024-04-17,2.380000114440918
2024-04-18,2.359999895095825
2024-04-19,2.2899999618530273
2024-04-22,2.299999952316284
2024-04-23,2.3499999046325684
2024-04-24,2.3299999237060547
2024-04-25,2.309999942779541
2024-04-26,2.4200000762939453
2024-04-29,2.5199999809265137
2024-04-30,2.5299999713897705
2024-05-01,2.5999999046325684
2024-05-02,2.890000104904175
2024-05-03,3.0399999618530273
2024-05-06,3.2100000381469727
2024-05-07,2.9200000762939453
2024-05-08,2.9000000953674316
2024-05-09,2.8399999141693115
2024-05-10,2.819999933242798
2024-05-13,3.0999999046325684
2024-05-14,3.2799999713897705
2024-05-15,3.309999942779541
2024-05-16,3.3299999237060547
2024-05-17,3.2899999618530273
2024-05-20,3.119999885559082
2024-05-21,3.0899999141693115
2024-05-22,3.2699999809265137
2024-05-23,3.119999885559082
2024-05-24,3.190000057220459
2024-05-28,3.049999952316284
2024-05-29,3.0299999713897705
2024-05-30,3.1700000762939453
2024-05-31,3.109999895095825
2024-06-03,3.140000104904175
2024-06-04,3.0399999618530273
2024-06-05,3.2899999618530273
2024-06-06,3.1500000953674316
2024-06-07,3.059999942779541
2024-06-10,3.240000009536743
2024-06-11,3.3499999046325684
2024-06-12,3.4100000858306885
2024-06-13,3.1600000858306885
2024-06-14,3.0399999618530273
2024-06-17,2.9200000762939453
2024-06-18,2.809999942779541
2024-06-20,2.6700000762939453
2024-06-21,2.700000047683716
2024-06-24,2.740000009536743
2024-06-25,2.7799999713897705
2024-06-26,2.690000057220459
2024-06-27,2.799999952316284
2024-06-28,2.740000009536743
2024-07-01,2.680000066757202
2024-07-02,2.619999885559082
2024-07-03,2.7899999618530273
2024-07-05,2.859999895095825
2024-07-08,2.9200000762939453
2024-07-09,2.869999885559082
2024-07-10,3.069999933242798
2024-07-11,3.299999952316284
2024-07-12,3.4800000190734863
2024-07-15,3.4700000286102295
2024-07-16,3.700000047683716
2024-07-17,3.4700000286102295
2024-07-18,3.319999933242798
2024-07-19,3.119999885559082
2024-07-22,3.109999895095825
2024-07-23,3.3299999237060547
2024-07-24,3.190000057220459
2024-07-25,3.259999990463257
2024-07-26,3.4100000858306885
2024-07-29,3.319999933242798
2024-07-30,3.180000066757202
2024-07-31,3.2899999618530273
2024-08-01,3.059999942779541
2024-08-02,2.8299999237060547
2024-08-05,2.759999990463257
2024-08-06,2.690000057220459
2024-08-07,2.5199999809265137
2024-08-08,2.130000114440918
2024-08-09,2.0
2024-08-12,1.909999966621399
2024-08-13,2.1700000762939453
2024-08-14,2.069999933242798
2024-08-15,2.130000114440918
2024-08-16,2.0999999046325684
2024-08-19,2.0999999046325684
2024-08-20,2.069999933242798
2024-08-21,2.109999895095825
2024-08-22,2.009999990463257
2024-08-23,2.0999999046325684
2024-08-26,2.0799999237060547
2024-08-27,2.0
2024-08-28,1.8300000429153442
2024-08-29,1.8300000429153442
2024-08-30,1.8600000143051147
2024-09-03,1.7100000381469727
2024-09-04,1.659999966621399
2024-09-05,1.659999966621399
2024-09-06,1.5700000524520874
2024-09-09,1.5700000524520874
2024-09-10,1.659999966621399
2024-09-11,1.809999942779541
2024-09-12,1.7799999713897705
2024-09-13,1.840000033378601
2024-09-16,1.7899999618530273
2024-09-17,1.8799999952316284
2024-09-18,1.809999942779541
2024-09-19,1.809999942779541
2024-09-20,1.7400000095367432
2024-09-23,1.690000057220459
2024-09-24,1.7400000095367432
2024-09-25,1.649999976158142
2024-09-26,1.690000057220459
2024-09-27,1.7599999904632568
2024-09-30,1.7200000286102295
2024-10-01,1.6699999570846558
2024-10-02,1.6799999475479126
2024-10-03,1.7799999713897705
2024-10-04,1.9600000381469727
2024-10-07,1.9600000381469727
2024-10-08,1.909999966621399
2024-10-09,1.9500000476837158
2024-10-10,1.8600000143051147
2024-10-11,1.9900000095367432
2024-10-14,1.9900000095367432
2024-10-15,2.009999990463257
2024-10-16,2.0399999618530273
2024-10-17,2.0299999713897705
2024-10-18,2.109999895095825
2024-10-21,2.109999895095825
2024-10-22,2.0799999237060547
2024-10-23,1.9800000190734863
2024-10-24,2.1600000858306885
2024-10-25,2.200000047683716
2024-10-28,2.25
2024-10-29,2.130000114440918
2024-10-30,2.0799999237060547
2024-10-31,1.9800000190734863
2024-11-01,2.0399999618530273
2024-11-04,2.009999990463257
2024-11-05,2.1500000953674316
2024-11-06,1.909999966621399
2024-11-07,2.009999990463257
2024-11-08,1.6699999570846558
2024-11-11,1.8300000429153442
2024-11-12,1.7799999713897705
2024-11-13,1.690000057220459
2024-11-14,1.6100000143051147
2024-11-15,1.5199999809265137
2024-11-18,1.5800000429153442
2024-11-19,1.5499999523162842
2024-11-20,1.534999966621399
2024-11-21,1.5199999809265137
