Date,TEF
2024-10-02,4.760000228881836
2024-10-03,4.730000019073486
2024-10-04,4.75
2024-10-07,4.78000020980835
2024-10-08,4.800000190734863
2024-10-09,4.809999942779541
2024-10-10,4.769999980926514
2024-10-11,4.769999980926514
2024-10-14,4.78000020980835
2024-10-15,4.760000228881836
2024-10-16,4.880000114440918
2024-10-17,4.829999923706055
2024-10-18,4.769999980926514
2024-10-21,4.71999979019165
2024-10-22,4.670000076293945
2024-10-23,4.639999866485596
2024-10-24,4.659999847412109
2024-10-25,4.619999885559082
2024-10-28,4.650000095367432
2024-10-29,4.659999847412109
2024-10-30,4.659999847412109
2024-10-31,4.630000114440918
2024-11-01,4.650000095367432
2024-11-04,4.650000095367432
2024-11-05,4.670000076293945
2024-11-06,4.5
2024-11-07,4.449999809265137
2024-11-08,4.460000038146973
2024-11-11,4.369999885559082
2024-11-12,4.289999961853027
2024-11-13,4.28000020980835
2024-11-14,4.300000190734863
2024-11-15,4.409999847412109
2024-11-18,4.489999771118164
2024-11-19,4.539999961853027
2024-11-20,4.510000228881836
2024-11-21,4.429999828338623
