Date,VERV
2023-12-04,12.010000228881836
2023-12-05,11.569999694824219
2023-12-06,12.489999771118164
2023-12-07,12.90999984741211
2023-12-08,12.789999961853027
2023-12-11,12.40999984741211
2023-12-12,12.119999885559082
2023-12-13,13.3100004196167
2023-12-14,14.319999694824219
2023-12-15,13.859999656677246
2023-12-18,13.520000457763672
2023-12-19,14.300000190734863
2023-12-20,13.579999923706055
2023-12-21,14.09000015258789
2023-12-22,14.289999961853027
2023-12-26,14.8100004196167
2023-12-27,14.670000076293945
2023-12-28,14.949999809265137
2023-12-29,13.9399995803833
2024-01-02,14.0
2024-01-03,13.0
2024-01-04,13.609999656677246
2024-01-05,13.319999694824219
2024-01-08,13.930000305175781
2024-01-09,13.920000076293945
2024-01-10,13.789999961853027
2024-01-11,13.010000228881836
2024-01-12,12.770000457763672
2024-01-16,12.539999961853027
2024-01-17,12.380000114440918
2024-01-18,12.319999694824219
2024-01-19,11.9399995803833
2024-01-22,12.390000343322754
2024-01-23,12.170000076293945
2024-01-24,11.460000038146973
2024-01-25,11.850000381469727
2024-01-26,11.539999961853027
2024-01-29,11.989999771118164
2024-01-30,11.25
2024-01-31,10.819999694824219
2024-02-01,11.210000038146973
2024-02-02,11.010000228881836
2024-02-05,10.8100004196167
2024-02-06,11.460000038146973
2024-02-07,10.949999809265137
2024-02-08,11.8100004196167
2024-02-09,12.399999618530273
2024-02-12,13.430000305175781
2024-02-13,12.1899995803833
2024-02-14,12.75
2024-02-15,13.279999732971191
2024-02-16,13.09000015258789
2024-02-20,13.0600004196167
2024-02-21,13.130000114440918
2024-02-22,13.319999694824219
2024-02-23,13.449999809265137
2024-02-26,14.4399995803833
2024-02-27,17.540000915527344
2024-02-28,17.959999084472656
2024-02-29,17.049999237060547
2024-03-01,16.290000915527344
2024-03-04,15.84000015258789
2024-03-05,15.140000343322754
2024-03-06,15.069999694824219
2024-03-07,14.9399995803833
2024-03-08,14.960000038146973
2024-03-11,14.420000076293945
2024-03-12,13.920000076293945
2024-03-13,14.34000015258789
2024-03-14,13.600000381469727
2024-03-15,13.8100004196167
2024-03-18,13.3100004196167
2024-03-19,13.010000228881836
2024-03-20,13.380000114440918
2024-03-21,13.210000038146973
2024-03-22,12.970000267028809
2024-03-25,13.15999984741211
2024-03-26,12.789999961853027
2024-03-27,13.1899995803833
2024-03-28,13.279999732971191
2024-04-01,12.789999961853027
2024-04-02,8.319999694824219
2024-04-03,8.710000038146973
2024-04-04,8.680000305175781
2024-04-05,8.520000457763672
2024-04-08,8.399999618530273
2024-04-09,8.75
2024-04-10,8.010000228881836
2024-04-11,8.069999694824219
2024-04-12,7.599999904632568
2024-04-15,7.309999942779541
2024-04-16,7.139999866485596
2024-04-17,6.739999771118164
2024-04-18,6.659999847412109
2024-04-19,6.639999866485596
2024-04-22,6.909999847412109
2024-04-23,6.880000114440918
2024-04-24,6.579999923706055
2024-04-25,6.21999979019165
2024-04-26,6.159999847412109
2024-04-29,6.260000228881836
2024-04-30,6.010000228881836
2024-05-01,6.0
2024-05-02,6.150000095367432
2024-05-03,6.409999847412109
2024-05-06,6.409999847412109
2024-05-07,6.159999847412109
2024-05-08,6.079999923706055
2024-05-09,6.360000133514404
2024-05-10,6.010000228881836
2024-05-13,6.21999979019165
2024-05-14,6.230000019073486
2024-05-15,6.230000019073486
2024-05-16,6.380000114440918
2024-05-17,5.980000019073486
2024-05-20,5.949999809265137
2024-05-21,5.539999961853027
2024-05-22,5.599999904632568
2024-05-23,5.329999923706055
2024-05-24,5.28000020980835
2024-05-28,5.239999771118164
2024-05-29,5.079999923706055
2024-05-30,5.139999866485596
2024-05-31,5.190000057220459
2024-06-03,5.25
2024-06-04,5.289999961853027
2024-06-05,5.340000152587891
2024-06-06,5.28000020980835
2024-06-07,5.210000038146973
2024-06-10,5.360000133514404
2024-06-11,5.329999923706055
2024-06-12,5.590000152587891
2024-06-13,5.599999904632568
2024-06-14,5.420000076293945
2024-06-17,5.269999980926514
2024-06-18,5.099999904632568
2024-06-20,5.130000114440918
2024-06-21,5.289999961853027
2024-06-24,5.28000020980835
2024-06-25,5.230000019073486
2024-06-26,5.019999980926514
2024-06-27,4.760000228881836
2024-06-28,4.880000114440918
2024-07-01,4.980000019073486
2024-07-02,5.0
2024-07-03,5.139999866485596
2024-07-05,5.25
2024-07-08,5.670000076293945
2024-07-09,6.28000020980835
2024-07-10,6.050000190734863
2024-07-11,6.369999885559082
2024-07-12,6.730000019073486
2024-07-15,7.159999847412109
2024-07-16,7.860000133514404
2024-07-17,7.510000228881836
2024-07-18,6.820000171661377
2024-07-19,6.889999866485596
2024-07-22,7.179999828338623
2024-07-23,7.699999809265137
2024-07-24,7.079999923706055
2024-07-25,7.480000019073486
2024-07-26,7.400000095367432
2024-07-29,7.119999885559082
2024-07-30,7.019999980926514
2024-07-31,7.0
2024-08-01,6.730000019073486
2024-08-02,6.309999942779541
2024-08-05,5.96999979019165
2024-08-06,6.099999904632568
2024-08-07,5.679999828338623
2024-08-08,5.440000057220459
2024-08-09,4.989999771118164
2024-08-12,4.659999847412109
2024-08-13,4.539999961853027
2024-08-14,4.400000095367432
2024-08-15,4.539999961853027
2024-08-16,4.46999979019165
2024-08-19,4.949999809265137
2024-08-20,5.059999942779541
2024-08-21,5.119999885559082
2024-08-22,4.840000152587891
2024-08-23,4.940000057220459
2024-08-26,5.110000133514404
2024-08-27,5.519999980926514
2024-08-28,5.869999885559082
2024-08-29,6.130000114440918
2024-08-30,6.699999809265137
2024-09-03,6.079999923706055
2024-09-04,6.099999904632568
2024-09-05,5.53000020980835
2024-09-06,5.59499979019165
2024-09-09,5.619999885559082
2024-09-10,5.610000133514404
2024-09-11,5.869999885559082
2024-09-12,5.650000095367432
2024-09-13,5.5
2024-09-16,5.420000076293945
2024-09-17,5.389999866485596
2024-09-18,5.510000228881836
2024-09-19,5.380000114440918
2024-09-20,5.190000057220459
2024-09-23,5.019999980926514
2024-09-24,4.949999809265137
2024-09-25,4.769999980926514
2024-09-26,4.960000038146973
2024-09-27,4.980000019073486
2024-09-30,4.840000152587891
2024-10-01,4.789999961853027
2024-10-02,4.800000190734863
2024-10-03,4.71999979019165
2024-10-04,5.0
2024-10-07,4.789999961853027
2024-10-08,4.519999980926514
2024-10-09,4.570000171661377
2024-10-10,4.599999904632568
2024-10-11,4.670000076293945
2024-10-14,5.03000020980835
2024-10-15,5.590000152587891
2024-10-16,5.599999904632568
2024-10-17,5.460000038146973
2024-10-18,5.650000095367432
2024-10-21,5.550000190734863
2024-10-22,5.690000057220459
2024-10-23,5.539999961853027
2024-10-24,5.71999979019165
2024-10-25,5.96999979019165
2024-10-28,5.940000057220459
2024-10-29,5.989999771118164
2024-10-30,5.789999961853027
2024-10-31,5.730000019073486
2024-11-01,5.929999828338623
2024-11-04,6.050000190734863
2024-11-05,6.380000114440918
2024-11-06,6.409999847412109
2024-11-07,6.360000133514404
2024-11-08,6.309999942779541
2024-11-11,6.420000076293945
2024-11-12,6.409999847412109
2024-11-13,5.789999961853027
2024-11-14,5.380000114440918
2024-11-15,4.789999961853027
2024-11-18,4.5
2024-11-19,4.840000152587891
2024-11-20,4.550000190734863
2024-11-21,4.599999904632568
