Date,TZUP
2024-04-09,5.0
2024-04-10,5.0
2024-04-11,5.0
2024-04-12,5.0
2024-04-15,5.0
2024-04-16,5.849999904632568
2024-04-17,5.849999904632568
2024-04-18,5.849999904632568
2024-04-19,5.849999904632568
2024-04-22,5.849999904632568
2024-04-23,5.849999904632568
2024-04-24,5.849999904632568
2024-04-25,5.849999904632568
2024-04-26,5.849999904632568
2024-04-29,5.849999904632568
2024-04-30,4.0
2024-05-01,4.099999904632568
2024-05-02,4.099999904632568
2024-05-03,4.099999904632568
2024-05-06,4.099999904632568
2024-05-07,4.099999904632568
2024-05-08,4.099999904632568
2024-05-09,4.099999904632568
2024-05-10,4.099999904632568
2024-05-13,4.099999904632568
2024-05-14,4.099999904632568
2024-05-15,4.099999904632568
2024-05-16,4.099999904632568
2024-05-17,4.099999904632568
2024-05-20,4.099999904632568
2024-05-21,4.099999904632568
2024-05-22,4.099999904632568
2024-05-23,5.0
2024-05-24,4.53000020980835
2024-05-28,4.53000020980835
2024-05-29,4.53000020980835
2024-05-30,4.53000020980835
2024-05-31,4.53000020980835
2024-06-03,4.53000020980835
2024-06-04,4.53000020980835
2024-06-05,4.53000020980835
2024-06-06,4.53000020980835
2024-06-07,4.449999809265137
2024-06-10,4.449999809265137
2024-06-11,4.449999809265137
2024-06-12,4.0
2024-06-13,4.0
2024-06-14,4.0
2024-06-17,4.0
2024-06-18,4.0
2024-06-20,4.0
2024-06-21,4.0
2024-06-24,4.0
2024-06-25,4.170000076293945
2024-06-26,4.150000095367432
2024-06-27,4.119999885559082
2024-06-28,4.119999885559082
2024-07-01,4.25
2024-07-02,4.25
2024-07-03,4.25
2024-07-05,4.25
2024-07-08,4.25
2024-07-09,4.25
2024-07-10,4.25
2024-07-11,4.25
2024-07-12,4.25
2024-07-15,4.25
2024-07-16,4.25
2024-07-17,4.25
2024-07-18,4.800000190734863
2024-07-19,4.800000190734863
2024-07-22,4.800000190734863
2024-07-23,4.800000190734863
2024-07-24,4.800000190734863
2024-07-25,4.800000190734863
2024-07-26,4.800000190734863
2024-07-29,4.800000190734863
2024-07-30,4.800000190734863
2024-07-31,4.800000190734863
2024-08-01,4.800000190734863
2024-08-02,4.800000190734863
2024-08-05,5.5
2024-08-06,5.75
2024-08-07,5.75
2024-08-08,5.309999942779541
2024-08-09,5.349999904632568
2024-08-12,5.25
2024-08-13,6.300000190734863
2024-08-14,6.300000190734863
2024-08-15,5.349999904632568
2024-08-16,5.340000152587891
2024-08-19,5.349999904632568
2024-08-20,5.349999904632568
2024-08-21,5.349999904632568
2024-08-22,5.309999942779541
2024-08-23,5.300000190734863
2024-08-26,5.349999904632568
2024-08-27,5.349999904632568
2024-08-28,5.300000190734863
2024-08-29,5.300000190734863
2024-08-30,5.340000152587891
2024-09-03,5.300000190734863
2024-09-04,5.349999904632568
2024-09-05,5.300000190734863
2024-09-06,5.25
2024-09-09,5.25
2024-09-10,5.340000152587891
2024-09-11,5.300000190734863
2024-09-12,5.25
2024-09-13,5.400000095367432
2024-09-16,5.300000190734863
2024-09-17,5.269999980926514
2024-09-18,5.300000190734863
2024-09-19,5.248000144958496
2024-09-20,5.400000095367432
2024-09-23,6.5
2024-09-24,5.831999778747559
2024-09-25,5.75
2024-09-26,5.949999809265137
2024-09-27,5.699999809265137
2024-09-30,5.75
2024-10-01,5.925000190734863
2024-10-02,5.659999847412109
2024-10-03,5.5
2024-10-04,5.465000152587891
2024-10-07,5.369999885559082
2024-10-08,5.650000095367432
2024-10-09,6.099999904632568
2024-10-10,6.25
2024-10-11,6.269999980926514
2024-10-14,6.269999980926514
2024-10-15,5.989999771118164
2024-10-16,6.426000118255615
2024-10-17,6.2129998207092285
2024-10-18,6.5
2024-10-21,6.5
2024-10-22,6.400000095367432
2024-10-23,6.349999904632568
2024-10-24,6.5
2024-10-25,6.599999904632568
2024-10-28,6.300000190734863
2024-10-29,5.25
2024-10-30,5.46999979019165
2024-10-31,5.710000038146973
2024-11-01,5.869999885559082
2024-11-04,5.559999942779541
2024-11-05,5.300000190734863
2024-11-06,5.440000057220459
2024-11-07,5.03000020980835
2024-11-08,4.940000057220459
2024-11-11,5.119999885559082
2024-11-12,5.329999923706055
2024-11-13,4.920000076293945
2024-11-14,3.8299999237060547
2024-11-15,3.2100000381469727
2024-11-18,3.700000047683716
2024-11-19,3.450000047683716
2024-11-20,3.75
2024-11-21,4.050000190734863
