Date,ADAP
2023-12-05,0.5609999895095825
2023-12-06,0.5619999766349792
2023-12-07,0.5699999928474426
2023-12-08,0.5450000166893005
2023-12-11,0.5019999742507935
2023-12-12,0.4950000047683716
2023-12-13,0.5090000033378601
2023-12-14,0.4880000054836273
2023-12-15,0.44999998807907104
2023-12-18,0.44999998807907104
2023-12-19,0.46000000834465027
2023-12-20,0.4410000145435333
2023-12-21,0.4729999899864197
2023-12-22,0.5
2023-12-26,0.5839999914169312
2023-12-27,0.718999981880188
2023-12-28,0.6899999976158142
2023-12-29,0.7929999828338623
2024-01-02,0.7459999918937683
2024-01-03,0.722000002861023
2024-01-04,0.8109999895095825
2024-01-05,0.8799999952316284
2024-01-08,0.9350000023841858
2024-01-09,0.9160000085830688
2024-01-10,0.8999999761581421
2024-01-11,0.8799999952316284
2024-01-12,0.8230000138282776
2024-01-16,0.7099999785423279
2024-01-17,0.7250000238418579
2024-01-18,0.7229999899864197
2024-01-19,0.703000009059906
2024-01-22,0.7260000109672546
2024-01-23,0.7599999904632568
2024-01-24,0.7149999737739563
2024-01-25,0.7369999885559082
2024-01-26,0.7300000190734863
2024-01-29,0.7940000295639038
2024-01-30,0.875
2024-01-31,0.9599999785423279
2024-02-01,1.0
2024-02-02,1.0399999618530273
2024-02-05,1.1699999570846558
2024-02-06,1.3300000429153442
2024-02-07,1.2400000095367432
2024-02-08,1.149999976158142
2024-02-09,1.25
2024-02-12,1.2100000381469727
2024-02-13,1.1950000524520874
2024-02-14,1.2799999713897705
2024-02-15,1.25
2024-02-16,1.2000000476837158
2024-02-20,1.2599999904632568
2024-02-21,1.5
2024-02-22,1.3799999952316284
2024-02-23,1.4800000190734863
2024-02-26,1.6399999856948853
2024-02-27,1.7100000381469727
2024-02-28,1.6100000143051147
2024-02-29,1.5700000524520874
2024-03-01,1.590000033378601
2024-03-04,1.4800000190734863
2024-03-05,1.4600000381469727
2024-03-06,1.7100000381469727
2024-03-07,1.7400000095367432
2024-03-08,1.75
2024-03-11,1.5399999618530273
2024-03-12,1.4900000095367432
2024-03-13,1.590000033378601
2024-03-14,1.4600000381469727
2024-03-15,1.4800000190734863
2024-03-18,1.4700000286102295
2024-03-19,1.409999966621399
2024-03-20,1.3300000429153442
2024-03-21,1.340000033378601
2024-03-22,1.440000057220459
2024-03-25,1.440000057220459
2024-03-26,1.5199999809265137
2024-03-27,1.5800000429153442
2024-03-28,1.5800000429153442
2024-04-01,1.4700000286102295
2024-04-02,1.399999976158142
2024-04-03,1.3799999952316284
2024-04-04,1.350000023841858
2024-04-05,1.3700000047683716
2024-04-08,1.3600000143051147
2024-04-09,1.3700000047683716
2024-04-10,1.2699999809265137
2024-04-11,1.2899999618530273
2024-04-12,1.159999966621399
2024-04-15,1.0499999523162842
2024-04-16,1.0299999713897705
2024-04-17,0.9869999885559082
2024-04-18,0.8980000019073486
2024-04-19,0.9769999980926514
2024-04-22,1.0099999904632568
2024-04-23,1.1399999856948853
2024-04-24,1.0800000429153442
2024-04-25,1.059999942779541
2024-04-26,1.0750000476837158
2024-04-29,1.149999976158142
2024-04-30,1.190000057220459
2024-05-01,1.2100000381469727
2024-05-02,1.190000057220459
2024-05-03,1.190000057220459
2024-05-06,1.149999976158142
2024-05-07,1.100000023841858
2024-05-08,1.1399999856948853
2024-05-09,1.1399999856948853
2024-05-10,1.1200000047683716
2024-05-13,1.1699999570846558
2024-05-14,1.149999976158142
2024-05-15,1.2400000095367432
2024-05-16,1.2000000476837158
2024-05-17,1.1100000143051147
2024-05-20,1.100000023841858
2024-05-21,1.0800000429153442
2024-05-22,1.0499999523162842
2024-05-23,1.0099999904632568
2024-05-24,1.0499999523162842
2024-05-28,1.0399999618530273
2024-05-29,1.0099999904632568
2024-05-30,1.0099999904632568
2024-05-31,1.1299999952316284
2024-06-03,1.0700000524520874
2024-06-04,1.0099999904632568
2024-06-05,1.059999942779541
2024-06-06,1.0299999713897705
2024-06-07,1.0199999809265137
2024-06-10,1.0399999618530273
2024-06-11,1.0399999618530273
2024-06-12,1.0399999618530273
2024-06-13,1.0399999618530273
2024-06-14,1.0099999904632568
2024-06-17,0.9369999766349792
2024-06-18,0.8799999952316284
2024-06-20,0.8730000257492065
2024-06-21,0.8899999856948853
2024-06-24,0.8809999823570251
2024-06-25,0.8659999966621399
2024-06-26,0.8320000171661377
2024-06-27,0.9810000061988831
2024-06-28,0.9750000238418579
2024-07-01,1.0499999523162842
2024-07-02,1.0499999523162842
2024-07-03,1.0199999809265137
2024-07-05,1.2200000286102295
2024-07-08,1.159999966621399
2024-07-09,1.2000000476837158
2024-07-10,1.190000057220459
2024-07-11,1.2400000095367432
2024-07-12,1.2799999713897705
2024-07-15,1.2450000047683716
2024-07-16,1.2699999809265137
2024-07-17,1.2599999904632568
2024-07-18,1.1799999475479126
2024-07-19,1.1699999570846558
2024-07-22,1.2100000381469727
2024-07-23,1.2300000190734863
2024-07-24,1.2300000190734863
2024-07-25,1.2999999523162842
2024-07-26,1.3899999856948853
2024-07-29,1.3700000047683716
2024-07-30,1.2999999523162842
2024-07-31,1.3300000429153442
2024-08-01,1.2699999809265137
2024-08-02,1.1699999570846558
2024-08-05,0.9800000190734863
2024-08-06,1.0
2024-08-07,1.0099999904632568
2024-08-08,0.9869999885559082
2024-08-09,0.9929999709129333
2024-08-12,1.090000033378601
2024-08-13,1.0499999523162842
2024-08-14,1.0399999618530273
2024-08-15,1.090000033378601
2024-08-16,1.0800000429153442
2024-08-19,1.1200000047683716
2024-08-20,1.059999942779541
2024-08-21,1.190000057220459
2024-08-22,1.1699999570846558
2024-08-23,1.2100000381469727
2024-08-26,1.3300000429153442
2024-08-27,1.2400000095367432
2024-08-28,1.2200000286102295
2024-08-29,1.2699999809265137
2024-08-30,1.2699999809265137
2024-09-03,1.2100000381469727
2024-09-04,1.159999966621399
2024-09-05,1.1100000143051147
2024-09-06,1.090000033378601
2024-09-09,1.1100000143051147
2024-09-10,1.0800000429153442
2024-09-11,1.0800000429153442
2024-09-12,1.100000023841858
2024-09-13,1.1100000143051147
2024-09-16,1.0499999523162842
2024-09-17,1.0499999523162842
2024-09-18,1.0399999618530273
2024-09-19,1.0099999904632568
2024-09-20,0.9959999918937683
2024-09-23,0.9380000233650208
2024-09-24,0.9710000157356262
2024-09-25,0.9190000295639038
2024-09-26,0.9369999766349792
2024-09-27,0.9769999980926514
2024-09-30,0.949999988079071
2024-10-01,0.9210000038146973
2024-10-02,0.875
2024-10-03,0.8949999809265137
2024-10-04,0.9509999752044678
2024-10-07,0.9100000262260437
2024-10-08,0.9089999794960022
2024-10-09,0.8899999856948853
2024-10-10,0.8790000081062317
2024-10-11,0.871999979019165
2024-10-14,0.8790000081062317
2024-10-15,0.8799999952316284
2024-10-16,0.8709999918937683
2024-10-17,0.8420000076293945
2024-10-18,0.8429999947547913
2024-10-21,0.8240000009536743
2024-10-22,0.8100000023841858
2024-10-23,0.7850000262260437
2024-10-24,0.75
2024-10-25,0.7379999756813049
2024-10-28,0.7369999885559082
2024-10-29,0.7049999833106995
2024-10-30,0.6970000267028809
2024-10-31,0.7260000109672546
2024-11-01,0.800000011920929
2024-11-04,0.828000009059906
2024-11-05,0.8299999833106995
2024-11-06,0.828000009059906
2024-11-07,0.7770000100135803
2024-11-08,0.796999990940094
2024-11-11,0.8240000009536743
2024-11-12,0.7940000295639038
2024-11-13,0.7710000276565552
2024-11-14,0.5910000205039978
2024-11-15,0.5870000123977661
2024-11-18,0.5950000286102295
2024-11-19,0.675000011920929
2024-11-20,0.6650000214576721
2024-11-21,0.6370000243186951
