Date,SENS
2023-03-30,0.6809999942779541
2023-03-31,0.7099999785423279
2023-04-03,0.6370000243186951
2023-04-04,0.5950000286102295
2023-04-05,0.6010000109672546
2023-04-06,0.5870000123977661
2023-04-10,0.5540000200271606
2023-04-11,0.6000000238418579
2023-04-12,0.5519999861717224
2023-04-13,0.6019999980926514
2023-04-14,0.5929999947547913
2023-04-17,0.5879999995231628
2023-04-18,0.6349999904632568
2023-04-19,0.6589999794960022
2023-04-20,0.6320000290870667
2023-04-21,0.6439999938011169
2023-04-24,0.6449999809265137
2023-04-25,0.5920000076293945
2023-04-26,0.5519999861717224
2023-04-27,0.5669999718666077
2023-04-28,0.5950000286102295
2023-05-01,0.6060000061988831
2023-05-02,0.5550000071525574
2023-05-03,0.5879999995231628
2023-05-04,0.5759999752044678
2023-05-05,0.6140000224113464
2023-05-08,0.6710000038146973
2023-05-09,0.6470000147819519
2023-05-10,0.8019999861717224
2023-05-11,0.7900000214576721
2023-05-12,0.7559999823570251
2023-05-15,0.7360000014305115
2023-05-16,0.7099999785423279
2023-05-17,0.7599999904632568
2023-05-18,0.7490000128746033
2023-05-19,0.7099999785423279
2023-05-22,0.7440000176429749
2023-05-23,0.7369999885559082
2023-05-24,0.7239999771118164
2023-05-25,0.6549999713897705
2023-05-26,0.6600000262260437
2023-05-30,0.6880000233650208
2023-05-31,0.6399999856948853
2023-06-01,0.6370000243186951
2023-06-02,0.7400000095367432
2023-06-05,0.7889999747276306
2023-06-06,0.7870000004768372
2023-06-07,0.7440000176429749
2023-06-08,0.7360000014305115
2023-06-09,0.7490000128746033
2023-06-12,0.7450000047683716
2023-06-13,0.7549999952316284
2023-06-14,0.7590000033378601
2023-06-15,0.7739999890327454
2023-06-16,0.800000011920929
2023-06-20,0.7509999871253967
2023-06-21,0.777999997138977
2023-06-22,0.8939999938011169
2023-06-23,0.8169999718666077
2023-06-26,0.7210000157356262
2023-06-27,0.7049999833106995
2023-06-28,0.7360000014305115
2023-06-29,0.765999972820282
2023-06-30,0.7630000114440918
2023-07-03,0.7919999957084656
2023-07-05,0.781000018119812
2023-07-06,0.7540000081062317
2023-07-07,0.7879999876022339
2023-07-10,0.8169999718666077
2023-07-11,0.8159999847412109
2023-07-12,0.8989999890327454
2023-07-13,0.9110000133514404
2023-07-14,0.875
2023-07-17,0.9190000295639038
2023-07-18,1.0499999523162842
2023-07-19,0.9169999957084656
2023-07-20,0.8299999833106995
2023-07-21,0.9169999957084656
2023-07-24,0.9120000004768372
2023-07-25,0.8980000019073486
2023-07-26,0.9330000281333923
2023-07-27,0.8899999856948853
2023-07-28,0.8970000147819519
2023-07-31,0.906000018119812
2023-08-01,0.8889999985694885
2023-08-02,0.8569999933242798
2023-08-03,0.8349999785423279
2023-08-04,0.8500000238418579
2023-08-07,0.8309999704360962
2023-08-08,0.8230000138282776
2023-08-09,0.7689999938011169
2023-08-10,0.7379999756813049
2023-08-11,0.675000011920929
2023-08-14,0.6100000143051147
2023-08-15,0.5699999928474426
2023-08-16,0.5299999713897705
2023-08-17,0.5170000195503235
2023-08-18,0.5299999713897705
2023-08-21,0.5260000228881836
2023-08-22,0.5120000243186951
2023-08-23,0.5400000214576721
2023-08-24,0.5080000162124634
2023-08-25,0.5230000019073486
2023-08-28,0.5009999871253967
2023-08-29,0.5419999957084656
2023-08-30,0.5299999713897705
2023-08-31,0.5080000162124634
2023-09-01,0.5640000104904175
2023-09-05,0.5730000138282776
2023-09-06,0.6200000047683716
2023-09-07,0.6060000061988831
2023-09-08,0.5929999947547913
2023-09-11,0.621999979019165
2023-09-12,0.6240000128746033
2023-09-13,0.5699999928474426
2023-09-14,0.5519999861717224
2023-09-15,0.5479999780654907
2023-09-18,0.5
2023-09-19,0.5299999713897705
2023-09-20,0.5199999809265137
2023-09-21,0.5400000214576721
2023-09-22,0.5249999761581421
2023-09-25,0.515999972820282
2023-09-26,0.5400000214576721
2023-09-27,0.5419999957084656
2023-09-28,0.5709999799728394
2023-09-29,0.6039999723434448
2023-10-02,0.5600000023841858
2023-10-03,0.5640000104904175
2023-10-04,0.5550000071525574
2023-10-05,0.5450000166893005
2023-10-06,0.5649999976158142
2023-10-09,0.5550000071525574
2023-10-10,0.5770000219345093
2023-10-11,0.5519999861717224
2023-10-12,0.5299999713897705
2023-10-13,0.5509999990463257
2023-10-16,0.5299999713897705
2023-10-17,0.5230000019073486
2023-10-18,0.5189999938011169
2023-10-19,0.5109999775886536
2023-10-20,0.5099999904632568
2023-10-23,0.5049999952316284
2023-10-24,0.5350000262260437
2023-10-25,0.5070000290870667
2023-10-26,0.5
2023-10-27,0.4819999933242798
2023-10-30,0.4830000102519989
2023-10-31,0.49399998784065247
2023-11-01,0.49000000953674316
2023-11-02,0.5099999904632568
2023-11-03,0.5360000133514404
2023-11-06,0.5260000228881836
2023-11-07,0.5210000276565552
2023-11-08,0.5189999938011169
2023-11-09,0.5130000114440918
2023-11-10,0.5230000019073486
2023-11-13,0.5550000071525574
2023-11-14,0.578000009059906
2023-11-15,0.6060000061988831
2023-11-16,0.597000002861023
2023-11-17,0.5879999995231628
2023-11-20,0.5889999866485596
2023-11-21,0.6129999756813049
2023-11-22,0.5910000205039978
2023-11-24,0.5910000205039978
2023-11-27,0.5960000157356262
2023-11-28,0.5809999704360962
2023-11-29,0.5899999737739563
2023-11-30,0.5899999737739563
2023-12-01,0.6389999985694885
2023-12-04,0.6589999794960022
2023-12-05,0.6399999856948853
2023-12-06,0.6169999837875366
2023-12-07,0.628000020980835
2023-12-08,0.6309999823570251
2023-12-11,0.640999972820282
2023-12-12,0.640999972820282
2023-12-13,0.6299999952316284
2023-12-14,0.6480000019073486
2023-12-15,0.6990000009536743
2023-12-18,0.6499999761581421
2023-12-19,0.652999997138977
2023-12-20,0.6320000290870667
2023-12-21,0.6150000095367432
2023-12-22,0.6050000190734863
2023-12-26,0.5899999737739563
2023-12-27,0.5740000009536743
2023-12-28,0.5709999799728394
2023-12-29,0.5699999928474426
2024-01-02,0.5600000023841858
2024-01-03,0.5360000133514404
2024-01-04,0.5400000214576721
2024-01-05,0.5320000052452087
2024-01-08,0.5690000057220459
2024-01-09,0.5600000023841858
2024-01-10,0.5580000281333923
2024-01-11,0.5400000214576721
2024-01-12,0.5220000147819519
2024-01-16,0.5070000290870667
2024-01-17,0.5019999742507935
2024-01-18,0.5199999809265137
2024-01-19,0.5210000276565552
2024-01-22,0.550000011920929
2024-01-23,0.527999997138977
2024-01-24,0.5220000147819519
2024-01-25,0.5220000147819519
2024-01-26,0.5299999713897705
2024-01-29,0.574999988079071
2024-01-30,0.5630000233650208
2024-01-31,0.5619999766349792
2024-02-01,0.5609999895095825
2024-02-02,0.5460000038146973
2024-02-05,0.531000018119812
2024-02-06,0.5550000071525574
2024-02-07,0.5299999713897705
2024-02-08,0.5400000214576721
2024-02-09,0.5450000166893005
2024-02-12,0.5849999785423279
2024-02-13,0.593999981880188
2024-02-14,0.6119999885559082
2024-02-15,0.6460000276565552
2024-02-16,0.7239999771118164
2024-02-20,0.6790000200271606
2024-02-21,0.6840000152587891
2024-02-22,0.6949999928474426
2024-02-23,0.7300000190734863
2024-02-26,0.7020000219345093
2024-02-27,0.6700000166893005
2024-02-28,0.699999988079071
2024-02-29,0.7020000219345093
2024-03-01,0.6290000081062317
2024-03-04,0.574999988079071
2024-03-05,0.5690000057220459
2024-03-06,0.5559999942779541
2024-03-07,0.5910000205039978
2024-03-08,0.625
2024-03-11,0.6069999933242798
2024-03-12,0.6129999756813049
2024-03-13,0.5649999976158142
2024-03-14,0.5600000023841858
2024-03-15,0.5799999833106995
2024-03-18,0.5600000023841858
2024-03-19,0.5770000219345093
2024-03-20,0.5709999799728394
2024-03-21,0.5630000233650208
2024-03-22,0.578000009059906
2024-03-25,0.5669999718666077
2024-03-26,0.5540000200271606
2024-03-27,0.5640000104904175
2024-03-28,0.531000018119812
2024-04-01,0.5239999890327454
2024-04-02,0.5099999904632568
2024-04-03,0.5019999742507935
2024-04-04,0.49399998784065247
2024-04-05,0.4880000054836273
2024-04-08,0.5
2024-04-09,0.5199999809265137
2024-04-10,0.503000020980835
2024-04-11,0.5009999871253967
2024-04-12,0.48100000619888306
2024-04-15,0.43700000643730164
2024-04-16,0.4320000112056732
2024-04-17,0.4020000100135803
2024-04-18,0.41600000858306885
2024-04-19,0.39899998903274536
2024-04-22,0.39899998903274536
2024-04-23,0.4300000071525574
2024-04-24,0.43299999833106995
2024-04-25,0.4180000126361847
2024-04-26,0.41600000858306885
2024-04-29,0.4359999895095825
2024-04-30,0.4869999885559082
2024-05-01,0.46299999952316284
2024-05-02,0.5180000066757202
2024-05-03,0.5049999952316284
2024-05-06,0.5040000081062317
2024-05-07,0.5009999871253967
2024-05-08,0.47600001096725464
2024-05-09,0.48100000619888306
2024-05-10,0.4659999907016754
2024-05-13,0.4440000057220459
2024-05-14,0.49000000953674316
2024-05-15,0.4959999918937683
2024-05-16,0.492000013589859
2024-05-17,0.48500001430511475
2024-05-20,0.4690000116825104
2024-05-21,0.4699999988079071
2024-05-22,0.47600001096725464
2024-05-23,0.4490000009536743
2024-05-24,0.4440000057220459
2024-05-28,0.4350000023841858
2024-05-29,0.4399999976158142
2024-05-30,0.4320000112056732
2024-05-31,0.4300000071525574
2024-06-03,0.4099999964237213
2024-06-04,0.41999998688697815
2024-06-05,0.4399999976158142
2024-06-06,0.42100000381469727
2024-06-07,0.4099999964237213
2024-06-10,0.4050000011920929
2024-06-11,0.4099999964237213
2024-06-12,0.4000000059604645
2024-06-13,0.38499999046325684
2024-06-14,0.39100000262260437
2024-06-17,0.3799999952316284
2024-06-18,0.3880000114440918
2024-06-20,0.38999998569488525
2024-06-21,0.3799999952316284
2024-06-24,0.36800000071525574
2024-06-25,0.3799999952316284
2024-06-26,0.3840000033378601
2024-06-27,0.40799999237060547
2024-06-28,0.39899998903274536
2024-07-01,0.3959999978542328
2024-07-02,0.3930000066757202
2024-07-03,0.39100000262260437
2024-07-05,0.3919999897480011
2024-07-08,0.3959999978542328
2024-07-09,0.4099999964237213
2024-07-10,0.44699999690055847
2024-07-11,0.4659999907016754
2024-07-12,0.4749999940395355
2024-07-15,0.4650000035762787
2024-07-16,0.47999998927116394
2024-07-17,0.4699999988079071
2024-07-18,0.4519999921321869
2024-07-19,0.4659999907016754
2024-07-22,0.4880000054836273
2024-07-23,0.47600001096725464
2024-07-24,0.460999995470047
2024-07-25,0.46000000834465027
2024-07-26,0.4339999854564667
2024-07-29,0.4320000112056732
2024-07-30,0.41999998688697815
2024-07-31,0.42399999499320984
2024-08-01,0.40400001406669617
2024-08-02,0.38999998569488525
2024-08-05,0.3840000033378601
2024-08-06,0.4059999883174896
2024-08-07,0.39500001072883606
2024-08-08,0.4050000011920929
2024-08-09,0.3779999911785126
2024-08-12,0.38499999046325684
2024-08-13,0.39399999380111694
2024-08-14,0.3959999978542328
2024-08-15,0.41200000047683716
2024-08-16,0.4129999876022339
2024-08-19,0.4090000092983246
2024-08-20,0.39800000190734863
2024-08-21,0.4090000092983246
2024-08-22,0.3970000147819519
2024-08-23,0.41999998688697815
2024-08-26,0.4000000059604645
2024-08-27,0.40400001406669617
2024-08-28,0.37299999594688416
2024-08-29,0.3840000033378601
2024-08-30,0.3889999985694885
2024-09-03,0.37400001287460327
2024-09-04,0.3709999918937683
2024-09-05,0.35600000619888306
2024-09-06,0.3230000138282776
2024-09-09,0.33799999952316284
2024-09-10,0.3400000035762787
2024-09-11,0.39399999380111694
2024-09-12,0.40700000524520874
2024-09-13,0.40700000524520874
2024-09-16,0.39500001072883606
2024-09-17,0.4350000023841858
2024-09-18,0.4099999964237213
2024-09-19,0.36800000071525574
2024-09-20,0.36000001430511475
2024-09-23,0.3479999899864197
2024-09-24,0.34599998593330383
2024-09-25,0.36000001430511475
2024-09-26,0.34599998593330383
2024-09-27,0.3490000069141388
2024-09-30,0.3499999940395355
2024-10-01,0.3370000123977661
2024-10-02,0.33500000834465027
2024-10-03,0.3330000042915344
2024-10-04,0.34299999475479126
2024-10-07,0.34200000762939453
2024-10-08,0.335999995470047
2024-10-09,0.33899998664855957
2024-10-10,0.33000001311302185
2024-10-11,0.3540000021457672
2024-10-14,0.3619999885559082
2024-10-15,0.35199999809265137
2024-10-16,0.35499998927116394
2024-10-17,0.3499999940395355
2024-10-18,0.35899999737739563
2024-10-21,0.3499999940395355
2024-10-22,0.3630000054836273
2024-10-23,0.34299999475479126
2024-10-24,0.3479999899864197
2024-10-25,0.33799999952316284
2024-10-28,0.3449999988079071
2024-10-29,0.3499999940395355
2024-10-30,0.34200000762939453
2024-10-31,0.33799999952316284
2024-11-01,0.3400000035762787
2024-11-04,0.3370000123977661
2024-11-05,0.33399999141693115
2024-11-06,0.3330000042915344
2024-11-07,0.3529999852180481
2024-11-08,0.3089999854564667
2024-11-11,0.3230000138282776
2024-11-12,0.3149999976158142
2024-11-13,0.29899999499320984
2024-11-14,0.2840000092983246
2024-11-15,0.28299999237060547
2024-11-18,0.3019999861717224
2024-11-19,0.3179999887943268
2024-11-20,0.31700000166893005
2024-11-21,0.3230000138282776
