Date,ALUR
2024-01-03,3.3399999141693115
2024-01-04,3.380000114440918
2024-01-05,3.430000066757202
2024-01-08,3.509999990463257
2024-01-09,3.4100000858306885
2024-01-10,3.4100000858306885
2024-01-11,3.369999885559082
2024-01-12,3.700000047683716
2024-01-16,3.490000009536743
2024-01-17,3.359999895095825
2024-01-18,3.1700000762939453
2024-01-19,3.0899999141693115
2024-01-22,2.990000009536743
2024-01-23,3.0799999237060547
2024-01-24,3.1700000762939453
2024-01-25,3.059999942779541
2024-01-26,3.2300000190734863
2024-01-29,3.130000114440918
2024-01-30,3.0399999618530273
2024-01-31,2.990000009536743
2024-02-01,2.9600000381469727
2024-02-02,2.940000057220459
2024-02-05,2.8499999046325684
2024-02-06,3.049999952316284
2024-02-07,2.990000009536743
2024-02-08,2.9600000381469727
2024-02-09,2.759999990463257
2024-02-12,3.049999952316284
2024-02-13,3.0899999141693115
2024-02-14,2.930000066757202
2024-02-15,2.880000114440918
2024-02-16,2.809999942779541
2024-02-20,3.0199999809265137
2024-02-21,3.0
2024-02-22,2.75
2024-02-23,2.8499999046325684
2024-02-26,2.809999942779541
2024-02-27,2.9700000286102295
2024-02-28,3.069999933242798
2024-02-29,3.2100000381469727
2024-03-01,3.25
2024-03-04,2.9800000190734863
2024-03-05,2.799999952316284
2024-03-06,2.809999942779541
2024-03-07,2.700000047683716
2024-03-08,2.7200000286102295
2024-03-11,2.609999895095825
2024-03-12,2.6500000953674316
2024-03-13,2.809999942779541
2024-03-14,2.7300000190734863
2024-03-15,2.6600000858306885
2024-03-18,2.630000114440918
2024-03-19,2.2100000381469727
2024-03-20,2.0999999046325684
2024-03-21,2.009999990463257
2024-03-22,1.850000023841858
2024-03-25,1.6799999475479126
2024-03-26,1.8700000047683716
2024-03-27,1.7599999904632568
2024-03-28,1.75
2024-04-01,1.7000000476837158
2024-04-02,1.9199999570846558
2024-04-03,1.7300000190734863
2024-04-04,3.0799999237060547
2024-04-05,2.430000066757202
2024-04-08,2.3299999237060547
2024-04-09,2.299999952316284
2024-04-10,2.2300000190734863
2024-04-11,2.369999885559082
2024-04-12,2.3399999141693115
2024-04-15,2.390000104904175
2024-04-16,2.359999895095825
2024-04-17,2.1700000762939453
2024-04-18,2.0399999618530273
2024-04-19,1.9900000095367432
2024-04-22,1.909999966621399
2024-04-23,1.7999999523162842
2024-04-24,1.8300000429153442
2024-04-25,1.850000023841858
2024-04-26,1.9199999570846558
2024-04-29,2.009999990463257
2024-04-30,2.009999990463257
2024-05-01,2.3499999046325684
2024-05-02,2.200000047683716
2024-05-03,2.299999952316284
2024-05-06,2.1500000953674316
2024-05-07,2.059999942779541
2024-05-08,2.119999885559082
2024-05-09,2.130000114440918
2024-05-10,1.9600000381469727
2024-05-13,1.940000057220459
2024-05-14,2.109999895095825
2024-05-15,1.9199999570846558
2024-05-16,1.8600000143051147
2024-05-17,1.7699999809265137
2024-05-20,1.690000057220459
2024-05-21,1.690000057220459
2024-05-22,1.6299999952316284
2024-05-23,1.5399999618530273
2024-05-24,1.6299999952316284
2024-05-28,1.590000033378601
2024-05-29,1.600000023841858
2024-05-30,1.5099999904632568
2024-05-31,1.5099999904632568
2024-06-03,1.4299999475479126
2024-06-04,1.5099999904632568
2024-06-05,1.440000057220459
2024-06-06,1.409999966621399
2024-06-07,1.2599999904632568
2024-06-10,1.190000057220459
2024-06-11,1.2400000095367432
2024-06-12,1.3899999856948853
2024-06-13,1.3899999856948853
2024-06-14,1.2300000190734863
2024-06-17,1.1200000047683716
2024-06-18,1.059999942779541
2024-06-20,2.5999999046325684
2024-06-21,2.2799999713897705
2024-06-24,1.899999976158142
2024-06-25,1.8700000047683716
2024-06-26,1.559999942779541
2024-06-27,1.2999999523162842
2024-06-28,0.9980000257492065
2024-07-01,1.1200000047683716
2024-07-02,1.2599999904632568
2024-07-03,1.2599999904632568
2024-07-05,1.159999966621399
2024-07-08,1.1200000047683716
2024-07-09,1.0499999523162842
2024-07-10,1.0299999713897705
2024-07-11,1.0399999618530273
2024-07-12,1.059999942779541
2024-07-15,1.0
2024-07-16,1.0
2024-07-17,0.9359999895095825
2024-07-18,0.8799999952316284
2024-07-19,0.8550000190734863
2024-07-22,0.8659999966621399
2024-07-23,0.8690000176429749
2024-07-24,0.8669999837875366
2024-07-25,0.8669999837875366
2024-07-26,0.8600000143051147
2024-07-29,0.8679999709129333
2024-07-30,0.8330000042915344
2024-07-31,0.8600000143051147
2024-08-01,0.8889999985694885
2024-08-02,0.8429999947547913
2024-08-05,0.7799999713897705
2024-08-06,0.718999981880188
2024-08-07,0.7459999918937683
2024-08-08,0.781000018119812
2024-08-09,0.7699999809265137
2024-08-12,0.7950000166893005
2024-08-13,0.777999997138977
2024-08-14,0.6940000057220459
2024-08-15,0.675000011920929
2024-08-16,0.6600000262260437
2024-08-19,0.6639999747276306
2024-08-20,0.6970000267028809
2024-08-21,0.671999990940094
2024-08-22,0.6399999856948853
2024-08-23,0.6830000281333923
2024-08-26,0.6800000071525574
2024-08-27,0.5979999899864197
2024-08-28,0.6299999952316284
2024-08-29,0.675000011920929
2024-08-30,0.6589999794960022
2024-09-03,0.6759999990463257
2024-09-04,0.6230000257492065
2024-09-05,0.6299999952316284
2024-09-06,0.5950000286102295
2024-09-09,0.6790000200271606
2024-09-10,0.6510000228881836
2024-09-11,0.6200000047683716
2024-09-12,0.6299999952316284
2024-09-13,0.6150000095367432
2024-09-16,0.5690000057220459
2024-09-17,0.5899999737739563
2024-09-18,0.640999972820282
2024-09-19,0.6299999952316284
2024-09-20,0.6230000257492065
2024-09-23,0.625
2024-09-24,0.6499999761581421
2024-09-25,0.6489999890327454
2024-09-26,0.6430000066757202
2024-09-27,0.6259999871253967
2024-09-30,0.6129999756813049
2024-10-01,0.5849999785423279
2024-10-02,0.6899999976158142
2024-10-03,0.6930000185966492
2024-10-04,0.7049999833106995
2024-10-07,0.7049999833106995
2024-10-08,0.7089999914169312
2024-10-09,0.6949999928474426
2024-10-10,0.7049999833106995
2024-10-11,0.6899999976158142
2024-10-14,0.6809999942779541
2024-10-15,0.6940000057220459
2024-10-16,0.7680000066757202
2024-10-17,0.7049999833106995
2024-10-18,0.7049999833106995
2024-10-21,0.7039999961853027
2024-10-22,0.7419999837875366
2024-10-23,0.7139999866485596
2024-10-24,0.7200000286102295
2024-10-25,0.7599999904632568
2024-10-28,0.7540000081062317
2024-10-29,0.7699999809265137
2024-10-30,0.7300000190734863
2024-10-31,0.7129999995231628
2024-11-01,0.7089999914169312
2024-11-04,0.6919999718666077
2024-11-05,0.7049999833106995
2024-11-06,0.7400000095367432
2024-11-07,0.7039999961853027
2024-11-08,0.7379999756813049
2024-11-11,0.7239999771118164
2024-11-12,0.7099999785423279
2024-11-13,0.5230000019073486
2024-11-14,0.4000000059604645
2024-11-15,0.34299999475479126
2024-11-18,0.38199999928474426
2024-11-19,0.4099999964237213
2024-11-20,0.4580000042915344
2024-11-21,0.5109999775886536
