Date,CLOV
2023-12-14,1.0
2023-12-15,0.9850000143051147
2023-12-18,0.9819999933242798
2023-12-19,1.0499999523162842
2023-12-20,0.9800000190734863
2023-12-21,0.9800000190734863
2023-12-22,1.0
2023-12-26,0.9649999737739563
2023-12-27,0.9819999933242798
2023-12-28,0.968999981880188
2023-12-29,0.9520000219345093
2024-01-02,0.9599999785423279
2024-01-03,0.9229999780654907
2024-01-04,0.9419999718666077
2024-01-05,0.9480000138282776
2024-01-08,0.9950000047683716
2024-01-09,0.9649999737739563
2024-01-10,0.9639999866485596
2024-01-11,0.9800000190734863
2024-01-12,0.9810000061988831
2024-01-16,0.9559999704360962
2024-01-17,0.9570000171661377
2024-01-18,0.9779999852180481
2024-01-19,0.9380000233650208
2024-01-22,0.9449999928474426
2024-01-23,0.996999979019165
2024-01-24,0.9700000286102295
2024-01-25,0.9789999723434448
2024-01-26,0.9599999785423279
2024-01-29,0.9900000095367432
2024-01-30,0.9929999709129333
2024-01-31,0.9580000042915344
2024-02-01,1.0
2024-02-02,0.9950000047683716
2024-02-05,0.9430000185966492
2024-02-06,0.9639999866485596
2024-02-07,0.9760000109672546
2024-02-08,1.0
2024-02-09,1.0199999809265137
2024-02-12,1.0199999809265137
2024-02-13,0.9629999995231628
2024-02-14,0.9509999752044678
2024-02-15,1.0099999904632568
2024-02-16,0.9929999709129333
2024-02-20,0.9559999704360962
2024-02-21,0.9459999799728394
2024-02-22,0.9200000166893005
2024-02-23,0.902999997138977
2024-02-26,0.8999999761581421
2024-02-27,0.8980000019073486
2024-02-28,0.8610000014305115
2024-02-29,0.8640000224113464
2024-03-01,0.8650000095367432
2024-03-04,0.8450000286102295
2024-03-05,0.8069999814033508
2024-03-06,0.800000011920929
2024-03-07,0.800000011920929
2024-03-08,0.8109999895095825
2024-03-11,0.7889999747276306
2024-03-12,0.7680000066757202
2024-03-13,0.8059999942779541
2024-03-14,0.7250000238418579
2024-03-15,0.7979999780654907
2024-03-18,0.7829999923706055
2024-03-19,0.8220000267028809
2024-03-20,0.8820000290870667
2024-03-21,0.8640000224113464
2024-03-22,0.8209999799728394
2024-03-25,0.7910000085830688
2024-03-26,0.781000018119812
2024-03-27,0.7929999828338623
2024-03-28,0.7940000295639038
2024-04-01,0.7699999809265137
2024-04-02,0.7369999885559082
2024-04-03,0.7570000290870667
2024-04-04,0.7549999952316284
2024-04-05,0.7269999980926514
2024-04-08,0.7300000190734863
2024-04-09,0.7369999885559082
2024-04-10,0.7289999723434448
2024-04-11,0.7120000123977661
2024-04-12,0.6700000166893005
2024-04-15,0.6359999775886536
2024-04-16,0.625
2024-04-17,0.621999979019165
2024-04-18,0.6309999823570251
2024-04-19,0.6359999775886536
2024-04-22,0.621999979019165
2024-04-23,0.6299999952316284
2024-04-24,0.6499999761581421
2024-04-25,0.6700000166893005
2024-04-26,0.6800000071525574
2024-04-29,0.6740000247955322
2024-04-30,0.6299999952316284
2024-05-01,0.6430000066757202
2024-05-02,0.6449999809265137
2024-05-03,0.6949999928474426
2024-05-06,0.7200000286102295
2024-05-07,0.7400000095367432
2024-05-08,0.8709999918937683
2024-05-09,0.8629999756813049
2024-05-10,0.8199999928474426
2024-05-13,0.9120000004768372
2024-05-14,1.0199999809265137
2024-05-15,0.9470000267028809
2024-05-16,0.9340000152587891
2024-05-17,0.8899999856948853
2024-05-20,0.8960000276565552
2024-05-21,0.9269999861717224
2024-05-22,1.0199999809265137
2024-05-23,0.9890000224113464
2024-05-24,1.0
2024-05-28,1.0099999904632568
2024-05-29,1.0299999713897705
2024-05-30,1.1399999856948853
2024-05-31,1.100000023841858
2024-06-03,1.1699999570846558
2024-06-04,1.1100000143051147
2024-06-05,1.1100000143051147
2024-06-06,1.100000023841858
2024-06-07,1.100000023841858
2024-06-10,0.9860000014305115
2024-06-11,1.0299999713897705
2024-06-12,1.0499999523162842
2024-06-13,1.0299999713897705
2024-06-14,1.090000033378601
2024-06-17,1.149999976158142
2024-06-18,1.100000023841858
2024-06-20,1.0299999713897705
2024-06-21,1.25
2024-06-24,1.2699999809265137
2024-06-25,1.309999942779541
2024-06-26,1.2799999713897705
2024-06-27,1.2999999523162842
2024-06-28,1.2300000190734863
2024-07-01,1.2000000476837158
2024-07-02,1.2200000286102295
2024-07-03,1.25
2024-07-05,1.2699999809265137
2024-07-08,1.3300000429153442
2024-07-09,1.340000033378601
2024-07-10,1.340000033378601
2024-07-11,1.4600000381469727
2024-07-12,1.5099999904632568
2024-07-15,1.5800000429153442
2024-07-16,1.7300000190734863
2024-07-17,1.7200000286102295
2024-07-18,1.690000057220459
2024-07-19,1.6299999952316284
2024-07-22,1.6799999475479126
2024-07-23,1.659999966621399
2024-07-24,1.600000023841858
2024-07-25,1.6399999856948853
2024-07-26,1.7300000190734863
2024-07-29,1.7699999809265137
2024-07-30,1.9199999570846558
2024-07-31,1.909999966621399
2024-08-01,1.7999999523162842
2024-08-02,1.6699999570846558
2024-08-05,1.8799999952316284
2024-08-06,1.8300000429153442
2024-08-07,1.6649999618530273
2024-08-08,1.8300000429153442
2024-08-09,1.8600000143051147
2024-08-12,1.8700000047683716
2024-08-13,2.0
2024-08-14,2.509999990463257
2024-08-15,2.6600000858306885
2024-08-16,2.8299999237060547
2024-08-19,3.180000066757202
2024-08-20,3.0999999046325684
2024-08-21,3.5
2024-08-22,3.359999895095825
2024-08-23,3.3399999141693115
2024-08-26,3.3299999237060547
2024-08-27,3.200000047683716
2024-08-28,3.0999999046325684
2024-08-29,2.819999933242798
2024-08-30,2.630000114440918
2024-09-03,2.5
2024-09-04,2.865000009536743
2024-09-05,2.6600000858306885
2024-09-06,2.509999990463257
2024-09-09,2.509999990463257
2024-09-10,2.5399999618530273
2024-09-11,2.6500000953674316
2024-09-12,2.7699999809265137
2024-09-13,2.990000009536743
2024-09-16,3.059999942779541
2024-09-17,3.0899999141693115
2024-09-18,3.0
2024-09-19,3.0299999713897705
2024-09-20,2.9100000858306885
2024-09-23,2.9000000953674316
2024-09-24,2.9600000381469727
2024-09-25,2.890000104904175
2024-09-26,2.869999885559082
2024-09-27,2.819999933242798
2024-09-30,2.819999933242798
2024-10-01,2.7799999713897705
2024-10-02,3.5899999141693115
2024-10-03,4.0
2024-10-04,4.039999961853027
2024-10-07,3.690000057220459
2024-10-08,3.759999990463257
2024-10-09,3.9100000858306885
2024-10-10,3.950000047683716
2024-10-11,4.070000171661377
2024-10-14,4.119999885559082
2024-10-15,4.130000114440918
2024-10-16,4.260000228881836
2024-10-17,4.179999828338623
2024-10-18,4.0
2024-10-21,4.059999942779541
2024-10-22,3.940000057220459
2024-10-23,3.7799999713897705
2024-10-24,3.7899999618530273
2024-10-25,3.9200000762939453
2024-10-28,4.019999980926514
2024-10-29,4.050000190734863
2024-10-30,4.050000190734863
2024-10-31,4.119999885559082
2024-11-01,4.199999809265137
2024-11-04,4.329999923706055
2024-11-05,4.320000171661377
2024-11-06,4.349999904632568
2024-11-07,3.6700000762939453
2024-11-08,3.4100000858306885
2024-11-11,3.3299999237060547
2024-11-12,3.25
2024-11-13,3.1600000858306885
2024-11-14,3.0799999237060547
2024-11-15,3.0399999618530273
2024-11-18,3.2100000381469727
2024-11-19,3.2799999713897705
2024-11-20,3.3499999046325684
2024-11-21,3.359999895095825
