Date,TANH
2023-09-13,1.7300000190734863
2023-09-14,1.6299999952316284
2023-09-15,1.590000033378601
2023-09-18,1.5499999523162842
2023-09-19,1.6100000143051147
2023-09-20,1.5099999904632568
2023-09-21,1.6139999628067017
2023-09-22,1.5399999618530273
2023-09-25,1.4299999475479126
2023-09-26,1.3899999856948853
2023-09-27,1.4600000381469727
2023-09-28,1.4199999570846558
2023-09-29,1.350000023841858
2023-10-02,1.2599999904632568
2023-10-03,1.1200000047683716
2023-10-04,0.949999988079071
2023-10-05,0.9599999785423279
2023-10-06,0.921999990940094
2023-10-09,0.949999988079071
2023-10-10,1.0
2023-10-11,1.0299999713897705
2023-10-12,1.5399999618530273
2023-10-13,1.5199999809265137
2023-10-16,1.9199999570846558
2023-10-17,2.1600000858306885
2023-10-18,1.9900000095367432
2023-10-19,1.9199999570846558
2023-10-20,2.0
2023-10-23,1.9199999570846558
2023-10-24,2.140000104904175
2023-10-25,1.9199999570846558
2023-10-26,2.0399999618530273
2023-10-27,2.0999999046325684
2023-10-30,2.309999942779541
2023-10-31,2.7200000286102295
2023-11-01,2.9000000953674316
2023-11-02,2.8299999237060547
2023-11-03,2.569999933242798
2023-11-06,2.359999895095825
2023-11-07,2.450000047683716
2023-11-08,2.5299999713897705
2023-11-09,2.549999952316284
2023-11-10,2.5299999713897705
2023-11-13,2.3299999237060547
2023-11-14,2.4600000381469727
2023-11-15,2.5
2023-11-16,2.575000047683716
2023-11-17,2.740000009536743
2023-11-20,2.7300000190734863
2023-11-21,2.609999895095825
2023-11-22,2.6500000953674316
2023-11-24,2.1700000762939453
2023-11-27,2.2100000381469727
2023-11-28,2.180000066757202
2023-11-29,2.1700000762939453
2023-11-30,2.309999942779541
2023-12-01,2.380000114440918
2023-12-04,2.390000104904175
2023-12-05,2.390000104904175
2023-12-06,2.4200000762939453
2023-12-07,2.3399999141693115
2023-12-08,2.109999895095825
2023-12-11,2.049999952316284
2023-12-12,1.8899999856948853
2023-12-13,2.009999990463257
2023-12-14,2.0989999771118164
2023-12-15,1.409999966621399
2023-12-18,1.399999976158142
2023-12-19,1.4500000476837158
2023-12-20,1.3700000047683716
2023-12-21,1.0700000524520874
2023-12-22,1.0099999904632568
2023-12-26,0.9800000190734863
2023-12-27,0.9950000047683716
2023-12-28,1.2699999809265137
2023-12-29,1.190000057220459
2024-01-02,1.0700000524520874
2024-01-03,0.9800000190734863
2024-01-04,0.8999999761581421
2024-01-05,0.9179999828338623
2024-01-08,0.949999988079071
2024-01-09,0.9399999976158142
2024-01-10,1.059999942779541
2024-01-11,0.9509999752044678
2024-01-12,0.9100000262260437
2024-01-16,0.8600000143051147
2024-01-17,0.7879999876022339
2024-01-18,0.7300000190734863
2024-01-19,0.7390000224113464
2024-01-22,0.6890000104904175
2024-01-23,0.699999988079071
2024-01-24,0.6050000190734863
2024-01-25,0.5960000157356262
2024-01-26,0.6050000190734863
2024-01-29,0.6700000166893005
2024-01-30,0.6489999890327454
2024-01-31,0.6100000143051147
2024-02-01,0.628000020980835
2024-02-02,0.5879999995231628
2024-02-05,0.6150000095367432
2024-02-06,0.6399999856948853
2024-02-07,0.5799999833106995
2024-02-08,0.7099999785423279
2024-02-09,0.699999988079071
2024-02-12,0.6570000052452087
2024-02-13,0.75
2024-02-14,0.7490000128746033
2024-02-15,0.8690000176429749
2024-02-16,0.9700000286102295
2024-02-20,0.7879999876022339
2024-02-21,0.7950000166893005
2024-02-22,0.781000018119812
2024-02-23,0.7200000286102295
2024-02-26,0.7400000095367432
2024-02-27,0.7070000171661377
2024-02-28,0.7120000123977661
2024-02-29,0.7049999833106995
2024-03-01,0.7210000157356262
2024-03-04,0.6880000233650208
2024-03-05,0.6700000166893005
2024-03-06,0.6610000133514404
2024-03-07,0.6439999938011169
2024-03-08,0.6200000047683716
2024-03-11,0.6050000190734863
2024-03-12,0.6660000085830688
2024-03-13,0.6800000071525574
2024-03-14,0.6399999856948853
2024-03-15,0.6629999876022339
2024-03-18,0.765999972820282
2024-03-19,0.6850000023841858
2024-03-20,0.699999988079071
2024-03-21,0.7369999885559082
2024-03-22,0.7089999914169312
2024-03-25,0.6700000166893005
2024-03-26,0.6840000152587891
2024-03-27,0.6899999976158142
2024-03-28,0.6600000262260437
2024-04-01,0.6890000104904175
2024-04-02,0.6700000166893005
2024-04-03,0.6729999780654907
2024-04-04,0.6800000071525574
2024-04-05,0.6759999990463257
2024-04-08,0.6800000071525574
2024-04-09,0.6880000233650208
2024-04-10,0.7400000095367432
2024-04-11,0.7549999952316284
2024-04-12,0.7300000190734863
2024-04-15,0.7329999804496765
2024-04-16,0.699999988079071
2024-04-17,0.7350000143051147
2024-04-18,0.6700000166893005
2024-04-19,0.6850000023841858
2024-04-22,0.6399999856948853
2024-04-23,0.5709999799728394
2024-04-24,0.5600000023841858
2024-04-25,0.5600000023841858
2024-04-26,0.5600000023841858
2024-04-29,0.5649999976158142
2024-04-30,0.5680000185966492
2024-05-01,0.5519999861717224
2024-05-02,0.5389999747276306
2024-05-03,0.5400000214576721
2024-05-06,0.5400000214576721
2024-05-07,0.5370000004768372
2024-05-08,0.5600000023841858
2024-05-09,0.5759999752044678
2024-05-10,0.5590000152587891
2024-05-13,0.5529999732971191
2024-05-14,0.5550000071525574
2024-05-15,0.5429999828338623
2024-05-16,0.574999988079071
2024-05-17,0.6570000052452087
2024-05-20,0.9700000286102295
2024-05-21,0.8410000205039978
2024-05-22,0.800000011920929
2024-05-23,0.6499999761581421
2024-05-24,0.6399999856948853
2024-05-28,0.652999997138977
2024-05-29,0.8100000023841858
2024-05-30,0.7770000100135803
2024-05-31,0.7900000214576721
2024-06-03,0.7300000190734863
2024-06-04,0.7990000247955322
2024-06-05,0.8119999766349792
2024-06-06,0.9150000214576721
2024-06-07,0.8100000023841858
2024-06-10,0.8180000185966492
2024-06-11,0.7910000085830688
2024-06-12,0.7599999904632568
2024-06-13,0.7889999747276306
2024-06-14,0.7580000162124634
2024-06-17,0.7279999852180481
2024-06-18,0.7269999980926514
2024-06-20,0.7170000076293945
2024-06-21,0.7699999809265137
2024-06-24,0.7599999904632568
2024-06-25,0.7799999713897705
2024-06-26,0.8569999933242798
2024-06-27,0.8050000071525574
2024-06-28,0.8140000104904175
2024-07-01,0.800000011920929
2024-07-02,0.7789999842643738
2024-07-03,0.75
2024-07-05,0.7250000238418579
2024-07-08,0.7300000190734863
2024-07-09,0.7350000143051147
2024-07-10,0.75
2024-07-11,0.7360000014305115
2024-07-12,0.7480000257492065
2024-07-15,0.6110000014305115
2024-07-16,0.5989999771118164
2024-07-17,0.5519999861717224
2024-07-18,0.5799999833106995
2024-07-19,0.5640000104904175
2024-07-22,0.5640000104904175
2024-07-23,0.5199999809265137
2024-07-24,0.4749999940395355
2024-07-25,0.49000000953674316
2024-07-26,0.2590000033378601
2024-07-29,0.25999999046325684
2024-07-30,0.2460000067949295
2024-07-31,0.23800000548362732
2024-08-01,0.21799999475479126
2024-08-02,0.20999999344348907
2024-08-05,0.17599999904632568
2024-08-06,0.17399999499320984
2024-08-07,0.16099999845027924
2024-08-08,0.16200000047683716
2024-08-09,0.15000000596046448
2024-08-12,0.14399999380111694
2024-08-13,0.14000000059604645
2024-08-14,0.13300000131130219
2024-08-15,0.12999999523162842
2024-08-16,0.12300000339746475
2024-08-19,0.12600000202655792
2024-08-20,0.13300000131130219
2024-08-21,0.1469999998807907
2024-08-22,0.13899999856948853
2024-08-23,0.13899999856948853
2024-08-26,0.15399999916553497
2024-08-27,0.1860000044107437
2024-08-28,0.15000000596046448
2024-08-29,0.14100000262260437
2024-08-30,0.13699999451637268
2024-09-03,0.13899999856948853
2024-09-04,0.18700000643730164
2024-09-05,0.15299999713897705
2024-09-06,0.1459999978542328
2024-09-09,0.14499999582767487
2024-09-10,0.1379999965429306
2024-09-11,0.18000000715255737
2024-09-12,0.16500000655651093
2024-09-13,0.164000004529953
2024-09-16,0.16200000047683716
2024-09-17,0.164000004529953
2024-09-18,0.16500000655651093
2024-09-19,0.16300000250339508
2024-09-20,0.1599999964237213
2024-09-23,0.14900000393390656
2024-09-24,0.17499999701976776
2024-09-25,0.16300000250339508
2024-09-26,0.17000000178813934
2024-09-27,0.17800000309944153
2024-09-30,0.1860000044107437
2024-10-01,0.20399999618530273
2024-10-02,0.2329999953508377
2024-10-03,0.21400000154972076
2024-10-04,0.19099999964237213
2024-10-07,0.1809999942779541
2024-10-08,0.17100000381469727
2024-10-09,0.16599999368190765
2024-10-10,0.17499999701976776
2024-10-11,0.17900000512599945
2024-10-14,0.17599999904632568
2024-10-15,0.16500000655651093
2024-10-16,0.17800000309944153
2024-10-17,0.17599999904632568
2024-10-18,0.18400000035762787
2024-10-21,0.20999999344348907
2024-10-22,0.2240000069141388
2024-10-23,0.1940000057220459
2024-10-24,0.18299999833106995
2024-10-25,0.17399999499320984
2024-10-28,0.1679999977350235
2024-10-29,0.16300000250339508
2024-10-30,0.15800000727176666
2024-10-31,0.1379999965429306
2024-11-01,0.14100000262260437
2024-11-04,0.15700000524520874
2024-11-05,0.15600000321865082
2024-11-06,0.14399999380111694
2024-11-07,0.16500000655651093
2024-11-08,0.1509999930858612
2024-11-11,0.1469999998807907
2024-11-12,0.14399999380111694
2024-11-13,0.16500000655651093
2024-11-14,0.1589999943971634
2024-11-15,0.15800000727176666
2024-11-18,0.15700000524520874
2024-11-19,0.15600000321865082
2024-11-20,0.15800000727176666
2024-11-21,0.14800000190734863
