Date,ABCL
2024-10-30,2.7799999713897705
2024-10-31,2.7300000190734863
2024-11-01,2.7300000190734863
2024-11-04,2.890000104904175
2024-11-05,2.7200000286102295
2024-11-06,2.759999990463257
2024-11-07,2.7200000286102295
2024-11-08,2.700000047683716
2024-11-11,3.1500000953674316
2024-11-12,2.9600000381469727
2024-11-13,2.9200000762939453
2024-11-14,2.759999990463257
2024-11-15,2.6500000953674316
2024-11-18,2.6500000953674316
2024-11-19,2.7100000381469727
2024-11-20,2.6700000762939453
2024-11-21,2.7200000286102295
