Date,SYRS
2024-09-16,1.9800000190734863
2024-09-17,2.0
2024-09-18,1.9800000190734863
2024-09-19,1.9800000190734863
2024-09-20,1.9500000476837158
2024-09-23,1.8799999952316284
2024-09-24,1.9299999475479126
2024-09-25,1.9199999570846558
2024-09-26,1.9600000381469727
2024-09-27,2.0
2024-09-30,2.1500000953674316
2024-10-01,1.899999976158142
2024-10-02,1.9299999475479126
2024-10-03,1.940000057220459
2024-10-04,1.9600000381469727
2024-10-07,1.940000057220459
2024-10-08,2.0
2024-10-09,1.9600000381469727
2024-10-10,1.9500000476837158
2024-10-11,1.9299999475479126
2024-10-14,1.9700000286102295
2024-10-15,1.9900000095367432
2024-10-16,1.909999966621399
2024-10-17,1.9500000476837158
2024-10-18,1.9600000381469727
2024-10-21,2.240000009536743
2024-10-22,2.4700000286102295
2024-10-23,2.25
2024-10-24,2.069999933242798
2024-10-25,2.0
2024-10-28,2.109999895095825
2024-10-29,2.5299999713897705
2024-10-30,2.509999990463257
2024-10-31,2.5199999809265137
2024-11-01,2.265000104904175
2024-11-04,2.430000066757202
2024-11-05,2.5299999713897705
2024-11-06,2.450000047683716
2024-11-07,2.559999942779541
2024-11-08,2.609999895095825
2024-11-11,3.2300000190734863
2024-11-12,2.7300000190734863
2024-11-13,0.35899999737739563
2024-11-14,0.2750000059604645
2024-11-15,0.2590000033378601
2024-11-18,0.19900000095367432
2024-11-19,0.2770000100135803
2024-11-20,0.28999999165534973
2024-11-21,0.25999999046325684
