Date,LICY
2023-11-17,5.015999794006348
2023-11-20,5.920000076293945
2023-11-21,5.831999778747559
2023-11-22,5.895999908447266
2023-11-24,5.567999839782715
2023-11-27,5.328000068664551
2023-11-28,5.639999866485596
2023-11-29,6.064000129699707
2023-11-30,7.056000232696533
2023-12-01,6.328000068664551
2023-12-04,6.320000171661377
2023-12-05,5.984000205993652
2023-12-06,5.808000087738037
2023-12-07,6.0
2023-12-08,6.184000015258789
2023-12-11,6.119999885559082
2023-12-12,5.616000175476074
2023-12-13,6.007999897003174
2023-12-14,5.679999828338623
2023-12-15,5.599999904632568
2023-12-18,5.176000118255615
2023-12-19,5.23199987411499
2023-12-20,4.631999969482422
2023-12-21,4.6479997634887695
2023-12-22,4.800000190734863
2023-12-26,5.064000129699707
2023-12-27,5.159999847412109
2023-12-28,5.199999809265137
2023-12-29,4.679999828338623
2024-01-02,4.71999979019165
2024-01-03,4.400000095367432
2024-01-04,4.360000133514404
2024-01-05,4.400000095367432
2024-01-08,4.392000198364258
2024-01-09,4.400000095367432
2024-01-10,4.223999977111816
2024-01-11,4.423999786376953
2024-01-12,4.311999797821045
2024-01-16,4.447999954223633
2024-01-17,4.176000118255615
2024-01-18,3.2639999389648438
2024-01-19,3.191999912261963
2024-01-22,3.9040000438690186
2024-01-23,3.7360000610351562
2024-01-24,3.4800000190734863
2024-01-25,3.447999954223633
2024-01-26,3.51200008392334
2024-01-29,4.0879998207092285
2024-01-30,3.5360000133514404
2024-01-31,3.440000057220459
2024-02-01,3.2160000801086426
2024-02-02,3.1679999828338623
2024-02-05,2.9679999351501465
2024-02-06,3.184000015258789
2024-02-07,3.0880000591278076
2024-02-08,3.191999912261963
2024-02-09,3.440000057220459
2024-02-12,3.7119998931884766
2024-02-13,3.2799999713897705
2024-02-14,3.440000057220459
2024-02-15,3.3519999980926514
2024-02-16,3.0799999237060547
2024-02-20,3.2960000038146973
2024-02-21,3.5920000076293945
2024-02-22,3.2799999713897705
2024-02-23,3.240000009536743
2024-02-26,3.200000047683716
2024-02-27,3.3440001010894775
2024-02-28,3.3519999980926514
2024-02-29,2.880000114440918
2024-03-01,3.4000000953674316
2024-03-04,3.2960000038146973
2024-03-05,3.2799999713897705
2024-03-06,3.2639999389648438
2024-03-07,3.3440001010894775
2024-03-08,3.3919999599456787
2024-03-11,3.2079999446868896
2024-03-12,4.696000099182129
2024-03-13,6.400000095367432
2024-03-14,5.6479997634887695
2024-03-15,6.104000091552734
2024-03-18,8.800000190734863
2024-03-19,10.800000190734863
2024-03-20,10.079999923706055
2024-03-21,10.319999694824219
2024-03-22,9.039999961853027
2024-03-25,6.920000076293945
2024-03-26,7.576000213623047
2024-03-27,7.25600004196167
2024-03-28,8.239999771118164
2024-04-01,7.920000076293945
2024-04-02,7.552000045776367
2024-04-03,7.335999965667725
2024-04-04,8.079999923706055
2024-04-05,8.5600004196167
2024-04-08,9.039999961853027
2024-04-09,9.279999732971191
2024-04-10,8.960000038146973
2024-04-11,8.800000190734863
2024-04-12,6.8480000495910645
2024-04-15,7.007999897003174
2024-04-16,7.144000053405762
2024-04-17,6.415999889373779
2024-04-18,5.599999904632568
2024-04-19,5.335999965667725
2024-04-22,5.791999816894531
2024-04-23,5.696000099182129
2024-04-24,5.383999824523926
2024-04-25,5.25600004196167
2024-04-26,5.4079999923706055
2024-04-29,5.5920000076293945
2024-04-30,5.239999771118164
2024-05-01,5.320000171661377
2024-05-02,5.639999866485596
2024-05-03,5.6479997634887695
2024-05-06,5.76800012588501
2024-05-07,5.271999835968018
2024-05-08,5.607999801635742
2024-05-09,5.696000099182129
2024-05-10,4.960000038146973
2024-05-13,4.800000190734863
2024-05-14,4.8480000495910645
2024-05-15,4.639999866485596
2024-05-16,4.760000228881836
2024-05-17,4.751999855041504
2024-05-20,4.808000087738037
2024-05-21,4.863999843597412
2024-05-22,5.0320000648498535
2024-05-23,5.072000026702881
2024-05-24,4.703999996185303
2024-05-28,4.0
2024-05-29,3.7200000286102295
2024-05-30,4.271999835968018
2024-05-31,4.119999885559082
2024-06-03,3.8239998817443848
2024-06-04,3.4600000381469727
2024-06-05,3.059999942779541
2024-06-06,3.0799999237060547
2024-06-07,2.8299999237060547
2024-06-10,3.059999942779541
2024-06-11,2.9700000286102295
2024-06-12,3.2799999713897705
2024-06-13,3.5799999237060547
2024-06-14,4.239999771118164
2024-06-17,4.639999866485596
2024-06-18,5.46999979019165
2024-06-20,4.590000152587891
2024-06-21,5.130000114440918
2024-06-24,6.659999847412109
2024-06-25,7.179999828338623
2024-06-26,6.829999923706055
2024-06-27,6.980000019073486
2024-06-28,6.53000020980835
2024-07-01,5.03000020980835
2024-07-02,5.210000038146973
2024-07-03,4.659999847412109
2024-07-05,4.739999771118164
2024-07-08,4.920000076293945
2024-07-09,4.579999923706055
2024-07-10,4.150000095367432
2024-07-11,4.260000228881836
2024-07-12,3.9100000858306885
2024-07-15,3.940000057220459
2024-07-16,4.239999771118164
2024-07-17,3.9800000190734863
2024-07-18,3.869999885559082
2024-07-19,3.8499999046325684
2024-07-22,3.809999942779541
2024-07-23,3.7699999809265137
2024-07-24,3.490000009536743
2024-07-25,3.630000114440918
2024-07-26,3.690000057220459
2024-07-29,3.509999990463257
2024-07-30,3.5
2024-07-31,3.4800000190734863
2024-08-01,3.3399999141693115
2024-08-02,3.0899999141693115
2024-08-05,2.950000047683716
2024-08-06,2.990000009536743
2024-08-07,2.7100000381469727
2024-08-08,2.9200000762939453
2024-08-09,2.869999885559082
2024-08-12,2.700000047683716
2024-08-13,2.5899999141693115
2024-08-14,2.369999885559082
2024-08-15,2.490000009536743
2024-08-16,2.299999952316284
2024-08-19,2.299999952316284
2024-08-20,2.009999990463257
2024-08-21,2.0799999237060547
2024-08-22,1.9299999475479126
2024-08-23,1.8799999952316284
2024-08-26,1.690000057220459
2024-08-27,1.6299999952316284
2024-08-28,1.4800000190734863
2024-08-29,1.4800000190734863
2024-08-30,1.3799999952316284
2024-09-03,1.2799999713897705
2024-09-04,1.3300000429153442
2024-09-05,1.3600000143051147
2024-09-06,1.2599999904632568
2024-09-09,1.3700000047683716
2024-09-10,1.409999966621399
2024-09-11,1.409999966621399
2024-09-12,1.409999966621399
2024-09-13,1.5199999809265137
2024-09-16,2.0399999618530273
2024-09-17,2.0399999618530273
2024-09-18,2.119999885559082
2024-09-19,2.4200000762939453
2024-09-20,2.200000047683716
2024-09-23,2.0
2024-09-24,1.840000033378601
2024-09-25,1.840000033378601
2024-09-26,2.0899999141693115
2024-09-27,2.109999895095825
2024-09-30,2.190000057220459
2024-10-01,2.0999999046325684
2024-10-02,1.9800000190734863
2024-10-03,1.9500000476837158
2024-10-04,2.109999895095825
2024-10-07,2.359999895095825
2024-10-08,2.200000047683716
2024-10-09,2.25
2024-10-10,2.4000000953674316
2024-10-11,2.3499999046325684
2024-10-14,2.259999990463257
2024-10-15,2.3299999237060547
2024-10-16,2.2799999713897705
2024-10-17,2.2699999809265137
2024-10-18,2.2899999618530273
2024-10-21,2.309999942779541
2024-10-22,2.450000047683716
2024-10-23,2.2699999809265137
2024-10-24,2.240000009536743
2024-10-25,2.1500000953674316
2024-10-28,2.0899999141693115
2024-10-29,2.0299999713897705
2024-10-30,2.049999952316284
2024-10-31,2.490000009536743
2024-11-01,2.559999942779541
2024-11-04,2.7300000190734863
2024-11-05,3.799999952316284
2024-11-06,3.180000066757202
2024-11-07,3.609999895095825
2024-11-08,3.299999952316284
2024-11-11,2.869999885559082
2024-11-12,2.640000104904175
2024-11-13,2.5799999237060547
2024-11-14,2.309999942779541
2024-11-15,2.049999952316284
2024-11-18,2.200000047683716
2024-11-19,2.299999952316284
2024-11-20,2.109999895095825
2024-11-21,2.0799999237060547
