Date,CMCT
2023-05-24,4.941175937652588
2023-05-25,4.960783958435059
2023-05-26,4.980391979217529
2023-05-30,5.029411792755127
2023-05-31,5.068626880645752
2023-06-01,5.107842922210693
2023-06-02,5.127450942993164
2023-06-05,5.068626880645752
2023-06-06,5.0
2023-06-07,5.039216041564941
2023-06-08,5.0
2023-06-09,4.970588207244873
2023-06-12,5.0
2023-06-13,4.872549057006836
2023-06-14,4.82352876663208
2023-06-15,4.764706134796143
2023-06-16,4.754901885986328
2023-06-20,4.892157077789307
2023-06-21,4.901960849761963
2023-06-22,4.911765098571777
2023-06-23,4.901960849761963
2023-06-26,4.892157077789307
2023-06-27,4.8627448081970215
2023-06-28,4.784314155578613
2023-06-29,4.774509906768799
2023-06-30,4.892157077789307
2023-07-03,4.754901885986328
2023-07-05,4.607842922210693
2023-07-06,4.7941179275512695
2023-07-07,4.627450942993164
2023-07-10,4.6666669845581055
2023-07-11,4.686275005340576
2023-07-12,4.764706134796143
2023-07-13,4.784314155578613
2023-07-14,4.843136787414551
2023-07-17,4.715685844421387
2023-07-18,4.7058820724487305
2023-07-19,4.656863212585449
2023-07-20,4.656863212585449
2023-07-21,4.656863212585449
2023-07-24,4.784314155578613
2023-07-25,4.784314155578613
2023-07-26,4.696077823638916
2023-07-27,4.647058963775635
2023-07-28,4.529411792755127
2023-07-31,4.480391979217529
2023-08-01,4.460783958435059
2023-08-02,4.411765098571777
2023-08-03,4.3627448081970215
2023-08-04,4.392157077789307
2023-08-07,4.3333330154418945
2023-08-08,4.3333330154418945
2023-08-09,4.284314155578613
2023-08-10,4.215685844421387
2023-08-11,4.2058820724487305
2023-08-14,4.215685844421387
2023-08-15,4.049019813537598
2023-08-16,4.029411792755127
2023-08-17,3.970587968826294
2023-08-18,3.931372880935669
2023-08-21,4.019608020782471
2023-08-22,4.078431129455566
2023-08-23,4.196077823638916
2023-08-24,4.156863212585449
2023-08-25,4.254901885986328
2023-08-28,4.392157077789307
2023-08-29,4.470588207244873
2023-08-30,4.284314155578613
2023-08-31,4.264706134796143
2023-09-01,4.225490093231201
2023-09-05,4.215685844421387
2023-09-06,4.1372551918029785
2023-09-07,4.117647171020508
2023-09-08,4.078431129455566
2023-09-11,4.117647171020508
2023-09-12,4.019608020782471
2023-09-13,4.029411792755127
2023-09-14,4.117647171020508
2023-09-15,4.117647171020508
2023-09-18,4.068626880645752
2023-09-19,4.117647171020508
2023-09-20,3.941175937652588
2023-09-21,4.078431129455566
2023-09-22,3.9901959896087646
2023-09-25,3.9215691089630127
2023-09-26,3.970587968826294
2023-09-27,4.039216041564941
2023-09-28,3.9215691089630127
2023-09-29,3.970587968826294
2023-10-02,4.039216041564941
2023-10-03,4.068626880645752
2023-10-04,4.039216041564941
2023-10-05,4.019608020782471
2023-10-06,3.970587968826294
2023-10-09,3.970587968826294
2023-10-10,3.9901959896087646
2023-10-11,4.019608020782471
2023-10-12,4.019608020782471
2023-10-13,3.9901959896087646
2023-10-16,3.970587968826294
2023-10-17,3.9803919792175293
2023-10-18,4.1372551918029785
2023-10-19,3.9215691089630127
2023-10-20,4.156863212585449
2023-10-23,4.019608020782471
2023-10-24,3.9215691089630127
2023-10-25,3.784313917160034
2023-10-26,3.84313702583313
2023-10-27,3.941175937652588
2023-10-30,3.9215691089630127
2023-10-31,3.970587968826294
2023-11-01,3.9215691089630127
2023-11-02,3.872549057006836
2023-11-03,3.8823530673980713
2023-11-06,3.8921570777893066
2023-11-07,3.9215691089630127
2023-11-08,3.970587968826294
2023-11-09,3.970587968826294
2023-11-10,3.970587968826294
2023-11-13,3.970587968826294
2023-11-14,4.0
2023-11-15,3.9215691089630127
2023-11-16,3.970587968826294
2023-11-17,3.970587968826294
2023-11-20,3.9215691089630127
2023-11-21,3.872549057006836
2023-11-22,3.823529005050659
2023-11-24,3.872549057006836
2023-11-27,3.8333330154418945
2023-11-28,3.803921937942505
2023-11-29,3.784313917160034
2023-11-30,3.7647058963775635
2023-12-01,3.745098114013672
2023-12-04,3.5784308910369873
2023-12-05,3.774509906768799
2023-12-06,3.5784308910369873
2023-12-07,3.5882349014282227
2023-12-08,3.5882349014282227
2023-12-11,3.568627119064331
2023-12-12,3.215686082839966
2023-12-13,3.7058820724487305
2023-12-14,3.6078429222106934
2023-12-15,3.372549057006836
2023-12-18,3.313724994659424
2023-12-19,3.254901885986328
2023-12-20,3.627450942993164
2023-12-21,3.676470994949341
2023-12-22,3.6372549533843994
2023-12-26,3.8921570777893066
2023-12-27,3.823529005050659
2023-12-28,3.8333330154418945
2023-12-29,3.6176469326019287
2024-01-02,3.558824062347412
2024-01-03,3.9117650985717773
2024-01-04,3.774509906768799
2024-01-05,3.627450942993164
2024-01-08,3.803921937942505
2024-01-09,3.676470994949341
2024-01-10,3.5882349014282227
2024-01-11,3.627450942993164
2024-01-12,3.6470589637756348
2024-01-16,3.627450942993164
2024-01-17,3.598038911819458
2024-01-18,3.5392160415649414
2024-01-19,3.558824062347412
2024-01-22,3.5784308910369873
2024-01-23,3.5392160415649414
2024-01-24,3.4607839584350586
2024-01-25,3.4901959896087646
2024-01-26,3.441175937652588
2024-01-29,3.4607839584350586
2024-01-30,3.274509906768799
2024-01-31,3.372549057006836
2024-02-01,3.3529410362243652
2024-02-02,3.401961088180542
2024-02-05,3.5098040103912354
2024-02-06,3.470587968826294
2024-02-07,3.4215691089630127
2024-02-08,3.284313917160034
2024-02-09,3.3333330154418945
2024-02-12,3.215686082839966
2024-02-13,3.127450942993164
2024-02-14,3.284313917160034
2024-02-15,3.313724994659424
2024-02-16,3.245098114013672
2024-02-20,3.441175937652588
2024-02-21,3.470587968826294
2024-02-22,3.5098040103912354
2024-02-23,3.4803919792175293
2024-02-26,3.431372880935669
2024-02-27,3.431372880935669
2024-02-28,3.4509799480438232
2024-02-29,3.529412031173706
2024-03-01,3.5392160415649414
2024-03-04,3.5490200519561768
2024-03-05,3.5098040103912354
2024-03-06,3.5490200519561768
2024-03-07,3.6078429222106934
2024-03-08,3.598038911819458
2024-03-11,3.529412031173706
2024-03-12,3.529412031173706
2024-03-13,3.529412031173706
2024-03-14,3.568627119064331
2024-03-15,3.676470994949341
2024-03-18,3.676470994949341
2024-03-19,3.7352941036224365
2024-03-20,3.7058820724487305
2024-03-21,3.6372549533843994
2024-03-22,3.784313917160034
2024-03-25,3.901961088180542
2024-03-26,4.098039150238037
2024-03-27,4.117647171020508
2024-03-28,4.17647123336792
2024-04-01,4.098039150238037
2024-04-02,4.117647171020508
2024-04-03,3.9509799480438232
2024-04-04,3.941175937652588
2024-04-05,3.84313702583313
2024-04-08,3.745098114013672
2024-04-09,3.7058820724487305
2024-04-10,3.6372549533843994
2024-04-11,3.784313917160034
2024-04-12,3.823529005050659
2024-04-15,3.6666669845581055
2024-04-16,3.4901959896087646
2024-04-17,3.3921570777893066
2024-04-18,3.254901885986328
2024-04-19,3.323529005050659
2024-04-22,3.274509906768799
2024-04-23,3.34313702583313
2024-04-24,3.431372880935669
2024-04-25,3.34313702583313
2024-04-26,3.284313917160034
2024-04-29,3.284313917160034
2024-04-30,3.284313917160034
2024-05-01,3.058824062347412
2024-05-02,3.068627119064331
2024-05-03,3.0098040103912354
2024-05-06,3.0392160415649414
2024-05-07,2.9901959896087646
2024-05-08,2.9509799480438232
2024-05-09,2.9901959896087646
2024-05-10,3.0196080207824707
2024-05-13,3.0098040103912354
2024-05-14,2.9607839584350586
2024-05-15,2.941175937652588
2024-05-16,2.9509799480438232
2024-05-17,2.931372880935669
2024-05-20,3.0
2024-05-21,3.0098040103912354
2024-05-22,2.9901959896087646
2024-05-23,2.9215691089630127
2024-05-24,2.9117650985717773
2024-05-28,2.84313702583313
2024-05-29,2.9509799480438232
2024-05-30,2.7941179275512695
2024-05-31,2.823529005050659
2024-06-03,2.8627450466156006
2024-06-04,2.8823530673980713
2024-06-05,2.84313702583313
2024-06-06,2.8627450466156006
2024-06-07,2.872549057006836
2024-06-10,2.774509906768799
2024-06-11,2.872549057006836
2024-06-12,2.84313702583313
2024-06-13,2.7941179275512695
2024-06-14,2.745098114013672
2024-06-17,2.8333330154418945
2024-06-18,2.598038911819458
2024-06-20,2.598038911819458
2024-06-21,2.6470589637756348
2024-06-24,2.6176469326019287
2024-06-25,2.5098040103912354
2024-06-26,2.470587968826294
2024-06-27,2.6372549533843994
2024-06-28,2.6372549533843994
2024-07-01,2.598038911819458
2024-07-02,2.598038911819458
2024-07-03,2.6470589637756348
2024-07-05,2.627450942993164
2024-07-08,2.5882349014282227
2024-07-09,2.470587968826294
2024-07-10,2.3823530673980713
2024-07-11,2.3823530673980713
2024-07-12,2.34313702583313
2024-07-15,2.3529410362243652
2024-07-16,2.245098114013672
2024-07-17,2.186275005340576
2024-07-18,2.1666669845581055
2024-07-19,2.1666669845581055
2024-07-22,2.2058820724487305
2024-07-23,2.2941179275512695
2024-07-24,2.3333330154418945
2024-07-25,2.2647058963775635
2024-07-26,2.225490093231201
2024-07-29,2.15686297416687
2024-07-30,2.127450942993164
2024-07-31,2.1176469326019287
2024-08-01,2.1372549533843994
2024-08-02,2.1078429222106934
2024-08-05,2.0098040103912354
2024-08-06,2.029412031173706
2024-08-07,2.1372549533843994
2024-08-08,2.1176469326019287
2024-08-09,2.098038911819458
2024-08-12,2.127450942993164
2024-08-13,2.098038911819458
2024-08-14,2.1078429222106934
2024-08-15,2.0784308910369873
2024-08-16,2.2058820724487305
2024-08-19,2.176470994949341
2024-08-20,2.0098040103912354
2024-08-21,1.9607839584350586
2024-08-22,1.9607839584350586
2024-08-23,1.9215689897537231
2024-08-26,1.9607839584350586
2024-08-27,1.9607839584350586
2024-08-28,1.9509799480438232
2024-08-29,1.9411760568618774
2024-08-30,1.9607839584350586
2024-09-03,1.9509799480438232
2024-09-04,1.8823529481887817
2024-09-05,1.8627450466156006
2024-09-06,1.8627450466156006
2024-09-09,1.8627450466156006
2024-09-10,1.872549057006836
2024-09-11,1.8627450466156006
2024-09-12,1.9313730001449585
2024-09-13,1.9509799480438232
2024-09-16,1.9215689897537231
2024-09-17,1.872549057006836
2024-09-18,1.8627450466156006
2024-09-19,1.872549057006836
2024-09-20,2.0196080207824707
2024-09-23,1.9313730001449585
2024-09-24,1.5392160415649414
2024-09-25,0.6899999976158142
2024-09-26,0.7200000286102295
2024-09-27,0.6299999952316284
2024-09-30,0.49000000953674316
2024-10-01,0.5199999809265137
2024-10-02,0.5099999904632568
2024-10-03,0.6299999952316284
2024-10-04,0.7099999785423279
2024-10-07,0.7099999785423279
2024-10-08,0.6600000262260437
2024-10-09,0.6399999856948853
2024-10-10,0.6000000238418579
2024-10-11,0.6000000238418579
2024-10-14,0.5899999737739563
2024-10-15,0.5600000023841858
2024-10-16,0.5299999713897705
2024-10-17,0.5299999713897705
2024-10-18,0.5400000214576721
2024-10-21,0.5299999713897705
2024-10-22,0.5099999904632568
2024-10-23,0.5
2024-10-24,0.4699999988079071
2024-10-25,0.46000000834465027
2024-10-28,0.5099999904632568
2024-10-29,0.5099999904632568
2024-10-30,0.47999998927116394
2024-10-31,0.44999998807907104
2024-11-01,0.36000001430511475
2024-11-04,0.3799999952316284
2024-11-05,0.3700000047683716
2024-11-06,0.4000000059604645
2024-11-07,0.38999998569488525
2024-11-08,0.3799999952316284
2024-11-11,0.36000001430511475
2024-11-12,0.30000001192092896
2024-11-13,0.28999999165534973
2024-11-14,0.3100000023841858
2024-11-15,0.2800000011920929
2024-11-18,0.25999999046325684
2024-11-19,0.25999999046325684
2024-11-20,0.23000000417232513
2024-11-21,0.25
