Date,TLS
2023-09-25,1.909999966621399
2023-09-26,1.940000057220459
2023-09-27,2.1700000762939453
2023-09-28,2.259999990463257
2023-09-29,2.390000104904175
2023-10-02,2.369999885559082
2023-10-03,2.4200000762939453
2023-10-04,2.450000047683716
2023-10-05,2.559999942779541
2023-10-06,2.549999952316284
2023-10-09,2.559999942779541
2023-10-10,2.390000104904175
2023-10-11,2.259999990463257
2023-10-12,2.309999942779541
2023-10-13,2.369999885559082
2023-10-16,2.5
2023-10-17,2.4700000286102295
2023-10-18,2.5299999713897705
2023-10-19,2.5
2023-10-20,2.3299999237060547
2023-10-23,2.2799999713897705
2023-10-24,2.359999895095825
2023-10-25,2.240000009536743
2023-10-26,2.319999933242798
2023-10-27,2.3499999046325684
2023-10-30,2.4200000762939453
2023-10-31,2.319999933242798
2023-11-01,2.2300000190734863
2023-11-02,2.4200000762939453
2023-11-03,2.6600000858306885
2023-11-06,2.890000104904175
2023-11-07,2.990000009536743
2023-11-08,3.059999942779541
2023-11-09,3.0399999618530273
2023-11-10,3.819999933242798
2023-11-13,3.7799999713897705
2023-11-14,4.25
2023-11-15,3.7300000190734863
2023-11-16,3.809999942779541
2023-11-17,3.950000047683716
2023-11-20,3.869999885559082
2023-11-21,3.9000000953674316
2023-11-22,3.940000057220459
2023-11-24,4.130000114440918
2023-11-27,3.759999990463257
2023-11-28,4.0
2023-11-29,4.03000020980835
2023-11-30,4.110000133514404
2023-12-01,4.25
2023-12-04,4.099999904632568
2023-12-05,4.260000228881836
2023-12-06,4.699999809265137
2023-12-07,4.559999942779541
2023-12-08,4.440000057220459
2023-12-11,4.389999866485596
2023-12-12,4.110000133514404
2023-12-13,3.940000057220459
2023-12-14,3.859999895095825
2023-12-15,3.9600000381469727
2023-12-18,4.050000190734863
2023-12-19,4.199999809265137
2023-12-20,4.0
2023-12-21,3.950000047683716
2023-12-22,3.8299999237060547
2023-12-26,3.9200000762939453
2023-12-27,3.8299999237060547
2023-12-28,3.809999942779541
2023-12-29,3.6500000953674316
2024-01-02,4.070000171661377
2024-01-03,3.9200000762939453
2024-01-04,3.9100000858306885
2024-01-05,4.21999979019165
2024-01-08,3.940000057220459
2024-01-09,4.110000133514404
2024-01-10,4.210000038146973
2024-01-11,4.440000057220459
2024-01-12,4.650000095367432
2024-01-16,4.25
2024-01-17,4.019999980926514
2024-01-18,3.9700000286102295
2024-01-19,3.950000047683716
2024-01-22,4.369999885559082
2024-01-23,4.380000114440918
2024-01-24,4.039999961853027
2024-01-25,4.039999961853027
2024-01-26,4.21999979019165
2024-01-29,4.170000076293945
2024-01-30,4.010000228881836
2024-01-31,4.039999961853027
2024-02-01,3.940000057220459
2024-02-02,3.9000000953674316
2024-02-05,3.809999942779541
2024-02-06,4.25
2024-02-07,4.039999961853027
2024-02-08,4.139999866485596
2024-02-09,4.289999961853027
2024-02-12,4.349999904632568
2024-02-13,3.9000000953674316
2024-02-14,4.039999961853027
2024-02-15,4.019999980926514
2024-02-16,4.099999904632568
2024-02-20,4.179999828338623
2024-02-21,3.6600000858306885
2024-02-22,3.509999990463257
2024-02-23,3.7300000190734863
2024-02-26,3.759999990463257
2024-02-27,3.740000009536743
2024-02-28,3.6500000953674316
2024-02-29,3.6700000762939453
2024-03-01,3.799999952316284
2024-03-04,3.700000047683716
2024-03-05,3.5999999046325684
2024-03-06,3.549999952316284
2024-03-07,3.559999942779541
2024-03-08,3.6700000762939453
2024-03-11,3.319999933242798
2024-03-12,3.3299999237060547
2024-03-13,3.309999942779541
2024-03-14,3.1500000953674316
2024-03-15,3.9600000381469727
2024-03-18,3.930000066757202
2024-03-19,4.139999866485596
2024-03-20,4.369999885559082
2024-03-21,4.46999979019165
2024-03-22,3.9800000190734863
2024-03-25,3.950000047683716
2024-03-26,4.019999980926514
2024-03-27,4.139999866485596
2024-03-28,4.159999847412109
2024-04-01,4.239999771118164
2024-04-02,4.170000076293945
2024-04-03,4.139999866485596
2024-04-04,4.150000095367432
2024-04-05,4.079999923706055
2024-04-08,4.369999885559082
2024-04-09,4.179999828338623
2024-04-10,3.9600000381469727
2024-04-11,3.880000114440918
2024-04-12,3.5999999046325684
2024-04-15,3.4700000286102295
2024-04-16,3.3499999046325684
2024-04-17,3.299999952316284
2024-04-18,3.299999952316284
2024-04-19,3.319999933242798
2024-04-22,3.3399999141693115
2024-04-23,3.440000057220459
2024-04-24,3.490000009536743
2024-04-25,3.5199999809265137
2024-04-26,3.569999933242798
2024-04-29,3.5999999046325684
2024-04-30,3.440000057220459
2024-05-01,3.4800000190734863
2024-05-02,3.509999990463257
2024-05-03,3.5
2024-05-06,3.690000057220459
2024-05-07,3.6700000762939453
2024-05-08,3.390000104904175
2024-05-09,3.380000114440918
2024-05-10,3.4200000762939453
2024-05-13,3.0
2024-05-14,3.1700000762939453
2024-05-15,3.940000057220459
2024-05-16,3.5799999237060547
2024-05-17,3.6700000762939453
2024-05-20,3.799999952316284
2024-05-21,4.03000020980835
2024-05-22,4.059999942779541
2024-05-23,3.9100000858306885
2024-05-24,3.9600000381469727
2024-05-28,4.510000228881836
2024-05-29,4.485000133514404
2024-05-30,4.349999904632568
2024-05-31,4.53000020980835
2024-06-03,4.179999828338623
2024-06-04,3.9700000286102295
2024-06-05,4.099999904632568
2024-06-06,4.059999942779541
2024-06-07,4.010000228881836
2024-06-10,4.059999942779541
2024-06-11,3.859999895095825
2024-06-12,4.079999923706055
2024-06-13,4.28000020980835
2024-06-14,4.159999847412109
2024-06-17,3.9600000381469727
2024-06-18,3.819999933242798
2024-06-20,3.5299999713897705
2024-06-21,3.549999952316284
2024-06-24,3.5399999618530273
2024-06-25,3.490000009536743
2024-06-26,3.5899999141693115
2024-06-27,4.019999980926514
2024-06-28,4.019999980926514
2024-07-01,3.7300000190734863
2024-07-02,3.619999885559082
2024-07-03,3.75
2024-07-05,3.630000114440918
2024-07-08,3.690000057220459
2024-07-09,3.759999990463257
2024-07-10,3.700000047683716
2024-07-11,3.9800000190734863
2024-07-12,4.050000190734863
2024-07-15,4.190000057220459
2024-07-16,4.340000152587891
2024-07-17,4.21999979019165
2024-07-18,4.019999980926514
2024-07-19,4.03000020980835
2024-07-22,4.230000019073486
2024-07-23,4.28000020980835
2024-07-24,4.050000190734863
2024-07-25,4.269999980926514
2024-07-26,4.239999771118164
2024-07-29,4.139999866485596
2024-07-30,4.210000038146973
2024-07-31,4.300000190734863
2024-08-01,4.0
2024-08-02,3.859999895095825
2024-08-05,3.759999990463257
2024-08-06,3.859999895095825
2024-08-07,3.8499999046325684
2024-08-08,3.7699999809265137
2024-08-09,2.0
2024-08-12,2.625
2024-08-13,2.434999942779541
2024-08-14,2.194999933242798
2024-08-15,2.7699999809265137
2024-08-16,2.819999933242798
2024-08-19,2.890000104904175
2024-08-20,3.619999885559082
2024-08-21,3.6500000953674316
2024-08-22,3.3299999237060547
2024-08-23,3.369999885559082
2024-08-26,3.180000066757202
2024-08-27,3.1600000858306885
2024-08-28,3.700000047683716
2024-08-29,3.759999990463257
2024-08-30,3.6500000953674316
2024-09-03,3.5199999809265137
2024-09-04,3.490000009536743
2024-09-05,3.380000114440918
2024-09-06,3.180000066757202
2024-09-09,3.200000047683716
2024-09-10,3.2100000381469727
2024-09-11,3.2300000190734863
2024-09-12,3.3299999237060547
2024-09-13,3.4200000762939453
2024-09-16,3.3499999046325684
2024-09-17,3.3299999237060547
2024-09-18,3.3499999046325684
2024-09-19,3.6700000762939453
2024-09-20,3.6700000762939453
2024-09-23,3.559999942779541
2024-09-24,3.450000047683716
2024-09-25,3.369999885559082
2024-09-26,3.440000057220459
2024-09-27,3.4800000190734863
2024-09-30,3.5899999141693115
2024-10-01,3.5
2024-10-02,3.569999933242798
2024-10-03,3.490000009536743
2024-10-04,3.5399999618530273
2024-10-07,3.4700000286102295
2024-10-08,3.490000009536743
2024-10-09,3.4200000762939453
2024-10-10,3.390000104904175
2024-10-11,3.5399999618530273
2024-10-14,3.640000104904175
2024-10-15,3.6500000953674316
2024-10-16,3.680000066757202
2024-10-17,3.7200000286102295
2024-10-18,3.809999942779541
2024-10-21,3.75
2024-10-22,3.7100000381469727
2024-10-23,3.549999952316284
2024-10-24,3.549999952316284
2024-10-25,3.559999942779541
2024-10-28,3.569999933242798
2024-10-29,3.5199999809265137
2024-10-30,3.7300000190734863
2024-10-31,3.509999990463257
2024-11-01,3.549999952316284
2024-11-04,3.819999933242798
2024-11-05,4.119999885559082
2024-11-06,4.550000190734863
2024-11-07,4.570000171661377
2024-11-08,4.659999847412109
2024-11-11,4.244999885559082
2024-11-12,3.9200000762939453
2024-11-13,3.7100000381469727
2024-11-14,3.5
2024-11-15,3.299999952316284
2024-11-18,3.25
2024-11-19,3.1500000953674316
2024-11-20,3.200000047683716
2024-11-21,3.319999933242798
