Date,PEV
2023-12-28,1.1100000143051147
2023-12-29,1.0449999570846558
2024-01-02,1.0520000457763672
2024-01-03,1.2200000286102295
2024-01-04,1.409999966621399
2024-01-05,1.4299999475479126
2024-01-08,1.5
2024-01-09,1.5
2024-01-10,1.4299999475479126
2024-01-11,1.3849999904632568
2024-01-12,1.4229999780654907
2024-01-16,1.4600000381469727
2024-01-17,1.4500000476837158
2024-01-18,1.4800000190734863
2024-01-19,1.3519999980926514
2024-01-22,1.3600000143051147
2024-01-23,1.4199999570846558
2024-01-24,1.3539999723434448
2024-01-25,1.340000033378601
2024-01-26,1.3489999771118164
2024-01-29,1.3799999952316284
2024-01-30,1.3700000047683716
2024-01-31,1.3300000429153442
2024-02-01,1.399999976158142
2024-02-02,1.409999966621399
2024-02-05,1.2899999618530273
2024-02-06,1.1699999570846558
2024-02-07,1.2200000286102295
2024-02-08,1.2699999809265137
2024-02-09,1.3200000524520874
2024-02-12,1.1799999475479126
2024-02-13,1.2599999904632568
2024-02-14,1.2400000095367432
2024-02-15,1.2000000476837158
2024-02-16,1.149999976158142
2024-02-20,1.059999942779541
2024-02-21,0.9900000095367432
2024-02-22,0.9409999847412109
2024-02-23,0.9599999785423279
2024-02-26,0.8999999761581421
2024-02-27,0.8999999761581421
2024-02-28,1.0299999713897705
2024-02-29,1.0099999904632568
2024-03-01,0.949999988079071
2024-03-04,1.0
2024-03-05,0.9300000071525574
2024-03-06,0.9900000095367432
2024-03-07,0.9210000038146973
2024-03-08,0.9150000214576721
2024-03-11,0.9399999976158142
2024-03-12,0.9010000228881836
2024-03-13,0.8849999904632568
2024-03-14,0.8799999952316284
2024-03-15,0.8100000023841858
2024-03-18,0.8960000276565552
2024-03-19,0.875
2024-03-20,0.8159999847412109
2024-03-21,0.8100000023841858
2024-03-22,0.8289999961853027
2024-03-25,0.8479999899864197
2024-03-26,0.828000009059906
2024-03-27,0.8349999785423279
2024-03-28,0.800000011920929
2024-04-01,0.7649999856948853
2024-04-02,0.75
2024-04-03,0.7799999713897705
2024-04-04,0.777999997138977
2024-04-05,0.7799999713897705
2024-04-08,0.753000020980835
2024-04-09,0.7509999871253967
2024-04-10,0.75
2024-04-11,0.7990000247955322
2024-04-12,0.7310000061988831
2024-04-15,0.7590000033378601
2024-04-16,0.75
2024-04-17,0.699999988079071
2024-04-18,0.6990000009536743
2024-04-19,0.6769999861717224
2024-04-22,0.6499999761581421
2024-04-23,0.6190000176429749
2024-04-24,0.6269999742507935
2024-04-25,0.6050000190734863
2024-04-26,0.5929999947547913
2024-04-29,0.5830000042915344
2024-04-30,0.550000011920929
2024-05-01,0.5609999895095825
2024-05-02,0.43299999833106995
2024-05-03,0.44999998807907104
2024-05-06,0.45100000500679016
2024-05-07,0.47999998927116394
2024-05-08,0.48100000619888306
2024-05-09,0.4740000069141388
2024-05-10,0.46000000834465027
2024-05-13,0.48500001430511475
2024-05-14,0.4779999852180481
2024-05-15,0.4699999988079071
2024-05-16,0.4309999942779541
2024-05-17,0.4429999887943268
2024-05-20,0.550000011920929
2024-05-21,0.550000011920929
2024-05-22,0.6259999871253967
2024-05-23,0.7099999785423279
2024-05-24,0.7699999809265137
2024-05-28,0.8059999942779541
2024-05-29,0.8650000095367432
2024-05-30,0.8109999895095825
2024-05-31,0.8059999942779541
2024-06-03,0.8389999866485596
2024-06-04,0.8009999990463257
2024-06-05,0.7829999923706055
2024-06-06,0.734000027179718
2024-06-07,0.7799999713897705
2024-06-10,0.7120000123977661
2024-06-11,0.7519999742507935
2024-06-12,0.7549999952316284
2024-06-13,0.7239999771118164
2024-06-14,0.7639999985694885
2024-06-17,0.75
2024-06-18,0.7670000195503235
2024-06-20,0.7580000162124634
2024-06-21,0.7350000143051147
2024-06-24,0.6729999780654907
2024-06-25,0.6000000238418579
2024-06-26,0.47600001096725464
2024-06-27,0.37400001287460327
2024-06-28,0.335999995470047
2024-07-01,0.3400000035762787
2024-07-02,0.3659999966621399
2024-07-03,0.3709999918937683
2024-07-05,0.3970000147819519
2024-07-08,0.4090000092983246
2024-07-09,0.41200000047683716
2024-07-10,0.4000000059604645
2024-07-11,0.4569999873638153
2024-07-12,0.46000000834465027
2024-07-15,0.42500001192092896
2024-07-16,0.4429999887943268
2024-07-17,0.4300000071525574
2024-07-18,0.44699999690055847
2024-07-19,0.4050000011920929
2024-07-22,0.4309999942779541
2024-07-23,0.40799999237060547
2024-07-24,0.4050000011920929
2024-07-25,0.4059999883174896
2024-07-26,0.37299999594688416
2024-07-29,0.3700000047683716
2024-07-30,0.3400000035762787
2024-07-31,0.36800000071525574
2024-08-01,0.39899998903274536
2024-08-02,0.42100000381469727
2024-08-05,0.48500001430511475
2024-08-06,0.49900001287460327
2024-08-07,0.49900001287460327
2024-08-08,0.4560000002384186
2024-08-09,0.453000009059906
2024-08-12,0.4580000042915344
2024-08-13,0.47099998593330383
2024-08-14,0.5830000042915344
2024-08-15,0.47999998927116394
2024-08-16,0.46000000834465027
2024-08-19,0.4819999933242798
2024-08-20,0.47200000286102295
2024-08-21,0.49900001287460327
2024-08-22,0.49300000071525574
2024-08-23,0.5180000066757202
2024-08-26,0.5210000276565552
2024-08-27,0.5149999856948853
2024-08-28,0.5199999809265137
2024-08-29,0.550000011920929
2024-08-30,0.5400000214576721
2024-09-03,0.5
2024-09-04,0.46000000834465027
2024-09-05,0.44999998807907104
2024-09-06,0.43799999356269836
2024-09-09,0.4020000100135803
2024-09-10,0.41999998688697815
2024-09-11,0.4000000059604645
2024-09-12,0.41999998688697815
2024-09-13,0.4560000002384186
2024-09-16,0.45100000500679016
2024-09-17,0.45500001311302185
2024-09-18,0.4059999883174896
2024-09-19,0.4099999964237213
2024-09-20,0.4300000071525574
2024-09-23,0.4300000071525574
2024-09-24,0.42100000381469727
2024-09-25,0.37299999594688416
2024-09-26,0.3880000114440918
2024-09-27,0.37700000405311584
2024-09-30,0.37599998712539673
2024-10-01,0.35499998927116394
2024-10-02,0.3449999988079071
2024-10-03,0.3479999899864197
2024-10-04,1.0700000524520874
2024-10-07,1.0499999523162842
2024-10-08,0.7009999752044678
2024-10-09,0.7239999771118164
2024-10-10,0.8500000238418579
2024-10-11,0.8050000071525574
2024-10-14,0.7239999771118164
2024-10-15,0.7670000195503235
2024-10-16,0.7089999914169312
2024-10-17,0.6460000276565552
2024-10-18,0.6290000081062317
2024-10-21,0.6290000081062317
2024-10-22,0.6100000143051147
2024-10-23,0.5619999766349792
2024-10-24,0.5090000033378601
2024-10-25,0.5540000200271606
2024-10-28,0.5419999957084656
2024-10-29,0.5199999809265137
2024-10-30,0.49900001287460327
2024-10-31,0.45500001311302185
2024-11-01,0.45500001311302185
2024-11-04,0.42500001192092896
2024-11-05,0.40700000524520874
2024-11-06,0.382999986410141
2024-11-07,0.42500001192092896
2024-11-08,0.4099999964237213
2024-11-11,0.38499999046325684
2024-11-12,0.38999998569488525
2024-11-13,0.3709999918937683
2024-11-14,0.3449999988079071
2024-11-15,0.3400000035762787
2024-11-18,0.34599998593330383
2024-11-19,0.34599998593330383
2024-11-20,0.3400000035762787
2024-11-21,0.3240000009536743
