Date,SSP
2023-05-25,8.1899995803833
2023-05-26,8.4399995803833
2023-05-30,8.3100004196167
2023-05-31,7.880000114440918
2023-06-01,7.679999828338623
2023-06-02,8.229999542236328
2023-06-05,7.889999866485596
2023-06-06,8.3100004196167
2023-06-07,8.789999961853027
2023-06-08,8.59000015258789
2023-06-09,8.399999618530273
2023-06-12,8.369999885559082
2023-06-13,8.4399995803833
2023-06-14,8.0600004196167
2023-06-15,8.100000381469727
2023-06-16,8.279999732971191
2023-06-20,8.199999809265137
2023-06-21,8.300000190734863
2023-06-22,7.78000020980835
2023-06-23,7.880000114440918
2023-06-26,8.520000457763672
2023-06-27,9.1899995803833
2023-06-28,9.149999618530273
2023-06-29,9.210000038146973
2023-06-30,9.149999618530273
2023-07-03,9.25
2023-07-05,8.9399995803833
2023-07-06,8.789999961853027
2023-07-07,9.350000381469727
2023-07-10,9.420000076293945
2023-07-11,9.479999542236328
2023-07-12,9.6899995803833
2023-07-13,9.720000267028809
2023-07-14,9.670000076293945
2023-07-17,9.739999771118164
2023-07-18,10.140000343322754
2023-07-19,10.319999694824219
2023-07-20,10.0
2023-07-21,9.640000343322754
2023-07-24,9.739999771118164
2023-07-25,9.40999984741211
2023-07-26,9.600000381469727
2023-07-27,9.529999732971191
2023-07-28,9.649999618530273
2023-07-31,9.859999656677246
2023-08-01,9.770000457763672
2023-08-02,9.710000038146973
2023-08-03,9.539999961853027
2023-08-04,10.819999694824219
2023-08-07,10.369999885559082
2023-08-08,10.470000267028809
2023-08-09,9.869999885559082
2023-08-10,9.880000114440918
2023-08-11,10.050000190734863
2023-08-14,9.300000190734863
2023-08-15,9.109999656677246
2023-08-16,8.680000305175781
2023-08-17,8.710000038146973
2023-08-18,8.510000228881836
2023-08-21,8.15999984741211
2023-08-22,7.869999885559082
2023-08-23,7.849999904632568
2023-08-24,7.630000114440918
2023-08-25,7.619999885559082
2023-08-28,7.739999771118164
2023-08-29,7.78000020980835
2023-08-30,7.75
2023-08-31,7.639999866485596
2023-09-01,7.150000095367432
2023-09-05,6.519999980926514
2023-09-06,6.110000133514404
2023-09-07,5.880000114440918
2023-09-08,6.170000076293945
2023-09-11,6.809999942779541
2023-09-12,6.639999866485596
2023-09-13,6.550000190734863
2023-09-14,7.340000152587891
2023-09-15,7.090000152587891
2023-09-18,6.900000095367432
2023-09-19,6.679999828338623
2023-09-20,6.449999809265137
2023-09-21,6.400000095367432
2023-09-22,6.059999942779541
2023-09-25,5.889999866485596
2023-09-26,5.659999847412109
2023-09-27,5.519999980926514
2023-09-28,5.579999923706055
2023-09-29,5.480000019073486
2023-10-02,5.21999979019165
2023-10-03,5.010000228881836
2023-10-04,5.0
2023-10-05,5.010000228881836
2023-10-06,5.059999942779541
2023-10-09,5.039999961853027
2023-10-10,5.630000114440918
2023-10-11,5.380000114440918
2023-10-12,5.199999809265137
2023-10-13,5.070000171661377
2023-10-16,5.900000095367432
2023-10-17,6.170000076293945
2023-10-18,6.289999961853027
2023-10-19,6.099999904632568
2023-10-20,6.130000114440918
2023-10-23,6.119999885559082
2023-10-24,6.099999904632568
2023-10-25,5.78000020980835
2023-10-26,5.429999828338623
2023-10-27,5.210000038146973
2023-10-30,5.46999979019165
2023-10-31,5.46999979019165
2023-11-01,5.139999866485596
2023-11-02,6.099999904632568
2023-11-03,7.199999809265137
2023-11-06,7.079999923706055
2023-11-07,6.909999847412109
2023-11-08,6.920000076293945
2023-11-09,6.690000057220459
2023-11-10,6.849999904632568
2023-11-13,6.619999885559082
2023-11-14,7.409999847412109
2023-11-15,7.610000133514404
2023-11-16,7.289999961853027
2023-11-17,7.519999980926514
2023-11-20,7.710000038146973
2023-11-21,7.429999828338623
2023-11-22,7.570000171661377
2023-11-24,7.630000114440918
2023-11-27,7.380000114440918
2023-11-28,7.25
2023-11-29,7.550000190734863
2023-11-30,6.909999847412109
2023-12-01,7.46999979019165
2023-12-04,7.869999885559082
2023-12-05,7.28000020980835
2023-12-06,7.360000133514404
2023-12-07,7.420000076293945
2023-12-08,7.789999961853027
2023-12-11,7.449999809265137
2023-12-12,7.159999847412109
2023-12-13,7.809999942779541
2023-12-14,8.319999694824219
2023-12-15,7.769999980926514
2023-12-18,7.429999828338623
2023-12-19,7.75
2023-12-20,7.289999961853027
2023-12-21,7.510000228881836
2023-12-22,7.590000152587891
2023-12-26,7.769999980926514
2023-12-27,7.869999885559082
2023-12-28,8.289999961853027
2023-12-29,7.989999771118164
2024-01-02,7.880000114440918
2024-01-03,7.619999885559082
2024-01-04,7.690000057220459
2024-01-05,8.0
2024-01-08,8.0600004196167
2024-01-09,7.550000190734863
2024-01-10,7.840000152587891
2024-01-11,7.849999904632568
2024-01-12,7.829999923706055
2024-01-16,7.519999980926514
2024-01-17,7.610000133514404
2024-01-18,7.239999771118164
2024-01-19,7.550000190734863
2024-01-22,8.09000015258789
2024-01-23,8.09000015258789
2024-01-24,8.25
2024-01-25,9.119999885559082
2024-01-26,8.970000267028809
2024-01-29,8.720000267028809
2024-01-30,8.229999542236328
2024-01-31,7.96999979019165
2024-02-01,8.15999984741211
2024-02-02,7.849999904632568
2024-02-05,7.360000133514404
2024-02-06,7.429999828338623
2024-02-07,5.639999866485596
2024-02-08,5.670000076293945
2024-02-09,5.869999885559082
2024-02-12,7.03000020980835
2024-02-13,6.239999771118164
2024-02-14,5.96999979019165
2024-02-15,6.420000076293945
2024-02-16,6.110000133514404
2024-02-20,5.710000038146973
2024-02-21,5.510000228881836
2024-02-22,5.389999866485596
2024-02-23,4.340000152587891
2024-02-26,4.599999904632568
2024-02-27,4.679999828338623
2024-02-28,3.9800000190734863
2024-02-29,4.03000020980835
2024-03-01,3.759999990463257
2024-03-04,4.610000133514404
2024-03-05,4.360000133514404
2024-03-06,4.210000038146973
2024-03-07,4.260000228881836
2024-03-08,4.260000228881836
2024-03-11,4.289999961853027
2024-03-12,4.179999828338623
2024-03-13,4.260000228881836
2024-03-14,3.9800000190734863
2024-03-15,3.7200000286102295
2024-03-18,3.5399999618530273
2024-03-19,3.4800000190734863
2024-03-20,3.859999895095825
2024-03-21,3.859999895095825
2024-03-22,3.4800000190734863
2024-03-25,3.809999942779541
2024-03-26,3.6600000858306885
2024-03-27,3.9600000381469727
2024-03-28,3.930000066757202
2024-04-01,3.7200000286102295
2024-04-02,3.2799999713897705
2024-04-03,3.450000047683716
2024-04-04,3.7200000286102295
2024-04-05,3.430000066757202
2024-04-08,3.490000009536743
2024-04-09,3.5899999141693115
2024-04-10,3.3299999237060547
2024-04-11,3.240000009536743
2024-04-12,3.200000047683716
2024-04-15,3.130000114440918
2024-04-16,3.200000047683716
2024-04-17,3.299999952316284
2024-04-18,3.450000047683716
2024-04-19,3.5899999141693115
2024-04-22,3.7200000286102295
2024-04-23,3.7799999713897705
2024-04-24,3.809999942779541
2024-04-25,3.690000057220459
2024-04-26,3.700000047683716
2024-04-29,3.859999895095825
2024-04-30,3.759999990463257
2024-05-01,3.9000000953674316
2024-05-02,4.21999979019165
2024-05-03,4.269999980926514
2024-05-06,4.449999809265137
2024-05-07,4.289999961853027
2024-05-08,4.199999809265137
2024-05-09,4.619999885559082
2024-05-10,3.609999895095825
2024-05-13,3.7799999713897705
2024-05-14,3.630000114440918
2024-05-15,3.309999942779541
2024-05-16,3.25
2024-05-17,3.140000104904175
2024-05-20,3.049999952316284
2024-05-21,2.9600000381469727
2024-05-22,2.9100000858306885
2024-05-23,2.5899999141693115
2024-05-24,2.4600000381469727
2024-05-28,2.5799999237060547
2024-05-29,2.690000057220459
2024-05-30,2.700000047683716
2024-05-31,2.7200000286102295
2024-06-03,2.7899999618530273
2024-06-04,2.7899999618530273
2024-06-05,2.6600000858306885
2024-06-06,2.5299999713897705
2024-06-07,2.4100000858306885
2024-06-10,2.390000104904175
2024-06-11,2.380000114440918
2024-06-12,2.259999990463257
2024-06-13,2.1500000953674316
2024-06-14,2.0299999713897705
2024-06-17,2.0199999809265137
2024-06-18,2.0299999713897705
2024-06-20,2.200000047683716
2024-06-21,2.380000114440918
2024-06-24,2.569999933242798
2024-06-25,2.6500000953674316
2024-06-26,2.609999895095825
2024-06-27,2.759999990463257
2024-06-28,3.140000104904175
2024-07-01,3.130000114440918
2024-07-02,3.009999990463257
2024-07-03,3.0399999618530273
2024-07-05,2.9600000381469727
2024-07-08,2.880000114440918
2024-07-09,2.759999990463257
2024-07-10,2.859999895095825
2024-07-11,3.109999895095825
2024-07-12,3.0399999618530273
2024-07-15,3.2899999618530273
2024-07-16,3.490000009536743
2024-07-17,3.490000009536743
2024-07-18,3.240000009536743
2024-07-19,3.2300000190734863
2024-07-22,3.609999895095825
2024-07-23,3.869999885559082
2024-07-24,3.609999895095825
2024-07-25,3.7300000190734863
2024-07-26,3.8499999046325684
2024-07-29,3.759999990463257
2024-07-30,3.7300000190734863
2024-07-31,3.759999990463257
2024-08-01,3.5199999809265137
2024-08-02,3.190000057220459
2024-08-05,2.9200000762939453
2024-08-06,3.0799999237060547
2024-08-07,2.9700000286102295
2024-08-08,2.9600000381469727
2024-08-09,2.369999885559082
2024-08-12,2.119999885559082
2024-08-13,2.1500000953674316
2024-08-14,2.049999952316284
2024-08-15,2.0999999046325684
2024-08-16,2.119999885559082
2024-08-19,2.2899999618530273
2024-08-20,2.130000114440918
2024-08-21,2.119999885559082
2024-08-22,2.0199999809265137
2024-08-23,2.1600000858306885
2024-08-26,2.2100000381469727
2024-08-27,2.049999952316284
2024-08-28,2.049999952316284
2024-08-29,2.109999895095825
2024-08-30,1.9700000286102295
2024-09-03,1.8700000047683716
2024-09-04,1.8300000429153442
2024-09-05,1.840000033378601
2024-09-06,1.7799999713897705
2024-09-09,1.7400000095367432
2024-09-10,1.7599999904632568
2024-09-11,1.7799999713897705
2024-09-12,1.7899999618530273
2024-09-13,2.009999990463257
2024-09-16,1.899999976158142
2024-09-17,1.9500000476837158
2024-09-18,2.0199999809265137
2024-09-19,2.009999990463257
2024-09-20,1.850000023841858
2024-09-23,1.7300000190734863
2024-09-24,1.75
2024-09-25,1.75
2024-09-26,1.899999976158142
2024-09-27,2.3499999046325684
2024-09-30,2.25
2024-10-01,2.200000047683716
2024-10-02,2.25
2024-10-03,2.4200000762939453
2024-10-04,2.5799999237060547
2024-10-07,2.450000047683716
2024-10-08,2.509999990463257
2024-10-09,2.490000009536743
2024-10-10,2.549999952316284
2024-10-11,2.759999990463257
2024-10-14,2.640000104904175
2024-10-15,2.559999942779541
2024-10-16,2.8499999046325684
2024-10-17,2.880000114440918
2024-10-18,2.869999885559082
2024-10-21,2.7300000190734863
2024-10-22,2.609999895095825
2024-10-23,2.5199999809265137
2024-10-24,2.559999942779541
2024-10-25,2.4700000286102295
2024-10-28,2.7200000286102295
2024-10-29,3.009999990463257
2024-10-30,3.319999933242798
2024-10-31,3.359999895095825
2024-11-01,3.5199999809265137
2024-11-04,2.2699999809265137
2024-11-05,2.2899999618530273
2024-11-06,2.3499999046325684
2024-11-07,2.4000000953674316
2024-11-08,2.3399999141693115
2024-11-11,2.2799999713897705
2024-11-12,2.009999990463257
2024-11-13,1.8799999952316284
2024-11-14,1.7899999618530273
2024-11-15,1.7599999904632568
2024-11-18,1.7300000190734863
2024-11-19,1.7799999713897705
2024-11-20,1.8899999856948853
2024-11-21,1.9700000286102295
