Date,QBTS
2023-08-23,1.2699999809265137
2023-08-24,1.1699999570846558
2023-08-25,1.149999976158142
2023-08-28,1.100000023841858
2023-08-29,1.2300000190734863
2023-08-30,1.190000057220459
2023-08-31,1.159999966621399
2023-09-01,1.1200000047683716
2023-09-05,1.159999966621399
2023-09-06,1.059999942779541
2023-09-07,1.0
2023-09-08,0.9110000133514404
2023-09-11,1.0700000524520874
2023-09-12,0.9879999756813049
2023-09-13,1.059999942779541
2023-09-14,1.0700000524520874
2023-09-15,1.0399999618530273
2023-09-18,0.9639999866485596
2023-09-19,0.9509999752044678
2023-09-20,0.9240000247955322
2023-09-21,0.9539999961853027
2023-09-22,0.9100000262260437
2023-09-25,0.9670000076293945
2023-09-26,0.9399999976158142
2023-09-27,0.9900000095367432
2023-09-28,0.9700000286102295
2023-09-29,0.9649999737739563
2023-10-02,0.9729999899864197
2023-10-03,0.8989999890327454
2023-10-04,0.8550000190734863
2023-10-05,0.9070000052452087
2023-10-06,0.9819999933242798
2023-10-09,1.0199999809265137
2023-10-10,1.0700000524520874
2023-10-11,0.9810000061988831
2023-10-12,0.9700000286102295
2023-10-13,0.9599999785423279
2023-10-16,0.9900000095367432
2023-10-17,0.9409999847412109
2023-10-18,0.8949999809265137
2023-10-19,0.843999981880188
2023-10-20,0.7940000295639038
2023-10-23,0.7749999761581421
2023-10-24,0.7870000004768372
2023-10-25,0.6800000071525574
2023-10-26,0.6579999923706055
2023-10-27,0.6060000061988831
2023-10-30,0.6420000195503235
2023-10-31,0.722000002861023
2023-11-01,0.8059999942779541
2023-11-02,0.9700000286102295
2023-11-03,0.878000020980835
2023-11-06,0.7829999923706055
2023-11-07,0.7870000004768372
2023-11-08,0.8579999804496765
2023-11-09,0.7120000123977661
2023-11-10,0.7200000286102295
2023-11-13,0.7260000109672546
2023-11-14,0.8199999928474426
2023-11-15,0.8939999938011169
2023-11-16,0.9139999747276306
2023-11-17,0.859000027179718
2023-11-20,0.8759999871253967
2023-11-21,0.8360000252723694
2023-11-22,0.7850000262260437
2023-11-24,0.8600000143051147
2023-11-27,0.8429999947547913
2023-11-28,0.828000009059906
2023-11-29,0.8370000123977661
2023-11-30,0.8199999928474426
2023-12-01,0.9440000057220459
2023-12-04,1.0099999904632568
2023-12-05,0.9710000157356262
2023-12-06,1.0299999713897705
2023-12-07,0.9950000047683716
2023-12-08,1.0499999523162842
2023-12-11,1.0
2023-12-12,0.9300000071525574
2023-12-13,0.9599999785423279
2023-12-14,1.0199999809265137
2023-12-15,0.9810000061988831
2023-12-18,0.972000002861023
2023-12-19,1.0199999809265137
2023-12-20,0.9399999976158142
2023-12-21,0.9549999833106995
2023-12-22,0.9229999780654907
2023-12-26,0.9679999947547913
2023-12-27,0.9700000286102295
2023-12-28,0.9330000281333923
2023-12-29,0.8799999952316284
2024-01-02,0.8220000267028809
2024-01-03,0.8399999737739563
2024-01-04,0.8759999871253967
2024-01-05,0.8209999799728394
2024-01-08,0.8799999952316284
2024-01-09,0.8479999899864197
2024-01-10,0.8460000157356262
2024-01-11,0.7879999876022339
2024-01-12,0.7599999904632568
2024-01-16,0.722000002861023
2024-01-17,0.7080000042915344
2024-01-18,0.7059999704360962
2024-01-19,0.6850000023841858
2024-01-22,0.7829999923706055
2024-01-23,0.8109999895095825
2024-01-24,0.7549999952316284
2024-01-25,0.7179999947547913
2024-01-26,0.8199999928474426
2024-01-29,0.8199999928474426
2024-01-30,0.8820000290870667
2024-01-31,0.8450000286102295
2024-02-01,0.9200000166893005
2024-02-02,0.968999981880188
2024-02-05,0.8830000162124634
2024-02-06,0.9570000171661377
2024-02-07,0.9599999785423279
2024-02-08,0.9300000071525574
2024-02-09,1.090000033378601
2024-02-12,1.350000023841858
2024-02-13,1.440000057220459
2024-02-14,1.850000023841858
2024-02-15,1.9800000190734863
2024-02-16,1.7400000095367432
2024-02-20,2.049999952316284
2024-02-21,1.8200000524520874
2024-02-22,1.8899999856948853
2024-02-23,1.7899999618530273
2024-02-26,1.899999976158142
2024-02-27,1.8799999952316284
2024-02-28,1.9900000095367432
2024-02-29,1.850000023841858
2024-03-01,1.7200000286102295
2024-03-04,1.4299999475479126
2024-03-05,1.3600000143051147
2024-03-06,1.600000023841858
2024-03-07,1.840000033378601
2024-03-08,1.8700000047683716
2024-03-11,1.840000033378601
2024-03-12,2.2100000381469727
2024-03-13,2.1700000762939453
2024-03-14,2.059999942779541
2024-03-15,2.0799999237060547
2024-03-18,2.3499999046325684
2024-03-19,2.1700000762939453
2024-03-20,2.049999952316284
2024-03-21,1.899999976158142
2024-03-22,1.940000057220459
2024-03-25,2.0799999237060547
2024-03-26,1.9500000476837158
2024-03-27,2.0999999046325684
2024-03-28,2.0399999618530273
2024-04-01,1.9900000095367432
2024-04-02,1.840000033378601
2024-04-03,1.9700000286102295
2024-04-04,2.0
2024-04-05,1.8799999952316284
2024-04-08,1.850000023841858
2024-04-09,1.8700000047683716
2024-04-10,1.8200000524520874
2024-04-11,1.7100000381469727
2024-04-12,1.6299999952316284
2024-04-15,1.5800000429153442
2024-04-16,1.7300000190734863
2024-04-17,1.6699999570846558
2024-04-18,1.6699999570846558
2024-04-19,1.590000033378601
2024-04-22,1.5099999904632568
2024-04-23,1.5499999523162842
2024-04-24,1.5199999809265137
2024-04-25,1.4800000190734863
2024-04-26,1.440000057220459
2024-04-29,1.440000057220459
2024-04-30,1.3700000047683716
2024-05-01,1.409999966621399
2024-05-02,1.4500000476837158
2024-05-03,1.399999976158142
2024-05-06,1.409999966621399
2024-05-07,1.3799999952316284
2024-05-08,1.3600000143051147
2024-05-09,1.309999942779541
2024-05-10,1.2999999523162842
2024-05-13,1.3700000047683716
2024-05-14,1.399999976158142
2024-05-15,1.3300000429153442
2024-05-16,1.2899999618530273
2024-05-17,1.2999999523162842
2024-05-20,1.309999942779541
2024-05-21,1.2400000095367432
2024-05-22,1.2300000190734863
2024-05-23,1.1699999570846558
2024-05-24,1.2200000286102295
2024-05-28,1.399999976158142
2024-05-29,1.4199999570846558
2024-05-30,1.3700000047683716
2024-05-31,1.350000023841858
2024-06-03,1.3200000524520874
2024-06-04,1.2899999618530273
2024-06-05,1.2799999713897705
2024-06-06,1.2000000476837158
2024-06-07,1.159999966621399
2024-06-10,1.2000000476837158
2024-06-11,1.159999966621399
2024-06-12,1.159999966621399
2024-06-13,1.100000023841858
2024-06-14,1.1399999856948853
2024-06-17,1.190000057220459
2024-06-18,1.159999966621399
2024-06-20,1.1399999856948853
2024-06-21,1.159999966621399
2024-06-24,1.1299999952316284
2024-06-25,1.090000033378601
2024-06-26,1.059999942779541
2024-06-27,1.149999976158142
2024-06-28,1.1399999856948853
2024-07-01,1.0800000429153442
2024-07-02,1.1100000143051147
2024-07-03,1.100000023841858
2024-07-05,1.100000023841858
2024-07-08,1.2400000095367432
2024-07-09,1.1200000047683716
2024-07-10,1.2200000286102295
2024-07-11,1.1799999475479126
2024-07-12,1.2100000381469727
2024-07-15,1.3300000429153442
2024-07-16,1.2699999809265137
2024-07-17,1.149999976158142
2024-07-18,1.0700000524520874
2024-07-19,1.0199999809265137
2024-07-22,1.0099999904632568
2024-07-23,1.0800000429153442
2024-07-24,0.9800000190734863
2024-07-25,1.0299999713897705
2024-07-26,0.9900000095367432
2024-07-29,0.9900000095367432
2024-07-30,0.9549999833106995
2024-07-31,1.0
2024-08-01,0.9660000205039978
2024-08-02,0.9409999847412109
2024-08-05,0.8610000014305115
2024-08-06,0.8700000047683716
2024-08-07,0.8100000023841858
2024-08-08,0.800000011920929
2024-08-09,0.8420000076293945
2024-08-12,0.8809999823570251
2024-08-13,0.9480000138282776
2024-08-14,0.8989999890327454
2024-08-15,0.9390000104904175
2024-08-16,0.9300000071525574
2024-08-19,0.9269999861717224
2024-08-20,0.9490000009536743
2024-08-21,1.0700000524520874
2024-08-22,1.0700000524520874
2024-08-23,1.0700000524520874
2024-08-26,1.0
2024-08-27,0.9909999966621399
2024-08-28,0.9520000219345093
2024-08-29,1.0
2024-08-30,1.0099999904632568
2024-09-03,0.9409999847412109
2024-09-04,0.9290000200271606
2024-09-05,0.921999990940094
2024-09-06,0.8799999952316284
2024-09-09,0.8429999947547913
2024-09-10,0.9359999895095825
2024-09-11,0.996999979019165
2024-09-12,1.0
2024-09-13,1.0099999904632568
2024-09-16,0.9829999804496765
2024-09-17,0.9980000257492065
2024-09-18,0.9660000205039978
2024-09-19,0.9599999785423279
2024-09-20,0.9269999861717224
2024-09-23,0.8999999761581421
2024-09-24,0.9399999976158142
2024-09-25,0.9520000219345093
2024-09-26,0.9800000190734863
2024-09-27,1.0299999713897705
2024-09-30,0.9829999804496765
2024-10-01,0.9200000166893005
2024-10-02,0.9179999828338623
2024-10-03,0.9200000166893005
2024-10-04,1.0
2024-10-07,0.9599999785423279
2024-10-08,0.9160000085830688
2024-10-09,0.9120000004768372
2024-10-10,0.8930000066757202
2024-10-11,0.9700000286102295
2024-10-14,1.0099999904632568
2024-10-15,0.9980000257492065
2024-10-16,1.0399999618530273
2024-10-17,1.0399999618530273
2024-10-18,1.1699999570846558
2024-10-21,1.2100000381469727
2024-10-22,1.2000000476837158
2024-10-23,1.190000057220459
2024-10-24,1.1399999856948853
2024-10-25,1.0399999618530273
2024-10-28,1.2000000476837158
2024-10-29,1.1399999856948853
2024-10-30,1.1299999952316284
2024-10-31,1.059999942779541
2024-11-01,1.0399999618530273
2024-11-04,0.9990000128746033
2024-11-05,1.090000033378601
2024-11-06,1.1299999952316284
2024-11-07,1.4600000381469727
2024-11-08,1.600000023841858
2024-11-11,1.6299999952316284
2024-11-12,1.5399999618530273
2024-11-13,1.7799999713897705
2024-11-14,1.8700000047683716
2024-11-15,1.6399999856948853
2024-11-18,1.440000057220459
2024-11-19,1.4900000095367432
2024-11-20,1.6699999570846558
2024-11-21,1.9700000286102295
