Date,GTN
2024-01-26,9.920000076293945
2024-01-29,9.729999542236328
2024-01-30,9.6899995803833
2024-01-31,9.550000190734863
2024-02-01,9.640000343322754
2024-02-02,9.329999923706055
2024-02-05,8.84000015258789
2024-02-06,8.779999732971191
2024-02-07,7.460000038146973
2024-02-08,7.730000019073486
2024-02-09,8.029999732971191
2024-02-12,8.529999732971191
2024-02-13,7.929999828338623
2024-02-14,8.100000381469727
2024-02-15,8.65999984741211
2024-02-16,8.3100004196167
2024-02-20,8.09000015258789
2024-02-21,7.880000114440918
2024-02-22,7.949999809265137
2024-02-23,6.139999866485596
2024-02-26,5.96999979019165
2024-02-27,5.670000076293945
2024-02-28,5.659999847412109
2024-02-29,5.840000152587891
2024-03-01,5.71999979019165
2024-03-04,5.619999885559082
2024-03-05,5.610000133514404
2024-03-06,5.679999828338623
2024-03-07,5.78000020980835
2024-03-08,5.869999885559082
2024-03-11,5.880000114440918
2024-03-12,5.889999866485596
2024-03-13,6.010000228881836
2024-03-14,5.849999904632568
2024-03-15,5.78000020980835
2024-03-18,5.659999847412109
2024-03-19,5.71999979019165
2024-03-20,5.869999885559082
2024-03-21,5.96999979019165
2024-03-22,5.710000038146973
2024-03-25,6.050000190734863
2024-03-26,6.019999980926514
2024-03-27,6.21999979019165
2024-03-28,6.320000171661377
2024-04-01,6.019999980926514
2024-04-02,6.019999980926514
2024-04-03,6.269999980926514
2024-04-04,6.110000133514404
2024-04-05,5.96999979019165
2024-04-08,5.829999923706055
2024-04-09,5.929999828338623
2024-04-10,5.659999847412109
2024-04-11,5.679999828338623
2024-04-12,5.559999942779541
2024-04-15,5.659999847412109
2024-04-16,5.53000020980835
2024-04-17,5.650000095367432
2024-04-18,5.789999961853027
2024-04-19,5.920000076293945
2024-04-22,5.869999885559082
2024-04-23,5.920000076293945
2024-04-24,6.019999980926514
2024-04-25,5.769999980926514
2024-04-26,5.610000133514404
2024-04-29,5.869999885559082
2024-04-30,5.75
2024-05-01,6.0
2024-05-02,6.440000057220459
2024-05-03,6.480000019073486
2024-05-06,6.659999847412109
2024-05-07,6.699999809265137
2024-05-08,6.739999771118164
2024-05-09,7.130000114440918
2024-05-10,6.860000133514404
2024-05-13,6.940000057220459
2024-05-14,7.0
2024-05-15,6.639999866485596
2024-05-16,6.650000095367432
2024-05-17,6.559999942779541
2024-05-20,6.199999809265137
2024-05-21,5.96999979019165
2024-05-22,5.989999771118164
2024-05-23,5.690000057220459
2024-05-24,5.639999866485596
2024-05-28,5.650000095367432
2024-05-29,5.519999980926514
2024-05-30,6.019999980926514
2024-05-31,6.239999771118164
2024-06-03,6.360000133514404
2024-06-04,6.039999961853027
2024-06-05,5.880000114440918
2024-06-06,5.679999828338623
2024-06-07,5.519999980926514
2024-06-10,5.510000228881836
2024-06-11,5.440000057220459
2024-06-12,5.289999961853027
2024-06-13,5.190000057220459
2024-06-14,4.920000076293945
2024-06-17,4.909999847412109
2024-06-18,4.829999923706055
2024-06-20,4.940000057220459
2024-06-21,4.900000095367432
2024-06-24,4.949999809265137
2024-06-25,4.889999866485596
2024-06-26,4.929999828338623
2024-06-27,5.0
2024-06-28,5.199999809265137
2024-07-01,5.179999828338623
2024-07-02,5.070000171661377
2024-07-03,5.130000114440918
2024-07-05,4.920000076293945
2024-07-08,4.599999904632568
2024-07-09,4.559999942779541
2024-07-10,4.989999771118164
2024-07-11,5.110000133514404
2024-07-12,5.150000095367432
2024-07-15,5.110000133514404
2024-07-16,5.53000020980835
2024-07-17,5.650000095367432
2024-07-18,5.690000057220459
2024-07-19,5.659999847412109
2024-07-22,6.010000228881836
2024-07-23,6.079999923706055
2024-07-24,6.090000152587891
2024-07-25,6.269999980926514
2024-07-26,6.480000019073486
2024-07-29,6.5
2024-07-30,6.449999809265137
2024-07-31,6.429999828338623
2024-08-01,6.079999923706055
2024-08-02,5.590000152587891
2024-08-05,5.159999847412109
2024-08-06,5.269999980926514
2024-08-07,5.260000228881836
2024-08-08,4.489999771118164
2024-08-09,4.389999866485596
2024-08-12,4.239999771118164
2024-08-13,4.230000019073486
2024-08-14,4.28000020980835
2024-08-15,4.369999885559082
2024-08-16,4.670000076293945
2024-08-19,4.960000038146973
2024-08-20,4.800000190734863
2024-08-21,4.840000152587891
2024-08-22,4.869999885559082
2024-08-23,5.210000038146973
2024-08-26,5.239999771118164
2024-08-27,5.199999809265137
2024-08-28,5.139999866485596
2024-08-29,5.119999885559082
2024-08-30,5.099999904632568
2024-09-03,4.96999979019165
2024-09-04,4.860000133514404
2024-09-05,4.630000114440918
2024-09-06,4.590000152587891
2024-09-09,4.670000076293945
2024-09-10,4.539999961853027
2024-09-11,4.440000057220459
2024-09-12,4.590000152587891
2024-09-13,4.980000019073486
2024-09-16,4.889999866485596
2024-09-17,5.099999904632568
2024-09-18,5.130000114440918
2024-09-19,5.210000038146973
2024-09-20,5.03000020980835
2024-09-23,4.980000019073486
2024-09-24,5.119999885559082
2024-09-25,4.949999809265137
2024-09-26,5.099999904632568
2024-09-27,5.309999942779541
2024-09-30,5.360000133514404
2024-10-01,5.389999866485596
2024-10-02,5.360000133514404
2024-10-03,5.340000152587891
2024-10-04,5.440000057220459
2024-10-07,5.340000152587891
2024-10-08,5.230000019073486
2024-10-09,5.369999885559082
2024-10-10,5.349999904632568
2024-10-11,5.599999904632568
2024-10-14,5.670000076293945
2024-10-15,5.730000019073486
2024-10-16,5.900000095367432
2024-10-17,5.920000076293945
2024-10-18,5.860000133514404
2024-10-21,5.599999904632568
2024-10-22,5.460000038146973
2024-10-23,5.440000057220459
2024-10-24,5.550000190734863
2024-10-25,5.53000020980835
2024-10-28,5.639999866485596
2024-10-29,5.71999979019165
2024-10-30,5.820000171661377
2024-10-31,5.710000038146973
2024-11-01,5.789999961853027
2024-11-04,5.78000020980835
2024-11-05,5.710000038146973
2024-11-06,5.949999809265137
2024-11-07,5.789999961853027
2024-11-08,4.28000020980835
2024-11-11,4.510000228881836
2024-11-12,4.389999866485596
2024-11-13,4.400000095367432
2024-11-14,4.789999961853027
2024-11-15,4.690000057220459
2024-11-18,4.440000057220459
2024-11-19,4.349999904632568
2024-11-20,4.210000038146973
2024-11-21,4.360000133514404
