Date,ERAS
2023-07-26,2.5299999713897705
2023-07-27,2.4800000190734863
2023-07-28,2.5999999046325684
2023-07-31,2.640000104904175
2023-08-01,2.6500000953674316
2023-08-02,2.630000114440918
2023-08-03,2.5899999141693115
2023-08-04,2.609999895095825
2023-08-07,2.619999885559082
2023-08-08,2.619999885559082
2023-08-09,2.630000114440918
2023-08-10,2.5999999046325684
2023-08-11,2.9100000858306885
2023-08-14,2.630000114440918
2023-08-15,2.5450000762939453
2023-08-16,2.5
2023-08-17,2.509999990463257
2023-08-18,2.509999990463257
2023-08-21,2.630000114440918
2023-08-22,2.549999952316284
2023-08-23,2.6500000953674316
2023-08-24,2.5799999237060547
2023-08-25,2.619999885559082
2023-08-28,2.630000114440918
2023-08-29,2.575000047683716
2023-08-30,2.609999895095825
2023-08-31,2.5899999141693115
2023-09-01,2.5899999141693115
2023-09-05,2.619999885559082
2023-09-06,2.569999933242798
2023-09-07,2.609999895095825
2023-09-08,2.609999895095825
2023-09-11,2.680000066757202
2023-09-12,2.569999933242798
2023-09-13,2.5799999237060547
2023-09-14,2.5999999046325684
2023-09-15,2.5799999237060547
2023-09-18,2.440000057220459
2023-09-19,2.4100000858306885
2023-09-20,2.3299999237060547
2023-09-21,2.359999895095825
2023-09-22,2.25
2023-09-25,2.119999885559082
2023-09-26,2.119999885559082
2023-09-27,2.1700000762939453
2023-09-28,2.0199999809265137
2023-09-29,1.9700000286102295
2023-10-02,1.9299999475479126
2023-10-03,1.8799999952316284
2023-10-04,1.8899999856948853
2023-10-05,2.119999885559082
2023-10-06,2.2100000381469727
2023-10-09,2.200000047683716
2023-10-10,2.490000009536743
2023-10-11,2.309999942779541
2023-10-12,2.4000000953674316
2023-10-13,2.3399999141693115
2023-10-16,2.2899999618530273
2023-10-17,2.430000066757202
2023-10-18,2.3399999141693115
2023-10-19,2.2300000190734863
2023-10-20,2.2200000286102295
2023-10-23,2.2300000190734863
2023-10-24,2.3299999237060547
2023-10-25,2.1700000762939453
2023-10-26,2.1500000953674316
2023-10-27,1.9900000095367432
2023-10-30,2.2100000381469727
2023-10-31,2.309999942779541
2023-11-01,2.2699999809265137
2023-11-02,2.3499999046325684
2023-11-03,2.4200000762939453
2023-11-06,2.380000114440918
2023-11-07,2.309999942779541
2023-11-08,2.200000047683716
2023-11-09,2.009999990463257
2023-11-10,2.009999990463257
2023-11-13,1.940000057220459
2023-11-14,2.1600000858306885
2023-11-15,2.319999933242798
2023-11-16,2.2200000286102295
2023-11-17,2.2899999618530273
2023-11-20,2.25
2023-11-21,2.180000066757202
2023-11-22,2.240000009536743
2023-11-24,2.3299999237060547
2023-11-27,2.240000009536743
2023-11-28,1.9850000143051147
2023-11-29,1.7899999618530273
2023-11-30,1.7000000476837158
2023-12-01,1.6699999570846558
2023-12-04,1.6799999475479126
2023-12-05,1.75
2023-12-06,1.7300000190734863
2023-12-07,1.850000023841858
2023-12-08,1.8700000047683716
2023-12-11,1.840000033378601
2023-12-12,1.9600000381469727
2023-12-13,2.0199999809265137
2023-12-14,1.9500000476837158
2023-12-15,1.8700000047683716
2023-12-18,1.840000033378601
2023-12-19,1.9700000286102295
2023-12-20,1.8700000047683716
2023-12-21,1.9500000476837158
2023-12-22,2.109999895095825
2023-12-26,2.1700000762939453
2023-12-27,2.1500000953674316
2023-12-28,2.200000047683716
2023-12-29,2.130000114440918
2024-01-02,2.1700000762939453
2024-01-03,2.0999999046325684
2024-01-04,2.1600000858306885
2024-01-05,2.0399999618530273
2024-01-08,2.1600000858306885
2024-01-09,2.109999895095825
2024-01-10,2.0899999141693115
2024-01-11,1.9500000476837158
2024-01-12,1.9299999475479126
2024-01-16,1.840000033378601
2024-01-17,1.8200000524520874
2024-01-18,1.7799999713897705
2024-01-19,1.7000000476837158
2024-01-22,1.75
2024-01-23,1.7200000286102295
2024-01-24,1.690000057220459
2024-01-25,1.7300000190734863
2024-01-26,1.690000057220459
2024-01-29,1.809999942779541
2024-01-30,1.7300000190734863
2024-01-31,1.6699999570846558
2024-02-01,1.7200000286102295
2024-02-02,1.7000000476837158
2024-02-05,1.7000000476837158
2024-02-06,1.7400000095367432
2024-02-07,1.7000000476837158
2024-02-08,1.7599999904632568
2024-02-09,1.840000033378601
2024-02-12,1.8300000429153442
2024-02-13,1.6699999570846558
2024-02-14,1.7300000190734863
2024-02-15,1.7899999618530273
2024-02-16,2.009999990463257
2024-02-20,1.9700000286102295
2024-02-21,1.9199999570846558
2024-02-22,1.9800000190734863
2024-02-23,2.319999933242798
2024-02-26,2.4000000953674316
2024-02-27,2.4600000381469727
2024-02-28,2.3499999046325684
2024-02-29,2.380000114440918
2024-03-01,2.549999952316284
2024-03-04,2.3499999046325684
2024-03-05,2.2699999809265137
2024-03-06,2.2200000286102295
2024-03-07,2.1500000953674316
2024-03-08,2.2799999713897705
2024-03-11,2.240000009536743
2024-03-12,2.140000104904175
2024-03-13,2.2200000286102295
2024-03-14,2.0799999237060547
2024-03-15,2.140000104904175
2024-03-18,2.049999952316284
2024-03-19,2.049999952316284
2024-03-20,2.0999999046325684
2024-03-21,2.1500000953674316
2024-03-22,2.1500000953674316
2024-03-25,2.069999933242798
2024-03-26,1.9800000190734863
2024-03-27,2.059999942779541
2024-03-28,2.059999942779541
2024-04-01,2.1600000858306885
2024-04-02,2.1500000953674316
2024-04-03,2.1700000762939453
2024-04-04,2.0899999141693115
2024-04-05,2.0999999046325684
2024-04-08,2.240000009536743
2024-04-09,2.259999990463257
2024-04-10,2.2200000286102295
2024-04-11,2.2899999618530273
2024-04-12,2.109999895095825
2024-04-15,2.0
2024-04-16,1.9299999475479126
2024-04-17,1.840000033378601
2024-04-18,1.7899999618530273
2024-04-19,1.7899999618530273
2024-04-22,1.850000023841858
2024-04-23,1.9299999475479126
2024-04-24,1.8799999952316284
2024-04-25,1.8799999952316284
2024-04-26,1.8899999856948853
2024-04-29,2.0399999618530273
2024-04-30,2.009999990463257
2024-05-01,2.0899999141693115
2024-05-02,2.1500000953674316
2024-05-03,2.140000104904175
2024-05-06,2.2100000381469727
2024-05-07,2.180000066757202
2024-05-08,2.1500000953674316
2024-05-09,1.9600000381469727
2024-05-10,1.850000023841858
2024-05-13,1.899999976158142
2024-05-14,1.8600000143051147
2024-05-15,1.8899999856948853
2024-05-16,1.850000023841858
2024-05-17,1.9700000286102295
2024-05-20,2.240000009536743
2024-05-21,2.3499999046325684
2024-05-22,2.440000057220459
2024-05-23,2.5899999141693115
2024-05-24,2.630000114440918
2024-05-28,2.5199999809265137
2024-05-29,2.4100000858306885
2024-05-30,2.4800000190734863
2024-05-31,2.5199999809265137
2024-06-03,2.5799999237060547
2024-06-04,2.609999895095825
2024-06-05,2.619999885559082
2024-06-06,2.3550000190734863
2024-06-07,2.375
2024-06-10,2.2799999713897705
2024-06-11,2.25
2024-06-12,2.2200000286102295
2024-06-13,2.180000066757202
2024-06-14,2.1700000762939453
2024-06-17,2.0
2024-06-18,2.0399999618530273
2024-06-20,2.0299999713897705
2024-06-21,2.109999895095825
2024-06-24,2.1600000858306885
2024-06-25,2.0799999237060547
2024-06-26,2.200000047683716
2024-06-27,2.309999942779541
2024-06-28,2.359999895095825
2024-07-01,2.440000057220459
2024-07-02,2.319999933242798
2024-07-03,2.180000066757202
2024-07-05,2.1700000762939453
2024-07-08,2.3499999046325684
2024-07-09,2.7100000381469727
2024-07-10,2.680000066757202
2024-07-11,2.809999942779541
2024-07-12,2.9700000286102295
2024-07-15,3.0799999237060547
2024-07-16,3.2300000190734863
2024-07-17,3.190000057220459
2024-07-18,3.0199999809265137
2024-07-19,2.950000047683716
2024-07-22,3.140000104904175
2024-07-23,3.130000114440918
2024-07-24,3.109999895095825
2024-07-25,3.2699999809265137
2024-07-26,3.2799999713897705
2024-07-29,3.25
2024-07-30,3.2100000381469727
2024-07-31,3.1500000953674316
2024-08-01,3.069999933242798
2024-08-02,2.734999895095825
2024-08-05,2.5450000762939453
2024-08-06,2.5399999618530273
2024-08-07,2.4100000858306885
2024-08-08,2.490000009536743
2024-08-09,2.4000000953674316
2024-08-12,2.5899999141693115
2024-08-13,2.5999999046325684
2024-08-14,2.5899999141693115
2024-08-15,2.7100000381469727
2024-08-16,2.799999952316284
2024-08-19,2.75
2024-08-20,2.7699999809265137
2024-08-21,2.8399999141693115
2024-08-22,2.740000009536743
2024-08-23,2.75
2024-08-26,2.9000000953674316
2024-08-27,2.7200000286102295
2024-08-28,2.869999885559082
2024-08-29,2.809999942779541
2024-08-30,2.890000104904175
2024-09-03,2.740000009536743
2024-09-04,2.7899999618530273
2024-09-05,2.990000009536743
2024-09-06,2.859999895095825
2024-09-09,3.069999933242798
2024-09-10,3.0999999046325684
2024-09-11,3.069999933242798
2024-09-12,3.059999942779541
2024-09-13,2.9700000286102295
2024-09-16,2.819999933242798
2024-09-17,2.890000104904175
2024-09-18,2.890000104904175
2024-09-19,2.9700000286102295
2024-09-20,2.890000104904175
2024-09-23,2.5950000286102295
2024-09-24,2.5350000858306885
2024-09-25,2.740000009536743
2024-09-26,2.7100000381469727
2024-09-27,2.680000066757202
2024-09-30,2.7300000190734863
2024-10-01,2.5899999141693115
2024-10-02,2.5199999809265137
2024-10-03,2.450000047683716
2024-10-04,2.5399999618530273
2024-10-07,2.440000057220459
2024-10-08,2.5199999809265137
2024-10-09,2.5999999046325684
2024-10-10,2.559999942779541
2024-10-11,2.75
2024-10-14,2.75
2024-10-15,2.809999942779541
2024-10-16,2.8499999046325684
2024-10-17,2.799999952316284
2024-10-18,2.9100000858306885
2024-10-21,2.7300000190734863
2024-10-22,2.6700000762939453
2024-10-23,2.5799999237060547
2024-10-24,2.5799999237060547
2024-10-25,2.640000104904175
2024-10-28,2.640000104904175
2024-10-29,2.799999952316284
2024-10-30,2.700000047683716
2024-10-31,2.5899999141693115
2024-11-01,2.7200000286102295
2024-11-04,2.869999885559082
2024-11-05,2.940000057220459
2024-11-06,3.180000066757202
2024-11-07,3.109999895095825
2024-11-08,3.140000104904175
2024-11-11,3.109999895095825
2024-11-12,2.990000009536743
2024-11-13,2.8499999046325684
2024-11-14,2.809999942779541
2024-11-15,2.6700000762939453
2024-11-18,2.7300000190734863
2024-11-19,2.7899999618530273
2024-11-20,2.640000104904175
2024-11-21,2.5999999046325684
