Date,BLUE
2024-03-13,1.3899999856948853
2024-03-14,1.3300000429153442
2024-03-15,1.4199999570846558
2024-03-18,1.440000057220459
2024-03-19,1.399999976158142
2024-03-20,1.399999976158142
2024-03-21,1.4600000381469727
2024-03-22,1.3700000047683716
2024-03-25,1.3600000143051147
2024-03-26,1.2000000476837158
2024-03-27,1.3700000047683716
2024-03-28,1.2799999713897705
2024-04-01,1.2400000095367432
2024-04-02,1.2100000381469727
2024-04-03,1.1799999475479126
2024-04-04,1.2300000190734863
2024-04-05,1.2300000190734863
2024-04-08,1.159999966621399
2024-04-09,1.2599999904632568
2024-04-10,1.190000057220459
2024-04-11,1.159999966621399
2024-04-12,1.100000023841858
2024-04-15,1.0299999713897705
2024-04-16,0.9900000095367432
2024-04-17,0.9599999785423279
2024-04-18,0.949999988079071
2024-04-19,1.0199999809265137
2024-04-22,0.949999988079071
2024-04-23,0.9700000286102295
2024-04-24,0.9200000166893005
2024-04-25,0.9100000262260437
2024-04-26,0.9200000166893005
2024-04-29,0.9200000166893005
2024-04-30,0.8899999856948853
2024-05-01,0.9100000262260437
2024-05-02,0.8999999761581421
2024-05-03,0.8999999761581421
2024-05-06,1.0
2024-05-07,1.0099999904632568
2024-05-08,0.9700000286102295
2024-05-09,1.1200000047683716
2024-05-10,1.059999942779541
2024-05-13,1.0199999809265137
2024-05-14,1.0700000524520874
2024-05-15,1.0700000524520874
2024-05-16,1.0499999523162842
2024-05-17,1.0299999713897705
2024-05-20,1.0299999713897705
2024-05-21,1.0
2024-05-22,0.9800000190734863
2024-05-23,0.9700000286102295
2024-05-24,0.9700000286102295
2024-05-28,0.9399999976158142
2024-05-29,0.8999999761581421
2024-05-30,0.8999999761581421
2024-05-31,0.8999999761581421
2024-06-03,0.9599999785423279
2024-06-04,0.9700000286102295
2024-06-05,0.949999988079071
2024-06-06,0.9100000262260437
2024-06-07,0.9100000262260437
2024-06-10,0.9300000071525574
2024-06-11,0.9900000095367432
2024-06-12,0.9900000095367432
2024-06-13,1.0
2024-06-14,0.9599999785423279
2024-06-17,0.949999988079071
2024-06-18,0.9100000262260437
2024-06-20,0.8500000238418579
2024-06-21,0.8999999761581421
2024-06-24,1.0199999809265137
2024-06-25,0.949999988079071
2024-06-26,0.9100000262260437
2024-06-27,0.949999988079071
2024-06-28,0.9800000190734863
2024-07-01,0.9800000190734863
2024-07-02,0.9200000166893005
2024-07-03,0.9100000262260437
2024-07-05,0.9200000166893005
2024-07-08,0.9399999976158142
2024-07-09,1.0
2024-07-10,1.0399999618530273
2024-07-11,1.1299999952316284
2024-07-12,1.2200000286102295
2024-07-15,1.3200000524520874
2024-07-16,1.350000023841858
2024-07-17,1.2200000286102295
2024-07-18,1.149999976158142
2024-07-19,1.0499999523162842
2024-07-22,1.1399999856948853
2024-07-23,1.2400000095367432
2024-07-24,1.149999976158142
2024-07-25,1.2000000476837158
2024-07-26,1.2200000286102295
2024-07-29,1.2200000286102295
2024-07-30,1.1299999952316284
2024-07-31,1.159999966621399
2024-08-01,1.0800000429153442
2024-08-02,1.1100000143051147
2024-08-05,0.9900000095367432
2024-08-06,1.0199999809265137
2024-08-07,0.9399999976158142
2024-08-08,1.0099999904632568
2024-08-09,1.0
2024-08-12,0.9800000190734863
2024-08-13,1.059999942779541
2024-08-14,0.8100000023841858
2024-08-15,0.7099999785423279
2024-08-16,0.7099999785423279
2024-08-19,0.6899999976158142
2024-08-20,0.6600000262260437
2024-08-21,0.7200000286102295
2024-08-22,0.6800000071525574
2024-08-23,0.6899999976158142
2024-08-26,0.699999988079071
2024-08-27,0.6299999952316284
2024-08-28,0.6200000047683716
2024-08-29,0.5899999737739563
2024-08-30,0.5600000023841858
2024-09-03,0.5699999928474426
2024-09-04,0.5600000023841858
2024-09-05,0.5699999928474426
2024-09-06,0.5299999713897705
2024-09-09,0.5400000214576721
2024-09-10,0.5699999928474426
2024-09-11,0.5799999833106995
2024-09-12,0.5699999928474426
2024-09-13,0.6100000143051147
2024-09-16,0.5799999833106995
2024-09-17,0.5
2024-09-18,0.5
2024-09-19,0.49000000953674316
2024-09-20,0.4699999988079071
2024-09-23,0.49000000953674316
2024-09-24,0.5
2024-09-25,0.47999998927116394
2024-09-26,0.5
2024-09-27,0.5
2024-09-30,0.5199999809265137
2024-10-01,0.4699999988079071
2024-10-02,0.49000000953674316
2024-10-03,0.5199999809265137
2024-10-04,0.5699999928474426
2024-10-07,0.5199999809265137
2024-10-08,0.49000000953674316
2024-10-09,0.49000000953674316
2024-10-10,0.49000000953674316
2024-10-11,0.5099999904632568
2024-10-14,0.5
2024-10-15,0.47999998927116394
2024-10-16,0.47999998927116394
2024-10-17,0.49000000953674316
2024-10-18,0.49000000953674316
2024-10-21,0.5
2024-10-22,0.5099999904632568
2024-10-23,0.5099999904632568
2024-10-24,0.5
2024-10-25,0.47999998927116394
2024-10-28,0.49000000953674316
2024-10-29,0.49000000953674316
2024-10-30,0.49000000953674316
2024-10-31,0.46000000834465027
2024-11-01,0.4699999988079071
2024-11-04,0.46000000834465027
2024-11-05,0.44999998807907104
2024-11-06,0.4399999976158142
2024-11-07,0.3799999952316284
2024-11-08,0.4099999964237213
2024-11-11,0.4099999964237213
2024-11-12,0.38999998569488525
2024-11-13,0.3799999952316284
2024-11-14,0.36000001430511475
2024-11-15,0.3199999928474426
2024-11-18,0.33000001311302185
2024-11-19,0.3100000023841858
2024-11-20,0.30000001192092896
2024-11-21,0.30000001192092896
