Date,MTTR
2023-08-18,2.4800000190734863
2023-08-21,2.450000047683716
2023-08-22,2.5
2023-08-23,2.609999895095825
2023-08-24,2.490000009536743
2023-08-25,2.5
2023-08-28,2.509999990463257
2023-08-29,2.5999999046325684
2023-08-30,2.680000066757202
2023-08-31,2.680000066757202
2023-09-01,2.6500000953674316
2023-09-05,2.5999999046325684
2023-09-06,2.5999999046325684
2023-09-07,2.5199999809265137
2023-09-08,2.5
2023-09-11,2.4800000190734863
2023-09-12,2.430000066757202
2023-09-13,2.4000000953674316
2023-09-14,2.4100000858306885
2023-09-15,2.3499999046325684
2023-09-18,2.2799999713897705
2023-09-19,2.25
2023-09-20,2.190000057220459
2023-09-21,2.1700000762939453
2023-09-22,2.1600000858306885
2023-09-25,2.200000047683716
2023-09-26,2.1600000858306885
2023-09-27,2.1700000762939453
2023-09-28,2.1500000953674316
2023-09-29,2.1700000762939453
2023-10-02,2.2100000381469727
2023-10-03,2.0999999046325684
2023-10-04,2.1700000762939453
2023-10-05,2.119999885559082
2023-10-06,2.2200000286102295
2023-10-09,2.1700000762939453
2023-10-10,2.2300000190734863
2023-10-11,2.190000057220459
2023-10-12,2.119999885559082
2023-10-13,2.0899999141693115
2023-10-16,2.1500000953674316
2023-10-17,2.1700000762939453
2023-10-18,2.109999895095825
2023-10-19,2.069999933242798
2023-10-20,2.0
2023-10-23,1.8799999952316284
2023-10-24,2.0799999237060547
2023-10-25,2.009999990463257
2023-10-26,2.049999952316284
2023-10-27,1.9800000190734863
2023-10-30,1.940000057220459
2023-10-31,2.0399999618530273
2023-11-01,1.9800000190734863
2023-11-02,2.0399999618530273
2023-11-03,2.200000047683716
2023-11-06,2.119999885559082
2023-11-07,2.6700000762939453
2023-11-08,2.5799999237060547
2023-11-09,2.450000047683716
2023-11-10,2.4800000190734863
2023-11-13,2.440000057220459
2023-11-14,2.700000047683716
2023-11-15,2.690000057220459
2023-11-16,2.700000047683716
2023-11-17,2.7100000381469727
2023-11-20,2.640000104904175
2023-11-21,2.609999895095825
2023-11-22,2.6500000953674316
2023-11-24,2.6600000858306885
2023-11-27,2.5799999237060547
2023-11-28,2.549999952316284
2023-11-29,2.6600000858306885
2023-11-30,2.5199999809265137
2023-12-01,2.690000057220459
2023-12-04,2.690000057220459
2023-12-05,2.5299999713897705
2023-12-06,2.5
2023-12-07,2.490000009536743
2023-12-08,2.5399999618530273
2023-12-11,2.4700000286102295
2023-12-12,2.4000000953674316
2023-12-13,2.559999942779541
2023-12-14,2.6700000762939453
2023-12-15,2.640000104904175
2023-12-18,2.5999999046325684
2023-12-19,2.5999999046325684
2023-12-20,2.5299999713897705
2023-12-21,2.6500000953674316
2023-12-22,2.819999933242798
2023-12-26,2.950000047683716
2023-12-27,2.890000104904175
2023-12-28,2.8499999046325684
2023-12-29,2.690000057220459
2024-01-02,2.5899999141693115
2024-01-03,2.430000066757202
2024-01-04,2.380000114440918
2024-01-05,2.3499999046325684
2024-01-08,2.430000066757202
2024-01-09,2.390000104904175
2024-01-10,2.4100000858306885
2024-01-11,2.3499999046325684
2024-01-12,2.3299999237060547
2024-01-16,2.2699999809265137
2024-01-17,2.259999990463257
2024-01-18,2.240000009536743
2024-01-19,2.25
2024-01-22,2.380000114440918
2024-01-23,2.380000114440918
2024-01-24,2.299999952316284
2024-01-25,2.309999942779541
2024-01-26,2.319999933242798
2024-01-29,2.4700000286102295
2024-01-30,2.3499999046325684
2024-01-31,2.25
2024-02-01,2.2899999618530273
2024-02-02,2.2899999618530273
2024-02-05,2.25
2024-02-06,2.3299999237060547
2024-02-07,2.319999933242798
2024-02-08,2.3399999141693115
2024-02-09,2.440000057220459
2024-02-12,2.4700000286102295
2024-02-13,2.259999990463257
2024-02-14,2.4000000953674316
2024-02-15,2.4700000286102295
2024-02-16,2.4700000286102295
2024-02-20,2.5399999618530273
2024-02-21,2.109999895095825
2024-02-22,2.065000057220459
2024-02-23,2.130000114440918
2024-02-26,2.190000057220459
2024-02-27,2.1600000858306885
2024-02-28,2.119999885559082
2024-02-29,2.119999885559082
2024-03-01,2.119999885559082
2024-03-04,2.009999990463257
2024-03-05,1.899999976158142
2024-03-06,1.940000057220459
2024-03-07,1.9700000286102295
2024-03-08,1.9700000286102295
2024-03-11,1.9600000381469727
2024-03-12,1.9299999475479126
2024-03-13,1.940000057220459
2024-03-14,1.8600000143051147
2024-03-15,1.7699999809265137
2024-03-18,1.8300000429153442
2024-03-19,1.840000033378601
2024-03-20,1.9500000476837158
2024-03-21,1.8899999856948853
2024-03-22,1.8200000524520874
2024-03-25,1.7999999523162842
2024-03-26,1.809999942779541
2024-03-27,1.9500000476837158
2024-03-28,2.259999990463257
2024-04-01,2.180000066757202
2024-04-02,2.049999952316284
2024-04-03,2.0399999618530273
2024-04-04,2.059999942779541
2024-04-05,2.0399999618530273
2024-04-08,2.0899999141693115
2024-04-09,2.009999990463257
2024-04-10,1.899999976158142
2024-04-11,2.049999952316284
2024-04-12,1.9299999475479126
2024-04-15,1.850000023841858
2024-04-16,1.7999999523162842
2024-04-17,1.7799999713897705
2024-04-18,1.75
2024-04-19,1.7400000095367432
2024-04-22,4.800000190734863
2024-04-23,4.599999904632568
2024-04-24,4.639999866485596
2024-04-25,4.679999828338623
2024-04-26,4.71999979019165
2024-04-29,4.739999771118164
2024-04-30,4.599999904632568
2024-05-01,4.510000228881836
2024-05-02,4.510000228881836
2024-05-03,4.539999961853027
2024-05-06,4.5
2024-05-07,4.489999771118164
2024-05-08,4.429999828338623
2024-05-09,4.489999771118164
2024-05-10,4.420000076293945
2024-05-13,4.460000038146973
2024-05-14,4.449999809265137
2024-05-15,4.480000019073486
2024-05-16,4.489999771118164
2024-05-17,4.489999771118164
2024-05-20,4.5
2024-05-21,4.440000057220459
2024-05-22,4.5
2024-05-23,4.420000076293945
2024-05-24,4.420000076293945
2024-05-28,4.369999885559082
2024-05-29,4.340000152587891
2024-05-30,4.289999961853027
2024-05-31,4.400000095367432
2024-06-03,4.409999847412109
2024-06-04,4.349999904632568
2024-06-05,4.300000190734863
2024-06-06,4.260000228881836
2024-06-07,4.179999828338623
2024-06-10,4.119999885559082
2024-06-11,4.070000171661377
2024-06-12,4.070000171661377
2024-06-13,3.9700000286102295
2024-06-14,3.9800000190734863
2024-06-17,4.119999885559082
2024-06-18,4.110000133514404
2024-06-20,4.050000190734863
2024-06-21,4.03000020980835
2024-06-24,4.070000171661377
2024-06-25,4.050000190734863
2024-06-26,4.0
2024-06-27,4.130000114440918
2024-06-28,4.46999979019165
2024-07-01,4.389999866485596
2024-07-02,4.349999904632568
2024-07-03,4.340000152587891
2024-07-05,4.300000190734863
2024-07-08,4.21999979019165
2024-07-09,4.170000076293945
2024-07-10,4.130000114440918
2024-07-11,4.349999904632568
2024-07-12,4.460000038146973
2024-07-15,4.480000019073486
2024-07-16,4.550000190734863
2024-07-17,4.489999771118164
2024-07-18,4.289999961853027
2024-07-19,4.289999961853027
2024-07-22,4.400000095367432
2024-07-23,4.489999771118164
2024-07-24,4.449999809265137
2024-07-25,4.519999980926514
2024-07-26,4.559999942779541
2024-07-29,4.449999809265137
2024-07-30,4.409999847412109
2024-07-31,4.440000057220459
2024-08-01,4.269999980926514
2024-08-02,4.199999809265137
2024-08-05,4.03000020980835
2024-08-06,4.130000114440918
2024-08-07,4.050000190734863
2024-08-08,4.190000057220459
2024-08-09,4.03000020980835
2024-08-12,4.039999961853027
2024-08-13,4.170000076293945
2024-08-14,4.190000057220459
2024-08-15,4.28000020980835
2024-08-16,4.269999980926514
2024-08-19,4.289999961853027
2024-08-20,4.320000171661377
2024-08-21,4.329999923706055
2024-08-22,4.25
2024-08-23,4.349999904632568
2024-08-26,4.429999828338623
2024-08-27,4.440000057220459
2024-08-28,4.440000057220459
2024-08-29,4.5
2024-08-30,4.53000020980835
2024-09-03,4.389999866485596
2024-09-04,4.300000190734863
2024-09-05,4.199999809265137
2024-09-06,4.179999828338623
2024-09-09,4.369999885559082
2024-09-10,4.369999885559082
2024-09-11,4.389999866485596
2024-09-12,4.440000057220459
2024-09-13,4.449999809265137
2024-09-16,4.46999979019165
2024-09-17,4.599999904632568
2024-09-18,4.539999961853027
2024-09-19,4.539999961853027
2024-09-20,4.550000190734863
2024-09-23,4.519999980926514
2024-09-24,4.46999979019165
2024-09-25,4.519999980926514
2024-09-26,4.550000190734863
2024-09-27,4.489999771118164
2024-09-30,4.5
2024-10-01,4.460000038146973
2024-10-02,4.46999979019165
2024-10-03,4.550000190734863
2024-10-04,4.699999809265137
2024-10-07,4.639999866485596
2024-10-08,4.769999980926514
2024-10-09,4.75
2024-10-10,4.71999979019165
2024-10-11,4.78000020980835
2024-10-14,4.789999961853027
2024-10-15,4.800000190734863
2024-10-16,4.820000171661377
2024-10-17,4.789999961853027
2024-10-18,4.800000190734863
2024-10-21,4.789999961853027
2024-10-22,4.809999942779541
2024-10-23,4.590000152587891
2024-10-24,4.670000076293945
2024-10-25,4.570000171661377
2024-10-28,4.599999904632568
2024-10-29,4.550000190734863
2024-10-30,4.559999942779541
2024-10-31,4.559999942779541
2024-11-01,4.550000190734863
2024-11-04,4.489999771118164
2024-11-05,4.510000228881836
2024-11-06,4.829999923706055
2024-11-07,4.789999961853027
2024-11-08,4.820000171661377
2024-11-11,4.860000133514404
2024-11-12,4.829999923706055
2024-11-13,4.760000228881836
2024-11-14,4.760000228881836
2024-11-15,4.679999828338623
2024-11-18,4.650000095367432
2024-11-19,4.679999828338623
2024-11-20,4.699999809265137
2024-11-21,4.78000020980835
