Date,GREE
2023-12-27,8.369999885559082
2023-12-28,7.599999904632568
2023-12-29,6.710000038146973
2024-01-02,6.820000171661377
2024-01-03,6.050000190734863
2024-01-04,6.659999847412109
2024-01-05,6.329999923706055
2024-01-08,6.489999771118164
2024-01-09,5.940000057220459
2024-01-10,5.75
2024-01-11,5.610000133514404
2024-01-12,4.579999923706055
2024-01-16,4.199999809265137
2024-01-17,4.03000020980835
2024-01-18,3.630000114440918
2024-01-19,3.859999895095825
2024-01-22,3.950000047683716
2024-01-23,3.5399999618530273
2024-01-24,3.430000066757202
2024-01-25,3.630000114440918
2024-01-26,3.880000114440918
2024-01-29,4.070000171661377
2024-01-30,3.75
2024-01-31,3.6500000953674316
2024-02-01,3.740000009536743
2024-02-02,3.390000104904175
2024-02-05,3.309999942779541
2024-02-06,3.309999942779541
2024-02-07,3.390000104904175
2024-02-08,4.409999847412109
2024-02-09,4.760000228881836
2024-02-12,5.070000171661377
2024-02-13,4.349999904632568
2024-02-14,4.579999923706055
2024-02-15,4.03000020980835
2024-02-16,4.03000020980835
2024-02-20,3.9100000858306885
2024-02-21,4.070000171661377
2024-02-22,3.869999885559082
2024-02-23,3.7899999618530273
2024-02-26,4.239999771118164
2024-02-27,4.139999866485596
2024-02-28,3.890000104904175
2024-02-29,3.700000047683716
2024-03-01,3.7699999809265137
2024-03-04,3.859999895095825
2024-03-05,3.7100000381469727
2024-03-06,3.549999952316284
2024-03-07,3.6600000858306885
2024-03-08,3.7699999809265137
2024-03-11,3.700000047683716
2024-03-12,3.440000057220459
2024-03-13,3.5299999713897705
2024-03-14,3.359999895095825
2024-03-15,3.490000009536743
2024-03-18,3.4200000762939453
2024-03-19,3.2899999618530273
2024-03-20,3.5999999046325684
2024-03-21,3.509999990463257
2024-03-22,3.309999942779541
2024-03-25,3.380000114440918
2024-03-26,3.25
2024-03-27,3.490000009536743
2024-03-28,3.5
2024-04-01,3.369999885559082
2024-04-02,3.1500000953674316
2024-04-03,3.2200000286102295
2024-04-04,3.190000057220459
2024-04-05,3.2200000286102295
2024-04-08,3.3399999141693115
2024-04-09,3.490000009536743
2024-04-10,3.2100000381469727
2024-04-11,3.1700000762939453
2024-04-12,2.799999952316284
2024-04-15,2.5399999618530273
2024-04-16,2.240000009536743
2024-04-17,2.3399999141693115
2024-04-18,2.4600000381469727
2024-04-19,2.5
2024-04-22,2.890000104904175
2024-04-23,2.950000047683716
2024-04-24,2.799999952316284
2024-04-25,2.930000066757202
2024-04-26,2.7899999618530273
2024-04-29,2.809999942779541
2024-04-30,2.680000066757202
2024-05-01,2.680000066757202
2024-05-02,2.319999933242798
2024-05-03,2.5299999713897705
2024-05-06,2.559999942779541
2024-05-07,2.440000057220459
2024-05-08,2.640000104904175
2024-05-09,2.5399999618530273
2024-05-10,2.490000009536743
2024-05-13,2.390000104904175
2024-05-14,2.490000009536743
2024-05-15,2.509999990463257
2024-05-16,2.4800000190734863
2024-05-17,2.4700000286102295
2024-05-20,2.8499999046325684
2024-05-21,2.740000009536743
2024-05-22,2.9100000858306885
2024-05-23,2.809999942779541
2024-05-24,2.930000066757202
2024-05-28,2.8299999237060547
2024-05-29,2.75
2024-05-30,2.8399999141693115
2024-05-31,2.619999885559082
2024-06-03,2.700000047683716
2024-06-04,2.7699999809265137
2024-06-05,2.9000000953674316
2024-06-06,2.9800000190734863
2024-06-07,2.690000057220459
2024-06-10,2.7100000381469727
2024-06-11,2.9100000858306885
2024-06-12,3.0399999618530273
2024-06-13,3.369999885559082
2024-06-14,3.259999990463257
2024-06-17,3.200000047683716
2024-06-18,3.0
2024-06-20,3.25
2024-06-21,2.759999990463257
2024-06-24,2.4800000190734863
2024-06-25,2.559999942779541
2024-06-26,2.6700000762939453
2024-06-27,2.7799999713897705
2024-06-28,2.690000057220459
2024-07-01,3.180000066757202
2024-07-02,3.049999952316284
2024-07-03,3.180000066757202
2024-07-05,3.0999999046325684
2024-07-08,3.0899999141693115
2024-07-09,2.930000066757202
2024-07-10,2.890000104904175
2024-07-11,2.799999952316284
2024-07-12,2.950000047683716
2024-07-15,3.0799999237060547
2024-07-16,3.4700000286102295
2024-07-17,3.240000009536743
2024-07-18,2.9600000381469727
2024-07-19,3.140000104904175
2024-07-22,3.0299999713897705
2024-07-23,2.9100000858306885
2024-07-24,2.690000057220459
2024-07-25,2.6500000953674316
2024-07-26,2.7699999809265137
2024-07-29,2.75
2024-07-30,2.640000104904175
2024-07-31,2.740000009536743
2024-08-01,2.5
2024-08-02,2.2899999618530273
2024-08-05,2.0399999618530273
2024-08-06,2.049999952316284
2024-08-07,1.9500000476837158
2024-08-08,2.069999933242798
2024-08-09,2.0199999809265137
2024-08-12,1.8700000047683716
2024-08-13,1.899999976158142
2024-08-14,1.8300000429153442
2024-08-15,1.690000057220459
2024-08-16,1.840000033378601
2024-08-19,1.909999966621399
2024-08-20,1.9500000476837158
2024-08-21,2.2100000381469727
2024-08-22,2.0299999713897705
2024-08-23,2.180000066757202
2024-08-26,2.190000057220459
2024-08-27,2.0399999618530273
2024-08-28,1.899999976158142
2024-08-29,1.9700000286102295
2024-08-30,1.899999976158142
2024-09-03,1.7699999809265137
2024-09-04,1.7000000476837158
2024-09-05,1.690000057220459
2024-09-06,1.7000000476837158
2024-09-09,1.8899999856948853
2024-09-10,1.9700000286102295
2024-09-11,1.8700000047683716
2024-09-12,1.7999999523162842
2024-09-13,1.8899999856948853
2024-09-16,1.7999999523162842
2024-09-17,1.8799999952316284
2024-09-18,1.7699999809265137
2024-09-19,1.7699999809265137
2024-09-20,1.7899999618530273
2024-09-23,1.7699999809265137
2024-09-24,1.8300000429153442
2024-09-25,1.8300000429153442
2024-09-26,1.9500000476837158
2024-09-27,1.9600000381469727
2024-09-30,1.809999942779541
2024-10-01,1.7599999904632568
2024-10-02,1.809999942779541
2024-10-03,1.8899999856948853
2024-10-04,1.9199999570846558
2024-10-07,1.8899999856948853
2024-10-08,1.8799999952316284
2024-10-09,1.8899999856948853
2024-10-10,1.8899999856948853
2024-10-11,2.130000114440918
2024-10-14,2.2200000286102295
2024-10-15,2.3299999237060547
2024-10-16,2.4100000858306885
2024-10-17,2.190000057220459
2024-10-18,2.5899999141693115
2024-10-21,2.4000000953674316
2024-10-22,2.5199999809265137
2024-10-23,2.359999895095825
2024-10-24,2.3399999141693115
2024-10-25,2.25
2024-10-28,2.3499999046325684
2024-10-29,2.7300000190734863
2024-10-30,2.450000047683716
2024-10-31,2.319999933242798
2024-11-01,2.2799999713897705
2024-11-04,2.2100000381469727
2024-11-05,2.309999942779541
2024-11-06,2.4800000190734863
2024-11-07,2.430000066757202
2024-11-08,2.25
2024-11-11,2.6500000953674316
2024-11-12,2.680000066757202
2024-11-13,2.4200000762939453
2024-11-14,2.4700000286102295
2024-11-15,2.6700000762939453
2024-11-18,2.700000047683716
2024-11-19,2.619999885559082
2024-11-20,2.380000114440918
2024-11-21,2.119999885559082
