Date,OCGN
2023-05-09,0.7279999852180481
2023-05-10,0.7459999918937683
2023-05-11,0.699999988079071
2023-05-12,0.6759999990463257
2023-05-15,0.734000027179718
2023-05-16,0.6930000185966492
2023-05-17,0.6919999718666077
2023-05-18,0.6579999923706055
2023-05-19,0.6740000247955322
2023-05-22,0.7170000076293945
2023-05-23,0.718999981880188
2023-05-24,0.46700000762939453
2023-05-25,0.44999998807907104
2023-05-26,0.46299999952316284
2023-05-30,0.4580000042915344
2023-05-31,0.46000000834465027
2023-06-01,0.4519999921321869
2023-06-02,0.47200000286102295
2023-06-05,0.47099998593330383
2023-06-06,0.4699999988079071
2023-06-07,0.4650000035762787
2023-06-08,0.46299999952316284
2023-06-09,0.4580000042915344
2023-06-12,0.45899999141693115
2023-06-13,0.4690000116825104
2023-06-14,0.5009999871253967
2023-06-15,0.5370000004768372
2023-06-16,0.5139999985694885
2023-06-20,0.5529999732971191
2023-06-21,0.5870000123977661
2023-06-22,0.5830000042915344
2023-06-23,0.5299999713897705
2023-06-26,0.49000000953674316
2023-06-27,0.5049999952316284
2023-06-28,0.5239999890327454
2023-06-29,0.5239999890327454
2023-06-30,0.5429999828338623
2023-07-03,0.5630000233650208
2023-07-05,0.5400000214576721
2023-07-06,0.5400000214576721
2023-07-07,0.5600000023841858
2023-07-10,0.5799999833106995
2023-07-11,0.5879999995231628
2023-07-12,0.5989999771118164
2023-07-13,0.5920000076293945
2023-07-14,0.5839999914169312
2023-07-17,0.5960000157356262
2023-07-18,0.5989999771118164
2023-07-19,0.6010000109672546
2023-07-20,0.6000000238418579
2023-07-21,0.6010000109672546
2023-07-24,0.5630000233650208
2023-07-25,0.5600000023841858
2023-07-26,0.5740000009536743
2023-07-27,0.5789999961853027
2023-07-28,0.5960000157356262
2023-07-31,0.6150000095367432
2023-08-01,0.6050000190734863
2023-08-02,0.5740000009536743
2023-08-03,0.5720000267028809
2023-08-04,0.5550000071525574
2023-08-07,0.5429999828338623
2023-08-08,0.5220000147819519
2023-08-09,0.4909999966621399
2023-08-10,0.49799999594688416
2023-08-11,0.5009999871253967
2023-08-14,0.492000013589859
2023-08-15,0.47600001096725464
2023-08-16,0.4440000057220459
2023-08-17,0.4390000104904175
2023-08-18,0.44200000166893005
2023-08-21,0.4429999887943268
2023-08-22,0.40299999713897705
2023-08-23,0.47099998593330383
2023-08-24,0.46700000762939453
2023-08-25,0.4569999873638153
2023-08-28,0.4519999921321869
2023-08-29,0.46000000834465027
2023-08-30,0.4519999921321869
2023-08-31,0.4309999942779541
2023-09-01,0.4300000071525574
2023-09-05,0.4519999921321869
2023-09-06,0.4300000071525574
2023-09-07,0.4300000071525574
2023-09-08,0.41499999165534973
2023-09-11,0.41999998688697815
2023-09-12,0.41999998688697815
2023-09-13,0.43799999356269836
2023-09-14,0.4300000071525574
2023-09-15,0.4090000092983246
2023-09-18,0.4000000059604645
2023-09-19,0.4020000100135803
2023-09-20,0.3959999978542328
2023-09-21,0.4000000059604645
2023-09-22,0.4000000059604645
2023-09-25,0.4000000059604645
2023-09-26,0.4050000011920929
2023-09-27,0.40700000524520874
2023-09-28,0.4050000011920929
2023-09-29,0.4000000059604645
2023-10-02,0.4000000059604645
2023-10-03,0.40799999237060547
2023-10-04,0.4050000011920929
2023-10-05,0.414000004529953
2023-10-06,0.40700000524520874
2023-10-09,0.40799999237060547
2023-10-10,0.44999998807907104
2023-10-11,0.4259999990463257
2023-10-12,0.4180000126361847
2023-10-13,0.4189999997615814
2023-10-16,0.43299999833106995
2023-10-17,0.4259999990463257
2023-10-18,0.42500001192092896
2023-10-19,0.40799999237060547
2023-10-20,0.4000000059604645
2023-10-23,0.4000000059604645
2023-10-24,0.39500001072883606
2023-10-25,0.37599998712539673
2023-10-26,0.3610000014305115
2023-10-27,0.35899999737739563
2023-10-30,0.36000001430511475
2023-10-31,0.36800000071525574
2023-11-01,0.3580000102519989
2023-11-02,0.3709999918937683
2023-11-03,0.38499999046325684
2023-11-06,0.3779999911785126
2023-11-07,0.3799999952316284
2023-11-08,0.3840000033378601
2023-11-09,0.36899998784065247
2023-11-10,0.36000001430511475
2023-11-13,0.36500000953674316
2023-11-14,0.37400001287460327
2023-11-15,0.3799999952316284
2023-11-16,0.3619999885559082
2023-11-17,0.3889999985694885
2023-11-20,0.4099999964237213
2023-11-21,0.3869999945163727
2023-11-22,0.3889999985694885
2023-11-24,0.39500001072883606
2023-11-27,0.3889999985694885
2023-11-28,0.3779999911785126
2023-11-29,0.3869999945163727
2023-11-30,0.3869999945163727
2023-12-01,0.3959999978542328
2023-12-04,0.39399999380111694
2023-12-05,0.3889999985694885
2023-12-06,0.39800000190734863
2023-12-07,0.38999998569488525
2023-12-08,0.3889999985694885
2023-12-11,0.37599998712539673
2023-12-12,0.36000001430511475
2023-12-13,0.36800000071525574
2023-12-14,0.37400001287460327
2023-12-15,0.3779999911785126
2023-12-18,0.3720000088214874
2023-12-19,0.39399999380111694
2023-12-20,0.3799999952316284
2023-12-21,0.4059999883174896
2023-12-22,0.44999998807907104
2023-12-26,0.5189999938011169
2023-12-27,0.5400000214576721
2023-12-28,0.5649999976158142
2023-12-29,0.574999988079071
2024-01-02,0.6579999923706055
2024-01-03,0.652999997138977
2024-01-04,0.652999997138977
2024-01-05,0.6690000295639038
2024-01-08,0.6499999761581421
2024-01-09,0.6480000019073486
2024-01-10,0.5849999785423279
2024-01-11,0.6150000095367432
2024-01-12,0.5989999771118164
2024-01-16,0.5600000023841858
2024-01-17,0.5199999809265137
2024-01-18,0.5170000195503235
2024-01-19,0.5120000243186951
2024-01-22,0.5339999794960022
2024-01-23,0.5339999794960022
2024-01-24,0.5460000038146973
2024-01-25,0.574999988079071
2024-01-26,0.5410000085830688
2024-01-29,0.5659999847412109
2024-01-30,0.5509999990463257
2024-01-31,0.5360000133514404
2024-02-01,0.5299999713897705
2024-02-02,0.527999997138977
2024-02-05,0.5040000081062317
2024-02-06,0.5220000147819519
2024-02-07,0.5299999713897705
2024-02-08,0.5199999809265137
2024-02-09,0.5379999876022339
2024-02-12,0.6340000033378601
2024-02-13,0.6100000143051147
2024-02-14,0.6669999957084656
2024-02-15,0.7459999918937683
2024-02-16,0.9490000009536743
2024-02-20,1.0399999618530273
2024-02-21,1.059999942779541
2024-02-22,0.996999979019165
2024-02-23,0.7950000166893005
2024-02-26,0.8999999761581421
2024-02-27,0.9900000095367432
2024-02-28,0.9409999847412109
2024-02-29,0.9359999895095825
2024-03-01,0.9599999785423279
2024-03-04,0.8799999952316284
2024-03-05,0.8629999756813049
2024-03-06,0.8700000047683716
2024-03-07,1.0099999904632568
2024-03-08,0.9879999756813049
2024-03-11,0.9419999718666077
2024-03-12,0.984000027179718
2024-03-13,1.0399999618530273
2024-03-14,1.0199999809265137
2024-03-15,1.0800000429153442
2024-03-18,1.0299999713897705
2024-03-19,1.100000023841858
2024-03-20,1.2400000095367432
2024-03-21,1.340000033378601
2024-03-22,1.6399999856948853
2024-03-25,1.8300000429153442
2024-03-26,1.7300000190734863
2024-03-27,1.7799999713897705
2024-03-28,1.6399999856948853
2024-04-01,1.5399999618530273
2024-04-02,1.3799999952316284
2024-04-03,1.5049999952316284
2024-04-04,1.5099999904632568
2024-04-05,1.8300000429153442
2024-04-08,1.8799999952316284
2024-04-09,1.7100000381469727
2024-04-10,1.7999999523162842
2024-04-11,1.690000057220459
2024-04-12,1.7100000381469727
2024-04-15,1.590000033378601
2024-04-16,1.590000033378601
2024-04-17,1.440000057220459
2024-04-18,1.3200000524520874
2024-04-19,1.3200000524520874
2024-04-22,1.2400000095367432
2024-04-23,1.25
2024-04-24,1.1799999475479126
2024-04-25,1.1799999475479126
2024-04-26,1.2799999713897705
2024-04-29,1.3899999856948853
2024-04-30,1.3200000524520874
2024-05-01,1.3899999856948853
2024-05-02,1.3200000524520874
2024-05-03,1.3300000429153442
2024-05-06,1.6299999952316284
2024-05-07,1.5700000524520874
2024-05-08,1.7200000286102295
2024-05-09,1.6699999570846558
2024-05-10,1.590000033378601
2024-05-13,1.809999942779541
2024-05-14,1.7000000476837158
2024-05-15,1.9600000381469727
2024-05-16,1.9800000190734863
2024-05-17,1.909999966621399
2024-05-20,1.9199999570846558
2024-05-21,1.850000023841858
2024-05-22,1.7200000286102295
2024-05-23,1.7799999713897705
2024-05-24,1.75
2024-05-28,1.7100000381469727
2024-05-29,1.6299999952316284
2024-05-30,1.590000033378601
2024-05-31,1.7300000190734863
2024-06-03,1.7000000476837158
2024-06-04,1.7899999618530273
2024-06-05,1.809999942779541
2024-06-06,1.7300000190734863
2024-06-07,1.600000023841858
2024-06-10,1.5499999523162842
2024-06-11,1.524999976158142
2024-06-12,1.5399999618530273
2024-06-13,1.5199999809265137
2024-06-14,1.4199999570846558
2024-06-17,1.340000033378601
2024-06-18,1.3799999952316284
2024-06-20,1.284999966621399
2024-06-21,1.3300000429153442
2024-06-24,1.2599999904632568
2024-06-25,1.1799999475479126
2024-06-26,1.2799999713897705
2024-06-27,1.4299999475479126
2024-06-28,1.5499999523162842
2024-07-01,1.625
2024-07-02,1.6100000143051147
2024-07-03,1.6399999856948853
2024-07-05,1.7100000381469727
2024-07-08,1.7450000047683716
2024-07-09,1.8049999475479126
2024-07-10,1.809999942779541
2024-07-11,1.840000033378601
2024-07-12,1.8799999952316284
2024-07-15,1.909999966621399
2024-07-16,1.9500000476837158
2024-07-17,1.8300000429153442
2024-07-18,1.6349999904632568
2024-07-19,1.659999966621399
2024-07-22,1.6399999856948853
2024-07-23,1.7000000476837158
2024-07-24,1.600000023841858
2024-07-25,1.6299999952316284
2024-07-26,1.6399999856948853
2024-07-29,1.4800000190734863
2024-07-30,1.4700000286102295
2024-07-31,1.4049999713897705
2024-08-01,1.2999999523162842
2024-08-02,1.225000023841858
2024-08-05,1.215000033378601
2024-08-06,1.2949999570846558
2024-08-07,1.1799999475479126
2024-08-08,1.2799999713897705
2024-08-09,1.25
2024-08-12,1.2999999523162842
2024-08-13,1.3200000524520874
2024-08-14,1.2799999713897705
2024-08-15,1.309999942779541
2024-08-16,1.2400000095367432
2024-08-19,1.2899999618530273
2024-08-20,1.2100000381469727
2024-08-21,1.2899999618530273
2024-08-22,1.2300000190734863
2024-08-23,1.2999999523162842
2024-08-26,1.3600000143051147
2024-08-27,1.3300000429153442
2024-08-28,1.2899999618530273
2024-08-29,1.2699999809265137
2024-08-30,1.2999999523162842
2024-09-03,1.2100000381469727
2024-09-04,1.159999966621399
2024-09-05,1.1799999475479126
2024-09-06,1.1399999856948853
2024-09-09,1.25
2024-09-10,1.2400000095367432
2024-09-11,1.2300000190734863
2024-09-12,1.2000000476837158
2024-09-13,1.2100000381469727
2024-09-16,1.1699999570846558
2024-09-17,1.1200000047683716
2024-09-18,1.1200000047683716
2024-09-19,1.1399999856948853
2024-09-20,1.1100000143051147
2024-09-23,1.0399999618530273
2024-09-24,0.9760000109672546
2024-09-25,1.024999976158142
2024-09-26,0.9850000143051147
2024-09-27,1.0199999809265137
2024-09-30,0.9919999837875366
2024-10-01,0.949999988079071
2024-10-02,0.9700000286102295
2024-10-03,0.9480000138282776
2024-10-04,1.0099999904632568
2024-10-07,0.9919999837875366
2024-10-08,0.9580000042915344
2024-10-09,0.9490000009536743
2024-10-10,0.9490000009536743
2024-10-11,0.9850000143051147
2024-10-14,0.949999988079071
2024-10-15,0.9470000267028809
2024-10-16,0.9390000104904175
2024-10-17,0.9300000071525574
2024-10-18,0.9399999976158142
2024-10-21,0.9380000233650208
2024-10-22,0.9300000071525574
2024-10-23,0.9100000262260437
2024-10-24,0.8930000066757202
2024-10-25,0.925000011920929
2024-10-28,1.0099999904632568
2024-10-29,0.9629999995231628
2024-10-30,0.9739999771118164
2024-10-31,0.9110000133514404
2024-11-01,0.9490000009536743
2024-11-04,0.9580000042915344
2024-11-05,0.949999988079071
2024-11-06,0.9919999837875366
2024-11-07,1.0800000429153442
2024-11-08,0.9860000014305115
2024-11-11,1.0700000524520874
2024-11-12,1.0199999809265137
2024-11-13,0.9580000042915344
2024-11-14,1.0
2024-11-15,0.9390000104904175
2024-11-18,0.9110000133514404
2024-11-19,0.8740000128746033
2024-11-20,0.9190000295639038
2024-11-21,0.9010000228881836
