Date,CLDI
2023-07-05,105.0999984741211
2023-07-06,104.9000015258789
2023-07-07,105.0
2023-07-10,105.30000305175781
2023-07-11,105.25
2023-07-12,105.0
2023-07-13,105.19999694824219
2023-07-14,105.19999694824219
2023-07-17,105.19999694824219
2023-07-18,106.5999984741211
2023-07-19,105.19999694824219
2023-07-20,105.30000305175781
2023-07-21,105.30000305175781
2023-07-24,105.4000015258789
2023-07-25,105.3499984741211
2023-07-26,105.30000305175781
2023-07-27,105.30000305175781
2023-07-28,105.30000305175781
2023-07-31,105.30000305175781
2023-08-01,105.5
2023-08-02,105.4000015258789
2023-08-03,105.30000305175781
2023-08-04,105.3499984741211
2023-08-07,105.4000015258789
2023-08-08,105.30000305175781
2023-08-09,105.5
2023-08-10,105.4000015258789
2023-08-11,105.4000015258789
2023-08-14,106.0999984741211
2023-08-15,106.19999694824219
2023-08-16,106.9000015258789
2023-08-17,97.5
2023-08-18,95.0999984741211
2023-08-21,102.30000305175781
2023-08-22,91.19999694824219
2023-08-23,79.0
2023-08-24,75.5
2023-08-25,75.30000305175781
2023-08-28,102.0
2023-08-29,80.19999694824219
2023-08-30,60.0
2023-08-31,91.80000305175781
2023-09-01,91.30000305175781
2023-09-05,100.5
2023-09-06,81.30000305175781
2023-09-07,87.5
2023-09-08,82.5999984741211
2023-09-11,84.80000305175781
2023-09-12,80.0
2023-09-13,80.0
2023-09-14,39.70000076293945
2023-09-15,37.599998474121094
2023-09-18,34.099998474121094
2023-09-19,33.79999923706055
2023-09-20,31.100000381469727
2023-09-21,39.5
2023-09-22,40.5
2023-09-25,30.899999618530273
2023-09-26,32.0
2023-09-27,32.5
2023-09-28,32.5
2023-09-29,33.25
2023-10-02,32.70000076293945
2023-10-03,32.31999969482422
2023-10-04,26.799999237060547
2023-10-05,30.600000381469727
2023-10-06,29.200000762939453
2023-10-09,29.799999237060547
2023-10-10,29.799999237060547
2023-10-11,30.299999237060547
2023-10-12,30.549999237060547
2023-10-13,31.399999618530273
2023-10-16,30.0
2023-10-17,29.799999237060547
2023-10-18,29.100000381469727
2023-10-19,28.0
2023-10-20,26.100000381469727
2023-10-23,23.600000381469727
2023-10-24,25.899999618530273
2023-10-25,26.1200008392334
2023-10-26,25.0
2023-10-27,23.5
2023-10-30,20.399999618530273
2023-10-31,21.799999237060547
2023-11-01,19.5
2023-11-02,16.399999618530273
2023-11-03,19.5
2023-11-06,20.0
2023-11-07,20.700000762939453
2023-11-08,20.399999618530273
2023-11-09,20.299999237060547
2023-11-10,20.0
2023-11-13,21.5
2023-11-14,20.0
2023-11-15,20.899999618530273
2023-11-16,21.899999618530273
2023-11-17,18.600000381469727
2023-11-20,18.0
2023-11-21,17.0
2023-11-22,17.399999618530273
2023-11-24,18.0
2023-11-27,18.700000762939453
2023-11-28,18.0
2023-11-29,18.0
2023-11-30,21.0
2023-12-01,21.899999618530273
2023-12-04,19.600000381469727
2023-12-05,21.399999618530273
2023-12-06,24.899999618530273
2023-12-07,23.200000762939453
2023-12-08,21.299999237060547
2023-12-11,22.0
2023-12-12,22.0
2023-12-13,22.899999618530273
2023-12-14,23.0
2023-12-15,20.0
2023-12-18,18.0
2023-12-19,18.0
2023-12-20,18.0
2023-12-21,18.0
2023-12-22,16.700000762939453
2023-12-26,15.800000190734863
2023-12-27,14.5
2023-12-28,14.100000381469727
2023-12-29,15.100000381469727
2024-01-02,14.399999618530273
2024-01-03,13.800000190734863
2024-01-04,14.199999809265137
2024-01-05,14.600000381469727
2024-01-08,15.600000381469727
2024-01-09,13.800000190734863
2024-01-10,14.0
2024-01-11,13.199999809265137
2024-01-12,12.899999618530273
2024-01-16,12.600000381469727
2024-01-17,12.800000190734863
2024-01-18,12.100000381469727
2024-01-19,11.199999809265137
2024-01-22,9.760000228881836
2024-01-23,10.0
2024-01-24,9.720000267028809
2024-01-25,9.770000457763672
2024-01-26,9.699999809265137
2024-01-29,9.0
2024-01-30,8.649999618530273
2024-01-31,8.0
2024-02-01,8.0
2024-02-02,8.0
2024-02-05,7.5
2024-02-06,7.769999980926514
2024-02-07,6.309999942779541
2024-02-08,5.920000076293945
2024-02-09,5.840000152587891
2024-02-12,5.78000020980835
2024-02-13,5.889999866485596
2024-02-14,5.349999904632568
2024-02-15,5.0
2024-02-16,5.46999979019165
2024-02-20,5.679999828338623
2024-02-21,6.5
2024-02-22,9.90999984741211
2024-02-23,10.300000190734863
2024-02-26,12.100000381469727
2024-02-27,8.5
2024-02-28,8.390000343322754
2024-02-29,5.96999979019165
2024-03-01,6.269999980926514
2024-03-04,6.170000076293945
2024-03-05,7.78000020980835
2024-03-06,6.78000020980835
2024-03-07,6.940000057220459
2024-03-08,6.309999942779541
2024-03-11,6.130000114440918
2024-03-12,6.730000019073486
2024-03-13,6.300000190734863
2024-03-14,6.090000152587891
2024-03-15,6.369999885559082
2024-03-18,6.0
2024-03-19,6.139999866485596
2024-03-20,6.53000020980835
2024-03-21,6.010000228881836
2024-03-22,5.800000190734863
2024-03-25,5.860000133514404
2024-03-26,5.699999809265137
2024-03-27,5.679999828338623
2024-03-28,5.650000095367432
2024-04-01,5.53000020980835
2024-04-02,4.989999771118164
2024-04-03,4.900000095367432
2024-04-04,4.239999771118164
2024-04-05,3.9600000381469727
2024-04-08,3.799999952316284
2024-04-09,6.170000076293945
2024-04-10,5.869999885559082
2024-04-11,6.400000095367432
2024-04-12,6.949999809265137
2024-04-15,6.0
2024-04-16,2.069999933242798
2024-04-17,1.9500000476837158
2024-04-18,1.600000023841858
2024-04-19,1.6200000047683716
2024-04-22,1.559999942779541
2024-04-23,1.6699999570846558
2024-04-24,1.5800000429153442
2024-04-25,1.600000023841858
2024-04-26,1.6100000143051147
2024-04-29,2.0799999237060547
2024-04-30,1.9500000476837158
2024-05-01,1.9299999475479126
2024-05-02,2.009999990463257
2024-05-03,1.9700000286102295
2024-05-06,2.0999999046325684
2024-05-07,2.2699999809265137
2024-05-08,2.390000104904175
2024-05-09,2.319999933242798
2024-05-10,2.359999895095825
2024-05-13,2.2200000286102295
2024-05-14,2.259999990463257
2024-05-15,2.3399999141693115
2024-05-16,2.4200000762939453
2024-05-17,2.2799999713897705
2024-05-20,2.4800000190734863
2024-05-21,2.359999895095825
2024-05-22,2.2699999809265137
2024-05-23,2.390000104904175
2024-05-24,2.2899999618530273
2024-05-28,2.5899999141693115
2024-05-29,2.549999952316284
2024-05-30,3.0
2024-05-31,1.899999976158142
2024-06-03,2.200000047683716
2024-06-04,2.0399999618530273
2024-06-05,2.0899999141693115
2024-06-06,1.940000057220459
2024-06-07,1.9299999475479126
2024-06-10,2.049999952316284
2024-06-11,2.700000047683716
2024-06-12,2.25
2024-06-13,2.200000047683716
2024-06-14,2.0399999618530273
2024-06-17,1.9500000476837158
2024-06-18,1.9700000286102295
2024-06-20,1.9500000476837158
2024-06-21,1.809999942779541
2024-06-24,1.8700000047683716
2024-06-25,1.8799999952316284
2024-06-26,1.9800000190734863
2024-06-27,2.069999933242798
2024-06-28,2.0
2024-07-01,1.9299999475479126
2024-07-02,2.0199999809265137
2024-07-03,1.940000057220459
2024-07-05,1.9800000190734863
2024-07-08,1.6200000047683716
2024-07-09,1.5099999904632568
2024-07-10,1.5199999809265137
2024-07-11,1.5199999809265137
2024-07-12,1.5800000429153442
2024-07-15,1.75
2024-07-16,1.8799999952316284
2024-07-17,1.7799999713897705
2024-07-18,1.6299999952316284
2024-07-19,1.7599999904632568
2024-07-22,1.590000033378601
2024-07-23,1.7000000476837158
2024-07-24,1.6720000505447388
2024-07-25,1.7020000219345093
2024-07-26,1.5800000429153442
2024-07-29,1.5099999904632568
2024-07-30,1.600000023841858
2024-07-31,1.5700000524520874
2024-08-01,1.6699999570846558
2024-08-02,1.5299999713897705
2024-08-05,1.5099999904632568
2024-08-06,1.7300000190734863
2024-08-07,1.6200000047683716
2024-08-08,1.6799999475479126
2024-08-09,1.7400000095367432
2024-08-12,1.75
2024-08-13,1.649999976158142
2024-08-14,1.600000023841858
2024-08-15,1.5700000524520874
2024-08-16,1.559999942779541
2024-08-19,1.5399999618530273
2024-08-20,1.534999966621399
2024-08-21,1.5149999856948853
2024-08-22,1.440000057220459
2024-08-23,1.125
2024-08-26,1.100000023841858
2024-08-27,1.1299999952316284
2024-08-28,1.149999976158142
2024-08-29,1.100000023841858
2024-08-30,1.1399999856948853
2024-09-03,1.1200000047683716
2024-09-04,1.149999976158142
2024-09-05,1.1399999856948853
2024-09-06,1.1549999713897705
2024-09-09,1.149999976158142
2024-09-10,1.159999966621399
2024-09-11,1.2000000476837158
2024-09-12,1.159999966621399
2024-09-13,1.159999966621399
2024-09-16,1.1799999475479126
2024-09-17,1.1679999828338623
2024-09-18,1.1100000143051147
2024-09-19,1.1050000190734863
2024-09-20,1.090000033378601
2024-09-23,1.1100000143051147
2024-09-24,1.1799999475479126
2024-09-25,1.149999976158142
2024-09-26,1.2100000381469727
2024-09-27,1.2100000381469727
2024-09-30,1.1399999856948853
2024-10-01,1.090000033378601
2024-10-02,1.100000023841858
2024-10-03,1.0800000429153442
2024-10-04,1.059999942779541
2024-10-07,1.0299999713897705
2024-10-08,1.0800000429153442
2024-10-09,1.0099999904632568
2024-10-10,1.031000018119812
2024-10-11,1.059999942779541
2024-10-14,1.0420000553131104
2024-10-15,1.0499999523162842
2024-10-16,1.190000057220459
2024-10-17,1.190000057220459
2024-10-18,1.2200000286102295
2024-10-21,1.1299999952316284
2024-10-22,1.1299999952316284
2024-10-23,0.8299999833106995
2024-10-24,0.8399999737739563
2024-10-25,1.090000033378601
2024-10-28,1.1799999475479126
2024-10-29,1.0800000429153442
2024-10-30,1.1100000143051147
2024-10-31,1.1799999475479126
2024-11-01,1.350000023841858
2024-11-04,1.3200000524520874
2024-11-05,1.399999976158142
2024-11-06,1.4500000476837158
2024-11-07,1.5499999523162842
2024-11-08,1.6799999475479126
2024-11-11,1.6699999570846558
2024-11-12,2.109999895095825
2024-11-13,3.380000114440918
2024-11-14,2.009999990463257
2024-11-15,2.190000057220459
2024-11-18,2.3499999046325684
2024-11-19,2.4000000953674316
2024-11-20,2.2899999618530273
2024-11-21,2.1500000953674316
