Date,GDRX
2023-05-22,5.260000228881836
2023-05-23,5.21999979019165
2023-05-24,5.139999866485596
2023-05-25,5.239999771118164
2023-05-26,5.510000228881836
2023-05-30,5.53000020980835
2023-05-31,5.429999828338623
2023-06-01,5.369999885559082
2023-06-02,5.389999866485596
2023-06-05,5.389999866485596
2023-06-06,5.53000020980835
2023-06-07,5.409999847412109
2023-06-08,5.480000019073486
2023-06-09,5.510000228881836
2023-06-12,5.650000095367432
2023-06-13,5.75
2023-06-14,5.679999828338623
2023-06-15,5.78000020980835
2023-06-16,5.71999979019165
2023-06-20,5.590000152587891
2023-06-21,5.570000171661377
2023-06-22,5.71999979019165
2023-06-23,5.460000038146973
2023-06-26,5.389999866485596
2023-06-27,5.460000038146973
2023-06-28,5.550000190734863
2023-06-29,5.510000228881836
2023-06-30,5.519999980926514
2023-07-03,5.489999771118164
2023-07-05,5.340000152587891
2023-07-06,5.230000019073486
2023-07-07,5.320000171661377
2023-07-10,5.489999771118164
2023-07-11,5.400000095367432
2023-07-12,6.559999942779541
2023-07-13,7.329999923706055
2023-07-14,7.460000038146973
2023-07-17,7.519999980926514
2023-07-18,7.639999866485596
2023-07-19,7.519999980926514
2023-07-20,6.869999885559082
2023-07-21,6.929999828338623
2023-07-24,6.619999885559082
2023-07-25,6.619999885559082
2023-07-26,6.849999904632568
2023-07-27,6.639999866485596
2023-07-28,6.75
2023-07-31,9.239999771118164
2023-08-01,8.670000076293945
2023-08-02,8.460000038146973
2023-08-03,8.609999656677246
2023-08-04,9.119999885559082
2023-08-07,8.680000305175781
2023-08-08,8.739999771118164
2023-08-09,7.940000057220459
2023-08-10,8.25
2023-08-11,7.909999847412109
2023-08-14,7.510000228881836
2023-08-15,7.380000114440918
2023-08-16,7.239999771118164
2023-08-17,6.869999885559082
2023-08-18,6.71999979019165
2023-08-21,6.519999980926514
2023-08-22,6.340000152587891
2023-08-23,6.190000057220459
2023-08-24,5.989999771118164
2023-08-25,6.039999961853027
2023-08-28,6.139999866485596
2023-08-29,6.28000020980835
2023-08-30,6.570000171661377
2023-08-31,6.53000020980835
2023-09-01,6.550000190734863
2023-09-05,6.349999904632568
2023-09-06,6.369999885559082
2023-09-07,6.159999847412109
2023-09-08,6.179999828338623
2023-09-11,6.179999828338623
2023-09-12,6.059999942779541
2023-09-13,6.320000171661377
2023-09-14,6.260000228881836
2023-09-15,6.0
2023-09-18,5.769999980926514
2023-09-19,5.789999961853027
2023-09-20,5.760000228881836
2023-09-21,5.639999866485596
2023-09-22,5.579999923706055
2023-09-25,5.46999979019165
2023-09-26,5.400000095367432
2023-09-27,5.460000038146973
2023-09-28,5.53000020980835
2023-09-29,5.630000114440918
2023-10-02,5.579999923706055
2023-10-03,5.260000228881836
2023-10-04,5.170000076293945
2023-10-05,5.099999904632568
2023-10-06,5.150000095367432
2023-10-09,5.119999885559082
2023-10-10,5.300000190734863
2023-10-11,5.320000171661377
2023-10-12,5.420000076293945
2023-10-13,5.309999942779541
2023-10-16,5.53000020980835
2023-10-17,5.53000020980835
2023-10-18,5.309999942779541
2023-10-19,5.28000020980835
2023-10-20,5.489999771118164
2023-10-23,5.329999923706055
2023-10-24,5.5
2023-10-25,5.230000019073486
2023-10-26,5.239999771118164
2023-10-27,5.110000133514404
2023-10-30,5.119999885559082
2023-10-31,4.929999828338623
2023-11-01,5.039999961853027
2023-11-02,5.289999961853027
2023-11-03,5.369999885559082
2023-11-06,5.329999923706055
2023-11-07,5.400000095367432
2023-11-08,5.46999979019165
2023-11-09,4.440000057220459
2023-11-10,4.789999961853027
2023-11-13,4.710000038146973
2023-11-14,4.989999771118164
2023-11-15,5.28000020980835
2023-11-16,5.199999809265137
2023-11-17,5.230000019073486
2023-11-20,5.760000228881836
2023-11-21,5.590000152587891
2023-11-22,5.840000152587891
2023-11-24,5.889999866485596
2023-11-27,5.820000171661377
2023-11-28,5.96999979019165
2023-11-29,5.800000190734863
2023-11-30,5.989999771118164
2023-12-01,6.369999885559082
2023-12-04,6.5
2023-12-05,6.090000152587891
2023-12-06,6.0
2023-12-07,5.940000057220459
2023-12-08,5.96999979019165
2023-12-11,5.809999942779541
2023-12-12,5.71999979019165
2023-12-13,6.079999923706055
2023-12-14,6.300000190734863
2023-12-15,6.329999923706055
2023-12-18,6.300000190734863
2023-12-19,6.400000095367432
2023-12-20,6.289999961853027
2023-12-21,6.460000038146973
2023-12-22,6.420000076293945
2023-12-26,6.440000057220459
2023-12-27,6.510000228881836
2023-12-28,6.599999904632568
2023-12-29,6.699999809265137
2024-01-02,5.619999885559082
2024-01-03,5.369999885559082
2024-01-04,5.699999809265137
2024-01-05,5.489999771118164
2024-01-08,5.599999904632568
2024-01-09,5.710000038146973
2024-01-10,6.46999979019165
2024-01-11,6.570000171661377
2024-01-12,6.639999866485596
2024-01-16,6.300000190734863
2024-01-17,6.329999923706055
2024-01-18,6.5
2024-01-19,6.429999828338623
2024-01-22,6.570000171661377
2024-01-23,6.690000057220459
2024-01-24,6.699999809265137
2024-01-25,6.510000228881836
2024-01-26,6.489999771118164
2024-01-29,6.460000038146973
2024-01-30,6.159999847412109
2024-01-31,6.0
2024-02-01,6.130000114440918
2024-02-02,6.199999809265137
2024-02-05,6.010000228881836
2024-02-06,6.070000171661377
2024-02-07,6.21999979019165
2024-02-08,6.53000020980835
2024-02-09,6.510000228881836
2024-02-12,6.630000114440918
2024-02-13,6.389999866485596
2024-02-14,6.619999885559082
2024-02-15,6.730000019073486
2024-02-16,6.449999809265137
2024-02-20,6.429999828338623
2024-02-21,6.539999961853027
2024-02-22,6.539999961853027
2024-02-23,6.380000114440918
2024-02-26,6.539999961853027
2024-02-27,6.590000152587891
2024-02-28,6.46999979019165
2024-02-29,7.789999961853027
2024-03-01,8.350000381469727
2024-03-04,8.079999923706055
2024-03-05,7.610000133514404
2024-03-06,7.570000171661377
2024-03-07,7.539999961853027
2024-03-08,7.389999866485596
2024-03-11,7.349999904632568
2024-03-12,7.21999979019165
2024-03-13,7.139999866485596
2024-03-14,6.769999980926514
2024-03-15,6.909999847412109
2024-03-18,6.570000171661377
2024-03-19,6.550000190734863
2024-03-20,6.800000190734863
2024-03-21,6.75
2024-03-22,6.579999923706055
2024-03-25,7.070000171661377
2024-03-26,7.059999942779541
2024-03-27,7.010000228881836
2024-03-28,7.099999904632568
2024-04-01,7.099999904632568
2024-04-02,6.800000190734863
2024-04-03,6.71999979019165
2024-04-04,6.710000038146973
2024-04-05,6.900000095367432
2024-04-08,6.840000152587891
2024-04-09,6.739999771118164
2024-04-10,7.0
2024-04-11,6.920000076293945
2024-04-12,6.829999923706055
2024-04-15,6.550000190734863
2024-04-16,6.519999980926514
2024-04-17,6.5
2024-04-18,6.730000019073486
2024-04-19,6.690000057220459
2024-04-22,6.659999847412109
2024-04-23,6.96999979019165
2024-04-24,6.960000038146973
2024-04-25,7.079999923706055
2024-04-26,7.190000057220459
2024-04-29,7.150000095367432
2024-04-30,7.099999904632568
2024-05-01,6.96999979019165
2024-05-02,7.010000228881836
2024-05-03,7.099999904632568
2024-05-06,7.46999979019165
2024-05-07,7.53000020980835
2024-05-08,7.610000133514404
2024-05-09,6.929999828338623
2024-05-10,6.599999904632568
2024-05-13,6.699999809265137
2024-05-14,6.650000095367432
2024-05-15,7.269999980926514
2024-05-16,8.0600004196167
2024-05-17,7.480000019073486
2024-05-20,7.130000114440918
2024-05-21,7.159999847412109
2024-05-22,7.199999809265137
2024-05-23,7.239999771118164
2024-05-24,7.139999866485596
2024-05-28,7.269999980926514
2024-05-29,7.21999979019165
2024-05-30,7.559999942779541
2024-05-31,7.869999885559082
2024-06-03,8.050000190734863
2024-06-04,8.170000076293945
2024-06-05,8.449999809265137
2024-06-06,8.789999961853027
2024-06-07,8.550000190734863
2024-06-10,8.90999984741211
2024-06-11,8.890000343322754
2024-06-12,8.850000381469727
2024-06-13,8.779999732971191
2024-06-14,8.510000228881836
2024-06-17,8.390000343322754
2024-06-18,8.15999984741211
2024-06-20,7.800000190734863
2024-06-21,7.730000019073486
2024-06-24,7.619999885559082
2024-06-25,7.820000171661377
2024-06-26,7.860000133514404
2024-06-27,7.690000057220459
2024-06-28,7.800000190734863
2024-07-01,7.820000171661377
2024-07-02,7.820000171661377
2024-07-03,7.809999942779541
2024-07-05,7.840000152587891
2024-07-08,8.180000305175781
2024-07-09,7.920000076293945
2024-07-10,7.989999771118164
2024-07-11,8.029999732971191
2024-07-12,7.710000038146973
2024-07-15,8.3100004196167
2024-07-16,8.369999885559082
2024-07-17,8.25
2024-07-18,8.0600004196167
2024-07-19,8.5
2024-07-22,8.930000305175781
2024-07-23,8.90999984741211
2024-07-24,8.970000267028809
2024-07-25,8.739999771118164
2024-07-26,8.850000381469727
2024-07-29,8.800000190734863
2024-07-30,8.880000114440918
2024-07-31,9.050000190734863
2024-08-01,8.75
2024-08-02,8.619999885559082
2024-08-05,8.25
2024-08-06,8.739999771118164
2024-08-07,8.609999656677246
2024-08-08,7.010000228881836
2024-08-09,7.210000038146973
2024-08-12,6.78000020980835
2024-08-13,6.869999885559082
2024-08-14,6.849999904632568
2024-08-15,6.920000076293945
2024-08-16,7.170000076293945
2024-08-19,7.449999809265137
2024-08-20,7.619999885559082
2024-08-21,7.489999771118164
2024-08-22,7.559999942779541
2024-08-23,8.229999542236328
2024-08-26,8.149999618530273
2024-08-27,8.59000015258789
2024-08-28,8.279999732971191
2024-08-29,8.210000038146973
2024-08-30,7.900000095367432
2024-09-03,7.860000133514404
2024-09-04,7.989999771118164
2024-09-05,7.989999771118164
2024-09-06,7.710000038146973
2024-09-09,7.820000171661377
2024-09-10,7.730000019073486
2024-09-11,7.489999771118164
2024-09-12,7.71999979019165
2024-09-13,7.75
2024-09-16,7.679999828338623
2024-09-17,7.590000152587891
2024-09-18,7.349999904632568
2024-09-19,7.079999923706055
2024-09-20,6.909999847412109
2024-09-23,6.730000019073486
2024-09-24,6.760000228881836
2024-09-25,6.690000057220459
2024-09-26,6.699999809265137
2024-09-27,6.849999904632568
2024-09-30,6.940000057220459
2024-10-01,6.929999828338623
2024-10-02,7.059999942779541
2024-10-03,6.880000114440918
2024-10-04,7.090000152587891
2024-10-07,7.050000190734863
2024-10-08,7.010000228881836
2024-10-09,7.03000020980835
2024-10-10,6.880000114440918
2024-10-11,6.900000095367432
2024-10-14,6.909999847412109
2024-10-15,6.960000038146973
2024-10-16,6.920000076293945
2024-10-17,6.880000114440918
2024-10-18,6.909999847412109
2024-10-21,6.610000133514404
2024-10-22,6.599999904632568
2024-10-23,6.539999961853027
2024-10-24,6.230000019073486
2024-10-25,6.210000038146973
2024-10-28,6.349999904632568
2024-10-29,6.409999847412109
2024-10-30,6.380000114440918
2024-10-31,6.119999885559082
2024-11-01,6.190000057220459
2024-11-04,5.869999885559082
2024-11-05,5.940000057220459
2024-11-06,6.110000133514404
2024-11-07,5.039999961853027
2024-11-08,4.889999866485596
2024-11-11,4.889999866485596
2024-11-12,4.699999809265137
2024-11-13,4.659999847412109
2024-11-14,4.559999942779541
2024-11-15,4.150000095367432
2024-11-18,4.269999980926514
2024-11-19,4.239999771118164
2024-11-20,4.309999942779541
2024-11-21,4.289999961853027
