Date,XXII
2023-05-26,149.27999877929688
2023-05-30,154.0800018310547
2023-05-31,149.0399932861328
2023-06-01,145.1999969482422
2023-06-02,145.9199981689453
2023-06-05,141.83999633789062
2023-06-06,155.27999877929688
2023-06-07,153.1199951171875
2023-06-08,146.39999389648438
2023-06-09,138.9600067138672
2023-06-12,134.8800048828125
2023-06-13,130.8000030517578
2023-06-14,119.76000213623047
2023-06-15,116.4000015258789
2023-06-16,112.55999755859375
2023-06-20,108.0
2023-06-21,108.72000122070312
2023-06-22,100.08000183105469
2023-06-23,93.5999984741211
2023-06-26,93.5999984741211
2023-06-27,91.68000030517578
2023-06-28,85.19999694824219
2023-06-29,83.76000213623047
2023-06-30,91.91999816894531
2023-07-03,71.5199966430664
2023-07-05,60.15999984741211
2023-07-06,43.20000076293945
2023-07-07,42.880001068115234
2023-07-10,36.79999923706055
2023-07-11,38.2400016784668
2023-07-12,36.0
2023-07-13,39.20000076293945
2023-07-14,37.119998931884766
2023-07-17,38.31999969482422
2023-07-18,43.20000076293945
2023-07-19,43.84000015258789
2023-07-20,59.20000076293945
2023-07-21,77.5999984741211
2023-07-24,50.0
2023-07-25,46.720001220703125
2023-07-26,49.119998931884766
2023-07-27,58.79999923706055
2023-07-28,56.0
2023-07-31,55.68000030517578
2023-08-01,56.0
2023-08-02,52.0
2023-08-03,50.0
2023-08-04,50.560001373291016
2023-08-07,47.36000061035156
2023-08-08,47.36000061035156
2023-08-09,44.79999923706055
2023-08-10,42.63999938964844
2023-08-11,44.0
2023-08-14,36.63999938964844
2023-08-15,32.63999938964844
2023-08-16,33.119998931884766
2023-08-17,31.84000015258789
2023-08-18,33.7599983215332
2023-08-21,34.400001525878906
2023-08-22,32.959999084472656
2023-08-23,31.360000610351562
2023-08-24,30.079999923706055
2023-08-25,30.559999465942383
2023-08-28,28.31999969482422
2023-08-29,27.200000762939453
2023-08-30,24.0
2023-08-31,22.559999465942383
2023-09-01,20.15999984741211
2023-09-05,24.639999389648438
2023-09-06,24.0
2023-09-07,22.079999923706055
2023-09-08,20.639999389648438
2023-09-11,20.0
2023-09-12,22.719999313354492
2023-09-13,21.280000686645508
2023-09-14,21.1200008392334
2023-09-15,21.1200008392334
2023-09-18,20.479999542236328
2023-09-19,19.68000030517578
2023-09-20,18.399999618530273
2023-09-21,17.920000076293945
2023-09-22,16.799999237060547
2023-09-25,14.944000244140625
2023-09-26,15.199999809265137
2023-09-27,14.592000007629395
2023-09-28,15.407999992370605
2023-09-29,15.64799976348877
2023-10-02,14.079999923706055
2023-10-03,12.208000183105469
2023-10-04,11.616000175476074
2023-10-05,10.800000190734863
2023-10-06,11.279999732971191
2023-10-09,10.144000053405762
2023-10-10,10.51200008392334
2023-10-11,10.5600004196167
2023-10-12,9.32800006866455
2023-10-13,9.4399995803833
2023-10-16,8.800000190734863
2023-10-17,9.055999755859375
2023-10-18,8.319999694824219
2023-10-19,7.760000228881836
2023-10-20,8.479999542236328
2023-10-23,7.808000087738037
2023-10-24,7.9679999351501465
2023-10-25,7.696000099182129
2023-10-26,7.935999870300293
2023-10-27,7.216000080108643
2023-10-30,7.039999961853027
2023-10-31,7.184000015258789
2023-11-01,6.9120001792907715
2023-11-02,7.535999774932861
2023-11-03,8.079999923706055
2023-11-06,7.199999809265137
2023-11-07,6.8480000495910645
2023-11-08,6.271999835968018
2023-11-09,6.495999813079834
2023-11-10,6.544000148773193
2023-11-13,6.0320000648498535
2023-11-14,6.25600004196167
2023-11-15,5.679999828338623
2023-11-16,4.97599983215332
2023-11-17,4.480000019073486
2023-11-20,4.559999942779541
2023-11-21,3.888000011444092
2023-11-22,3.631999969482422
2023-11-24,3.5999999046325684
2023-11-27,3.375999927520752
2023-11-28,3.440000057220459
2023-11-29,4.783999919891357
2023-11-30,4.159999847412109
2023-12-01,4.239999771118164
2023-12-04,3.7279999256134033
2023-12-05,3.808000087738037
2023-12-06,3.8399999141693115
2023-12-07,3.8399999141693115
2023-12-08,3.680000066757202
2023-12-11,3.4719998836517334
2023-12-12,3.247999906539917
2023-12-13,3.2639999389648438
2023-12-14,3.4240000247955322
2023-12-15,3.200000047683716
2023-12-18,3.1679999828338623
2023-12-19,3.328000068664551
2023-12-20,3.119999885559082
2023-12-21,3.0399999618530273
2023-12-22,3.0239999294281006
2023-12-26,2.9119999408721924
2023-12-27,2.9760000705718994
2023-12-28,3.072000026702881
2023-12-29,2.9760000705718994
2024-01-02,2.880000114440918
2024-01-03,2.7360000610351562
2024-01-04,2.752000093460083
2024-01-05,2.880000114440918
2024-01-08,3.0880000591278076
2024-01-09,2.944000005722046
2024-01-10,3.0239999294281006
2024-01-11,2.815999984741211
2024-01-12,2.8959999084472656
2024-01-16,3.359999895095825
2024-01-17,2.799999952316284
2024-01-18,2.815999984741211
2024-01-19,2.7360000610351562
2024-01-22,2.7839999198913574
2024-01-23,2.880000114440918
2024-01-24,2.8959999084472656
2024-01-25,2.752000093460083
2024-01-26,2.752000093460083
2024-01-29,2.944000005722046
2024-01-30,3.055999994277954
2024-01-31,2.815999984741211
2024-02-01,2.880000114440918
2024-02-02,2.864000082015991
2024-02-05,2.799999952316284
2024-02-06,2.4800000190734863
2024-02-07,2.240000009536743
2024-02-08,2.3359999656677246
2024-02-09,2.447999954223633
2024-02-12,2.4000000953674316
2024-02-13,2.3519999980926514
2024-02-14,2.447999954223633
2024-02-15,2.51200008392334
2024-02-16,2.51200008392334
2024-02-20,2.51200008392334
2024-02-21,2.51200008392334
2024-02-22,2.4000000953674316
2024-02-23,2.2239999771118164
2024-02-26,2.240000009536743
2024-02-27,2.25600004196167
2024-02-28,2.240000009536743
2024-02-29,2.240000009536743
2024-03-01,2.303999900817871
2024-03-04,2.687999963760376
2024-03-05,2.5759999752044678
2024-03-06,2.5920000076293945
2024-03-07,2.240000009536743
2024-03-08,2.25600004196167
2024-03-11,2.1600000858306885
2024-03-12,2.063999891281128
2024-03-13,2.1600000858306885
2024-03-14,2.128000020980835
2024-03-15,1.968000054359436
2024-03-18,1.9520000219345093
2024-03-19,2.0799999237060547
2024-03-20,2.2239999771118164
2024-03-21,2.063999891281128
2024-03-22,2.1760001182556152
2024-03-25,2.0959999561309814
2024-03-26,2.0959999561309814
2024-03-27,2.111999988555908
2024-03-28,1.9199999570846558
2024-04-01,1.9199999570846558
2024-04-02,1.9500000476837158
2024-04-03,1.7699999809265137
2024-04-04,1.4800000190734863
2024-04-05,3.559999942779541
2024-04-08,2.130000114440918
2024-04-09,1.850000023841858
2024-04-10,1.6699999570846558
2024-04-11,1.600000023841858
2024-04-12,1.6799999475479126
2024-04-15,1.6100000143051147
2024-04-16,1.649999976158142
2024-04-17,1.6299999952316284
2024-04-18,1.7100000381469727
2024-04-19,1.6200000047683716
2024-04-22,1.649999976158142
2024-04-23,1.6699999570846558
2024-04-24,1.840000033378601
2024-04-25,1.8300000429153442
2024-04-26,1.7300000190734863
2024-04-29,1.6799999475479126
2024-04-30,1.5800000429153442
2024-05-01,1.649999976158142
2024-05-02,1.6799999475479126
2024-05-03,1.6699999570846558
2024-05-06,1.649999976158142
2024-05-07,1.6799999475479126
2024-05-08,1.6549999713897705
2024-05-09,1.600000023841858
2024-05-10,1.5299999713897705
2024-05-13,1.5399999618530273
2024-05-14,1.5499999523162842
2024-05-15,1.5800000429153442
2024-05-16,1.5199999809265137
2024-05-17,1.3899999856948853
2024-05-20,1.399999976158142
2024-05-21,1.3899999856948853
2024-05-22,1.3300000429153442
2024-05-23,1.25
2024-05-24,1.2400000095367432
2024-05-28,1.2699999809265137
2024-05-29,1.2300000190734863
2024-05-30,1.0800000429153442
2024-05-31,0.8809999823570251
2024-06-03,0.890999972820282
2024-06-04,0.8399999737739563
2024-06-05,0.8289999961853027
2024-06-06,0.8069999814033508
2024-06-07,0.7559999823570251
2024-06-10,0.7049999833106995
2024-06-11,0.7300000190734863
2024-06-12,0.7490000128746033
2024-06-13,0.7279999852180481
2024-06-14,0.8080000281333923
2024-06-17,0.6679999828338623
2024-06-18,0.6019999980926514
2024-06-20,0.6000000238418579
2024-06-21,0.5849999785423279
2024-06-24,0.6299999952316284
2024-06-25,0.6700000166893005
2024-06-26,0.703000009059906
2024-06-27,0.7850000262260437
2024-06-28,0.7459999918937683
2024-07-01,0.699999988079071
2024-07-02,0.7149999737739563
2024-07-03,0.7149999737739563
2024-07-05,0.6769999861717224
2024-07-08,0.6690000295639038
2024-07-09,0.6629999876022339
2024-07-10,0.7149999737739563
2024-07-11,0.7870000004768372
2024-07-12,0.8650000095367432
2024-07-15,0.8289999961853027
2024-07-16,0.8700000047683716
2024-07-17,0.8769999742507935
2024-07-18,0.8550000190734863
2024-07-19,0.8399999737739563
2024-07-22,0.7450000047683716
2024-07-23,0.7319999933242798
2024-07-24,0.7200000286102295
2024-07-25,0.7210000157356262
2024-07-26,0.765999972820282
2024-07-29,0.7689999938011169
2024-07-30,0.703000009059906
2024-07-31,0.6729999780654907
2024-08-01,0.6840000152587891
2024-08-02,0.6449999809265137
2024-08-05,0.6259999871253967
2024-08-06,0.6480000019073486
2024-08-07,0.6650000214576721
2024-08-08,0.6790000200271606
2024-08-09,0.6809999942779541
2024-08-12,0.7229999899864197
2024-08-13,0.6949999928474426
2024-08-14,0.6150000095367432
2024-08-15,0.5849999785423279
2024-08-16,0.5649999976158142
2024-08-19,0.5699999928474426
2024-08-20,0.5600000023841858
2024-08-21,0.550000011920929
2024-08-22,0.5299999713897705
2024-08-23,0.5070000290870667
2024-08-26,0.4449999928474426
2024-08-27,0.46000000834465027
2024-08-28,0.38999998569488525
2024-08-29,0.3370000123977661
2024-08-30,0.3190000057220459
2024-09-03,0.29600000381469727
2024-09-04,0.2849999964237213
2024-09-05,0.2639999985694885
2024-09-06,0.26600000262260437
2024-09-09,0.32899999618530273
2024-09-10,0.32899999618530273
2024-09-11,0.2840000092983246
2024-09-12,0.26899999380111694
2024-09-13,0.34200000762939453
2024-09-16,0.3199999928474426
2024-09-17,0.2750000059604645
2024-09-18,0.24300000071525574
2024-09-19,0.25999999046325684
2024-09-20,0.25999999046325684
2024-09-23,0.2879999876022339
2024-09-24,0.28299999237060547
2024-09-25,0.2750000059604645
2024-09-26,0.2529999911785126
2024-09-27,0.2280000001192093
2024-09-30,0.2150000035762787
2024-10-01,0.18000000715255737
2024-10-02,0.16699999570846558
2024-10-03,0.18400000035762787
2024-10-04,0.1899999976158142
2024-10-07,0.1889999955892563
2024-10-08,0.17800000309944153
2024-10-09,0.18199999630451202
2024-10-10,0.16599999368190765
2024-10-11,0.15000000596046448
2024-10-14,0.15800000727176666
2024-10-15,0.13199999928474426
2024-10-16,0.10899999737739563
2024-10-17,0.10100000351667404
2024-10-18,0.10499999672174454
2024-10-21,0.10499999672174454
2024-10-22,0.11599999666213989
2024-10-23,0.12200000137090683
2024-10-24,0.10700000077486038
2024-10-25,0.11299999803304672
2024-10-28,0.10700000077486038
2024-10-29,0.10400000214576721
2024-10-30,0.10000000149011612
2024-10-31,0.10400000214576721
2024-11-01,0.10000000149011612
2024-11-04,0.10499999672174454
2024-11-05,0.10400000214576721
2024-11-06,0.10300000011920929
2024-11-07,0.11800000071525574
2024-11-08,0.11800000071525574
2024-11-11,0.10300000011920929
2024-11-12,0.10100000351667404
2024-11-13,0.10000000149011612
2024-11-14,0.0949999988079071
2024-11-15,0.09200000017881393
2024-11-18,0.09600000083446503
2024-11-19,0.09799999743700027
2024-11-20,0.09700000286102295
2024-11-21,0.0989999994635582
