Date,OPRX
2024-05-02,10.699999809265137
2024-05-03,10.619999885559082
2024-05-06,10.619999885559082
2024-05-07,10.789999961853027
2024-05-08,10.600000381469727
2024-05-09,10.90999984741211
2024-05-10,10.8100004196167
2024-05-13,10.539999961853027
2024-05-14,10.479999542236328
2024-05-15,13.170000076293945
2024-05-16,12.850000381469727
2024-05-17,12.6899995803833
2024-05-20,13.079999923706055
2024-05-21,12.890000343322754
2024-05-22,12.569999694824219
2024-05-23,12.300000190734863
2024-05-24,12.9399995803833
2024-05-28,12.65999984741211
2024-05-29,12.149999618530273
2024-05-30,12.100000381469727
2024-05-31,12.0600004196167
2024-06-03,11.720000267028809
2024-06-04,11.25
2024-06-05,11.489999771118164
2024-06-06,11.289999961853027
2024-06-07,11.119999885559082
2024-06-10,11.399999618530273
2024-06-11,11.350000381469727
2024-06-12,11.699999809265137
2024-06-13,11.119999885559082
2024-06-14,11.0
2024-06-17,10.9399995803833
2024-06-18,10.819999694824219
2024-06-20,10.729999542236328
2024-06-21,10.569999694824219
2024-06-24,10.380000114440918
2024-06-25,10.210000038146973
2024-06-26,10.270000457763672
2024-06-27,10.319999694824219
2024-06-28,10.0
2024-07-01,9.989999771118164
2024-07-02,10.069999694824219
2024-07-03,10.0
2024-07-05,9.970000267028809
2024-07-08,9.960000038146973
2024-07-09,10.010000228881836
2024-07-10,9.920000076293945
2024-07-11,9.920000076293945
2024-07-12,10.1899995803833
2024-07-15,10.289999961853027
2024-07-16,10.510000228881836
2024-07-17,10.510000228881836
2024-07-18,10.180000305175781
2024-07-19,10.020000457763672
2024-07-22,10.010000228881836
2024-07-23,10.199999809265137
2024-07-24,10.289999961853027
2024-07-25,10.699999809265137
2024-07-26,10.699999809265137
2024-07-29,11.229999542236328
2024-07-30,11.069999694824219
2024-07-31,10.90999984741211
2024-08-01,10.489999771118164
2024-08-02,9.649999618530273
2024-08-05,9.119999885559082
2024-08-06,8.829999923706055
2024-08-07,8.279999732971191
2024-08-08,8.850000381469727
2024-08-09,8.380000114440918
2024-08-12,8.34000015258789
2024-08-13,8.649999618530273
2024-08-14,8.359999656677246
2024-08-15,8.399999618530273
2024-08-16,8.34000015258789
2024-08-19,8.449999809265137
2024-08-20,8.430000305175781
2024-08-21,8.5600004196167
2024-08-22,8.3100004196167
2024-08-23,8.600000381469727
2024-08-26,8.40999984741211
2024-08-27,8.239999771118164
2024-08-28,8.170000076293945
2024-08-29,8.34000015258789
2024-08-30,8.3100004196167
2024-09-03,7.730000019073486
2024-09-04,7.53000020980835
2024-09-05,7.809999942779541
2024-09-06,7.539999961853027
2024-09-09,7.199999809265137
2024-09-10,7.400000095367432
2024-09-11,7.28000020980835
2024-09-12,7.460000038146973
2024-09-13,7.800000190734863
2024-09-16,7.730000019073486
2024-09-17,7.800000190734863
2024-09-18,7.679999828338623
2024-09-19,7.860000133514404
2024-09-20,7.880000114440918
2024-09-23,8.15999984741211
2024-09-24,7.539999961853027
2024-09-25,7.309999942779541
2024-09-26,7.53000020980835
2024-09-27,7.75
2024-09-30,7.71999979019165
2024-10-01,7.199999809265137
2024-10-02,7.590000152587891
2024-10-03,7.829999923706055
2024-10-04,7.539999961853027
2024-10-07,7.369999885559082
2024-10-08,7.039999961853027
2024-10-09,6.389999866485596
2024-10-10,6.570000171661377
2024-10-11,6.630000114440918
2024-10-14,6.579999923706055
2024-10-15,6.5
2024-10-16,6.510000228881836
2024-10-17,6.599999904632568
2024-10-18,6.710000038146973
2024-10-21,6.070000171661377
2024-10-22,6.010000228881836
2024-10-23,5.739999771118164
2024-10-24,5.440000057220459
2024-10-25,5.460000038146973
2024-10-28,5.71999979019165
2024-10-29,5.519999980926514
2024-10-30,5.480000019073486
2024-10-31,5.21999979019165
2024-11-01,5.150000095367432
2024-11-04,5.210000038146973
2024-11-05,5.110000133514404
2024-11-06,6.119999885559082
2024-11-07,6.269999980926514
2024-11-08,6.28000020980835
2024-11-11,6.059999942779541
2024-11-12,5.840000152587891
2024-11-13,6.150000095367432
2024-11-14,4.059999942779541
2024-11-15,3.8299999237060547
2024-11-18,4.199999809265137
2024-11-19,4.079999923706055
2024-11-20,4.420000076293945
2024-11-21,4.489999771118164
