Date,GOSS
2023-03-06,1.7400000095367432
2023-03-07,1.6699999570846558
2023-03-08,1.4199999570846558
2023-03-09,1.3250000476837158
2023-03-10,1.309999942779541
2023-03-13,1.399999976158142
2023-03-14,1.399999976158142
2023-03-15,1.3200000524520874
2023-03-16,1.0499999523162842
2023-03-17,0.9610000252723694
2023-03-20,1.2100000381469727
2023-03-21,1.190000057220459
2023-03-22,1.1100000143051147
2023-03-23,1.0700000524520874
2023-03-24,1.190000057220459
2023-03-27,1.2599999904632568
2023-03-28,1.2599999904632568
2023-03-29,1.3300000429153442
2023-03-30,1.2200000286102295
2023-03-31,1.2599999904632568
2023-04-03,1.1200000047683716
2023-04-04,1.0149999856948853
2023-04-05,1.0
2023-04-06,1.090000033378601
2023-04-10,1.100000023841858
2023-04-11,1.1399999856948853
2023-04-12,1.0499999523162842
2023-04-13,1.1699999570846558
2023-04-14,1.0449999570846558
2023-04-17,1.059999942779541
2023-04-18,0.9800000190734863
2023-04-19,1.0099999904632568
2023-04-20,1.1200000047683716
2023-04-21,1.2100000381469727
2023-04-24,1.159999966621399
2023-04-25,1.1200000047683716
2023-04-26,1.1649999618530273
2023-04-27,1.2599999904632568
2023-04-28,1.2899999618530273
2023-05-01,1.3200000524520874
2023-05-02,1.2599999904632568
2023-05-03,1.340000033378601
2023-05-04,1.3200000524520874
2023-05-05,1.3600000143051147
2023-05-08,1.3600000143051147
2023-05-09,1.3600000143051147
2023-05-10,1.409999966621399
2023-05-11,1.350000023841858
2023-05-12,1.2000000476837158
2023-05-15,1.190000057220459
2023-05-16,1.159999966621399
2023-05-17,1.3200000524520874
2023-05-18,1.4199999570846558
2023-05-19,1.5299999713897705
2023-05-22,1.4600000381469727
2023-05-23,1.399999976158142
2023-05-24,1.3300000429153442
2023-05-25,1.309999942779541
2023-05-26,1.2999999523162842
2023-05-30,1.2599999904632568
2023-05-31,1.340000033378601
2023-06-01,1.2300000190734863
2023-06-02,1.309999942779541
2023-06-05,1.2200000286102295
2023-06-06,1.25
2023-06-07,1.2100000381469727
2023-06-08,1.2599999904632568
2023-06-09,1.1699999570846558
2023-06-12,1.149999976158142
2023-06-13,1.1799999475479126
2023-06-14,1.25
2023-06-15,1.3700000047683716
2023-06-16,1.440000057220459
2023-06-20,1.315000057220459
2023-06-21,1.309999942779541
2023-06-22,1.350000023841858
2023-06-23,1.350000023841858
2023-06-26,1.3799999952316284
2023-06-27,1.3300000429153442
2023-06-28,1.309999942779541
2023-06-29,1.2100000381469727
2023-06-30,1.2000000476837158
2023-07-03,1.3200000524520874
2023-07-05,1.2799999713897705
2023-07-06,1.2799999713897705
2023-07-07,1.440000057220459
2023-07-10,1.4500000476837158
2023-07-11,1.5700000524520874
2023-07-12,1.659999966621399
2023-07-13,1.5449999570846558
2023-07-14,1.4900000095367432
2023-07-17,1.5299999713897705
2023-07-18,1.600000023841858
2023-07-19,1.8200000524520874
2023-07-20,1.2400000095367432
2023-07-21,1.350000023841858
2023-07-24,1.340000033378601
2023-07-25,1.25
2023-07-26,1.2599999904632568
2023-07-27,1.2100000381469727
2023-07-28,1.2799999713897705
2023-07-31,1.350000023841858
2023-08-01,1.3899999856948853
2023-08-02,1.3899999856948853
2023-08-03,1.3600000143051147
2023-08-04,1.2699999809265137
2023-08-07,1.2899999618530273
2023-08-08,1.2200000286102295
2023-08-09,1.2000000476837158
2023-08-10,1.2000000476837158
2023-08-11,1.1699999570846558
2023-08-14,1.1699999570846558
2023-08-15,1.1399999856948853
2023-08-16,1.0800000429153442
2023-08-17,1.0199999809265137
2023-08-18,1.0099999904632568
2023-08-21,1.0499999523162842
2023-08-22,1.0299999713897705
2023-08-23,1.0499999523162842
2023-08-24,1.0299999713897705
2023-08-25,1.0199999809265137
2023-08-28,1.0
2023-08-29,1.0700000524520874
2023-08-30,1.0700000524520874
2023-08-31,1.0399999618530273
2023-09-01,1.0499999523162842
2023-09-05,1.0199999809265137
2023-09-06,1.0199999809265137
2023-09-07,0.972000002861023
2023-09-08,0.9919999837875366
2023-09-11,0.9700000286102295
2023-09-12,0.9490000009536743
2023-09-13,0.9269999861717224
2023-09-14,0.8759999871253967
2023-09-15,0.9200000166893005
2023-09-18,0.9430000185966492
2023-09-19,0.9330000281333923
2023-09-20,0.8880000114440918
2023-09-21,0.8330000042915344
2023-09-22,0.800000011920929
2023-09-25,0.777999997138977
2023-09-26,0.7850000262260437
2023-09-27,0.7919999957084656
2023-09-28,0.7799999713897705
2023-09-29,0.8330000042915344
2023-10-02,0.7680000066757202
2023-10-03,0.7260000109672546
2023-10-04,0.6959999799728394
2023-10-05,0.6759999990463257
2023-10-06,0.6700000166893005
2023-10-09,0.6470000147819519
2023-10-10,0.6710000038146973
2023-10-11,0.6660000085830688
2023-10-12,0.6899999976158142
2023-10-13,0.6460000276565552
2023-10-16,0.6399999856948853
2023-10-17,0.6389999985694885
2023-10-18,0.6000000238418579
2023-10-19,0.5600000023841858
2023-10-20,0.5419999957084656
2023-10-23,0.5070000290870667
2023-10-24,0.4779999852180481
2023-10-25,0.49000000953674316
2023-10-26,0.503000020980835
2023-10-27,0.49000000953674316
2023-10-30,0.49799999594688416
2023-10-31,0.5
2023-11-01,0.47999998927116394
2023-11-02,0.5180000066757202
2023-11-03,0.5699999928474426
2023-11-06,0.5839999914169312
2023-11-07,0.6029999852180481
2023-11-08,0.5950000286102295
2023-11-09,0.550000011920929
2023-11-10,0.5239999890327454
2023-11-13,0.6299999952316284
2023-11-14,0.6230000257492065
2023-11-15,0.8109999895095825
2023-11-16,0.824999988079071
2023-11-17,0.8230000138282776
2023-11-20,0.8379999995231628
2023-11-21,0.7599999904632568
2023-11-22,0.7300000190734863
2023-11-24,0.7720000147819519
2023-11-27,0.746999979019165
2023-11-28,0.6909999847412109
2023-11-29,0.7200000286102295
2023-11-30,0.7820000052452087
2023-12-01,0.8460000157356262
2023-12-04,0.968999981880188
2023-12-05,1.0299999713897705
2023-12-06,1.0099999904632568
2023-12-07,1.0800000429153442
2023-12-08,1.0299999713897705
2023-12-11,1.0399999618530273
2023-12-12,1.0299999713897705
2023-12-13,1.0700000524520874
2023-12-14,1.0299999713897705
2023-12-15,1.0199999809265137
2023-12-18,0.8539999723434448
2023-12-19,0.8999999761581421
2023-12-20,0.8519999980926514
2023-12-21,0.8939999938011169
2023-12-22,0.8629999756813049
2023-12-26,0.8679999709129333
2023-12-27,0.8799999952316284
2023-12-28,0.8830000162124634
2023-12-29,0.9129999876022339
2024-01-02,0.9700000286102295
2024-01-03,0.9990000128746033
2024-01-04,0.9449999928474426
2024-01-05,0.8500000238418579
2024-01-08,0.9200000166893005
2024-01-09,0.9860000014305115
2024-01-10,1.0
2024-01-11,0.9269999861717224
2024-01-12,0.9739999771118164
2024-01-16,0.9330000281333923
2024-01-17,0.8740000128746033
2024-01-18,0.8700000047683716
2024-01-19,0.8700000047683716
2024-01-22,0.8500000238418579
2024-01-23,0.8500000238418579
2024-01-24,0.8100000023841858
2024-01-25,0.7990000247955322
2024-01-26,0.800000011920929
2024-01-29,0.8640000224113464
2024-01-30,0.8700000047683716
2024-01-31,0.8399999737739563
2024-02-01,0.8289999961853027
2024-02-02,0.8299999833106995
2024-02-05,0.8330000042915344
2024-02-06,0.8650000095367432
2024-02-07,0.8700000047683716
2024-02-08,0.8610000014305115
2024-02-09,0.8700000047683716
2024-02-12,0.8799999952316284
2024-02-13,0.9470000267028809
2024-02-14,0.9670000076293945
2024-02-15,1.0299999713897705
2024-02-16,1.0800000429153442
2024-02-20,1.2599999904632568
2024-02-21,1.2200000286102295
2024-02-22,1.159999966621399
2024-02-23,1.2999999523162842
2024-02-26,1.2699999809265137
2024-02-27,1.2300000190734863
2024-02-28,1.3600000143051147
2024-02-29,1.409999966621399
2024-03-01,1.3799999952316284
2024-03-04,1.4500000476837158
2024-03-05,1.4500000476837158
2024-03-06,1.5099999904632568
2024-03-07,1.3899999856948853
2024-03-08,1.3799999952316284
2024-03-11,1.340000033378601
2024-03-12,1.399999976158142
2024-03-13,1.4299999475479126
2024-03-14,1.399999976158142
2024-03-15,1.4600000381469727
2024-03-18,1.3799999952316284
2024-03-19,1.3899999856948853
2024-03-20,1.350000023841858
2024-03-21,1.3200000524520874
2024-03-22,1.350000023841858
2024-03-25,1.309999942779541
2024-03-26,1.2300000190734863
2024-03-27,1.1699999570846558
2024-03-28,1.1799999475479126
2024-04-01,1.2699999809265137
2024-04-02,1.149999976158142
2024-04-03,1.1100000143051147
2024-04-04,1.0700000524520874
2024-04-05,1.0299999713897705
2024-04-08,1.0800000429153442
2024-04-09,1.0
2024-04-10,1.0
2024-04-11,0.9679999947547913
2024-04-12,0.8949999809265137
2024-04-15,0.8579999804496765
2024-04-16,0.8209999799728394
2024-04-17,0.8199999928474426
2024-04-18,0.8059999942779541
2024-04-19,0.7839999794960022
2024-04-22,0.7429999709129333
2024-04-23,0.7379999756813049
2024-04-24,0.7080000042915344
2024-04-25,0.6700000166893005
2024-04-26,0.6679999828338623
2024-04-29,0.6959999799728394
2024-04-30,0.7099999785423279
2024-05-01,0.7080000042915344
2024-05-02,0.7710000276565552
2024-05-03,0.7400000095367432
2024-05-06,0.781000018119812
2024-05-07,0.7319999933242798
2024-05-08,0.7549999952316284
2024-05-09,0.7459999918937683
2024-05-10,0.7419999837875366
2024-05-13,0.7200000286102295
2024-05-14,0.7329999804496765
2024-05-15,0.7419999837875366
2024-05-16,0.7300000190734863
2024-05-17,0.6940000057220459
2024-05-20,0.6830000281333923
2024-05-21,0.6700000166893005
2024-05-22,0.6389999985694885
2024-05-23,0.6370000243186951
2024-05-24,0.6200000047683716
2024-05-28,0.5950000286102295
2024-05-29,0.5839999914169312
2024-05-30,0.5789999961853027
2024-05-31,0.5899999737739563
2024-06-03,0.5809999704360962
2024-06-04,0.5550000071525574
2024-06-05,0.5730000138282776
2024-06-06,0.6000000238418579
2024-06-07,0.5479999780654907
2024-06-10,0.5149999856948853
2024-06-11,0.5099999904632568
2024-06-12,0.5199999809265137
2024-06-13,0.5170000195503235
2024-06-14,0.5199999809265137
2024-06-17,0.5199999809265137
2024-06-18,0.5419999957084656
2024-06-20,0.5690000057220459
2024-06-21,0.6499999761581421
2024-06-24,0.8259999752044678
2024-06-25,1.0099999904632568
2024-06-26,0.9390000104904175
2024-06-27,0.9520000219345093
2024-06-28,0.9010000228881836
2024-07-01,0.9480000138282776
2024-07-02,0.9599999785423279
2024-07-03,1.0299999713897705
2024-07-05,1.0800000429153442
2024-07-08,1.159999966621399
2024-07-09,1.2000000476837158
2024-07-10,1.1699999570846558
2024-07-11,1.2300000190734863
2024-07-12,1.1699999570846558
2024-07-15,1.1799999475479126
2024-07-16,1.25
2024-07-17,1.090000033378601
2024-07-18,1.0499999523162842
2024-07-19,1.0299999713897705
2024-07-22,1.059999942779541
2024-07-23,1.0700000524520874
2024-07-24,1.0700000524520874
2024-07-25,1.090000033378601
2024-07-26,1.1200000047683716
2024-07-29,1.0199999809265137
2024-07-30,0.9449999928474426
2024-07-31,0.902999997138977
2024-08-01,0.8799999952316284
2024-08-02,0.8920000195503235
2024-08-05,0.7900000214576721
2024-08-06,0.8330000042915344
2024-08-07,0.8119999766349792
2024-08-08,0.8169999718666077
2024-08-09,0.7910000085830688
2024-08-12,0.7950000166893005
2024-08-13,0.824999988079071
2024-08-14,0.8270000219345093
2024-08-15,0.824999988079071
2024-08-16,0.8500000238418579
2024-08-19,0.9330000281333923
2024-08-20,0.9300000071525574
2024-08-21,0.9399999976158142
2024-08-22,0.890999972820282
2024-08-23,0.9089999794960022
2024-08-26,0.9240000247955322
2024-08-27,0.9139999747276306
2024-08-28,0.8820000290870667
2024-08-29,0.8610000014305115
2024-08-30,0.878000020980835
2024-09-03,0.8669999837875366
2024-09-04,0.859000027179718
2024-09-05,0.9610000252723694
2024-09-06,0.9100000262260437
2024-09-09,0.9300000071525574
2024-09-10,0.9210000038146973
2024-09-11,0.8899999856948853
2024-09-12,0.8799999952316284
2024-09-13,0.9210000038146973
2024-09-16,0.9100000262260437
2024-09-17,0.8989999890327454
2024-09-18,0.9110000133514404
2024-09-19,0.9599999785423279
2024-09-20,1.0499999523162842
2024-09-23,1.0
2024-09-24,0.9940000176429749
2024-09-25,0.9829999804496765
2024-09-26,0.9520000219345093
2024-09-27,0.9599999785423279
2024-09-30,0.9860000014305115
2024-10-01,1.0499999523162842
2024-10-02,1.0499999523162842
2024-10-03,1.0099999904632568
2024-10-04,1.0700000524520874
2024-10-07,1.0499999523162842
2024-10-08,1.0199999809265137
2024-10-09,1.0099999904632568
2024-10-10,0.984000027179718
2024-10-11,0.9649999737739563
2024-10-14,0.9419999718666077
2024-10-15,0.9679999947547913
2024-10-16,0.9700000286102295
2024-10-17,0.9629999995231628
2024-10-18,0.9620000123977661
2024-10-21,0.9210000038146973
2024-10-22,0.8899999856948853
2024-10-23,0.8889999985694885
2024-10-24,0.8999999761581421
2024-10-25,0.9409999847412109
2024-10-28,0.9169999957084656
2024-10-29,0.9139999747276306
2024-10-30,0.8960000276565552
2024-10-31,0.878000020980835
2024-11-01,0.8740000128746033
2024-11-04,0.8859999775886536
2024-11-05,0.878000020980835
2024-11-06,0.8870000243186951
2024-11-07,0.8870000243186951
2024-11-08,0.8790000081062317
2024-11-11,0.8579999804496765
2024-11-12,0.8479999899864197
2024-11-13,0.8159999847412109
2024-11-14,0.7699999809265137
2024-11-15,0.7400000095367432
2024-11-18,0.7200000286102295
2024-11-19,0.7149999737739563
2024-11-20,0.6970000267028809
2024-11-21,0.6650000214576721
