Date,ZNTL
2023-08-30,26.579999923706055
2023-08-31,26.559999465942383
2023-09-01,27.139999389648438
2023-09-05,25.420000076293945
2023-09-06,25.290000915527344
2023-09-07,25.040000915527344
2023-09-08,25.280000686645508
2023-09-11,24.950000762939453
2023-09-12,24.700000762939453
2023-09-13,24.25
2023-09-14,23.790000915527344
2023-09-15,23.40999984741211
2023-09-18,22.489999771118164
2023-09-19,22.170000076293945
2023-09-20,22.520000457763672
2023-09-21,22.139999389648438
2023-09-22,21.270000457763672
2023-09-25,20.75
2023-09-26,20.489999771118164
2023-09-27,20.299999237060547
2023-09-28,19.6299991607666
2023-09-29,20.059999465942383
2023-10-02,19.860000610351562
2023-10-03,19.309999465942383
2023-10-04,19.90999984741211
2023-10-05,20.1299991607666
2023-10-06,20.059999465942383
2023-10-09,19.40999984741211
2023-10-10,19.34000015258789
2023-10-11,19.18000030517578
2023-10-12,18.75
2023-10-13,18.940000534057617
2023-10-16,18.770000457763672
2023-10-17,18.75
2023-10-18,18.209999084472656
2023-10-19,18.0
2023-10-20,17.950000762939453
2023-10-23,16.559999465942383
2023-10-24,16.670000076293945
2023-10-25,16.0
2023-10-26,16.030000686645508
2023-10-27,16.200000762939453
2023-10-30,16.0
2023-10-31,16.360000610351562
2023-11-01,16.350000381469727
2023-11-02,16.600000381469727
2023-11-03,17.8799991607666
2023-11-06,12.479999542236328
2023-11-07,10.199999809265137
2023-11-08,10.0
2023-11-09,9.970000267028809
2023-11-10,9.84000015258789
2023-11-13,10.260000228881836
2023-11-14,11.739999771118164
2023-11-15,11.720000267028809
2023-11-16,11.220000267028809
2023-11-17,11.350000381469727
2023-11-20,10.819999694824219
2023-11-21,10.350000381469727
2023-11-22,10.420000076293945
2023-11-24,10.850000381469727
2023-11-27,10.430000305175781
2023-11-28,10.4399995803833
2023-11-29,10.609999656677246
2023-11-30,11.25
2023-12-01,11.34000015258789
2023-12-04,11.5600004196167
2023-12-05,11.649999618530273
2023-12-06,11.970000267028809
2023-12-07,12.279999732971191
2023-12-08,12.960000038146973
2023-12-11,12.800000190734863
2023-12-12,12.819999694824219
2023-12-13,15.170000076293945
2023-12-14,14.960000038146973
2023-12-15,14.670000076293945
2023-12-18,13.880000114440918
2023-12-19,14.25
2023-12-20,13.5600004196167
2023-12-21,14.300000190734863
2023-12-22,14.40999984741211
2023-12-26,15.319999694824219
2023-12-27,15.319999694824219
2023-12-28,15.579999923706055
2023-12-29,15.149999618530273
2024-01-02,15.989999771118164
2024-01-03,15.600000381469727
2024-01-04,15.4399995803833
2024-01-05,15.390000343322754
2024-01-08,16.489999771118164
2024-01-09,16.3799991607666
2024-01-10,15.979999542236328
2024-01-11,13.880000114440918
2024-01-12,14.260000228881836
2024-01-16,13.380000114440918
2024-01-17,13.449999809265137
2024-01-18,12.960000038146973
2024-01-19,12.890000343322754
2024-01-22,13.800000190734863
2024-01-23,13.619999885559082
2024-01-24,13.15999984741211
2024-01-25,13.069999694824219
2024-01-26,12.680000305175781
2024-01-29,13.15999984741211
2024-01-30,12.100000381469727
2024-01-31,11.850000381469727
2024-02-01,11.6899995803833
2024-02-02,11.59000015258789
2024-02-05,11.359999656677246
2024-02-06,11.569999694824219
2024-02-07,11.300000190734863
2024-02-08,11.539999961853027
2024-02-09,11.5
2024-02-12,11.5
2024-02-13,10.829999923706055
2024-02-14,11.949999809265137
2024-02-15,12.609999656677246
2024-02-16,12.970000267028809
2024-02-20,13.819999694824219
2024-02-21,13.65999984741211
2024-02-22,13.949999809265137
2024-02-23,13.640000343322754
2024-02-26,14.079999923706055
2024-02-27,14.710000038146973
2024-02-28,15.489999771118164
2024-02-29,14.90999984741211
2024-03-01,15.279999732971191
2024-03-04,14.520000457763672
2024-03-05,14.260000228881836
2024-03-06,14.579999923706055
2024-03-07,14.850000381469727
2024-03-08,15.390000343322754
2024-03-11,13.9399995803833
2024-03-12,14.78499984741211
2024-03-13,15.350000381469727
2024-03-14,14.104999542236328
2024-03-15,14.319999694824219
2024-03-18,13.859999656677246
2024-03-19,13.920000076293945
2024-03-20,13.699999809265137
2024-03-21,13.710000038146973
2024-03-22,13.649999618530273
2024-03-25,13.579999923706055
2024-03-26,14.09000015258789
2024-03-27,15.1899995803833
2024-03-28,15.760000228881836
2024-04-01,16.1299991607666
2024-04-02,14.430000305175781
2024-04-03,15.619999885559082
2024-04-04,15.319999694824219
2024-04-05,15.079999923706055
2024-04-08,14.619999885559082
2024-04-09,15.739999771118164
2024-04-10,14.729999542236328
2024-04-11,13.40999984741211
2024-04-12,13.40999984741211
2024-04-15,13.270000457763672
2024-04-16,12.880000114440918
2024-04-17,12.710000038146973
2024-04-18,12.539999961853027
2024-04-19,12.960000038146973
2024-04-22,13.0
2024-04-23,12.569999694824219
2024-04-24,11.770000457763672
2024-04-25,10.984999656677246
2024-04-26,11.0600004196167
2024-04-29,11.420000076293945
2024-04-30,11.0600004196167
2024-05-01,11.3100004196167
2024-05-02,11.109999656677246
2024-05-03,11.710000038146973
2024-05-06,11.720000267028809
2024-05-07,12.3100004196167
2024-05-08,12.430000305175781
2024-05-09,12.520000457763672
2024-05-10,12.539999961853027
2024-05-13,11.75
2024-05-14,11.670000076293945
2024-05-15,11.975000381469727
2024-05-16,11.960000038146973
2024-05-17,12.069999694824219
2024-05-20,11.789999961853027
2024-05-21,11.579999923706055
2024-05-22,11.979999542236328
2024-05-23,11.279999732971191
2024-05-24,11.270000457763672
2024-05-28,11.859999656677246
2024-05-29,11.619999885559082
2024-05-30,11.970000267028809
2024-05-31,11.880000114440918
2024-06-03,11.399999618530273
2024-06-04,11.4399995803833
2024-06-05,11.649999618530273
2024-06-06,11.079999923706055
2024-06-07,10.619999885559082
2024-06-10,10.449999809265137
2024-06-11,9.989999771118164
2024-06-12,9.789999961853027
2024-06-13,9.520000457763672
2024-06-14,8.84000015258789
2024-06-17,8.390000343322754
2024-06-18,4.139999866485596
2024-06-20,5.25
2024-06-21,4.75
2024-06-24,4.599999904632568
2024-06-25,4.199999809265137
2024-06-26,4.159999847412109
2024-06-27,4.199999809265137
2024-06-28,4.090000152587891
2024-07-01,4.190000057220459
2024-07-02,3.569999933242798
2024-07-03,3.4800000190734863
2024-07-05,3.619999885559082
2024-07-08,4.179999828338623
2024-07-09,4.230000019073486
2024-07-10,3.940000057220459
2024-07-11,3.9800000190734863
2024-07-12,3.9700000286102295
2024-07-15,3.9800000190734863
2024-07-16,4.570000171661377
2024-07-17,4.289999961853027
2024-07-18,3.950000047683716
2024-07-19,3.700000047683716
2024-07-22,4.010000228881836
2024-07-23,4.210000038146973
2024-07-24,4.309999942779541
2024-07-25,4.360000133514404
2024-07-26,4.46999979019165
2024-07-29,4.170000076293945
2024-07-30,4.119999885559082
2024-07-31,3.890000104904175
2024-08-01,3.799999952316284
2024-08-02,3.609999895095825
2024-08-05,3.430000066757202
2024-08-06,3.5199999809265137
2024-08-07,3.2799999713897705
2024-08-08,3.309999942779541
2024-08-09,3.0
2024-08-12,3.0199999809265137
2024-08-13,3.0299999713897705
2024-08-14,2.8949999809265137
2024-08-15,3.200000047683716
2024-08-16,3.130000114440918
2024-08-19,3.359999895095825
2024-08-20,3.140000104904175
2024-08-21,3.299999952316284
2024-08-22,3.0799999237060547
2024-08-23,3.190000057220459
2024-08-26,3.180000066757202
2024-08-27,3.049999952316284
2024-08-28,3.059999942779541
2024-08-29,3.25
2024-08-30,3.4700000286102295
2024-09-03,3.2300000190734863
2024-09-04,3.25
2024-09-05,3.240000009536743
2024-09-06,2.9600000381469727
2024-09-09,3.0299999713897705
2024-09-10,3.2699999809265137
2024-09-11,3.25
2024-09-12,3.1500000953674316
2024-09-13,3.240000009536743
2024-09-16,3.680000066757202
2024-09-17,4.099999904632568
2024-09-18,4.159999847412109
2024-09-19,4.360000133514404
2024-09-20,4.21999979019165
2024-09-23,4.059999942779541
2024-09-24,4.019999980926514
2024-09-25,3.759999990463257
2024-09-26,3.690000057220459
2024-09-27,3.75
2024-09-30,3.680000066757202
2024-10-01,3.569999933242798
2024-10-02,3.3499999046325684
2024-10-03,3.200000047683716
2024-10-04,3.369999885559082
2024-10-07,3.109999895095825
2024-10-08,3.0399999618530273
2024-10-09,3.009999990463257
2024-10-10,2.940000057220459
2024-10-11,2.990000009536743
2024-10-14,2.9600000381469727
2024-10-15,2.940000057220459
2024-10-16,2.9800000190734863
2024-10-17,3.0
2024-10-18,3.140000104904175
2024-10-21,3.200000047683716
2024-10-22,3.119999885559082
2024-10-23,3.319999933242798
2024-10-24,3.0999999046325684
2024-10-25,2.8299999237060547
2024-10-28,2.8299999237060547
2024-10-29,2.8399999141693115
2024-10-30,2.700000047683716
2024-10-31,2.7300000190734863
2024-11-01,3.319999933242798
2024-11-04,3.7300000190734863
2024-11-05,3.7799999713897705
2024-11-06,3.8399999141693115
2024-11-07,3.809999942779541
2024-11-08,3.9600000381469727
2024-11-11,4.03000020980835
2024-11-12,3.7100000381469727
2024-11-13,3.9200000762939453
2024-11-14,3.950000047683716
2024-11-15,3.4700000286102295
2024-11-18,3.049999952316284
2024-11-19,2.990000009536743
2024-11-20,3.130000114440918
2024-11-21,3.180000066757202
