Date,CERO
2023-03-27,10.710000038146973
2023-03-28,10.710000038146973
2023-03-29,10.710000038146973
2023-03-30,10.680000305175781
2023-03-31,10.680000305175781
2023-04-03,10.680000305175781
2023-04-04,10.680000305175781
2023-04-05,10.6899995803833
2023-04-06,10.680000305175781
2023-04-10,10.680000305175781
2023-04-11,10.710000038146973
2023-04-12,10.710000038146973
2023-04-13,10.710000038146973
2023-04-14,10.710000038146973
2023-04-17,10.710000038146973
2023-04-18,10.710000038146973
2023-04-19,10.729999542236328
2023-04-20,10.729999542236328
2023-04-21,10.729999542236328
2023-04-24,10.829999923706055
2023-04-25,10.8100004196167
2023-04-26,10.979999542236328
2023-04-27,11.050000190734863
2023-04-28,11.050000190734863
2023-05-01,11.050000190734863
2023-05-02,10.819999694824219
2023-05-03,10.819999694824219
2023-05-04,10.819999694824219
2023-05-05,10.819999694824219
2023-05-08,10.819999694824219
2023-05-09,10.819999694824219
2023-05-10,10.8100004196167
2023-05-11,10.8100004196167
2023-05-12,10.859999656677246
2023-05-15,10.859999656677246
2023-05-16,10.859999656677246
2023-05-17,10.859999656677246
2023-05-18,10.800000190734863
2023-05-19,10.800000190734863
2023-05-22,10.800000190734863
2023-05-23,10.800000190734863
2023-05-24,10.800000190734863
2023-05-25,10.800000190734863
2023-05-26,10.800000190734863
2023-05-30,10.800000190734863
2023-05-31,10.800000190734863
2023-06-01,10.760000228881836
2023-06-02,10.760000228881836
2023-06-05,10.760000228881836
2023-06-06,10.850000381469727
2023-06-07,10.850000381469727
2023-06-08,10.850000381469727
2023-06-09,10.850000381469727
2023-06-12,10.817999839782715
2023-06-13,10.817999839782715
2023-06-14,10.817999839782715
2023-06-15,10.8100004196167
2023-06-16,11.0
2023-06-20,10.880000114440918
2023-06-21,10.850000381469727
2023-06-22,10.854999542236328
2023-06-23,10.845000267028809
2023-06-26,10.885000228881836
2023-06-27,10.9399995803833
2023-06-28,10.869999885559082
2023-06-29,10.899999618530273
2023-06-30,10.899999618530273
2023-07-03,10.871000289916992
2023-07-05,10.880000114440918
2023-07-06,10.899999618530273
2023-07-07,11.0
2023-07-10,10.979999542236328
2023-07-11,10.866999626159668
2023-07-12,10.880000114440918
2023-07-13,10.760000228881836
2023-07-14,10.829999923706055
2023-07-17,10.890000343322754
2023-07-18,10.899999618530273
2023-07-19,10.899999618530273
2023-07-20,10.899999618530273
2023-07-21,10.899999618530273
2023-07-24,10.899999618530273
2023-07-25,10.779999732971191
2023-07-26,10.779999732971191
2023-07-27,10.779999732971191
2023-07-28,10.779999732971191
2023-07-31,10.779999732971191
2023-08-01,10.760000228881836
2023-08-02,10.760000228881836
2023-08-03,10.760000228881836
2023-08-04,10.760000228881836
2023-08-07,10.760000228881836
2023-08-08,10.760000228881836
2023-08-09,10.949999809265137
2023-08-10,10.949999809265137
2023-08-11,10.949999809265137
2023-08-14,10.949999809265137
2023-08-15,10.949999809265137
2023-08-16,10.949999809265137
2023-08-17,10.949999809265137
2023-08-18,10.819999694824219
2023-08-21,10.800000190734863
2023-08-22,10.8100004196167
2023-08-23,10.8100004196167
2023-08-24,10.819999694824219
2023-08-25,10.800000190734863
2023-08-28,10.800000190734863
2023-08-29,10.8100004196167
2023-08-30,10.8100004196167
2023-08-31,10.8100004196167
2023-09-01,10.8100004196167
2023-09-05,10.8100004196167
2023-09-06,10.8100004196167
2023-09-07,10.8100004196167
2023-09-08,10.8100004196167
2023-09-11,10.800000190734863
2023-09-12,10.800000190734863
2023-09-13,10.800000190734863
2023-09-14,10.800000190734863
2023-09-15,10.800000190734863
2023-09-18,10.800000190734863
2023-09-19,10.930000305175781
2023-09-20,10.930000305175781
2023-09-21,10.930000305175781
2023-09-22,10.930000305175781
2023-09-25,10.930000305175781
2023-09-26,10.930000305175781
2023-09-27,10.850000381469727
2023-09-28,10.859999656677246
2023-09-29,10.859999656677246
2023-10-02,10.859999656677246
2023-10-03,10.859999656677246
2023-10-04,10.859999656677246
2023-10-05,10.859999656677246
2023-10-06,10.880000114440918
2023-10-09,10.890000343322754
2023-10-10,10.880000114440918
2023-10-11,10.869999885559082
2023-10-12,10.899999618530273
2023-10-13,10.899999618530273
2023-10-16,10.90999984741211
2023-10-17,10.869999885559082
2023-10-18,10.890000343322754
2023-10-19,10.869999885559082
2023-10-20,10.869999885559082
2023-10-23,10.869999885559082
2023-10-24,10.869999885559082
2023-10-25,10.869999885559082
2023-10-26,10.869999885559082
2023-10-27,10.869999885559082
2023-10-30,10.869999885559082
2023-10-31,10.869999885559082
2023-11-01,10.869999885559082
2023-11-02,10.869999885559082
2023-11-03,10.869999885559082
2023-11-06,10.869999885559082
2023-11-07,10.869999885559082
2023-11-08,10.869999885559082
2023-11-09,10.869999885559082
2023-11-10,10.880000114440918
2023-11-13,10.880000114440918
2023-11-14,10.880000114440918
2023-11-15,10.90999984741211
2023-11-16,10.90999984741211
2023-11-17,10.90999984741211
2023-11-20,10.90999984741211
2023-11-21,10.90999984741211
2023-11-22,10.90999984741211
2023-11-24,10.829999923706055
2023-11-27,10.869999885559082
2023-11-28,10.869999885559082
2023-11-29,10.869999885559082
2023-11-30,10.869999885559082
2023-12-01,10.869999885559082
2023-12-04,10.899999618530273
2023-12-05,10.899999618530273
2023-12-06,10.899999618530273
2023-12-07,10.899999618530273
2023-12-08,10.899999618530273
2023-12-11,10.920000076293945
2023-12-12,10.920000076293945
2023-12-13,10.90999984741211
2023-12-14,10.90999984741211
2023-12-15,10.90999984741211
2023-12-18,10.970000267028809
2023-12-19,10.970000267028809
2023-12-20,10.989999771118164
2023-12-21,11.039999961853027
2023-12-22,11.029999732971191
2023-12-26,11.029999732971191
2023-12-27,11.104999542236328
2023-12-28,11.0
2023-12-29,11.0
2024-01-02,11.0
2024-01-03,11.0
2024-01-04,11.25
2024-01-05,11.25
2024-01-08,11.039999961853027
2024-01-09,11.039999961853027
2024-01-10,11.039999961853027
2024-01-11,11.039999961853027
2024-01-12,11.145000457763672
2024-01-16,11.145000457763672
2024-01-17,11.093999862670898
2024-01-18,11.093999862670898
2024-01-19,11.093999862670898
2024-01-22,11.029999732971191
2024-01-23,11.0600004196167
2024-01-24,11.039999961853027
2024-01-25,11.039999961853027
2024-01-26,11.039999961853027
2024-01-29,11.029999732971191
2024-01-30,11.0
2024-01-31,11.010000228881836
2024-02-01,11.239999771118164
2024-02-02,11.319999694824219
2024-02-05,9.8100004196167
2024-02-06,11.0
2024-02-07,7.03000020980835
2024-02-08,5.340000152587891
2024-02-09,6.329999923706055
2024-02-12,5.050000190734863
2024-02-13,5.590000152587891
2024-02-14,5.849999904632568
2024-02-15,4.900000095367432
2024-02-16,4.78000020980835
2024-02-20,4.179999828338623
2024-02-21,3.25
2024-02-22,3.005000114440918
2024-02-23,3.2200000286102295
2024-02-26,3.1600000858306885
2024-02-27,3.25
2024-02-28,2.9200000762939453
2024-02-29,2.9549999237060547
2024-03-01,2.9600000381469727
2024-03-04,2.5799999237060547
2024-03-05,2.5999999046325684
2024-03-06,2.549999952316284
2024-03-07,3.0799999237060547
2024-03-08,3.950000047683716
2024-03-11,2.9000000953674316
2024-03-12,2.6600000858306885
2024-03-13,2.4100000858306885
2024-03-14,2.240000009536743
2024-03-15,2.1500000953674316
2024-03-18,2.0999999046325684
2024-03-19,2.4000000953674316
2024-03-20,2.177999973297119
2024-03-21,2.1700000762939453
2024-03-22,2.059999942779541
2024-03-25,1.7699999809265137
2024-03-26,1.7200000286102295
2024-03-27,1.6299999952316284
2024-03-28,3.069999933242798
2024-04-01,2.7699999809265137
2024-04-02,2.2100000381469727
2024-04-03,2.0
2024-04-04,1.940000057220459
2024-04-05,1.7400000095367432
2024-04-08,1.909999966621399
2024-04-09,2.0899999141693115
2024-04-10,1.9600000381469727
2024-04-11,1.8700000047683716
2024-04-12,1.7799999713897705
2024-04-15,1.75
2024-04-16,1.809999942779541
2024-04-17,1.659999966621399
2024-04-18,1.5399999618530273
2024-04-19,1.5
2024-04-22,1.4199999570846558
2024-04-23,1.350000023841858
2024-04-24,1.4559999704360962
2024-04-25,1.409999966621399
2024-04-26,1.3700000047683716
2024-04-29,1.3899999856948853
2024-04-30,1.3899999856948853
2024-05-01,1.3799999952316284
2024-05-02,1.3799999952316284
2024-05-03,1.3799999952316284
2024-05-06,1.350000023841858
2024-05-07,1.2999999523162842
2024-05-08,1.2300000190734863
2024-05-09,1.149999976158142
2024-05-10,1.190000057220459
2024-05-13,1.159999966621399
2024-05-14,1.1360000371932983
2024-05-15,1.1540000438690186
2024-05-16,1.1299999952316284
2024-05-17,1.100000023841858
2024-05-20,1.059999942779541
2024-05-21,1.0299999713897705
2024-05-22,0.9900000095367432
2024-05-23,0.9399999976158142
2024-05-24,0.9179999828338623
2024-05-28,1.059999942779541
2024-05-29,0.9729999899864197
2024-05-30,0.9599999785423279
2024-05-31,0.9300000071525574
2024-06-03,0.925000011920929
2024-06-04,0.9049999713897705
2024-06-05,0.9049999713897705
2024-06-06,0.7559999823570251
2024-06-07,0.6729999780654907
2024-06-10,0.75
2024-06-11,0.7450000047683716
2024-06-12,0.703000009059906
2024-06-13,0.36000001430511475
2024-06-14,0.3799999952316284
2024-06-17,0.3499999940395355
2024-06-18,0.3140000104904175
2024-06-20,0.28999999165534973
2024-06-21,0.3449999988079071
2024-06-24,0.35199999809265137
2024-06-25,0.30000001192092896
2024-06-26,0.28600001335144043
2024-06-27,0.30399999022483826
2024-06-28,0.29899999499320984
2024-07-01,0.2750000059604645
2024-07-02,0.26899999380111694
2024-07-03,0.2540000081062317
2024-07-05,0.2540000081062317
2024-07-08,0.2070000022649765
2024-07-09,0.1940000057220459
2024-07-10,0.1899999976158142
2024-07-11,0.19599999487400055
2024-07-12,0.19499999284744263
2024-07-15,0.19300000369548798
2024-07-16,0.19499999284744263
2024-07-17,0.2070000022649765
2024-07-18,0.24300000071525574
2024-07-19,0.20000000298023224
2024-07-22,0.20000000298023224
2024-07-23,0.19599999487400055
2024-07-24,0.210999995470047
2024-07-25,0.2409999966621399
2024-07-26,0.25600001215934753
2024-07-29,0.18299999833106995
2024-07-30,0.15600000321865082
2024-07-31,0.15600000321865082
2024-08-01,0.16099999845027924
2024-08-02,0.15700000524520874
2024-08-05,0.1289999932050705
2024-08-06,0.14100000262260437
2024-08-07,0.12600000202655792
2024-08-08,0.14100000262260437
2024-08-09,0.14300000667572021
2024-08-12,0.14499999582767487
2024-08-13,0.15700000524520874
2024-08-14,0.14800000190734863
2024-08-15,0.14800000190734863
2024-08-16,0.1459999978542328
2024-08-19,0.13699999451637268
2024-08-20,0.13699999451637268
2024-08-21,0.1379999965429306
2024-08-22,0.14300000667572021
2024-08-23,0.13899999856948853
2024-08-26,0.15299999713897705
2024-08-27,0.1469999998807907
2024-08-28,0.1340000033378601
2024-08-29,0.12999999523162842
2024-08-30,0.12700000405311584
2024-09-03,0.11500000208616257
2024-09-04,0.11800000071525574
2024-09-05,0.11100000143051147
2024-09-06,0.10499999672174454
2024-09-09,0.10000000149011612
2024-09-10,0.09399999678134918
2024-09-11,0.09300000220537186
2024-09-12,0.0860000029206276
2024-09-13,0.09300000220537186
2024-09-16,0.08399999886751175
2024-09-17,0.08399999886751175
2024-09-18,0.08100000023841858
2024-09-19,0.08699999749660492
2024-09-20,0.11900000274181366
2024-09-23,0.10899999737739563
2024-09-24,0.09399999678134918
2024-09-25,0.10000000149011612
2024-09-26,0.09399999678134918
2024-09-27,0.09200000017881393
2024-09-30,0.09300000220537186
2024-10-01,0.10300000011920929
2024-10-02,0.08799999952316284
2024-10-03,0.09200000017881393
2024-10-04,0.09300000220537186
2024-10-07,0.09399999678134918
2024-10-08,0.09799999743700027
2024-10-09,0.10700000077486038
2024-10-10,0.0949999988079071
2024-10-11,0.0949999988079071
2024-10-14,0.0989999994635582
2024-10-15,0.09700000286102295
2024-10-16,0.09200000017881393
2024-10-17,0.08799999952316284
2024-10-18,0.0860000029206276
2024-10-21,0.08699999749660492
2024-10-22,0.08399999886751175
2024-10-23,0.08799999952316284
2024-10-24,0.08299999684095383
2024-10-25,0.07699999958276749
2024-10-28,0.07599999755620956
2024-10-29,0.08100000023841858
2024-10-30,0.0820000022649765
2024-10-31,0.0860000029206276
2024-11-01,0.08299999684095383
2024-11-04,0.07500000298023224
2024-11-05,0.0729999989271164
2024-11-06,0.07199999690055847
2024-11-07,0.07100000232458115
2024-11-08,0.07000000029802322
2024-11-11,0.19599999487400055
2024-11-12,0.2680000066757202
2024-11-13,0.21199999749660492
2024-11-14,0.18700000643730164
2024-11-15,0.2849999964237213
2024-11-18,0.23999999463558197
2024-11-19,0.257999986410141
2024-11-20,0.24899999797344208
2024-11-21,0.24799999594688416
