Date,RXT
2023-03-20,1.75
2023-03-21,1.875
2023-03-22,1.6549999713897705
2023-03-23,1.75
2023-03-24,1.7599999904632568
2023-03-27,1.8300000429153442
2023-03-28,1.75
2023-03-29,1.7899999618530273
2023-03-30,1.75
2023-03-31,1.8799999952316284
2023-04-03,1.7599999904632568
2023-04-04,1.6699999570846558
2023-04-05,1.659999966621399
2023-04-06,1.7699999809265137
2023-04-10,1.8899999856948853
2023-04-11,1.840000033378601
2023-04-12,2.009999990463257
2023-04-13,1.899999976158142
2023-04-14,1.7899999618530273
2023-04-17,2.240000009536743
2023-04-18,2.1700000762939453
2023-04-19,1.9199999570846558
2023-04-20,1.8799999952316284
2023-04-21,1.7799999713897705
2023-04-24,1.5199999809265137
2023-04-25,1.434999942779541
2023-04-26,1.4500000476837158
2023-04-27,1.4900000095367432
2023-04-28,1.4600000381469727
2023-05-01,1.3600000143051147
2023-05-02,1.3200000524520874
2023-05-03,1.3300000429153442
2023-05-04,1.309999942779541
2023-05-05,1.350000023841858
2023-05-08,1.3899999856948853
2023-05-09,1.350000023841858
2023-05-10,1.1950000524520874
2023-05-11,1.1100000143051147
2023-05-12,1.1299999952316284
2023-05-15,1.0800000429153442
2023-05-16,1.1299999952316284
2023-05-17,1.1799999475479126
2023-05-18,1.225000023841858
2023-05-19,1.1299999952316284
2023-05-22,1.440000057220459
2023-05-23,1.409999966621399
2023-05-24,1.340000033378601
2023-05-25,1.2699999809265137
2023-05-26,1.3700000047683716
2023-05-30,1.5499999523162842
2023-05-31,1.559999942779541
2023-06-01,1.590000033378601
2023-06-02,1.7599999904632568
2023-06-05,1.7100000381469727
2023-06-06,1.690000057220459
2023-06-07,1.75
2023-06-08,1.6150000095367432
2023-06-09,1.5499999523162842
2023-06-12,1.7100000381469727
2023-06-13,2.0399999618530273
2023-06-14,2.069999933242798
2023-06-15,2.130000114440918
2023-06-16,2.130000114440918
2023-06-20,1.8700000047683716
2023-06-21,1.840000033378601
2023-06-22,1.8799999952316284
2023-06-23,1.909999966621399
2023-06-26,1.9299999475479126
2023-06-27,2.0899999141693115
2023-06-28,2.1500000953674316
2023-06-29,1.9600000381469727
2023-06-30,2.7200000286102295
2023-07-03,2.630000114440918
2023-07-05,2.444999933242798
2023-07-06,2.180000066757202
2023-07-07,2.4649999141693115
2023-07-10,2.5799999237060547
2023-07-11,2.569999933242798
2023-07-12,2.559999942779541
2023-07-13,2.6700000762939453
2023-07-14,2.4700000286102295
2023-07-17,2.5
2023-07-18,2.690000057220459
2023-07-19,2.890000104904175
2023-07-20,2.630000114440918
2023-07-21,2.5299999713897705
2023-07-24,2.569999933242798
2023-07-25,2.450000047683716
2023-07-26,2.4100000858306885
2023-07-27,2.259999990463257
2023-07-28,2.259999990463257
2023-07-31,2.319999933242798
2023-08-01,2.240000009536743
2023-08-02,2.119999885559082
2023-08-03,2.0299999713897705
2023-08-04,2.0399999618530273
2023-08-07,2.130000114440918
2023-08-08,2.259999990463257
2023-08-09,2.4200000762939453
2023-08-10,2.1700000762939453
2023-08-11,2.2699999809265137
2023-08-14,2.2200000286102295
2023-08-15,2.2200000286102295
2023-08-16,2.440000057220459
2023-08-17,2.309999942779541
2023-08-18,2.255000114440918
2023-08-21,2.2200000286102295
2023-08-22,2.1600000858306885
2023-08-23,2.430000066757202
2023-08-24,2.3299999237060547
2023-08-25,2.390000104904175
2023-08-28,2.440000057220459
2023-08-29,2.5
2023-08-30,2.4100000858306885
2023-08-31,2.5
2023-09-01,2.6500000953674316
2023-09-05,2.369999885559082
2023-09-06,2.2799999713897705
2023-09-07,2.1500000953674316
2023-09-08,1.875
2023-09-11,1.7200000286102295
2023-09-12,1.690000057220459
2023-09-13,1.5
2023-09-14,1.5700000524520874
2023-09-15,1.5399999618530273
2023-09-18,1.4800000190734863
2023-09-19,2.009999990463257
2023-09-20,2.0799999237060547
2023-09-21,2.140000104904175
2023-09-22,2.200000047683716
2023-09-25,2.1600000858306885
2023-09-26,2.109999895095825
2023-09-27,2.1500000953674316
2023-09-28,2.2899999618530273
2023-09-29,2.3499999046325684
2023-10-02,2.190000057220459
2023-10-03,1.9900000095367432
2023-10-04,1.6950000524520874
2023-10-05,1.7599999904632568
2023-10-06,1.6100000143051147
2023-10-09,1.5499999523162842
2023-10-10,1.524999976158142
2023-10-11,1.6299999952316284
2023-10-12,1.4800000190734863
2023-10-13,1.3450000286102295
2023-10-16,1.3700000047683716
2023-10-17,1.440000057220459
2023-10-18,1.340000033378601
2023-10-19,1.3899999856948853
2023-10-20,1.340000033378601
2023-10-23,1.309999942779541
2023-10-24,1.2799999713897705
2023-10-25,1.2200000286102295
2023-10-26,1.2350000143051147
2023-10-27,1.159999966621399
2023-10-30,1.2200000286102295
2023-10-31,1.2200000286102295
2023-11-01,1.2300000190734863
2023-11-02,1.340000033378601
2023-11-03,1.409999966621399
2023-11-06,1.399999976158142
2023-11-07,1.399999976158142
2023-11-08,1.375
2023-11-09,1.315000057220459
2023-11-10,1.2599999904632568
2023-11-13,1.2999999523162842
2023-11-14,1.4800000190734863
2023-11-15,1.5399999618530273
2023-11-16,1.4700000286102295
2023-11-17,1.4800000190734863
2023-11-20,1.4600000381469727
2023-11-21,1.350000023841858
2023-11-22,1.3600000143051147
2023-11-24,1.340000033378601
2023-11-27,1.3300000429153442
2023-11-28,1.2599999904632568
2023-11-29,1.3600000143051147
2023-11-30,1.2599999904632568
2023-12-01,1.4700000286102295
2023-12-04,1.4900000095367432
2023-12-05,1.3600000143051147
2023-12-06,1.4199999570846558
2023-12-07,1.5099999904632568
2023-12-08,1.590000033378601
2023-12-11,1.7200000286102295
2023-12-12,1.7200000286102295
2023-12-13,1.7000000476837158
2023-12-14,1.8899999856948853
2023-12-15,1.7999999523162842
2023-12-18,1.6699999570846558
2023-12-19,1.7599999904632568
2023-12-20,1.6299999952316284
2023-12-21,1.7999999523162842
2023-12-22,1.7799999713897705
2023-12-26,1.9600000381469727
2023-12-27,1.8899999856948853
2023-12-28,1.9900000095367432
2023-12-29,2.0
2024-01-02,1.8899999856948853
2024-01-03,1.8300000429153442
2024-01-04,1.7699999809265137
2024-01-05,1.7899999618530273
2024-01-08,1.7799999713897705
2024-01-09,1.6799999475479126
2024-01-10,1.7899999618530273
2024-01-11,1.7300000190734863
2024-01-12,1.75
2024-01-16,1.7200000286102295
2024-01-17,1.6399999856948853
2024-01-18,1.6200000047683716
2024-01-19,1.7300000190734863
2024-01-22,1.899999976158142
2024-01-23,1.940000057220459
2024-01-24,1.9199999570846558
2024-01-25,1.7100000381469727
2024-01-26,1.7699999809265137
2024-01-29,1.8300000429153442
2024-01-30,1.75
2024-01-31,1.6799999475479126
2024-02-01,1.690000057220459
2024-02-02,1.649999976158142
2024-02-05,1.5299999713897705
2024-02-06,1.5499999523162842
2024-02-07,1.5800000429153442
2024-02-08,1.590000033378601
2024-02-09,1.6699999570846558
2024-02-12,1.840000033378601
2024-02-13,1.7200000286102295
2024-02-14,1.809999942779541
2024-02-15,1.9600000381469727
2024-02-16,2.0
2024-02-20,1.940000057220459
2024-02-21,1.9199999570846558
2024-02-22,2.119999885559082
2024-02-23,1.9600000381469727
2024-02-26,2.0799999237060547
2024-02-27,2.069999933242798
2024-02-28,1.9900000095367432
2024-02-29,2.109999895095825
2024-03-01,2.1700000762939453
2024-03-04,1.9600000381469727
2024-03-05,1.7599999904632568
2024-03-06,1.840000033378601
2024-03-07,1.9500000476837158
2024-03-08,2.0299999713897705
2024-03-11,2.0999999046325684
2024-03-12,2.2100000381469727
2024-03-13,1.784999966621399
2024-03-14,1.6399999856948853
2024-03-15,1.590000033378601
2024-03-18,1.559999942779541
2024-03-19,1.6200000047683716
2024-03-20,1.7100000381469727
2024-03-21,1.690000057220459
2024-03-22,1.5399999618530273
2024-03-25,1.5099999904632568
2024-03-26,1.4800000190734863
2024-03-27,1.5800000429153442
2024-03-28,1.5800000429153442
2024-04-01,1.5399999618530273
2024-04-02,1.6399999856948853
2024-04-03,1.840000033378601
2024-04-04,1.840000033378601
2024-04-05,1.7699999809265137
2024-04-08,1.7300000190734863
2024-04-09,1.75
2024-04-10,1.6799999475479126
2024-04-11,1.690000057220459
2024-04-12,1.6699999570846558
2024-04-15,1.600000023841858
2024-04-16,1.5800000429153442
2024-04-17,1.5199999809265137
2024-04-18,1.5700000524520874
2024-04-19,1.600000023841858
2024-04-22,1.649999976158142
2024-04-23,1.6799999475479126
2024-04-24,1.6299999952316284
2024-04-25,1.6799999475479126
2024-04-26,1.75
2024-04-29,1.75
2024-04-30,1.7200000286102295
2024-05-01,1.7300000190734863
2024-05-02,1.7400000095367432
2024-05-03,1.8250000476837158
2024-05-06,1.8200000524520874
2024-05-07,1.809999942779541
2024-05-08,1.8600000143051147
2024-05-09,1.9600000381469727
2024-05-10,1.9700000286102295
2024-05-13,2.0299999713897705
2024-05-14,2.069999933242798
2024-05-15,2.1600000858306885
2024-05-16,2.1500000953674316
2024-05-17,2.119999885559082
2024-05-20,2.1600000858306885
2024-05-21,2.119999885559082
2024-05-22,1.9800000190734863
2024-05-23,1.8899999856948853
2024-05-24,1.9299999475479126
2024-05-28,1.8899999856948853
2024-05-29,1.850000023841858
2024-05-30,1.8600000143051147
2024-05-31,1.9600000381469727
2024-06-03,2.0999999046325684
2024-06-04,2.119999885559082
2024-06-05,2.119999885559082
2024-06-06,2.2100000381469727
2024-06-07,2.190000057220459
2024-06-10,2.369999885559082
2024-06-11,2.3399999141693115
2024-06-12,2.380000114440918
2024-06-13,2.4700000286102295
2024-06-14,2.5199999809265137
2024-06-17,2.4700000286102295
2024-06-18,2.5399999618530273
2024-06-20,2.509999990463257
2024-06-21,2.390000104904175
2024-06-24,2.515000104904175
2024-06-25,2.509999990463257
2024-06-26,2.869999885559082
2024-06-27,3.0
2024-06-28,2.9800000190734863
2024-07-01,2.930000066757202
2024-07-02,2.9100000858306885
2024-07-03,2.950000047683716
2024-07-05,2.7899999618530273
2024-07-08,2.990000009536743
2024-07-09,2.950000047683716
2024-07-10,2.740000009536743
2024-07-11,2.5999999046325684
2024-07-12,2.509999990463257
2024-07-15,2.450000047683716
2024-07-16,2.575000047683716
2024-07-17,2.5199999809265137
2024-07-18,2.549999952316284
2024-07-19,2.490000009536743
2024-07-22,2.569999933242798
2024-07-23,2.609999895095825
2024-07-24,2.450000047683716
2024-07-25,2.2799999713897705
2024-07-26,2.2699999809265137
2024-07-29,2.2699999809265137
2024-07-30,2.2300000190734863
2024-07-31,2.3399999141693115
2024-08-01,2.200000047683716
2024-08-02,2.0399999618530273
2024-08-05,1.8849999904632568
2024-08-06,2.0999999046325684
2024-08-07,2.119999885559082
2024-08-08,2.240000009536743
2024-08-09,2.25
2024-08-12,2.2200000286102295
2024-08-13,2.4000000953674316
2024-08-14,2.174999952316284
2024-08-15,2.2100000381469727
2024-08-16,2.4600000381469727
2024-08-19,2.450000047683716
2024-08-20,2.369999885559082
2024-08-21,2.380000114440918
2024-08-22,2.2100000381469727
2024-08-23,2.4100000858306885
2024-08-26,2.390000104904175
2024-08-27,2.309999942779541
2024-08-28,2.25
2024-08-29,2.2899999618530273
2024-08-30,2.299999952316284
2024-09-03,2.2100000381469727
2024-09-04,2.240000009536743
2024-09-05,2.25
2024-09-06,2.109999895095825
2024-09-09,2.2699999809265137
2024-09-10,2.380000114440918
2024-09-11,2.440000057220459
2024-09-12,2.5299999713897705
2024-09-13,2.509999990463257
2024-09-16,2.4600000381469727
2024-09-17,2.5
2024-09-18,2.4200000762939453
2024-09-19,2.4200000762939453
2024-09-20,2.369999885559082
2024-09-23,2.4100000858306885
2024-09-24,2.4600000381469727
2024-09-25,2.440000057220459
2024-09-26,2.569999933242798
2024-09-27,2.4700000286102295
2024-09-30,2.450000047683716
2024-10-01,2.380000114440918
2024-10-02,2.380000114440918
2024-10-03,2.359999895095825
2024-10-04,2.5399999618530273
2024-10-07,2.5899999141693115
2024-10-08,2.630000114440918
2024-10-09,2.799999952316284
2024-10-10,2.700000047683716
2024-10-11,2.700000047683716
2024-10-14,2.640000104904175
2024-10-15,2.809999942779541
2024-10-16,2.809999942779541
2024-10-17,2.559999942779541
2024-10-18,2.5999999046325684
2024-10-21,2.5399999618530273
2024-10-22,2.509999990463257
2024-10-23,2.490000009536743
2024-10-24,2.5199999809265137
2024-10-25,2.490000009536743
2024-10-28,2.559999942779541
2024-10-29,2.5299999713897705
2024-10-30,2.555000066757202
2024-10-31,2.384999990463257
2024-11-01,2.3299999237060547
2024-11-04,2.4000000953674316
2024-11-05,2.559999942779541
2024-11-06,2.619999885559082
2024-11-07,2.869999885559082
2024-11-08,2.759999990463257
2024-11-11,2.7899999618530273
2024-11-12,2.859999895095825
2024-11-13,3.0299999713897705
2024-11-14,2.6600000858306885
2024-11-15,2.4200000762939453
2024-11-18,2.4549999237060547
2024-11-19,2.369999885559082
2024-11-20,2.319999933242798
2024-11-21,2.380000114440918
