Date,EAF
2024-03-27,1.2999999523162842
2024-03-28,1.3799999952316284
2024-04-01,1.399999976158142
2024-04-02,1.3899999856948853
2024-04-03,1.5299999713897705
2024-04-04,1.4199999570846558
2024-04-05,1.5099999904632568
2024-04-08,1.4700000286102295
2024-04-09,1.6200000047683716
2024-04-10,1.6299999952316284
2024-04-11,1.7100000381469727
2024-04-12,1.7999999523162842
2024-04-15,1.7000000476837158
2024-04-16,1.5800000429153442
2024-04-17,1.4900000095367432
2024-04-18,1.4800000190734863
2024-04-19,1.5099999904632568
2024-04-22,1.600000023841858
2024-04-23,1.5700000524520874
2024-04-24,1.649999976158142
2024-04-25,1.6100000143051147
2024-04-26,1.5800000429153442
2024-04-29,1.659999966621399
2024-04-30,1.7200000286102295
2024-05-01,1.6699999570846558
2024-05-02,1.7699999809265137
2024-05-03,1.809999942779541
2024-05-06,1.809999942779541
2024-05-07,1.7699999809265137
2024-05-08,1.7300000190734863
2024-05-09,1.7699999809265137
2024-05-10,1.7200000286102295
2024-05-13,1.7999999523162842
2024-05-14,1.850000023841858
2024-05-15,1.8799999952316284
2024-05-16,1.7799999713897705
2024-05-17,1.7400000095367432
2024-05-20,1.850000023841858
2024-05-21,2.0899999141693115
2024-05-22,1.9700000286102295
2024-05-23,1.8799999952316284
2024-05-24,1.7799999713897705
2024-05-28,1.7899999618530273
2024-05-29,1.7699999809265137
2024-05-30,1.7000000476837158
2024-05-31,1.649999976158142
2024-06-03,1.4900000095367432
2024-06-04,1.4199999570846558
2024-06-05,1.399999976158142
2024-06-06,1.440000057220459
2024-06-07,1.3799999952316284
2024-06-10,1.3899999856948853
2024-06-11,1.3700000047683716
2024-06-12,1.2599999904632568
2024-06-13,1.2200000286102295
2024-06-14,1.0800000429153442
2024-06-17,1.0199999809265137
2024-06-18,1.059999942779541
2024-06-20,1.090000033378601
2024-06-21,1.0299999713897705
2024-06-24,1.0
2024-06-25,1.0499999523162842
2024-06-26,1.0299999713897705
2024-06-27,0.953000009059906
2024-06-28,0.9700000286102295
2024-07-01,0.968999981880188
2024-07-02,1.0
2024-07-03,1.0199999809265137
2024-07-05,1.0299999713897705
2024-07-08,1.0199999809265137
2024-07-09,1.0099999904632568
2024-07-10,0.972000002861023
2024-07-11,1.1299999952316284
2024-07-12,1.1399999856948853
2024-07-15,1.1799999475479126
2024-07-16,1.090000033378601
2024-07-17,0.9990000128746033
2024-07-18,0.8980000019073486
2024-07-19,0.8429999947547913
2024-07-22,0.9279999732971191
2024-07-23,0.9440000057220459
2024-07-24,0.9599999785423279
2024-07-25,0.8429999947547913
2024-07-26,0.8029999732971191
2024-07-29,0.8130000233650208
2024-07-30,0.7799999713897705
2024-07-31,0.7680000066757202
2024-08-01,0.699999988079071
2024-08-02,0.640999972820282
2024-08-05,0.5490000247955322
2024-08-06,0.6230000257492065
2024-08-07,0.5730000138282776
2024-08-08,0.6100000143051147
2024-08-09,0.5600000023841858
2024-08-12,0.5460000038146973
2024-08-13,0.6470000147819519
2024-08-14,0.6690000295639038
2024-08-15,0.7210000157356262
2024-08-16,0.6859999895095825
2024-08-19,0.6859999895095825
2024-08-20,0.6700000166893005
2024-08-21,0.7329999804496765
2024-08-22,0.6520000100135803
2024-08-23,0.7329999804496765
2024-08-26,0.8360000252723694
2024-08-27,0.8399999737739563
2024-08-28,0.8529999852180481
2024-08-29,0.9010000228881836
2024-08-30,0.6859999895095825
2024-09-03,0.6520000100135803
2024-09-04,0.6470000147819519
2024-09-05,0.6019999980926514
2024-09-06,0.6800000071525574
2024-09-09,0.6700000166893005
2024-09-10,0.7699999809265137
2024-09-11,0.7879999876022339
2024-09-12,0.7720000147819519
2024-09-13,0.7900000214576721
2024-09-16,0.8140000104904175
2024-09-17,0.8050000071525574
2024-09-18,0.8289999961853027
2024-09-19,0.875
2024-09-20,0.8830000162124634
2024-09-23,0.9990000128746033
2024-09-24,1.0
2024-09-25,1.0399999618530273
2024-09-26,1.0299999713897705
2024-09-27,1.1299999952316284
2024-09-30,1.3200000524520874
2024-10-01,1.3600000143051147
2024-10-02,1.4600000381469727
2024-10-03,1.4600000381469727
2024-10-04,1.6200000047683716
2024-10-07,1.899999976158142
2024-10-08,1.7100000381469727
2024-10-09,1.559999942779541
2024-10-10,1.5099999904632568
2024-10-11,1.5
2024-10-14,1.4600000381469727
2024-10-15,1.440000057220459
2024-10-16,1.5800000429153442
2024-10-17,1.690000057220459
2024-10-18,1.7400000095367432
2024-10-21,1.7599999904632568
2024-10-22,1.7599999904632568
2024-10-23,1.7300000190734863
2024-10-24,1.8200000524520874
2024-10-25,1.9700000286102295
2024-10-28,2.0899999141693115
2024-10-29,2.0299999713897705
2024-10-30,1.8300000429153442
2024-10-31,1.7000000476837158
2024-11-01,1.8700000047683716
2024-11-04,1.8300000429153442
2024-11-05,1.7699999809265137
2024-11-06,2.0399999618530273
2024-11-07,2.069999933242798
2024-11-08,2.130000114440918
2024-11-11,2.069999933242798
2024-11-12,2.180000066757202
2024-11-13,2.1500000953674316
2024-11-14,2.1500000953674316
2024-11-15,2.119999885559082
2024-11-18,2.0999999046325684
2024-11-19,2.1500000953674316
2024-11-20,2.0799999237060547
2024-11-21,2.0799999237060547
