Date,KMX
2023-04-13,69.01000213623047
2023-04-14,69.45999908447266
2023-04-17,69.5999984741211
2023-04-18,69.06999969482422
2023-04-19,68.12000274658203
2023-04-20,67.44999694824219
2023-04-21,69.16000366210938
2023-04-24,68.87999725341797
2023-04-25,67.36000061035156
2023-04-26,67.91999816894531
2023-04-27,70.4000015258789
2023-04-28,70.02999877929688
2023-05-01,70.4800033569336
2023-05-02,71.33000183105469
2023-05-03,70.66999816894531
2023-05-04,68.06999969482422
2023-05-05,70.61000061035156
2023-05-08,72.75
2023-05-09,72.52999877929688
2023-05-10,73.41000366210938
2023-05-11,72.2699966430664
2023-05-12,71.16000366210938
2023-05-15,71.69999694824219
2023-05-16,69.05999755859375
2023-05-17,71.94999694824219
2023-05-18,73.12999725341797
2023-05-19,71.75
2023-05-22,72.20999908447266
2023-05-23,71.9800033569336
2023-05-24,70.1500015258789
2023-05-25,71.0199966430664
2023-05-26,72.4800033569336
2023-05-30,73.95999908447266
2023-05-31,72.20999908447266
2023-06-01,71.80999755859375
2023-06-02,74.66000366210938
2023-06-05,75.26000213623047
2023-06-06,79.08000183105469
2023-06-07,79.12999725341797
2023-06-08,79.88999938964844
2023-06-09,78.80999755859375
2023-06-12,79.52999877929688
2023-06-13,80.61000061035156
2023-06-14,79.69999694824219
2023-06-15,80.8499984741211
2023-06-16,79.62999725341797
2023-06-20,78.58999633789062
2023-06-21,78.30000305175781
2023-06-22,78.31999969482422
2023-06-23,86.20999908447266
2023-06-26,81.25
2023-06-27,82.41999816894531
2023-06-28,84.37000274658203
2023-06-29,84.33999633789062
2023-06-30,83.69999694824219
2023-07-03,82.16000366210938
2023-07-05,82.23999786376953
2023-07-06,81.02999877929688
2023-07-07,81.38999938964844
2023-07-10,82.6500015258789
2023-07-11,84.31999969482422
2023-07-12,84.19999694824219
2023-07-13,83.41999816894531
2023-07-14,83.4000015258789
2023-07-17,83.69000244140625
2023-07-18,85.80999755859375
2023-07-19,85.13999938964844
2023-07-20,84.95999908447266
2023-07-21,83.27999877929688
2023-07-24,83.79000091552734
2023-07-25,81.80000305175781
2023-07-26,83.01000213623047
2023-07-27,82.05999755859375
2023-07-28,82.5199966430664
2023-07-31,82.61000061035156
2023-08-01,84.08000183105469
2023-08-02,83.23999786376953
2023-08-03,82.58999633789062
2023-08-04,83.29000091552734
2023-08-07,84.75
2023-08-08,85.83000183105469
2023-08-09,84.87999725341797
2023-08-10,83.18000030517578
2023-08-11,85.19000244140625
2023-08-14,85.44000244140625
2023-08-15,85.19000244140625
2023-08-16,84.81999969482422
2023-08-17,81.6500015258789
2023-08-18,82.48999786376953
2023-08-21,80.9000015258789
2023-08-22,79.13999938964844
2023-08-23,79.22000122070312
2023-08-24,78.33000183105469
2023-08-25,78.41999816894531
2023-08-28,79.94999694824219
2023-08-29,81.45999908447266
2023-08-30,82.25
2023-08-31,81.68000030517578
2023-09-01,83.58000183105469
2023-09-05,82.3499984741211
2023-09-06,81.55999755859375
2023-09-07,81.58999633789062
2023-09-08,81.18000030517578
2023-09-11,81.13999938964844
2023-09-12,81.55999755859375
2023-09-13,80.54000091552734
2023-09-14,83.8499984741211
2023-09-15,83.23999786376953
2023-09-18,82.41000366210938
2023-09-19,82.04000091552734
2023-09-20,81.41999816894531
2023-09-21,78.9000015258789
2023-09-22,76.66000366210938
2023-09-25,77.7699966430664
2023-09-26,78.25
2023-09-27,79.69000244140625
2023-09-28,69.01000213623047
2023-09-29,70.7300033569336
2023-10-02,69.73999786376953
2023-10-03,68.98999786376953
2023-10-04,68.19000244140625
2023-10-05,66.0999984741211
2023-10-06,66.20999908447266
2023-10-09,67.68000030517578
2023-10-10,70.04000091552734
2023-10-11,69.0999984741211
2023-10-12,68.3499984741211
2023-10-13,68.2300033569336
2023-10-16,68.2699966430664
2023-10-17,68.47000122070312
2023-10-18,64.86000061035156
2023-10-19,63.41999816894531
2023-10-20,62.84000015258789
2023-10-23,61.880001068115234
2023-10-24,62.0
2023-10-25,60.529998779296875
2023-10-26,60.38999938964844
2023-10-27,60.5099983215332
2023-10-30,60.66999816894531
2023-10-31,61.09000015258789
2023-11-01,61.4900016784668
2023-11-02,63.63999938964844
2023-11-03,66.97000122070312
2023-11-06,66.05000305175781
2023-11-07,64.33000183105469
2023-11-08,64.08000183105469
2023-11-09,62.5099983215332
2023-11-10,63.369998931884766
2023-11-13,63.59000015258789
2023-11-14,68.2300033569336
2023-11-15,67.93000030517578
2023-11-16,64.1500015258789
2023-11-17,63.970001220703125
2023-11-20,65.04000091552734
2023-11-21,64.22000122070312
2023-11-22,63.86000061035156
2023-11-24,64.16000366210938
2023-11-27,63.900001525878906
2023-11-28,63.68000030517578
2023-11-29,63.15999984741211
2023-11-30,63.939998626708984
2023-12-01,67.38999938964844
2023-12-04,68.27999877929688
2023-12-05,65.30999755859375
2023-12-06,65.93000030517578
2023-12-07,66.87999725341797
2023-12-08,67.22000122070312
2023-12-11,67.0199966430664
2023-12-12,65.95999908447266
2023-12-13,71.05000305175781
2023-12-14,75.0
2023-12-15,74.73999786376953
2023-12-18,75.38999938964844
2023-12-19,76.63999938964844
2023-12-20,74.68000030517578
2023-12-21,78.55000305175781
2023-12-22,76.5199966430664
2023-12-26,76.18000030517578
2023-12-27,78.0
2023-12-28,77.83999633789062
2023-12-29,76.73999786376953
2024-01-02,76.19999694824219
2024-01-03,72.52999877929688
2024-01-04,71.83000183105469
2024-01-05,73.0
2024-01-08,73.01000213623047
2024-01-09,72.52999877929688
2024-01-10,72.58000183105469
2024-01-11,71.87999725341797
2024-01-12,69.58999633789062
2024-01-16,69.62000274658203
2024-01-17,67.83999633789062
2024-01-18,68.55999755859375
2024-01-19,69.1500015258789
2024-01-22,70.16000366210938
2024-01-23,69.22000122070312
2024-01-24,67.44999694824219
2024-01-25,69.08000183105469
2024-01-26,70.11000061035156
2024-01-29,72.94999694824219
2024-01-30,72.75
2024-01-31,71.18000030517578
2024-02-01,72.83999633789062
2024-02-02,72.79000091552734
2024-02-05,70.98999786376953
2024-02-06,71.83000183105469
2024-02-07,72.30000305175781
2024-02-08,73.30000305175781
2024-02-09,74.79000091552734
2024-02-12,76.94999694824219
2024-02-13,72.54000091552734
2024-02-14,72.76000213623047
2024-02-15,74.33000183105469
2024-02-16,71.87999725341797
2024-02-20,70.66000366210938
2024-02-21,70.62000274658203
2024-02-22,72.88999938964844
2024-02-23,73.33000183105469
2024-02-26,73.95999908447266
2024-02-27,76.66000366210938
2024-02-28,76.70999908447266
2024-02-29,79.0
2024-03-01,79.30000305175781
2024-03-04,79.58000183105469
2024-03-05,80.12000274658203
2024-03-06,80.58000183105469
2024-03-07,80.66000366210938
2024-03-08,81.7699966430664
2024-03-11,81.12999725341797
2024-03-12,82.01000213623047
2024-03-13,83.22000122070312
2024-03-14,80.94000244140625
2024-03-15,80.73999786376953
2024-03-18,79.83000183105469
2024-03-19,80.8499984741211
2024-03-20,83.08000183105469
2024-03-21,86.44000244140625
2024-03-22,85.52999877929688
2024-03-25,85.77999877929688
2024-03-26,85.75
2024-03-27,86.9800033569336
2024-03-28,87.11000061035156
2024-04-01,85.94000244140625
2024-04-02,83.80999755859375
2024-04-03,83.62000274658203
2024-04-04,80.66999816894531
2024-04-05,81.48999786376953
2024-04-08,82.87000274658203
2024-04-09,83.38999938964844
2024-04-10,79.30000305175781
2024-04-11,71.9800033569336
2024-04-12,71.41000366210938
2024-04-15,69.45999908447266
2024-04-16,69.80000305175781
2024-04-17,68.52999877929688
2024-04-18,67.91000366210938
2024-04-19,68.33999633789062
2024-04-22,67.87999725341797
2024-04-23,69.69000244140625
2024-04-24,70.2699966430664
2024-04-25,69.22000122070312
2024-04-26,69.58999633789062
2024-04-29,69.3499984741211
2024-04-30,67.97000122070312
2024-05-01,67.20999908447266
2024-05-02,68.04000091552734
2024-05-03,68.70999908447266
2024-05-06,69.58999633789062
2024-05-07,69.2300033569336
2024-05-08,70.33999633789062
2024-05-09,71.04000091552734
2024-05-10,71.70999908447266
2024-05-13,74.9000015258789
2024-05-14,75.76000213623047
2024-05-15,74.3499984741211
2024-05-16,72.9800033569336
2024-05-17,72.81999969482422
2024-05-20,72.56999969482422
2024-05-21,71.97000122070312
2024-05-22,69.76000213623047
2024-05-23,68.93000030517578
2024-05-24,69.87999725341797
2024-05-28,69.1500015258789
2024-05-29,67.43000030517578
2024-05-30,69.6500015258789
2024-05-31,70.26000213623047
2024-06-03,70.52999877929688
2024-06-04,70.9800033569336
2024-06-05,72.30000305175781
2024-06-06,70.06999969482422
2024-06-07,69.16999816894531
2024-06-10,68.47000122070312
2024-06-11,68.87999725341797
2024-06-12,70.0999984741211
2024-06-13,70.29000091552734
2024-06-14,69.91000366210938
2024-06-17,71.68000030517578
2024-06-18,71.5
2024-06-20,71.36000061035156
2024-06-21,71.62999725341797
2024-06-24,73.18000030517578
2024-06-25,71.7699966430664
2024-06-26,72.7300033569336
2024-06-27,73.33000183105469
2024-06-28,73.33999633789062
2024-07-01,71.20999908447266
2024-07-02,73.27999877929688
2024-07-03,72.87999725341797
2024-07-05,71.58000183105469
2024-07-08,73.0
2024-07-09,72.26000213623047
2024-07-10,76.93000030517578
2024-07-11,79.70999908447266
2024-07-12,80.93000030517578
2024-07-15,82.0
2024-07-16,84.0199966430664
2024-07-17,82.9000015258789
2024-07-18,81.81999969482422
2024-07-19,80.01000213623047
2024-07-22,80.79000091552734
2024-07-23,80.3499984741211
2024-07-24,79.9000015258789
2024-07-25,81.55000305175781
2024-07-26,83.0199966430664
2024-07-29,83.26000213623047
2024-07-30,84.31999969482422
2024-07-31,84.44000244140625
2024-08-01,81.5999984741211
2024-08-02,78.37999725341797
2024-08-05,74.69999694824219
2024-08-06,75.36000061035156
2024-08-07,73.7300033569336
2024-08-08,75.83000183105469
2024-08-09,75.69000244140625
2024-08-12,73.56999969482422
2024-08-13,76.81999969482422
2024-08-14,77.44999694824219
2024-08-15,79.83999633789062
2024-08-16,79.86000061035156
2024-08-19,80.30999755859375
2024-08-20,79.79000091552734
2024-08-21,82.48999786376953
2024-08-22,82.12999725341797
2024-08-23,85.77999877929688
2024-08-26,85.0199966430664
2024-08-27,84.41000366210938
2024-08-28,84.75
2024-08-29,85.30999755859375
2024-08-30,84.55000305175781
2024-09-03,83.02999877929688
2024-09-04,81.8499984741211
2024-09-05,80.91000366210938
2024-09-06,79.37999725341797
2024-09-09,80.62999725341797
2024-09-10,77.72000122070312
2024-09-11,75.19999694824219
2024-09-12,76.27999877929688
2024-09-13,78.77999877929688
2024-09-16,79.04000091552734
2024-09-17,79.38999938964844
2024-09-18,77.20999908447266
2024-09-19,77.38999938964844
2024-09-20,76.0999984741211
2024-09-23,76.44999694824219
2024-09-24,76.5
2024-09-25,74.48999786376953
2024-09-26,78.20999908447266
2024-09-27,77.31999969482422
2024-09-30,77.37999725341797
2024-10-01,78.16999816894531
2024-10-02,75.43000030517578
2024-10-03,74.19000244140625
2024-10-04,73.08999633789062
2024-10-07,72.2699966430664
2024-10-08,72.12999725341797
2024-10-09,71.19999694824219
2024-10-10,71.11000061035156
2024-10-11,72.13999938964844
2024-10-14,73.04000091552734
2024-10-15,73.66999816894531
2024-10-16,74.80999755859375
2024-10-17,75.12000274658203
2024-10-18,74.69999694824219
2024-10-21,71.94000244140625
2024-10-22,71.4800033569336
2024-10-23,72.0
2024-10-24,72.58000183105469
2024-10-25,72.0
2024-10-28,74.30999755859375
2024-10-29,73.70999908447266
2024-10-30,74.05000305175781
2024-10-31,72.37999725341797
2024-11-01,72.30000305175781
2024-11-04,73.05999755859375
2024-11-05,73.87000274658203
2024-11-06,76.93000030517578
2024-11-07,76.44000244140625
2024-11-08,75.54000091552734
2024-11-11,76.77999877929688
2024-11-12,76.69000244140625
2024-11-13,77.86000061035156
2024-11-14,78.20999908447266
2024-11-15,78.02999877929688
2024-11-18,77.0999984741211
2024-11-19,75.30000305175781
2024-11-20,76.66000366210938
2024-11-21,80.62999725341797
