Date,WAB
2023-08-14,114.12999725341797
2023-08-15,112.58000183105469
2023-08-16,111.83999633789062
2023-08-17,111.55999755859375
2023-08-18,111.3499984741211
2023-08-21,111.43000030517578
2023-08-22,110.87999725341797
2023-08-23,112.2300033569336
2023-08-24,111.0199966430664
2023-08-25,111.72000122070312
2023-08-28,112.2300033569336
2023-08-29,112.61000061035156
2023-08-30,113.23999786376953
2023-08-31,112.5199966430664
2023-09-01,113.48999786376953
2023-09-05,109.47000122070312
2023-09-06,109.95999908447266
2023-09-07,107.7300033569336
2023-09-08,106.56999969482422
2023-09-11,107.37999725341797
2023-09-12,107.41999816894531
2023-09-13,106.29000091552734
2023-09-14,107.98999786376953
2023-09-15,107.69000244140625
2023-09-18,108.11000061035156
2023-09-19,108.06999969482422
2023-09-20,107.13999938964844
2023-09-21,105.66999816894531
2023-09-22,106.18000030517578
2023-09-25,107.41999816894531
2023-09-26,105.4000015258789
2023-09-27,106.83000183105469
2023-09-28,107.37000274658203
2023-09-29,106.2699966430664
2023-10-02,105.23999786376953
2023-10-03,104.5
2023-10-04,105.0
2023-10-05,102.0999984741211
2023-10-06,102.93000030517578
2023-10-09,103.37000274658203
2023-10-10,104.94000244140625
2023-10-11,105.73999786376953
2023-10-12,104.01000213623047
2023-10-13,102.56999969482422
2023-10-16,104.80999755859375
2023-10-17,105.5999984741211
2023-10-18,101.66000366210938
2023-10-19,100.08000183105469
2023-10-20,99.69999694824219
2023-10-23,98.73999786376953
2023-10-24,99.94000244140625
2023-10-25,104.05999755859375
2023-10-26,104.51000213623047
2023-10-27,104.0
2023-10-30,105.54000091552734
2023-10-31,106.0199966430664
2023-11-01,105.80000305175781
2023-11-02,109.3499984741211
2023-11-03,111.29000091552734
2023-11-06,110.2699966430664
2023-11-07,109.80000305175781
2023-11-08,109.55000305175781
2023-11-09,111.36000061035156
2023-11-10,112.52999877929688
2023-11-13,113.12000274658203
2023-11-14,115.54000091552734
2023-11-15,114.87999725341797
2023-11-16,114.75
2023-11-17,115.51000213623047
2023-11-20,115.62000274658203
2023-11-21,116.05000305175781
2023-11-22,116.30999755859375
2023-11-24,117.05999755859375
2023-11-27,116.7300033569336
2023-11-28,115.08999633789062
2023-11-29,115.19999694824219
2023-11-30,116.55999755859375
2023-12-01,120.12000274658203
2023-12-04,119.94999694824219
2023-12-05,118.86000061035156
2023-12-06,118.29000091552734
2023-12-07,118.86000061035156
2023-12-08,118.4000015258789
2023-12-11,119.19999694824219
2023-12-12,119.9000015258789
2023-12-13,121.52999877929688
2023-12-14,121.80000305175781
2023-12-15,122.08000183105469
2023-12-18,122.66999816894531
2023-12-19,125.87000274658203
2023-12-20,124.91000366210938
2023-12-21,126.47000122070312
2023-12-22,126.61000061035156
2023-12-26,126.9000015258789
2023-12-27,127.13999938964844
2023-12-28,126.95999908447266
2023-12-29,126.9000015258789
2024-01-02,125.88999938964844
2024-01-03,124.68000030517578
2024-01-04,123.98999786376953
2024-01-05,125.48999786376953
2024-01-08,126.41000366210938
2024-01-09,126.25
2024-01-10,126.23999786376953
2024-01-11,126.98999786376953
2024-01-12,128.02000427246094
2024-01-16,128.16000366210938
2024-01-17,125.81999969482422
2024-01-18,126.73999786376953
2024-01-19,128.00999450683594
2024-01-22,128.5800018310547
2024-01-23,129.02999877929688
2024-01-24,129.5
2024-01-25,129.82000732421875
2024-01-26,129.97999572753906
2024-01-29,131.1999969482422
2024-01-30,132.69000244140625
2024-01-31,131.57000732421875
2024-02-01,133.39999389648438
2024-02-02,134.25999450683594
2024-02-05,133.89999389648438
2024-02-06,134.74000549316406
2024-02-07,136.5
2024-02-08,136.72999572753906
2024-02-09,136.67999267578125
2024-02-12,137.07000732421875
2024-02-13,136.39999389648438
2024-02-14,135.08999633789062
2024-02-15,133.9600067138672
2024-02-16,134.27999877929688
2024-02-20,134.39999389648438
2024-02-21,136.05999755859375
2024-02-22,137.82000732421875
2024-02-23,138.2899932861328
2024-02-26,137.67999267578125
2024-02-27,137.6999969482422
2024-02-28,139.49000549316406
2024-02-29,141.2899932861328
2024-03-01,142.0800018310547
2024-03-04,142.07000732421875
2024-03-05,141.3000030517578
2024-03-06,141.3800048828125
2024-03-07,141.99000549316406
2024-03-08,142.52000427246094
2024-03-11,141.0
2024-03-12,143.0800018310547
2024-03-13,142.30999755859375
2024-03-14,140.85000610351562
2024-03-15,139.82000732421875
2024-03-18,141.5500030517578
2024-03-19,142.1199951171875
2024-03-20,142.86000061035156
2024-03-21,144.86000061035156
2024-03-22,143.77999877929688
2024-03-25,142.8300018310547
2024-03-26,143.91000366210938
2024-03-27,145.8699951171875
2024-03-28,145.67999267578125
2024-04-01,144.86000061035156
2024-04-02,145.92999267578125
2024-04-03,148.1999969482422
2024-04-04,147.33999633789062
2024-04-05,150.5
2024-04-08,149.4600067138672
2024-04-09,147.86000061035156
2024-04-10,147.5399932861328
2024-04-11,147.7100067138672
2024-04-12,146.17999267578125
2024-04-15,145.24000549316406
2024-04-16,145.4600067138672
2024-04-17,144.5500030517578
2024-04-18,144.27000427246094
2024-04-19,144.1699981689453
2024-04-22,145.69000244140625
2024-04-23,148.47999572753906
2024-04-24,163.3800048828125
2024-04-25,163.17999267578125
2024-04-26,164.36000061035156
2024-04-29,163.22999572753906
2024-04-30,161.0800018310547
2024-05-01,160.5399932861328
2024-05-02,161.8800048828125
2024-05-03,162.2100067138672
2024-05-06,163.02000427246094
2024-05-07,164.58999633789062
2024-05-08,165.55999755859375
2024-05-09,167.3300018310547
2024-05-10,168.33999633789062
2024-05-13,164.89999389648438
2024-05-14,165.14999389648438
2024-05-15,168.99000549316406
2024-05-16,166.66000366210938
2024-05-17,168.32000732421875
2024-05-20,170.64999389648438
2024-05-21,170.0500030517578
2024-05-22,169.60000610351562
2024-05-23,169.47999572753906
2024-05-24,169.6999969482422
2024-05-28,168.72000122070312
2024-05-29,167.49000549316406
2024-05-30,169.0399932861328
2024-05-31,169.22999572753906
2024-06-03,165.72000122070312
2024-06-04,164.7899932861328
2024-06-05,165.72000122070312
2024-06-06,164.0
2024-06-07,163.1699981689453
2024-06-10,163.74000549316406
2024-06-11,162.8300018310547
2024-06-12,165.1699981689453
2024-06-13,163.42999267578125
2024-06-14,160.32000732421875
2024-06-17,161.61000061035156
2024-06-18,163.0500030517578
2024-06-20,161.60000610351562
2024-06-21,161.02999877929688
2024-06-24,162.00999450683594
2024-06-25,160.47999572753906
2024-06-26,159.35000610351562
2024-06-27,158.74000549316406
2024-06-28,158.0500030517578
2024-07-01,155.5500030517578
2024-07-02,155.47999572753906
2024-07-03,158.0
2024-07-05,156.5
2024-07-08,156.72000122070312
2024-07-09,157.24000549316406
2024-07-10,160.57000732421875
2024-07-11,162.57000732421875
2024-07-12,162.8699951171875
2024-07-15,164.16000366210938
2024-07-16,168.63999938964844
2024-07-17,166.9199981689453
2024-07-18,166.10000610351562
2024-07-19,165.19000244140625
2024-07-22,169.16000366210938
2024-07-23,168.11000061035156
2024-07-24,157.27999877929688
2024-07-25,159.1300048828125
2024-07-26,159.69000244140625
2024-07-29,159.9600067138672
2024-07-30,159.3800048828125
2024-07-31,161.14999389648438
2024-08-01,156.7100067138672
2024-08-02,153.13999938964844
2024-08-05,150.00999450683594
2024-08-06,151.5399932861328
2024-08-07,153.19000244140625
2024-08-08,155.02999877929688
2024-08-09,155.07000732421875
2024-08-12,155.41000366210938
2024-08-13,156.25
2024-08-14,156.0800018310547
2024-08-15,158.27999877929688
2024-08-16,159.30999755859375
2024-08-19,160.97000122070312
2024-08-20,160.1300048828125
2024-08-21,161.4600067138672
2024-08-22,163.22999572753906
2024-08-23,166.32000732421875
2024-08-26,165.22999572753906
2024-08-27,164.80999755859375
2024-08-28,165.52999877929688
2024-08-29,167.8699951171875
2024-08-30,169.57000732421875
2024-09-03,164.1199951171875
2024-09-04,164.0399932861328
2024-09-05,163.5500030517578
2024-09-06,160.8699951171875
2024-09-09,162.72000122070312
2024-09-10,163.97999572753906
2024-09-11,164.7899932861328
2024-09-12,167.72999572753906
2024-09-13,168.97999572753906
2024-09-16,170.19000244140625
2024-09-17,174.1300048828125
2024-09-18,173.72000122070312
2024-09-19,178.24000549316406
2024-09-20,179.22000122070312
2024-09-23,179.32000732421875
2024-09-24,180.6199951171875
2024-09-25,181.86000061035156
2024-09-26,182.27000427246094
2024-09-27,182.27000427246094
2024-09-30,181.77000427246094
2024-10-01,181.4499969482422
2024-10-02,181.22000122070312
2024-10-03,180.35000610351562
2024-10-04,183.3000030517578
2024-10-07,182.0500030517578
2024-10-08,181.99000549316406
2024-10-09,184.22000122070312
2024-10-10,184.00999450683594
2024-10-11,187.9499969482422
2024-10-14,188.3699951171875
2024-10-15,187.25
2024-10-16,189.77000427246094
2024-10-17,189.99000549316406
2024-10-18,191.14999389648438
2024-10-21,189.97000122070312
2024-10-22,189.7100067138672
2024-10-23,187.33999633789062
2024-10-24,189.0800018310547
2024-10-25,188.75999450683594
2024-10-28,190.85000610351562
2024-10-29,190.08999633789062
2024-10-30,189.3300018310547
2024-10-31,187.97999572753906
2024-11-01,186.83999633789062
2024-11-04,188.8000030517578
2024-11-05,192.6999969482422
2024-11-06,200.39999389648438
2024-11-07,198.72000122070312
2024-11-08,200.69000244140625
2024-11-11,201.1699981689453
2024-11-12,199.27999877929688
2024-11-13,198.83999633789062
2024-11-14,196.7100067138672
2024-11-15,195.1699981689453
2024-11-18,195.4600067138672
2024-11-19,196.1199951171875
2024-11-20,194.42999267578125
2024-11-21,198.02999877929688
