Date,ROL
2023-04-28,42.25
2023-05-01,41.27000045776367
2023-05-02,41.810001373291016
2023-05-03,41.650001525878906
2023-05-04,41.84000015258789
2023-05-05,41.77000045776367
2023-05-08,41.66999816894531
2023-05-09,41.56999969482422
2023-05-10,42.27000045776367
2023-05-11,42.400001525878906
2023-05-12,42.58000183105469
2023-05-15,42.33000183105469
2023-05-16,41.97999954223633
2023-05-17,41.65999984741211
2023-05-18,41.15999984741211
2023-05-19,41.04999923706055
2023-05-22,40.689998626708984
2023-05-23,39.84000015258789
2023-05-24,39.900001525878906
2023-05-25,39.439998626708984
2023-05-26,39.33000183105469
2023-05-30,39.41999816894531
2023-05-31,39.31999969482422
2023-06-01,40.220001220703125
2023-06-02,40.630001068115234
2023-06-05,41.16999816894531
2023-06-06,41.38999938964844
2023-06-07,41.150001525878906
2023-06-08,41.11000061035156
2023-06-09,40.79999923706055
2023-06-12,40.959999084472656
2023-06-13,40.88999938964844
2023-06-14,40.88999938964844
2023-06-15,41.63999938964844
2023-06-16,41.09000015258789
2023-06-20,40.90999984741211
2023-06-21,41.220001220703125
2023-06-22,41.599998474121094
2023-06-23,41.38999938964844
2023-06-26,41.66999816894531
2023-06-27,42.290000915527344
2023-06-28,42.369998931884766
2023-06-29,42.5
2023-06-30,42.83000183105469
2023-07-03,42.31999969482422
2023-07-05,43.02000045776367
2023-07-06,43.47999954223633
2023-07-07,43.15999984741211
2023-07-10,43.279998779296875
2023-07-11,43.70000076293945
2023-07-12,43.91999816894531
2023-07-13,44.029998779296875
2023-07-14,44.540000915527344
2023-07-17,44.59000015258789
2023-07-18,44.47999954223633
2023-07-19,44.36000061035156
2023-07-20,44.369998931884766
2023-07-21,44.52000045776367
2023-07-24,44.75
2023-07-25,44.83000183105469
2023-07-26,44.79999923706055
2023-07-27,40.81999969482422
2023-07-28,40.630001068115234
2023-07-31,40.83000183105469
2023-08-01,40.630001068115234
2023-08-02,41.29999923706055
2023-08-03,40.689998626708984
2023-08-04,40.279998779296875
2023-08-07,40.41999816894531
2023-08-08,40.45000076293945
2023-08-09,40.7599983215332
2023-08-10,40.77000045776367
2023-08-11,41.029998779296875
2023-08-14,41.369998931884766
2023-08-15,40.93000030517578
2023-08-16,41.380001068115234
2023-08-17,40.33000183105469
2023-08-18,40.310001373291016
2023-08-21,39.86000061035156
2023-08-22,39.34000015258789
2023-08-23,39.61000061035156
2023-08-24,39.040000915527344
2023-08-25,39.369998931884766
2023-08-28,39.779998779296875
2023-08-29,39.779998779296875
2023-08-30,40.04999923706055
2023-08-31,39.56999969482422
2023-09-01,39.369998931884766
2023-09-05,37.970001220703125
2023-09-06,38.08000183105469
2023-09-07,35.720001220703125
2023-09-08,36.11000061035156
2023-09-11,36.119998931884766
2023-09-12,36.029998779296875
2023-09-13,36.650001525878906
2023-09-14,37.06999969482422
2023-09-15,37.029998779296875
2023-09-18,38.20000076293945
2023-09-19,38.209999084472656
2023-09-20,38.68000030517578
2023-09-21,37.939998626708984
2023-09-22,37.43000030517578
2023-09-25,37.2599983215332
2023-09-26,37.15999984741211
2023-09-27,37.439998626708984
2023-09-28,37.650001525878906
2023-09-29,37.33000183105469
2023-10-02,36.619998931884766
2023-10-03,36.27000045776367
2023-10-04,35.959999084472656
2023-10-05,35.86000061035156
2023-10-06,36.08000183105469
2023-10-09,36.38999938964844
2023-10-10,36.619998931884766
2023-10-11,36.31999969482422
2023-10-12,35.7599983215332
2023-10-13,35.90999984741211
2023-10-16,36.439998626708984
2023-10-17,36.5099983215332
2023-10-18,35.91999816894531
2023-10-19,32.91999816894531
2023-10-20,33.04999923706055
2023-10-23,33.16999816894531
2023-10-24,33.65999984741211
2023-10-25,34.33000183105469
2023-10-26,35.709999084472656
2023-10-27,36.099998474121094
2023-10-30,36.849998474121094
2023-10-31,37.61000061035156
2023-11-01,37.220001220703125
2023-11-02,37.689998626708984
2023-11-03,38.119998931884766
2023-11-06,38.0
2023-11-07,38.209999084472656
2023-11-08,38.09000015258789
2023-11-09,37.86000061035156
2023-11-10,38.400001525878906
2023-11-13,38.72999954223633
2023-11-14,39.47999954223633
2023-11-15,39.029998779296875
2023-11-16,39.63999938964844
2023-11-17,39.439998626708984
2023-11-20,39.77000045776367
2023-11-21,40.08000183105469
2023-11-22,40.02000045776367
2023-11-24,40.130001068115234
2023-11-27,40.27000045776367
2023-11-28,39.970001220703125
2023-11-29,40.189998626708984
2023-11-30,40.7400016784668
2023-12-01,40.90999984741211
2023-12-04,41.130001068115234
2023-12-05,40.9900016784668
2023-12-06,41.349998474121094
2023-12-07,41.36000061035156
2023-12-08,41.43000030517578
2023-12-11,41.630001068115234
2023-12-12,42.04999923706055
2023-12-13,43.470001220703125
2023-12-14,42.7400016784668
2023-12-15,42.150001525878906
2023-12-18,42.63999938964844
2023-12-19,42.52000045776367
2023-12-20,42.34000015258789
2023-12-21,42.810001373291016
2023-12-22,42.97999954223633
2023-12-26,43.27000045776367
2023-12-27,43.63999938964844
2023-12-28,43.77000045776367
2023-12-29,43.66999816894531
2024-01-02,43.27000045776367
2024-01-03,42.2400016784668
2024-01-04,42.790000915527344
2024-01-05,42.70000076293945
2024-01-08,42.869998931884766
2024-01-09,43.060001373291016
2024-01-10,43.290000915527344
2024-01-11,43.849998474121094
2024-01-12,43.75
2024-01-16,43.68000030517578
2024-01-17,43.369998931884766
2024-01-18,43.720001220703125
2024-01-19,44.130001068115234
2024-01-22,44.08000183105469
2024-01-23,44.220001220703125
2024-01-24,43.290000915527344
2024-01-25,43.0099983215332
2024-01-26,43.22999954223633
2024-01-29,43.25
2024-01-30,43.54999923706055
2024-01-31,43.310001373291016
2024-02-01,44.2400016784668
2024-02-02,44.02000045776367
2024-02-05,43.52000045776367
2024-02-06,44.0099983215332
2024-02-07,44.20000076293945
2024-02-08,43.72999954223633
2024-02-09,43.47999954223633
2024-02-12,43.56999969482422
2024-02-13,43.849998474121094
2024-02-14,44.25
2024-02-15,41.720001220703125
2024-02-16,41.04999923706055
2024-02-20,40.95000076293945
2024-02-21,41.369998931884766
2024-02-22,41.83000183105469
2024-02-23,42.58000183105469
2024-02-26,42.93000030517578
2024-02-27,42.689998626708984
2024-02-28,43.470001220703125
2024-02-29,44.06999969482422
2024-03-01,44.0
2024-03-04,45.08000183105469
2024-03-05,44.279998779296875
2024-03-06,44.810001373291016
2024-03-07,45.2400016784668
2024-03-08,45.45000076293945
2024-03-11,45.72999954223633
2024-03-12,45.790000915527344
2024-03-13,46.27000045776367
2024-03-14,45.939998626708984
2024-03-15,46.349998474121094
2024-03-18,46.65999984741211
2024-03-19,47.0099983215332
2024-03-20,46.83000183105469
2024-03-21,46.52000045776367
2024-03-22,46.540000915527344
2024-03-25,45.900001525878906
2024-03-26,45.84000015258789
2024-03-27,46.70000076293945
2024-03-28,46.27000045776367
2024-04-01,45.720001220703125
2024-04-02,45.529998779296875
2024-04-03,45.470001220703125
2024-04-04,44.56999969482422
2024-04-05,45.369998931884766
2024-04-08,45.06999969482422
2024-04-09,45.0099983215332
2024-04-10,45.150001525878906
2024-04-11,44.63999938964844
2024-04-12,44.349998474121094
2024-04-15,43.279998779296875
2024-04-16,43.310001373291016
2024-04-17,43.0099983215332
2024-04-18,42.439998626708984
2024-04-19,42.5099983215332
2024-04-22,42.459999084472656
2024-04-23,42.650001525878906
2024-04-24,42.869998931884766
2024-04-25,44.27000045776367
2024-04-26,44.900001525878906
2024-04-29,44.77000045776367
2024-04-30,44.560001373291016
2024-05-01,44.68000030517578
2024-05-02,44.7400016784668
2024-05-03,46.119998931884766
2024-05-06,47.099998474121094
2024-05-07,47.20000076293945
2024-05-08,46.63999938964844
2024-05-09,47.0099983215332
2024-05-10,46.630001068115234
2024-05-13,46.40999984741211
2024-05-14,46.91999816894531
2024-05-15,47.16999816894531
2024-05-16,47.06999969482422
2024-05-17,46.130001068115234
2024-05-20,46.790000915527344
2024-05-21,46.5
2024-05-22,46.11000061035156
2024-05-23,45.380001068115234
2024-05-24,46.189998626708984
2024-05-28,46.15999984741211
2024-05-29,45.349998474121094
2024-05-30,45.86000061035156
2024-05-31,45.689998626708984
2024-06-03,46.040000915527344
2024-06-04,47.29999923706055
2024-06-05,47.45000076293945
2024-06-06,47.40999984741211
2024-06-07,46.56999969482422
2024-06-10,46.790000915527344
2024-06-11,47.33000183105469
2024-06-12,47.91999816894531
2024-06-13,47.86000061035156
2024-06-14,48.5
2024-06-17,49.25
2024-06-18,49.75
2024-06-20,49.349998474121094
2024-06-21,49.349998474121094
2024-06-24,49.91999816894531
2024-06-25,49.86000061035156
2024-06-26,49.439998626708984
2024-06-27,49.349998474121094
2024-06-28,48.790000915527344
2024-07-01,48.31999969482422
2024-07-02,49.150001525878906
2024-07-03,50.290000915527344
2024-07-05,50.400001525878906
2024-07-08,49.91999816894531
2024-07-09,49.7400016784668
2024-07-10,49.599998474121094
2024-07-11,49.369998931884766
2024-07-12,49.40999984741211
2024-07-15,48.31999969482422
2024-07-16,49.2599983215332
2024-07-17,49.34000015258789
2024-07-18,49.25
2024-07-19,49.439998626708984
2024-07-22,50.650001525878906
2024-07-23,49.95000076293945
2024-07-24,49.95000076293945
2024-07-25,46.72999954223633
2024-07-26,45.93000030517578
2024-07-29,47.58000183105469
2024-07-30,47.970001220703125
2024-07-31,47.90999984741211
2024-08-01,47.400001525878906
2024-08-02,48.0099983215332
2024-08-05,47.630001068115234
2024-08-06,47.849998474121094
2024-08-07,47.38999938964844
2024-08-08,47.61000061035156
2024-08-09,47.790000915527344
2024-08-12,47.779998779296875
2024-08-13,48.47999954223633
2024-08-14,48.5
2024-08-15,49.04999923706055
2024-08-16,48.18000030517578
2024-08-19,49.130001068115234
2024-08-20,49.5
2024-08-21,50.04999923706055
2024-08-22,50.25
2024-08-23,50.13999938964844
2024-08-26,49.70000076293945
2024-08-27,49.560001373291016
2024-08-28,50.25
2024-08-29,50.099998474121094
2024-08-30,50.18000030517578
2024-09-03,50.4900016784668
2024-09-04,50.72999954223633
2024-09-05,50.310001373291016
2024-09-06,49.59000015258789
2024-09-09,49.65999984741211
2024-09-10,51.130001068115234
2024-09-11,49.630001068115234
2024-09-12,50.150001525878906
2024-09-13,50.470001220703125
2024-09-16,50.90999984741211
2024-09-17,51.400001525878906
2024-09-18,50.25
2024-09-19,50.099998474121094
2024-09-20,50.150001525878906
2024-09-23,50.5
2024-09-24,50.72999954223633
2024-09-25,50.7599983215332
2024-09-26,50.04999923706055
2024-09-27,49.95000076293945
2024-09-30,50.58000183105469
2024-10-01,50.5099983215332
2024-10-02,50.369998931884766
2024-10-03,49.72999954223633
2024-10-04,49.81999969482422
2024-10-07,48.70000076293945
2024-10-08,49.29999923706055
2024-10-09,49.83000183105469
2024-10-10,49.25
2024-10-11,49.65999984741211
2024-10-14,50.15999984741211
2024-10-15,49.970001220703125
2024-10-16,49.150001525878906
2024-10-17,49.459999084472656
2024-10-18,50.13999938964844
2024-10-21,49.84000015258789
2024-10-22,49.529998779296875
2024-10-23,49.75
2024-10-24,46.47999954223633
2024-10-25,46.540000915527344
2024-10-28,47.2599983215332
2024-10-29,47.31999969482422
2024-10-30,46.810001373291016
2024-10-31,47.13999938964844
2024-11-01,47.33000183105469
2024-11-04,47.86000061035156
2024-11-05,48.54999923706055
2024-11-06,48.619998931884766
2024-11-07,49.040000915527344
2024-11-08,50.18000030517578
2024-11-11,50.880001068115234
2024-11-12,51.08000183105469
2024-11-13,51.290000915527344
2024-11-14,50.11000061035156
2024-11-15,49.90999984741211
2024-11-18,50.04999923706055
2024-11-19,49.5099983215332
2024-11-20,49.439998626708984
2024-11-21,49.630001068115234
