Date,JCI
2023-11-10,51.25
2023-11-13,50.790000915527344
2023-11-14,52.439998626708984
2023-11-15,51.869998931884766
2023-11-16,51.91999816894531
2023-11-17,52.2400016784668
2023-11-20,52.400001525878906
2023-11-21,52.529998779296875
2023-11-22,52.720001220703125
2023-11-24,52.400001525878906
2023-11-27,52.43000030517578
2023-11-28,52.27000045776367
2023-11-29,52.7599983215332
2023-11-30,52.79999923706055
2023-12-01,53.88999938964844
2023-12-04,54.2599983215332
2023-12-05,54.41999816894531
2023-12-06,55.040000915527344
2023-12-07,55.5
2023-12-08,56.08000183105469
2023-12-11,56.56999969482422
2023-12-12,53.189998626708984
2023-12-13,53.290000915527344
2023-12-14,54.099998474121094
2023-12-15,52.439998626708984
2023-12-18,53.52000045776367
2023-12-19,54.119998931884766
2023-12-20,54.709999084472656
2023-12-21,55.970001220703125
2023-12-22,56.7400016784668
2023-12-26,57.630001068115234
2023-12-27,57.68000030517578
2023-12-28,57.70000076293945
2023-12-29,57.63999938964844
2024-01-02,57.08000183105469
2024-01-03,56.040000915527344
2024-01-04,56.720001220703125
2024-01-05,57.18000030517578
2024-01-08,57.20000076293945
2024-01-09,57.65999984741211
2024-01-10,57.439998626708984
2024-01-11,57.790000915527344
2024-01-12,56.34000015258789
2024-01-16,52.400001525878906
2024-01-17,54.22999954223633
2024-01-18,53.66999816894531
2024-01-19,54.189998626708984
2024-01-22,54.900001525878906
2024-01-23,55.63999938964844
2024-01-24,55.02000045776367
2024-01-25,55.70000076293945
2024-01-26,56.59000015258789
2024-01-29,56.650001525878906
2024-01-30,54.4900016784668
2024-01-31,52.689998626708984
2024-02-01,54.029998779296875
2024-02-02,54.45000076293945
2024-02-05,53.34000015258789
2024-02-06,53.2599983215332
2024-02-07,54.400001525878906
2024-02-08,55.11000061035156
2024-02-09,55.5
2024-02-12,55.459999084472656
2024-02-13,54.7400016784668
2024-02-14,57.06999969482422
2024-02-15,57.400001525878906
2024-02-16,56.86000061035156
2024-02-20,56.630001068115234
2024-02-21,57.79999923706055
2024-02-22,58.27000045776367
2024-02-23,58.439998626708984
2024-02-26,58.58000183105469
2024-02-27,59.41999816894531
2024-02-28,59.5099983215332
2024-02-29,59.27000045776367
2024-03-01,60.119998931884766
2024-03-04,60.36000061035156
2024-03-05,60.349998474121094
2024-03-06,60.5099983215332
2024-03-07,61.31999969482422
2024-03-08,61.72999954223633
2024-03-11,61.209999084472656
2024-03-12,61.9900016784668
2024-03-13,62.29999923706055
2024-03-14,63.09000015258789
2024-03-15,63.189998626708984
2024-03-18,63.15999984741211
2024-03-19,63.7599983215332
2024-03-20,64.12999725341797
2024-03-21,64.77999877929688
2024-03-22,63.75
2024-03-25,63.630001068115234
2024-03-26,64.0999984741211
2024-03-27,64.87000274658203
2024-03-28,65.31999969482422
2024-04-01,65.12999725341797
2024-04-02,65.5
2024-04-03,65.5199966430664
2024-04-04,64.38999938964844
2024-04-05,65.19000244140625
2024-04-08,64.8499984741211
2024-04-09,65.66000366210938
2024-04-10,65.41000366210938
2024-04-11,65.16999816894531
2024-04-12,65.29000091552734
2024-04-15,64.4000015258789
2024-04-16,64.2300033569336
2024-04-17,63.689998626708984
2024-04-18,63.77000045776367
2024-04-19,63.65999984741211
2024-04-22,64.63999938964844
2024-04-23,65.16999816894531
2024-04-24,64.61000061035156
2024-04-25,64.44999694824219
2024-04-26,65.11000061035156
2024-04-29,65.30999755859375
2024-04-30,65.06999969482422
2024-05-01,60.470001220703125
2024-05-02,60.75
2024-05-03,62.380001068115234
2024-05-06,63.380001068115234
2024-05-07,64.45999908447266
2024-05-08,65.23999786376953
2024-05-09,65.73999786376953
2024-05-10,65.58999633789062
2024-05-13,66.05999755859375
2024-05-14,66.87999725341797
2024-05-15,68.18000030517578
2024-05-16,68.2699966430664
2024-05-17,69.0199966430664
2024-05-20,70.62000274658203
2024-05-21,72.86000061035156
2024-05-22,73.19000244140625
2024-05-23,73.26000213623047
2024-05-24,73.9000015258789
2024-05-28,72.68000030517578
2024-05-29,71.0999984741211
2024-05-30,71.55999755859375
2024-05-31,71.91000366210938
2024-06-03,71.66000366210938
2024-06-04,71.08000183105469
2024-06-05,71.94999694824219
2024-06-06,69.58000183105469
2024-06-07,69.94999694824219
2024-06-10,70.79000091552734
2024-06-11,70.55000305175781
2024-06-12,71.16999816894531
2024-06-13,70.62000274658203
2024-06-14,69.43000030517578
2024-06-17,69.30999755859375
2024-06-18,69.0999984741211
2024-06-20,68.19000244140625
2024-06-21,68.16999816894531
2024-06-24,68.7699966430664
2024-06-25,67.62000274658203
2024-06-26,65.91000366210938
2024-06-27,67.02999877929688
2024-06-28,66.47000122070312
2024-07-01,65.5199966430664
2024-07-02,66.31999969482422
2024-07-03,66.86000061035156
2024-07-05,66.79000091552734
2024-07-08,67.2300033569336
2024-07-09,67.13999938964844
2024-07-10,67.80000305175781
2024-07-11,69.69999694824219
2024-07-12,69.9800033569336
2024-07-15,70.01000213623047
2024-07-16,72.18000030517578
2024-07-17,69.8499984741211
2024-07-18,69.54000091552734
2024-07-19,68.94999694824219
2024-07-22,70.19999694824219
2024-07-23,69.12000274658203
2024-07-24,67.54000091552734
2024-07-25,66.72000122070312
2024-07-26,68.7699966430664
2024-07-29,69.30000305175781
2024-07-30,69.02999877929688
2024-07-31,71.54000091552734
2024-08-01,70.33000183105469
2024-08-02,67.41999816894531
2024-08-05,65.70999908447266
2024-08-06,66.69999694824219
2024-08-07,65.76000213623047
2024-08-08,67.7699966430664
2024-08-09,67.6500015258789
2024-08-12,66.55999755859375
2024-08-13,67.81999969482422
2024-08-14,68.5
2024-08-15,69.76000213623047
2024-08-16,69.37999725341797
2024-08-19,70.52999877929688
2024-08-20,70.30000305175781
2024-08-21,70.55000305175781
2024-08-22,70.5999984741211
2024-08-23,71.23999786376953
2024-08-26,71.44999694824219
2024-08-27,71.44999694824219
2024-08-28,70.79000091552734
2024-08-29,71.08000183105469
2024-08-30,72.8499984741211
2024-09-03,70.76000213623047
2024-09-04,70.04000091552734
2024-09-05,69.37999725341797
2024-09-06,67.83999633789062
2024-09-09,68.5999984741211
2024-09-10,70.33999633789062
2024-09-11,70.68000030517578
2024-09-12,71.22000122070312
2024-09-13,72.55000305175781
2024-09-16,72.51000213623047
2024-09-17,72.87000274658203
2024-09-18,72.7699966430664
2024-09-19,74.2300033569336
2024-09-20,74.0999984741211
2024-09-23,75.2699966430664
2024-09-24,75.55000305175781
2024-09-25,75.83000183105469
2024-09-26,76.54000091552734
2024-09-27,77.20999908447266
2024-09-30,77.61000061035156
2024-10-01,76.80999755859375
2024-10-02,76.56999969482422
2024-10-03,75.48999786376953
2024-10-04,75.68000030517578
2024-10-07,75.55000305175781
2024-10-08,76.3499984741211
2024-10-09,77.69999694824219
2024-10-10,76.91999816894531
2024-10-11,77.61000061035156
2024-10-14,77.68000030517578
2024-10-15,76.5999984741211
2024-10-16,76.38999938964844
2024-10-17,77.25
2024-10-18,77.44000244140625
2024-10-21,77.16999816894531
2024-10-22,76.63999938964844
2024-10-23,76.4800033569336
2024-10-24,76.86000061035156
2024-10-25,76.73999786376953
2024-10-28,77.7300033569336
2024-10-29,77.06999969482422
2024-10-30,76.31999969482422
2024-10-31,75.55000305175781
2024-11-01,75.5
2024-11-04,74.2300033569336
2024-11-05,74.86000061035156
2024-11-06,81.47000122070312
2024-11-07,81.91000366210938
2024-11-08,84.62000274658203
2024-11-11,86.5999984741211
2024-11-12,85.16000366210938
2024-11-13,85.70999908447266
2024-11-14,85.13999938964844
2024-11-15,84.4000015258789
2024-11-18,83.6500015258789
2024-11-19,83.52999877929688
2024-11-20,82.9800033569336
2024-11-21,83.98999786376953
