Date,KDP
2023-05-09,32.709999084472656
2023-05-10,32.59000015258789
2023-05-11,32.43000030517578
2023-05-12,32.66999816894531
2023-05-15,32.36000061035156
2023-05-16,31.860000610351562
2023-05-17,32.119998931884766
2023-05-18,31.8700008392334
2023-05-19,31.829999923706055
2023-05-22,31.90999984741211
2023-05-23,32.02000045776367
2023-05-24,31.920000076293945
2023-05-25,31.549999237060547
2023-05-26,31.40999984741211
2023-05-30,31.0
2023-05-31,31.1200008392334
2023-06-01,31.170000076293945
2023-06-02,31.450000762939453
2023-06-05,31.309999465942383
2023-06-06,31.079999923706055
2023-06-07,31.309999465942383
2023-06-08,31.40999984741211
2023-06-09,31.309999465942383
2023-06-12,31.229999542236328
2023-06-13,31.520000457763672
2023-06-14,31.760000228881836
2023-06-15,31.760000228881836
2023-06-16,32.16999816894531
2023-06-20,31.93000030517578
2023-06-21,31.739999771118164
2023-06-22,31.920000076293945
2023-06-23,31.18000030517578
2023-06-26,31.1200008392334
2023-06-27,31.25
2023-06-28,30.899999618530273
2023-06-29,30.760000228881836
2023-06-30,31.270000457763672
2023-07-03,31.469999313354492
2023-07-05,31.75
2023-07-06,32.20000076293945
2023-07-07,31.760000228881836
2023-07-10,31.459999084472656
2023-07-11,31.389999389648438
2023-07-12,31.270000457763672
2023-07-13,31.510000228881836
2023-07-14,31.65999984741211
2023-07-17,31.610000610351562
2023-07-18,31.559999465942383
2023-07-19,31.889999389648438
2023-07-20,32.43000030517578
2023-07-21,32.58000183105469
2023-07-24,32.36000061035156
2023-07-25,32.31999969482422
2023-07-26,32.540000915527344
2023-07-27,33.7599983215332
2023-07-28,33.91999816894531
2023-07-31,34.0099983215332
2023-08-01,34.130001068115234
2023-08-02,34.459999084472656
2023-08-03,33.93000030517578
2023-08-04,33.599998474121094
2023-08-07,33.81999969482422
2023-08-08,33.43000030517578
2023-08-09,33.619998931884766
2023-08-10,33.400001525878906
2023-08-11,33.79999923706055
2023-08-14,33.7400016784668
2023-08-15,33.470001220703125
2023-08-16,33.849998474121094
2023-08-17,33.66999816894531
2023-08-18,33.75
2023-08-21,33.630001068115234
2023-08-22,33.45000076293945
2023-08-23,33.650001525878906
2023-08-24,33.43000030517578
2023-08-25,33.279998779296875
2023-08-28,33.70000076293945
2023-08-29,33.900001525878906
2023-08-30,33.77000045776367
2023-08-31,33.650001525878906
2023-09-01,33.54999923706055
2023-09-05,33.04999923706055
2023-09-06,33.20000076293945
2023-09-07,33.310001373291016
2023-09-08,33.36000061035156
2023-09-11,33.529998779296875
2023-09-12,33.2599983215332
2023-09-13,33.130001068115234
2023-09-14,33.66999816894531
2023-09-15,33.29999923706055
2023-09-18,33.650001525878906
2023-09-19,33.40999984741211
2023-09-20,33.77000045776367
2023-09-21,33.33000183105469
2023-09-22,33.119998931884766
2023-09-25,32.47999954223633
2023-09-26,32.15999984741211
2023-09-27,31.670000076293945
2023-09-28,31.459999084472656
2023-09-29,31.56999969482422
2023-10-02,31.209999084472656
2023-10-03,31.09000015258789
2023-10-04,31.700000762939453
2023-10-05,30.209999084472656
2023-10-06,30.06999969482422
2023-10-09,29.739999771118164
2023-10-10,30.290000915527344
2023-10-11,29.290000915527344
2023-10-12,27.899999618530273
2023-10-13,28.110000610351562
2023-10-16,28.510000228881836
2023-10-17,28.780000686645508
2023-10-18,28.790000915527344
2023-10-19,28.450000762939453
2023-10-20,28.649999618530273
2023-10-23,28.329999923706055
2023-10-24,29.110000610351562
2023-10-25,29.100000381469727
2023-10-26,29.510000228881836
2023-10-27,29.8700008392334
2023-10-30,30.020000457763672
2023-10-31,30.329999923706055
2023-11-01,30.459999084472656
2023-11-02,30.860000610351562
2023-11-03,31.1200008392334
2023-11-06,30.969999313354492
2023-11-07,31.0
2023-11-08,31.049999237060547
2023-11-09,30.899999618530273
2023-11-10,30.969999313354492
2023-11-13,31.280000686645508
2023-11-14,31.8799991607666
2023-11-15,31.889999389648438
2023-11-16,31.780000686645508
2023-11-17,31.729999542236328
2023-11-20,31.780000686645508
2023-11-21,31.90999984741211
2023-11-22,32.40999984741211
2023-11-24,32.619998931884766
2023-11-27,32.54999923706055
2023-11-28,32.2400016784668
2023-11-29,31.729999542236328
2023-11-30,31.56999969482422
2023-12-01,32.16999816894531
2023-12-04,32.22999954223633
2023-12-05,32.029998779296875
2023-12-06,32.189998626708984
2023-12-07,32.36000061035156
2023-12-08,32.11000061035156
2023-12-11,32.7599983215332
2023-12-12,32.66999816894531
2023-12-13,33.2400016784668
2023-12-14,32.209999084472656
2023-12-15,31.969999313354492
2023-12-18,32.400001525878906
2023-12-19,32.540000915527344
2023-12-20,32.279998779296875
2023-12-21,32.52000045776367
2023-12-22,32.83000183105469
2023-12-26,33.04999923706055
2023-12-27,33.11000061035156
2023-12-28,33.349998474121094
2023-12-29,33.31999969482422
2024-01-02,33.369998931884766
2024-01-03,32.59000015258789
2024-01-04,32.369998931884766
2024-01-05,31.969999313354492
2024-01-08,31.809999465942383
2024-01-09,31.979999542236328
2024-01-10,31.770000457763672
2024-01-11,31.950000762939453
2024-01-12,31.90999984741211
2024-01-16,31.829999923706055
2024-01-17,31.739999771118164
2024-01-18,31.799999237060547
2024-01-19,31.889999389648438
2024-01-22,31.5
2024-01-23,31.739999771118164
2024-01-24,31.139999389648438
2024-01-25,31.59000015258789
2024-01-26,31.979999542236328
2024-01-29,32.0099983215332
2024-01-30,31.799999237060547
2024-01-31,31.440000534057617
2024-02-01,31.979999542236328
2024-02-02,31.649999618530273
2024-02-05,31.040000915527344
2024-02-06,31.110000610351562
2024-02-07,31.260000228881836
2024-02-08,31.489999771118164
2024-02-09,31.149999618530273
2024-02-12,31.31999969482422
2024-02-13,30.920000076293945
2024-02-14,31.100000381469727
2024-02-15,31.09000015258789
2024-02-16,30.969999313354492
2024-02-20,31.229999542236328
2024-02-21,31.600000381469727
2024-02-22,30.3700008392334
2024-02-23,30.190000534057617
2024-02-26,29.5
2024-02-27,29.5
2024-02-28,30.030000686645508
2024-02-29,29.90999984741211
2024-03-01,29.280000686645508
2024-03-04,29.100000381469727
2024-03-05,29.09000015258789
2024-03-06,29.200000762939453
2024-03-07,28.959999084472656
2024-03-08,29.139999389648438
2024-03-11,29.299999237060547
2024-03-12,29.290000915527344
2024-03-13,28.899999618530273
2024-03-14,29.0
2024-03-15,28.8799991607666
2024-03-18,29.510000228881836
2024-03-19,29.309999465942383
2024-03-20,29.709999084472656
2024-03-21,29.579999923706055
2024-03-22,29.799999237060547
2024-03-25,30.479999542236328
2024-03-26,30.729999542236328
2024-03-27,30.59000015258789
2024-03-28,30.670000076293945
2024-04-01,31.229999542236328
2024-04-02,30.920000076293945
2024-04-03,31.010000228881836
2024-04-04,30.68000030517578
2024-04-05,30.770000457763672
2024-04-08,30.799999237060547
2024-04-09,31.010000228881836
2024-04-10,30.649999618530273
2024-04-11,30.81999969482422
2024-04-12,30.219999313354492
2024-04-15,30.43000030517578
2024-04-16,30.440000534057617
2024-04-17,30.8799991607666
2024-04-18,31.1299991607666
2024-04-19,31.5
2024-04-22,31.760000228881836
2024-04-23,31.760000228881836
2024-04-24,32.34000015258789
2024-04-25,33.84000015258789
2024-04-26,33.720001220703125
2024-04-29,33.70000076293945
2024-04-30,33.70000076293945
2024-05-01,33.34000015258789
2024-05-02,33.560001373291016
2024-05-03,33.83000183105469
2024-05-06,33.560001373291016
2024-05-07,33.810001373291016
2024-05-08,33.70000076293945
2024-05-09,33.9900016784668
2024-05-10,34.029998779296875
2024-05-13,34.119998931884766
2024-05-14,34.16999816894531
2024-05-15,33.810001373291016
2024-05-16,34.13999938964844
2024-05-17,33.75
2024-05-20,33.68000030517578
2024-05-21,33.959999084472656
2024-05-22,34.27000045776367
2024-05-23,33.97999954223633
2024-05-24,34.189998626708984
2024-05-28,33.709999084472656
2024-05-29,33.65999984741211
2024-05-30,33.900001525878906
2024-05-31,34.25
2024-06-03,34.369998931884766
2024-06-04,34.81999969482422
2024-06-05,34.779998779296875
2024-06-06,34.5099983215332
2024-06-07,34.630001068115234
2024-06-10,34.15999984741211
2024-06-11,33.83000183105469
2024-06-12,33.61000061035156
2024-06-13,34.060001373291016
2024-06-14,34.040000915527344
2024-06-17,34.689998626708984
2024-06-18,34.4900016784668
2024-06-20,34.209999084472656
2024-06-21,34.380001068115234
2024-06-24,34.66999816894531
2024-06-25,34.40999984741211
2024-06-26,34.36000061035156
2024-06-27,34.119998931884766
2024-06-28,33.400001525878906
2024-07-01,32.84000015258789
2024-07-02,32.779998779296875
2024-07-03,32.720001220703125
2024-07-05,32.65999984741211
2024-07-08,32.290000915527344
2024-07-09,31.950000762939453
2024-07-10,31.950000762939453
2024-07-11,32.43000030517578
2024-07-12,32.619998931884766
2024-07-15,32.66999816894531
2024-07-16,32.65999984741211
2024-07-17,33.08000183105469
2024-07-18,33.13999938964844
2024-07-19,32.97999954223633
2024-07-22,32.83000183105469
2024-07-23,32.630001068115234
2024-07-24,32.77000045776367
2024-07-25,33.209999084472656
2024-07-26,33.7400016784668
2024-07-29,34.15999984741211
2024-07-30,34.119998931884766
2024-07-31,34.279998779296875
2024-08-01,34.560001373291016
2024-08-02,35.06999969482422
2024-08-05,34.29999923706055
2024-08-06,34.47999954223633
2024-08-07,34.58000183105469
2024-08-08,34.529998779296875
2024-08-09,34.560001373291016
2024-08-12,34.79999923706055
2024-08-13,35.150001525878906
2024-08-14,35.310001373291016
2024-08-15,35.33000183105469
2024-08-16,35.38999938964844
2024-08-19,35.619998931884766
2024-08-20,35.72999954223633
2024-08-21,35.47999954223633
2024-08-22,35.66999816894531
2024-08-23,35.72999954223633
2024-08-26,36.130001068115234
2024-08-27,36.369998931884766
2024-08-28,36.220001220703125
2024-08-29,36.16999816894531
2024-08-30,36.61000061035156
2024-09-03,37.150001525878906
2024-09-04,37.22999954223633
2024-09-05,36.970001220703125
2024-09-06,36.86000061035156
2024-09-09,37.27000045776367
2024-09-10,37.20000076293945
2024-09-11,37.040000915527344
2024-09-12,37.04999923706055
2024-09-13,37.61000061035156
2024-09-16,37.349998474121094
2024-09-17,37.5
2024-09-18,37.5
2024-09-19,37.5
2024-09-20,37.459999084472656
2024-09-23,38.0099983215332
2024-09-24,37.83000183105469
2024-09-25,37.58000183105469
2024-09-26,37.529998779296875
2024-09-27,37.41999816894531
2024-09-30,37.47999954223633
2024-10-01,37.189998626708984
2024-10-02,37.02000045776367
2024-10-03,36.63999938964844
2024-10-04,36.38999938964844
2024-10-07,36.150001525878906
2024-10-08,36.20000076293945
2024-10-09,36.220001220703125
2024-10-10,36.5099983215332
2024-10-11,36.380001068115234
2024-10-14,36.650001525878906
2024-10-15,36.91999816894531
2024-10-16,36.63999938964844
2024-10-17,36.5
2024-10-18,36.939998626708984
2024-10-21,36.93000030517578
2024-10-22,36.91999816894531
2024-10-23,36.70000076293945
2024-10-24,34.939998626708984
2024-10-25,34.58000183105469
2024-10-28,33.86000061035156
2024-10-29,32.880001068115234
2024-10-30,32.9900016784668
2024-10-31,32.95000076293945
2024-11-01,32.81999969482422
2024-11-04,32.68000030517578
2024-11-05,32.61000061035156
2024-11-06,32.97999954223633
2024-11-07,32.91999816894531
2024-11-08,32.880001068115234
2024-11-11,33.20000076293945
2024-11-12,33.34000015258789
2024-11-13,33.560001373291016
2024-11-14,33.380001068115234
2024-11-15,31.65999984741211
2024-11-18,31.239999771118164
2024-11-19,31.520000457763672
2024-11-20,32.040000915527344
2024-11-21,32.2400016784668
