Date,CAG
2023-06-30,33.720001220703125
2023-07-03,34.09000015258789
2023-07-05,33.66999816894531
2023-07-06,33.43000030517578
2023-07-07,33.220001220703125
2023-07-10,32.90999984741211
2023-07-11,33.119998931884766
2023-07-12,32.97999954223633
2023-07-13,33.15999984741211
2023-07-14,32.900001525878906
2023-07-17,32.279998779296875
2023-07-18,32.189998626708984
2023-07-19,32.56999969482422
2023-07-20,33.099998474121094
2023-07-21,33.290000915527344
2023-07-24,33.2599983215332
2023-07-25,33.33000183105469
2023-07-26,33.16999816894531
2023-07-27,33.11000061035156
2023-07-28,33.029998779296875
2023-07-31,32.810001373291016
2023-08-01,32.56999969482422
2023-08-02,32.84000015258789
2023-08-03,32.5099983215332
2023-08-04,32.310001373291016
2023-08-07,32.099998474121094
2023-08-08,31.219999313354492
2023-08-09,31.280000686645508
2023-08-10,31.059999465942383
2023-08-11,31.280000686645508
2023-08-14,30.899999618530273
2023-08-15,30.290000915527344
2023-08-16,30.030000686645508
2023-08-17,29.950000762939453
2023-08-18,30.190000534057617
2023-08-21,29.790000915527344
2023-08-22,29.760000228881836
2023-08-23,29.610000610351562
2023-08-24,29.65999984741211
2023-08-25,30.020000457763672
2023-08-28,30.309999465942383
2023-08-29,30.280000686645508
2023-08-30,30.110000610351562
2023-08-31,29.8799991607666
2023-09-01,29.31999969482422
2023-09-05,29.149999618530273
2023-09-06,29.049999237060547
2023-09-07,28.8799991607666
2023-09-08,29.100000381469727
2023-09-11,29.040000915527344
2023-09-12,28.6299991607666
2023-09-13,28.56999969482422
2023-09-14,29.059999465942383
2023-09-15,28.940000534057617
2023-09-18,28.719999313354492
2023-09-19,28.690000534057617
2023-09-20,28.920000076293945
2023-09-21,29.030000686645508
2023-09-22,28.860000610351562
2023-09-25,28.290000915527344
2023-09-26,28.010000228881836
2023-09-27,27.540000915527344
2023-09-28,27.440000534057617
2023-09-29,27.420000076293945
2023-10-02,26.790000915527344
2023-10-03,26.530000686645508
2023-10-04,26.530000686645508
2023-10-05,26.0
2023-10-06,26.40999984741211
2023-10-09,27.59000015258789
2023-10-10,27.530000686645508
2023-10-11,27.360000610351562
2023-10-12,26.6299991607666
2023-10-13,27.56999969482422
2023-10-16,27.760000228881836
2023-10-17,27.68000030517578
2023-10-18,27.3799991607666
2023-10-19,27.149999618530273
2023-10-20,26.989999771118164
2023-10-23,26.690000534057617
2023-10-24,27.06999969482422
2023-10-25,27.75
2023-10-26,27.670000076293945
2023-10-27,27.190000534057617
2023-10-30,27.229999542236328
2023-10-31,27.360000610351562
2023-11-01,26.979999542236328
2023-11-02,27.670000076293945
2023-11-03,27.809999465942383
2023-11-06,27.43000030517578
2023-11-07,27.389999389648438
2023-11-08,27.75
2023-11-09,27.940000534057617
2023-11-10,27.809999465942383
2023-11-13,27.56999969482422
2023-11-14,28.020000457763672
2023-11-15,28.149999618530273
2023-11-16,28.079999923706055
2023-11-17,28.18000030517578
2023-11-20,28.100000381469727
2023-11-21,28.200000762939453
2023-11-22,28.329999923706055
2023-11-24,28.489999771118164
2023-11-27,28.190000534057617
2023-11-28,28.219999313354492
2023-11-29,28.020000457763672
2023-11-30,28.290000915527344
2023-12-01,28.360000610351562
2023-12-04,28.959999084472656
2023-12-05,28.760000228881836
2023-12-06,29.399999618530273
2023-12-07,29.790000915527344
2023-12-08,29.520000457763672
2023-12-11,29.459999084472656
2023-12-12,29.610000610351562
2023-12-13,30.440000534057617
2023-12-14,29.920000076293945
2023-12-15,29.329999923706055
2023-12-18,29.489999771118164
2023-12-19,29.399999618530273
2023-12-20,28.360000610351562
2023-12-21,28.469999313354492
2023-12-22,28.65999984741211
2023-12-26,28.549999237060547
2023-12-27,28.450000762939453
2023-12-28,28.56999969482422
2023-12-29,28.65999984741211
2024-01-02,29.530000686645508
2024-01-03,29.280000686645508
2024-01-04,28.719999313354492
2024-01-05,28.209999084472656
2024-01-08,28.729999542236328
2024-01-09,29.31999969482422
2024-01-10,29.229999542236328
2024-01-11,28.75
2024-01-12,28.950000762939453
2024-01-16,28.579999923706055
2024-01-17,28.90999984741211
2024-01-18,28.709999084472656
2024-01-19,28.6200008392334
2024-01-22,28.729999542236328
2024-01-23,29.40999984741211
2024-01-24,29.40999984741211
2024-01-25,29.68000030517578
2024-01-26,29.6200008392334
2024-01-29,29.200000762939453
2024-01-30,29.440000534057617
2024-01-31,29.149999618530273
2024-02-01,29.649999618530273
2024-02-02,29.459999084472656
2024-02-05,28.559999465942383
2024-02-06,28.6200008392334
2024-02-07,28.360000610351562
2024-02-08,28.100000381469727
2024-02-09,27.399999618530273
2024-02-12,27.780000686645508
2024-02-13,27.290000915527344
2024-02-14,26.729999542236328
2024-02-15,27.170000076293945
2024-02-16,27.209999084472656
2024-02-20,28.479999542236328
2024-02-21,28.40999984741211
2024-02-22,28.280000686645508
2024-02-23,28.299999237060547
2024-02-26,28.010000228881836
2024-02-27,27.969999313354492
2024-02-28,28.1299991607666
2024-02-29,28.079999923706055
2024-03-01,27.780000686645508
2024-03-04,27.700000762939453
2024-03-05,27.700000762939453
2024-03-06,27.950000762939453
2024-03-07,27.799999237060547
2024-03-08,28.1299991607666
2024-03-11,28.530000686645508
2024-03-12,28.440000534057617
2024-03-13,28.350000381469727
2024-03-14,27.899999618530273
2024-03-15,28.06999969482422
2024-03-18,28.219999313354492
2024-03-19,28.860000610351562
2024-03-20,28.84000015258789
2024-03-21,28.950000762939453
2024-03-22,28.989999771118164
2024-03-25,29.09000015258789
2024-03-26,28.90999984741211
2024-03-27,29.489999771118164
2024-03-28,29.639999389648438
2024-04-01,29.68000030517578
2024-04-02,29.549999237060547
2024-04-03,29.059999465942383
2024-04-04,30.639999389648438
2024-04-05,31.09000015258789
2024-04-08,31.280000686645508
2024-04-09,31.280000686645508
2024-04-10,30.600000381469727
2024-04-11,30.0
2024-04-12,29.309999465942383
2024-04-15,29.760000228881836
2024-04-16,30.010000228881836
2024-04-17,30.239999771118164
2024-04-18,30.360000610351562
2024-04-19,30.6200008392334
2024-04-22,31.100000381469727
2024-04-23,31.270000457763672
2024-04-24,31.56999969482422
2024-04-25,31.270000457763672
2024-04-26,31.079999923706055
2024-04-29,30.940000534057617
2024-04-30,30.780000686645508
2024-05-01,30.739999771118164
2024-05-02,30.850000381469727
2024-05-03,30.59000015258789
2024-05-06,30.190000534057617
2024-05-07,30.719999313354492
2024-05-08,30.829999923706055
2024-05-09,30.780000686645508
2024-05-10,31.1299991607666
2024-05-13,30.950000762939453
2024-05-14,31.0
2024-05-15,30.420000076293945
2024-05-16,30.989999771118164
2024-05-17,30.729999542236328
2024-05-20,30.709999084472656
2024-05-21,30.790000915527344
2024-05-22,30.760000228881836
2024-05-23,30.440000534057617
2024-05-24,30.280000686645508
2024-05-28,29.729999542236328
2024-05-29,29.219999313354492
2024-05-30,29.15999984741211
2024-05-31,29.8799991607666
2024-06-03,29.729999542236328
2024-06-04,30.0
2024-06-05,29.770000457763672
2024-06-06,29.540000915527344
2024-06-07,29.719999313354492
2024-06-10,29.290000915527344
2024-06-11,29.239999771118164
2024-06-12,28.719999313354492
2024-06-13,28.56999969482422
2024-06-14,28.34000015258789
2024-06-17,28.700000762939453
2024-06-18,28.670000076293945
2024-06-20,28.5
2024-06-21,28.81999969482422
2024-06-24,29.34000015258789
2024-06-25,29.06999969482422
2024-06-26,28.489999771118164
2024-06-27,28.34000015258789
2024-06-28,28.420000076293945
2024-07-01,28.299999237060547
2024-07-02,28.329999923706055
2024-07-03,28.1299991607666
2024-07-05,28.239999771118164
2024-07-08,28.399999618530273
2024-07-09,28.739999771118164
2024-07-10,28.809999465942383
2024-07-11,28.3799991607666
2024-07-12,28.350000381469727
2024-07-15,28.600000381469727
2024-07-16,28.989999771118164
2024-07-17,30.1200008392334
2024-07-18,30.09000015258789
2024-07-19,29.6299991607666
2024-07-22,29.65999984741211
2024-07-23,29.270000457763672
2024-07-24,29.860000610351562
2024-07-25,29.530000686645508
2024-07-26,29.940000534057617
2024-07-29,30.15999984741211
2024-07-30,30.3799991607666
2024-07-31,30.31999969482422
2024-08-01,30.25
2024-08-02,30.899999618530273
2024-08-05,30.010000228881836
2024-08-06,29.93000030517578
2024-08-07,29.780000686645508
2024-08-08,30.299999237060547
2024-08-09,30.149999618530273
2024-08-12,29.829999923706055
2024-08-13,30.360000610351562
2024-08-14,30.81999969482422
2024-08-15,30.170000076293945
2024-08-16,30.420000076293945
2024-08-19,31.09000015258789
2024-08-20,30.770000457763672
2024-08-21,30.739999771118164
2024-08-22,30.479999542236328
2024-08-23,30.6299991607666
2024-08-26,31.040000915527344
2024-08-27,31.270000457763672
2024-08-28,31.540000915527344
2024-08-29,31.040000915527344
2024-08-30,31.200000762939453
2024-09-03,31.920000076293945
2024-09-04,32.40999984741211
2024-09-05,32.529998779296875
2024-09-06,32.7400016784668
2024-09-09,32.83000183105469
2024-09-10,32.790000915527344
2024-09-11,31.469999313354492
2024-09-12,31.75
2024-09-13,32.04999923706055
2024-09-16,32.599998474121094
2024-09-17,32.560001373291016
2024-09-18,32.72999954223633
2024-09-19,32.38999938964844
2024-09-20,32.29999923706055
2024-09-23,32.310001373291016
2024-09-24,32.31999969482422
2024-09-25,32.290000915527344
2024-09-26,32.4900016784668
2024-09-27,32.470001220703125
2024-09-30,32.52000045776367
2024-10-01,32.720001220703125
2024-10-02,30.079999923706055
2024-10-03,29.350000381469727
2024-10-04,29.510000228881836
2024-10-07,29.100000381469727
2024-10-08,29.200000762939453
2024-10-09,29.309999465942383
2024-10-10,29.440000534057617
2024-10-11,29.3700008392334
2024-10-14,29.450000762939453
2024-10-15,29.579999923706055
2024-10-16,29.719999313354492
2024-10-17,30.309999465942383
2024-10-18,30.31999969482422
2024-10-21,29.510000228881836
2024-10-22,29.479999542236328
2024-10-23,29.450000762939453
2024-10-24,29.350000381469727
2024-10-25,29.43000030517578
2024-10-28,29.760000228881836
2024-10-29,29.43000030517578
2024-10-30,29.43000030517578
2024-10-31,28.940000534057617
2024-11-01,28.969999313354492
2024-11-04,28.770000457763672
2024-11-05,29.079999923706055
2024-11-06,28.899999618530273
2024-11-07,28.309999465942383
2024-11-08,28.440000534057617
2024-11-11,27.739999771118164
2024-11-12,27.68000030517578
2024-11-13,27.639999389648438
2024-11-14,27.450000762939453
2024-11-15,26.700000762939453
2024-11-18,26.610000610351562
2024-11-19,26.479999542236328
2024-11-20,27.1200008392334
2024-11-21,27.170000076293945
