Date,GRMN
2023-10-31,102.52999877929688
2023-11-01,113.52999877929688
2023-11-02,114.44999694824219
2023-11-03,115.61000061035156
2023-11-06,116.29000091552734
2023-11-07,114.69999694824219
2023-11-08,116.08000183105469
2023-11-09,115.36000061035156
2023-11-10,116.62000274658203
2023-11-13,116.4800033569336
2023-11-14,118.93000030517578
2023-11-15,118.83999633789062
2023-11-16,119.12999725341797
2023-11-17,119.51000213623047
2023-11-20,120.06999969482422
2023-11-21,119.31999969482422
2023-11-22,120.37000274658203
2023-11-24,121.02999877929688
2023-11-27,121.47000122070312
2023-11-28,121.38999938964844
2023-11-29,121.0
2023-11-30,122.23999786376953
2023-12-01,123.63999938964844
2023-12-04,124.18000030517578
2023-12-05,124.18000030517578
2023-12-06,125.08000183105469
2023-12-07,124.38999938964844
2023-12-08,124.58999633789062
2023-12-11,125.19999694824219
2023-12-12,125.52999877929688
2023-12-13,126.88999938964844
2023-12-14,125.5999984741211
2023-12-15,126.12999725341797
2023-12-18,126.45999908447266
2023-12-19,127.04000091552734
2023-12-20,126.05000305175781
2023-12-21,127.41999816894531
2023-12-22,128.05999755859375
2023-12-26,128.91000366210938
2023-12-27,128.6699981689453
2023-12-28,128.75999450683594
2023-12-29,128.5399932861328
2024-01-02,126.55999755859375
2024-01-03,124.1500015258789
2024-01-04,123.80999755859375
2024-01-05,122.8499984741211
2024-01-08,123.0199966430664
2024-01-09,121.87999725341797
2024-01-10,123.25
2024-01-11,123.18000030517578
2024-01-12,123.8499984741211
2024-01-16,123.58999633789062
2024-01-17,123.37000274658203
2024-01-18,124.27999877929688
2024-01-19,125.4800033569336
2024-01-22,126.70999908447266
2024-01-23,127.05000305175781
2024-01-24,125.11000061035156
2024-01-25,125.04000091552734
2024-01-26,124.73999786376953
2024-01-29,125.19000244140625
2024-01-30,121.86000061035156
2024-01-31,119.48999786376953
2024-02-01,121.01000213623047
2024-02-02,120.41000366210938
2024-02-05,119.87999725341797
2024-02-06,121.80999755859375
2024-02-07,121.7300033569336
2024-02-08,122.31999969482422
2024-02-09,123.2699966430664
2024-02-12,123.62000274658203
2024-02-13,121.12000274658203
2024-02-14,122.83000183105469
2024-02-15,123.95999908447266
2024-02-16,122.19999694824219
2024-02-20,122.75
2024-02-21,133.5800018310547
2024-02-22,133.94000244140625
2024-02-23,135.50999450683594
2024-02-26,135.22000122070312
2024-02-27,134.69000244140625
2024-02-28,137.3000030517578
2024-02-29,137.35000610351562
2024-03-01,137.42999267578125
2024-03-04,139.6699981689453
2024-03-05,140.08999633789062
2024-03-06,139.9499969482422
2024-03-07,141.42999267578125
2024-03-08,141.94000244140625
2024-03-11,145.99000549316406
2024-03-12,148.4499969482422
2024-03-13,148.35000610351562
2024-03-14,147.02999877929688
2024-03-15,145.75
2024-03-18,146.00999450683594
2024-03-19,146.47999572753906
2024-03-20,146.67999267578125
2024-03-21,148.13999938964844
2024-03-22,147.2899932861328
2024-03-25,146.67999267578125
2024-03-26,147.39999389648438
2024-03-27,147.97999572753906
2024-03-28,148.8699951171875
2024-04-01,147.36000061035156
2024-04-02,145.74000549316406
2024-04-03,146.0399932861328
2024-04-04,144.89999389648438
2024-04-05,147.52999877929688
2024-04-08,149.0
2024-04-09,148.3800048828125
2024-04-10,145.9600067138672
2024-04-11,146.0800018310547
2024-04-12,143.11000061035156
2024-04-15,141.63999938964844
2024-04-16,142.19000244140625
2024-04-17,141.07000732421875
2024-04-18,140.72000122070312
2024-04-19,139.52000427246094
2024-04-22,141.02000427246094
2024-04-23,142.50999450683594
2024-04-24,142.7899932861328
2024-04-25,143.02999877929688
2024-04-26,143.4499969482422
2024-04-29,145.17999267578125
2024-04-30,144.47000122070312
2024-05-01,163.4199981689453
2024-05-02,165.3300018310547
2024-05-03,165.97000122070312
2024-05-06,167.8800048828125
2024-05-07,169.9600067138672
2024-05-08,169.9600067138672
2024-05-09,169.3000030517578
2024-05-10,168.92999267578125
2024-05-13,169.36000061035156
2024-05-14,169.91000366210938
2024-05-15,170.5500030517578
2024-05-16,169.97999572753906
2024-05-17,170.94000244140625
2024-05-20,170.19000244140625
2024-05-21,170.72999572753906
2024-05-22,162.05999755859375
2024-05-23,162.72999572753906
2024-05-24,163.80999755859375
2024-05-28,162.39999389648438
2024-05-29,161.66000366210938
2024-05-30,162.77000427246094
2024-05-31,163.85000610351562
2024-06-03,163.1999969482422
2024-06-04,163.02999877929688
2024-06-05,164.0
2024-06-06,163.91000366210938
2024-06-07,163.25999450683594
2024-06-10,162.6199951171875
2024-06-11,161.52000427246094
2024-06-12,164.19000244140625
2024-06-13,161.92999267578125
2024-06-14,159.52999877929688
2024-06-17,160.3000030517578
2024-06-18,160.72000122070312
2024-06-20,159.9600067138672
2024-06-21,161.4499969482422
2024-06-24,162.2899932861328
2024-06-25,160.30999755859375
2024-06-26,161.16000366210938
2024-06-27,162.00999450683594
2024-06-28,162.9199981689453
2024-07-01,161.10000610351562
2024-07-02,161.49000549316406
2024-07-03,161.14999389648438
2024-07-05,161.92999267578125
2024-07-08,161.52999877929688
2024-07-09,161.49000549316406
2024-07-10,163.4499969482422
2024-07-11,166.75999450683594
2024-07-12,168.8000030517578
2024-07-15,170.1199951171875
2024-07-16,173.74000549316406
2024-07-17,173.0
2024-07-18,171.0800018310547
2024-07-19,170.07000732421875
2024-07-22,172.72999572753906
2024-07-23,172.10000610351562
2024-07-24,172.83999633789062
2024-07-25,173.39999389648438
2024-07-26,177.94000244140625
2024-07-29,176.55999755859375
2024-07-30,179.33999633789062
2024-07-31,171.25
2024-08-01,171.05999755859375
2024-08-02,168.52000427246094
2024-08-05,161.6300048828125
2024-08-06,164.7100067138672
2024-08-07,162.35000610351562
2024-08-08,167.1199951171875
2024-08-09,167.4199981689453
2024-08-12,168.55999755859375
2024-08-13,169.66000366210938
2024-08-14,170.0
2024-08-15,170.82000732421875
2024-08-16,172.05999755859375
2024-08-19,175.91000366210938
2024-08-20,176.47999572753906
2024-08-21,178.4600067138672
2024-08-22,177.64999389648438
2024-08-23,179.75999450683594
2024-08-26,179.52999877929688
2024-08-27,180.64999389648438
2024-08-28,180.0800018310547
2024-08-29,180.64999389648438
2024-08-30,183.2899932861328
2024-09-03,180.10000610351562
2024-09-04,180.92999267578125
2024-09-05,180.77999877929688
2024-09-06,180.1699981689453
2024-09-09,182.94000244140625
2024-09-10,180.44000244140625
2024-09-11,182.74000549316406
2024-09-12,182.75999450683594
2024-09-13,172.67999267578125
2024-09-16,172.6199951171875
2024-09-17,171.5800018310547
2024-09-18,169.8699951171875
2024-09-19,171.75999450683594
2024-09-20,171.0
2024-09-23,175.80999755859375
2024-09-24,175.80999755859375
2024-09-25,173.14999389648438
2024-09-26,174.8300018310547
2024-09-27,173.99000549316406
2024-09-30,176.02999877929688
2024-10-01,172.72999572753906
2024-10-02,172.0500030517578
2024-10-03,169.1300048828125
2024-10-04,170.02999877929688
2024-10-07,163.1300048828125
2024-10-08,164.6300048828125
2024-10-09,165.30999755859375
2024-10-10,165.6999969482422
2024-10-11,165.88999938964844
2024-10-14,167.9600067138672
2024-10-15,166.83999633789062
2024-10-16,167.10000610351562
2024-10-17,166.52000427246094
2024-10-18,167.5800018310547
2024-10-21,166.47000122070312
2024-10-22,163.0
2024-10-23,161.5800018310547
2024-10-24,161.92999267578125
2024-10-25,162.3000030517578
2024-10-28,166.2899932861328
2024-10-29,166.27000427246094
2024-10-30,204.9199981689453
2024-10-31,198.35000610351562
2024-11-01,198.17999267578125
2024-11-04,200.24000549316406
2024-11-05,204.22999572753906
2024-11-06,209.6699981689453
2024-11-07,210.33999633789062
2024-11-08,212.72000122070312
2024-11-11,212.55999755859375
2024-11-12,213.5800018310547
2024-11-13,212.97999572753906
2024-11-14,211.3699951171875
2024-11-15,208.42999267578125
2024-11-18,209.27000427246094
2024-11-19,207.3699951171875
2024-11-20,205.58999633789062
2024-11-21,209.11000061035156
