Date,FITB
2023-12-28,34.79999923706055
2023-12-29,34.4900016784668
2024-01-02,34.779998779296875
2024-01-03,33.97999954223633
2024-01-04,34.41999816894531
2024-01-05,35.400001525878906
2024-01-08,35.63999938964844
2024-01-09,35.310001373291016
2024-01-10,35.36000061035156
2024-01-11,34.849998474121094
2024-01-12,34.36000061035156
2024-01-16,33.61000061035156
2024-01-17,33.790000915527344
2024-01-18,33.2400016784668
2024-01-19,34.209999084472656
2024-01-22,34.560001373291016
2024-01-23,34.099998474121094
2024-01-24,34.70000076293945
2024-01-25,34.900001525878906
2024-01-26,34.86000061035156
2024-01-29,35.529998779296875
2024-01-30,35.369998931884766
2024-01-31,34.2400016784668
2024-02-01,33.779998779296875
2024-02-02,33.849998474121094
2024-02-05,33.310001373291016
2024-02-06,33.470001220703125
2024-02-07,33.36000061035156
2024-02-08,33.38999938964844
2024-02-09,33.650001525878906
2024-02-12,34.11000061035156
2024-02-13,32.81999969482422
2024-02-14,33.5099983215332
2024-02-15,33.900001525878906
2024-02-16,33.93000030517578
2024-02-20,33.79999923706055
2024-02-21,33.4900016784668
2024-02-22,33.400001525878906
2024-02-23,33.52000045776367
2024-02-26,33.27000045776367
2024-02-27,33.970001220703125
2024-02-28,33.58000183105469
2024-02-29,34.34000015258789
2024-03-01,34.369998931884766
2024-03-04,35.47999954223633
2024-03-05,36.349998474121094
2024-03-06,36.040000915527344
2024-03-07,36.380001068115234
2024-03-08,36.369998931884766
2024-03-11,36.720001220703125
2024-03-12,36.689998626708984
2024-03-13,36.22999954223633
2024-03-14,35.41999816894531
2024-03-15,35.2400016784668
2024-03-18,35.77000045776367
2024-03-19,35.43000030517578
2024-03-20,36.61000061035156
2024-03-21,37.0099983215332
2024-03-22,36.369998931884766
2024-03-25,36.25
2024-03-26,36.029998779296875
2024-03-27,36.7400016784668
2024-03-28,37.209999084472656
2024-04-01,36.70000076293945
2024-04-02,35.97999954223633
2024-04-03,35.84000015258789
2024-04-04,35.279998779296875
2024-04-05,35.29999923706055
2024-04-08,36.16999816894531
2024-04-09,36.38999938964844
2024-04-10,34.790000915527344
2024-04-11,34.86000061035156
2024-04-12,34.529998779296875
2024-04-15,34.619998931884766
2024-04-16,34.09000015258789
2024-04-17,34.099998474121094
2024-04-18,34.220001220703125
2024-04-19,36.25
2024-04-22,36.54999923706055
2024-04-23,37.060001373291016
2024-04-24,37.22999954223633
2024-04-25,36.81999969482422
2024-04-26,36.900001525878906
2024-04-29,37.0
2024-04-30,36.459999084472656
2024-05-01,37.099998474121094
2024-05-02,36.88999938964844
2024-05-03,37.560001373291016
2024-05-06,38.0
2024-05-07,38.029998779296875
2024-05-08,38.47999954223633
2024-05-09,38.650001525878906
2024-05-10,38.779998779296875
2024-05-13,38.20000076293945
2024-05-14,38.470001220703125
2024-05-15,38.97999954223633
2024-05-16,38.599998474121094
2024-05-17,38.560001373291016
2024-05-20,37.7599983215332
2024-05-21,38.040000915527344
2024-05-22,37.59000015258789
2024-05-23,36.81999969482422
2024-05-24,37.25
2024-05-28,36.68000030517578
2024-05-29,36.2599983215332
2024-05-30,36.75
2024-05-31,37.41999816894531
2024-06-03,36.849998474121094
2024-06-04,36.16999816894531
2024-06-05,36.380001068115234
2024-06-06,36.11000061035156
2024-06-07,36.130001068115234
2024-06-10,35.619998931884766
2024-06-11,35.279998779296875
2024-06-12,36.04999923706055
2024-06-13,35.61000061035156
2024-06-14,35.220001220703125
2024-06-17,35.650001525878906
2024-06-18,35.97999954223633
2024-06-20,35.91999816894531
2024-06-21,36.060001373291016
2024-06-24,36.63999938964844
2024-06-25,35.90999984741211
2024-06-26,35.93000030517578
2024-06-27,35.849998474121094
2024-06-28,36.4900016784668
2024-07-01,36.27000045776367
2024-07-02,36.97999954223633
2024-07-03,36.779998779296875
2024-07-05,36.0099983215332
2024-07-08,36.22999954223633
2024-07-09,36.209999084472656
2024-07-10,36.849998474121094
2024-07-11,38.2599983215332
2024-07-12,38.47999954223633
2024-07-15,39.15999984741211
2024-07-16,40.220001220703125
2024-07-17,41.0
2024-07-18,40.22999954223633
2024-07-19,40.9900016784668
2024-07-22,40.86000061035156
2024-07-23,41.2599983215332
2024-07-24,40.97999954223633
2024-07-25,41.83000183105469
2024-07-26,42.27000045776367
2024-07-29,41.9900016784668
2024-07-30,42.2599983215332
2024-07-31,42.34000015258789
2024-08-01,40.72999954223633
2024-08-02,39.54999923706055
2024-08-05,39.22999954223633
2024-08-06,39.369998931884766
2024-08-07,39.02000045776367
2024-08-08,39.65999984741211
2024-08-09,39.650001525878906
2024-08-12,38.91999816894531
2024-08-13,39.41999816894531
2024-08-14,39.709999084472656
2024-08-15,39.9900016784668
2024-08-16,40.68000030517578
2024-08-19,41.06999969482422
2024-08-20,40.63999938964844
2024-08-21,40.68000030517578
2024-08-22,41.0
2024-08-23,42.119998931884766
2024-08-26,41.939998626708984
2024-08-27,41.709999084472656
2024-08-28,42.20000076293945
2024-08-29,42.189998626708984
2024-08-30,42.689998626708984
2024-09-03,42.4900016784668
2024-09-04,42.099998474121094
2024-09-05,41.70000076293945
2024-09-06,40.689998626708984
2024-09-09,41.599998474121094
2024-09-10,40.970001220703125
2024-09-11,41.119998931884766
2024-09-12,41.16999816894531
2024-09-13,42.06999969482422
2024-09-16,42.380001068115234
2024-09-17,42.5099983215332
2024-09-18,42.619998931884766
2024-09-19,43.63999938964844
2024-09-20,43.2400016784668
2024-09-23,42.84000015258789
2024-09-24,42.81999969482422
2024-09-25,42.099998474121094
2024-09-26,42.90999984741211
2024-09-27,42.939998626708984
2024-09-30,42.84000015258789
2024-10-01,41.86000061035156
2024-10-02,41.97999954223633
2024-10-03,41.7400016784668
2024-10-04,42.099998474121094
2024-10-07,42.15999984741211
2024-10-08,41.9900016784668
2024-10-09,42.630001068115234
2024-10-10,42.66999816894531
2024-10-11,43.84000015258789
2024-10-14,44.31999969482422
2024-10-15,44.650001525878906
2024-10-16,44.97999954223633
2024-10-17,45.369998931884766
2024-10-18,44.66999816894531
2024-10-21,43.369998931884766
2024-10-22,43.65999984741211
2024-10-23,43.869998931884766
2024-10-24,44.060001373291016
2024-10-25,43.220001220703125
2024-10-28,44.04999923706055
2024-10-29,44.0099983215332
2024-10-30,44.08000183105469
2024-10-31,43.68000030517578
2024-11-01,43.13999938964844
2024-11-04,42.83000183105469
2024-11-05,43.15999984741211
2024-11-06,46.869998931884766
2024-11-07,45.93000030517578
2024-11-08,46.2599983215332
2024-11-11,47.20000076293945
2024-11-12,47.16999816894531
2024-11-13,47.20000076293945
2024-11-14,47.2599983215332
2024-11-15,46.9900016784668
2024-11-18,46.81999969482422
2024-11-19,46.439998626708984
2024-11-20,46.310001373291016
2024-11-21,47.119998931884766
