Date,DOC
2023-05-02,21.18000030517578
2023-05-03,21.280000686645508
2023-05-04,21.3799991607666
2023-05-05,21.479999542236328
2023-05-08,21.219999313354492
2023-05-09,21.059999465942383
2023-05-10,21.079999923706055
2023-05-11,21.079999923706055
2023-05-12,20.969999313354492
2023-05-15,20.940000534057617
2023-05-16,20.280000686645508
2023-05-17,20.40999984741211
2023-05-18,20.200000762939453
2023-05-19,19.899999618530273
2023-05-22,20.100000381469727
2023-05-23,20.149999618530273
2023-05-24,19.639999389648438
2023-05-25,19.280000686645508
2023-05-26,19.469999313354492
2023-05-30,19.920000076293945
2023-05-31,19.959999084472656
2023-06-01,20.139999389648438
2023-06-02,20.719999313354492
2023-06-05,20.56999969482422
2023-06-06,21.18000030517578
2023-06-07,21.34000015258789
2023-06-08,20.93000030517578
2023-06-09,20.690000534057617
2023-06-12,20.75
2023-06-13,20.799999237060547
2023-06-14,20.700000762939453
2023-06-15,20.760000228881836
2023-06-16,20.670000076293945
2023-06-20,20.18000030517578
2023-06-21,19.8700008392334
2023-06-22,19.540000915527344
2023-06-23,19.270000457763672
2023-06-26,19.8700008392334
2023-06-27,20.149999618530273
2023-06-28,19.81999969482422
2023-06-29,19.979999542236328
2023-06-30,20.100000381469727
2023-07-03,20.579999923706055
2023-07-05,20.770000457763672
2023-07-06,20.719999313354492
2023-07-07,20.549999237060547
2023-07-10,20.59000015258789
2023-07-11,21.100000381469727
2023-07-12,20.969999313354492
2023-07-13,21.3799991607666
2023-07-14,21.399999618530273
2023-07-17,21.170000076293945
2023-07-18,20.899999618530273
2023-07-19,21.420000076293945
2023-07-20,21.649999618530273
2023-07-21,21.75
2023-07-24,22.1200008392334
2023-07-25,22.010000228881836
2023-07-26,22.209999084472656
2023-07-27,21.81999969482422
2023-07-28,21.729999542236328
2023-07-31,21.829999923706055
2023-08-01,21.690000534057617
2023-08-02,21.610000610351562
2023-08-03,21.520000457763672
2023-08-04,21.229999542236328
2023-08-07,21.489999771118164
2023-08-08,21.059999465942383
2023-08-09,21.15999984741211
2023-08-10,20.940000534057617
2023-08-11,20.899999618530273
2023-08-14,20.649999618530273
2023-08-15,20.329999923706055
2023-08-16,20.239999771118164
2023-08-17,20.280000686645508
2023-08-18,20.09000015258789
2023-08-21,19.8700008392334
2023-08-22,19.829999923706055
2023-08-23,20.25
2023-08-24,20.219999313354492
2023-08-25,20.229999542236328
2023-08-28,20.3799991607666
2023-08-29,20.469999313354492
2023-08-30,20.690000534057617
2023-08-31,20.579999923706055
2023-09-01,20.649999618530273
2023-09-05,20.399999618530273
2023-09-06,20.40999984741211
2023-09-07,20.1299991607666
2023-09-08,20.020000457763672
2023-09-11,19.760000228881836
2023-09-12,19.93000030517578
2023-09-13,19.860000610351562
2023-09-14,20.3700008392334
2023-09-15,20.389999389648438
2023-09-18,19.8799991607666
2023-09-19,19.940000534057617
2023-09-20,19.899999618530273
2023-09-21,19.059999465942383
2023-09-22,18.829999923706055
2023-09-25,18.719999313354492
2023-09-26,18.40999984741211
2023-09-27,18.049999237060547
2023-09-28,18.059999465942383
2023-09-29,18.360000610351562
2023-10-02,17.809999465942383
2023-10-03,17.31999969482422
2023-10-04,17.489999771118164
2023-10-05,17.389999389648438
2023-10-06,17.270000457763672
2023-10-09,17.540000915527344
2023-10-10,17.920000076293945
2023-10-11,18.139999389648438
2023-10-12,17.540000915527344
2023-10-13,17.389999389648438
2023-10-16,17.520000457763672
2023-10-17,17.40999984741211
2023-10-18,17.010000228881836
2023-10-19,16.68000030517578
2023-10-20,16.6200008392334
2023-10-23,16.5
2023-10-24,16.959999084472656
2023-10-25,16.399999618530273
2023-10-26,16.739999771118164
2023-10-27,16.420000076293945
2023-10-30,15.979999542236328
2023-10-31,15.550000190734863
2023-11-01,15.579999923706055
2023-11-02,16.829999923706055
2023-11-03,17.209999084472656
2023-11-06,16.770000457763672
2023-11-07,16.3700008392334
2023-11-08,16.489999771118164
2023-11-09,15.729999542236328
2023-11-10,15.9399995803833
2023-11-13,15.569999694824219
2023-11-14,16.940000534057617
2023-11-15,16.950000762939453
2023-11-16,16.549999237060547
2023-11-17,16.469999313354492
2023-11-20,16.639999389648438
2023-11-21,16.3700008392334
2023-11-22,16.6299991607666
2023-11-24,16.649999618530273
2023-11-27,16.760000228881836
2023-11-28,17.020000457763672
2023-11-29,17.139999389648438
2023-11-30,17.31999969482422
2023-12-01,18.200000762939453
2023-12-04,18.469999313354492
2023-12-05,18.360000610351562
2023-12-06,18.399999618530273
2023-12-07,18.770000457763672
2023-12-08,18.75
2023-12-11,18.770000457763672
2023-12-12,18.34000015258789
2023-12-13,19.190000534057617
2023-12-14,20.1200008392334
2023-12-15,19.549999237060547
2023-12-18,19.489999771118164
2023-12-19,19.81999969482422
2023-12-20,19.459999084472656
2023-12-21,19.399999618530273
2023-12-22,19.700000762939453
2023-12-26,19.959999084472656
2023-12-27,20.020000457763672
2023-12-28,20.18000030517578
2023-12-29,19.799999237060547
2024-01-02,20.030000686645508
2024-01-03,19.579999923706055
2024-01-04,19.65999984741211
2024-01-05,19.6299991607666
2024-01-08,19.979999542236328
2024-01-09,19.899999618530273
2024-01-10,19.969999313354492
2024-01-11,20.290000915527344
2024-01-12,20.84000015258789
2024-01-16,20.729999542236328
2024-01-17,20.040000915527344
2024-01-18,19.600000381469727
2024-01-19,19.75
2024-01-22,19.709999084472656
2024-01-23,19.3700008392334
2024-01-24,19.1299991607666
2024-01-25,19.360000610351562
2024-01-26,19.420000076293945
2024-01-29,19.219999313354492
2024-01-30,18.6200008392334
2024-01-31,18.5
2024-02-01,18.81999969482422
2024-02-02,18.309999465942383
2024-02-05,17.809999465942383
2024-02-06,18.079999923706055
2024-02-07,17.8700008392334
2024-02-08,17.989999771118164
2024-02-09,17.34000015258789
2024-02-12,17.540000915527344
2024-02-13,16.780000686645508
2024-02-14,16.860000610351562
2024-02-15,17.459999084472656
2024-02-16,17.15999984741211
2024-02-20,16.920000076293945
2024-02-21,16.81999969482422
2024-02-22,16.790000915527344
2024-02-23,16.6299991607666
2024-02-26,16.18000030517578
2024-02-27,16.239999771118164
2024-02-28,16.549999237060547
2024-02-29,16.75
2024-03-01,17.100000381469727
2024-03-04,16.850000381469727
2024-03-05,17.040000915527344
2024-03-06,17.56999969482422
2024-03-07,17.540000915527344
2024-03-08,17.739999771118164
2024-03-11,17.610000610351562
2024-03-12,17.389999389648438
2024-03-13,17.239999771118164
2024-03-14,16.90999984741211
2024-03-15,17.239999771118164
2024-03-18,17.31999969482422
2024-03-19,17.5
2024-03-20,17.579999923706055
2024-03-21,17.81999969482422
2024-03-22,17.540000915527344
2024-03-25,17.540000915527344
2024-03-26,17.559999465942383
2024-03-27,18.309999465942383
2024-03-28,18.75
2024-04-01,18.540000915527344
2024-04-02,18.25
2024-04-03,18.3799991607666
2024-04-04,18.329999923706055
2024-04-05,18.6299991607666
2024-04-08,18.979999542236328
2024-04-09,19.34000015258789
2024-04-10,18.68000030517578
2024-04-11,18.68000030517578
2024-04-12,18.520000457763672
2024-04-15,18.290000915527344
2024-04-16,17.81999969482422
2024-04-17,18.06999969482422
2024-04-18,18.010000228881836
2024-04-19,17.979999542236328
2024-04-22,18.229999542236328
2024-04-23,18.450000762939453
2024-04-24,18.6299991607666
2024-04-25,18.34000015258789
2024-04-26,18.799999237060547
2024-04-29,18.940000534057617
2024-04-30,18.610000610351562
2024-05-01,18.8799991607666
2024-05-02,19.170000076293945
2024-05-03,18.969999313354492
2024-05-06,18.969999313354492
2024-05-07,19.200000762939453
2024-05-08,19.149999618530273
2024-05-09,19.450000762939453
2024-05-10,19.549999237060547
2024-05-13,19.56999969482422
2024-05-14,19.81999969482422
2024-05-15,20.25
2024-05-16,19.969999313354492
2024-05-17,19.889999389648438
2024-05-20,19.790000915527344
2024-05-21,19.75
2024-05-22,19.520000457763672
2024-05-23,19.040000915527344
2024-05-24,19.100000381469727
2024-05-28,18.90999984741211
2024-05-29,18.959999084472656
2024-05-30,19.40999984741211
2024-05-31,19.899999618530273
2024-06-03,19.770000457763672
2024-06-04,19.739999771118164
2024-06-05,19.56999969482422
2024-06-06,19.530000686645508
2024-06-07,19.290000915527344
2024-06-10,19.229999542236328
2024-06-11,19.190000534057617
2024-06-12,19.399999618530273
2024-06-13,19.56999969482422
2024-06-14,19.649999618530273
2024-06-17,19.360000610351562
2024-06-18,19.479999542236328
2024-06-20,19.3799991607666
2024-06-21,19.239999771118164
2024-06-24,19.649999618530273
2024-06-25,19.190000534057617
2024-06-26,19.3700008392334
2024-06-27,19.239999771118164
2024-06-28,19.600000381469727
2024-07-01,19.469999313354492
2024-07-02,19.530000686645508
2024-07-03,19.479999542236328
2024-07-05,19.729999542236328
2024-07-08,19.6299991607666
2024-07-09,19.639999389648438
2024-07-10,19.81999969482422
2024-07-11,20.34000015258789
2024-07-12,20.540000915527344
2024-07-15,20.65999984741211
2024-07-16,21.079999923706055
2024-07-17,21.139999389648438
2024-07-18,20.93000030517578
2024-07-19,20.899999618530273
2024-07-22,21.010000228881836
2024-07-23,21.020000457763672
2024-07-24,20.760000228881836
2024-07-25,20.760000228881836
2024-07-26,21.899999618530273
2024-07-29,21.850000381469727
2024-07-30,21.84000015258789
2024-07-31,21.81999969482422
2024-08-01,21.729999542236328
2024-08-02,21.540000915527344
2024-08-05,20.739999771118164
2024-08-06,21.3799991607666
2024-08-07,21.229999542236328
2024-08-08,21.40999984741211
2024-08-09,21.6299991607666
2024-08-12,21.520000457763672
2024-08-13,21.940000534057617
2024-08-14,21.790000915527344
2024-08-15,21.579999923706055
2024-08-16,21.479999542236328
2024-08-19,21.700000762939453
2024-08-20,21.799999237060547
2024-08-21,21.889999389648438
2024-08-22,22.1200008392334
2024-08-23,22.459999084472656
2024-08-26,22.489999771118164
2024-08-27,22.280000686645508
2024-08-28,22.040000915527344
2024-08-29,22.1299991607666
2024-08-30,22.280000686645508
2024-09-03,22.200000762939453
2024-09-04,22.18000030517578
2024-09-05,22.09000015258789
2024-09-06,21.989999771118164
2024-09-09,22.1299991607666
2024-09-10,22.219999313354492
2024-09-11,22.149999618530273
2024-09-12,22.40999984741211
2024-09-13,22.579999923706055
2024-09-16,22.40999984741211
2024-09-17,21.940000534057617
2024-09-18,22.1200008392334
2024-09-19,21.899999618530273
2024-09-20,22.010000228881836
2024-09-23,22.56999969482422
2024-09-24,22.770000457763672
2024-09-25,22.799999237060547
2024-09-26,22.5
2024-09-27,22.600000381469727
2024-09-30,22.8700008392334
2024-10-01,22.670000076293945
2024-10-02,22.34000015258789
2024-10-03,22.219999313354492
2024-10-04,22.1200008392334
2024-10-07,22.010000228881836
2024-10-08,21.81999969482422
2024-10-09,21.780000686645508
2024-10-10,21.5
2024-10-11,21.670000076293945
2024-10-14,21.8799991607666
2024-10-15,22.31999969482422
2024-10-16,22.690000534057617
2024-10-17,22.309999465942383
2024-10-18,22.639999389648438
2024-10-21,22.18000030517578
2024-10-22,22.43000030517578
2024-10-23,23.1200008392334
2024-10-24,23.0
2024-10-25,22.290000915527344
2024-10-28,22.59000015258789
2024-10-29,22.520000457763672
2024-10-30,22.719999313354492
2024-10-31,22.450000762939453
2024-11-01,21.979999542236328
2024-11-04,21.989999771118164
2024-11-05,22.510000228881836
2024-11-06,22.329999923706055
2024-11-07,22.559999465942383
2024-11-08,22.760000228881836
2024-11-11,22.350000381469727
2024-11-12,21.790000915527344
2024-11-13,21.649999618530273
2024-11-14,21.25
2024-11-15,20.860000610351562
2024-11-18,20.8700008392334
2024-11-19,21.399999618530273
2024-11-20,21.43000030517578
2024-11-21,21.709999084472656
