Date,IPG
2023-04-11,37.27000045776367
2023-04-12,37.45000076293945
2023-04-13,37.970001220703125
2023-04-14,37.880001068115234
2023-04-17,38.06999969482422
2023-04-18,38.40999984741211
2023-04-19,37.4900016784668
2023-04-20,37.29999923706055
2023-04-21,37.5
2023-04-24,37.369998931884766
2023-04-25,37.0
2023-04-26,36.54999923706055
2023-04-27,35.209999084472656
2023-04-28,35.72999954223633
2023-05-01,36.150001525878906
2023-05-02,35.63999938964844
2023-05-03,34.65999984741211
2023-05-04,34.220001220703125
2023-05-05,35.59000015258789
2023-05-08,36.130001068115234
2023-05-09,35.84000015258789
2023-05-10,35.86000061035156
2023-05-11,36.2599983215332
2023-05-12,36.77000045776367
2023-05-15,35.95000076293945
2023-05-16,36.18000030517578
2023-05-17,37.099998474121094
2023-05-18,38.40999984741211
2023-05-19,38.58000183105469
2023-05-22,38.599998474121094
2023-05-23,38.38999938964844
2023-05-24,37.61000061035156
2023-05-25,37.4900016784668
2023-05-26,37.709999084472656
2023-05-30,38.279998779296875
2023-05-31,37.189998626708984
2023-06-01,37.75
2023-06-02,38.66999816894531
2023-06-05,37.959999084472656
2023-06-06,38.5
2023-06-07,39.61000061035156
2023-06-08,39.86000061035156
2023-06-09,39.630001068115234
2023-06-12,39.900001525878906
2023-06-13,40.209999084472656
2023-06-14,40.13999938964844
2023-06-15,40.59000015258789
2023-06-16,40.040000915527344
2023-06-20,39.45000076293945
2023-06-21,39.54999923706055
2023-06-22,38.970001220703125
2023-06-23,38.47999954223633
2023-06-26,38.959999084472656
2023-06-27,39.25
2023-06-28,38.84000015258789
2023-06-29,38.09000015258789
2023-06-30,38.58000183105469
2023-07-03,38.95000076293945
2023-07-05,38.22999954223633
2023-07-06,38.04999923706055
2023-07-07,37.939998626708984
2023-07-10,38.130001068115234
2023-07-11,38.849998474121094
2023-07-12,38.68000030517578
2023-07-13,39.40999984741211
2023-07-14,39.31999969482422
2023-07-17,40.290000915527344
2023-07-18,40.880001068115234
2023-07-19,37.65999984741211
2023-07-20,37.91999816894531
2023-07-21,32.869998931884766
2023-07-24,32.630001068115234
2023-07-25,32.08000183105469
2023-07-26,32.810001373291016
2023-07-27,33.45000076293945
2023-07-28,33.29999923706055
2023-07-31,34.22999954223633
2023-08-01,33.959999084472656
2023-08-02,33.790000915527344
2023-08-03,33.189998626708984
2023-08-04,33.93000030517578
2023-08-07,34.04999923706055
2023-08-08,33.29999923706055
2023-08-09,33.290000915527344
2023-08-10,33.27000045776367
2023-08-11,33.130001068115234
2023-08-14,32.9900016784668
2023-08-15,32.619998931884766
2023-08-16,32.29999923706055
2023-08-17,31.989999771118164
2023-08-18,32.349998474121094
2023-08-21,32.290000915527344
2023-08-22,32.2599983215332
2023-08-23,32.650001525878906
2023-08-24,32.310001373291016
2023-08-25,32.33000183105469
2023-08-28,32.540000915527344
2023-08-29,32.83000183105469
2023-08-30,32.91999816894531
2023-08-31,32.61000061035156
2023-09-01,32.599998474121094
2023-09-05,32.18000030517578
2023-09-06,32.400001525878906
2023-09-07,32.040000915527344
2023-09-08,31.75
2023-09-11,31.940000534057617
2023-09-12,31.920000076293945
2023-09-13,30.639999389648438
2023-09-14,31.049999237060547
2023-09-15,30.739999771118164
2023-09-18,30.450000762939453
2023-09-19,30.290000915527344
2023-09-20,29.81999969482422
2023-09-21,29.309999465942383
2023-09-22,28.850000381469727
2023-09-25,28.8799991607666
2023-09-26,28.399999618530273
2023-09-27,28.729999542236328
2023-09-28,28.950000762939453
2023-09-29,28.65999984741211
2023-10-02,28.649999618530273
2023-10-03,28.190000534057617
2023-10-04,28.450000762939453
2023-10-05,28.350000381469727
2023-10-06,29.139999389648438
2023-10-09,29.31999969482422
2023-10-10,29.420000076293945
2023-10-11,29.139999389648438
2023-10-12,29.209999084472656
2023-10-13,28.8700008392334
2023-10-16,29.770000457763672
2023-10-17,30.09000015258789
2023-10-18,29.030000686645508
2023-10-19,28.540000915527344
2023-10-20,27.690000534057617
2023-10-23,28.200000762939453
2023-10-24,27.899999618530273
2023-10-25,27.690000534057617
2023-10-26,27.81999969482422
2023-10-27,27.559999465942383
2023-10-30,27.959999084472656
2023-10-31,28.399999618530273
2023-11-01,28.350000381469727
2023-11-02,29.079999923706055
2023-11-03,29.760000228881836
2023-11-06,29.40999984741211
2023-11-07,29.09000015258789
2023-11-08,28.979999542236328
2023-11-09,28.639999389648438
2023-11-10,28.979999542236328
2023-11-13,28.729999542236328
2023-11-14,29.8700008392334
2023-11-15,30.239999771118164
2023-11-16,29.829999923706055
2023-11-17,30.34000015258789
2023-11-20,30.510000228881836
2023-11-21,30.229999542236328
2023-11-22,30.469999313354492
2023-11-24,30.6200008392334
2023-11-27,30.350000381469727
2023-11-28,30.18000030517578
2023-11-29,30.639999389648438
2023-11-30,30.739999771118164
2023-12-01,31.309999465942383
2023-12-04,31.5
2023-12-05,30.81999969482422
2023-12-06,31.139999389648438
2023-12-07,30.829999923706055
2023-12-08,31.219999313354492
2023-12-11,31.600000381469727
2023-12-12,31.329999923706055
2023-12-13,31.5
2023-12-14,32.7400016784668
2023-12-15,32.849998474121094
2023-12-18,32.70000076293945
2023-12-19,32.97999954223633
2023-12-20,32.5099983215332
2023-12-21,32.970001220703125
2023-12-22,32.86000061035156
2023-12-26,33.11000061035156
2023-12-27,32.95000076293945
2023-12-28,32.939998626708984
2023-12-29,32.63999938964844
2024-01-02,33.099998474121094
2024-01-03,32.119998931884766
2024-01-04,32.189998626708984
2024-01-05,32.439998626708984
2024-01-08,33.22999954223633
2024-01-09,32.90999984741211
2024-01-10,32.58000183105469
2024-01-11,32.5
2024-01-12,31.969999313354492
2024-01-16,31.809999465942383
2024-01-17,31.459999084472656
2024-01-18,31.770000457763672
2024-01-19,31.850000381469727
2024-01-22,32.11000061035156
2024-01-23,32.279998779296875
2024-01-24,32.22999954223633
2024-01-25,32.91999816894531
2024-01-26,32.97999954223633
2024-01-29,33.400001525878906
2024-01-30,33.27000045776367
2024-01-31,32.9900016784668
2024-02-01,33.20000076293945
2024-02-02,33.08000183105469
2024-02-05,32.90999984741211
2024-02-06,32.9900016784668
2024-02-07,32.2400016784668
2024-02-08,31.799999237060547
2024-02-09,30.780000686645508
2024-02-12,32.040000915527344
2024-02-13,31.700000762939453
2024-02-14,31.719999313354492
2024-02-15,32.400001525878906
2024-02-16,32.45000076293945
2024-02-20,32.599998474121094
2024-02-21,32.43000030517578
2024-02-22,32.45000076293945
2024-02-23,32.29999923706055
2024-02-26,32.279998779296875
2024-02-27,32.400001525878906
2024-02-28,31.739999771118164
2024-02-29,31.399999618530273
2024-03-01,31.200000762939453
2024-03-04,31.940000534057617
2024-03-05,31.799999237060547
2024-03-06,31.850000381469727
2024-03-07,32.540000915527344
2024-03-08,32.2599983215332
2024-03-11,32.95000076293945
2024-03-12,32.54999923706055
2024-03-13,33.029998779296875
2024-03-14,32.65999984741211
2024-03-15,32.38999938964844
2024-03-18,32.43000030517578
2024-03-19,32.2400016784668
2024-03-20,32.810001373291016
2024-03-21,33.09000015258789
2024-03-22,32.75
2024-03-25,32.40999984741211
2024-03-26,32.060001373291016
2024-03-27,32.77000045776367
2024-03-28,32.630001068115234
2024-04-01,32.5
2024-04-02,32.13999938964844
2024-04-03,32.150001525878906
2024-04-04,31.90999984741211
2024-04-05,31.459999084472656
2024-04-08,31.469999313354492
2024-04-09,31.75
2024-04-10,30.68000030517578
2024-04-11,30.920000076293945
2024-04-12,30.450000762939453
2024-04-15,30.420000076293945
2024-04-16,30.350000381469727
2024-04-17,30.270000457763672
2024-04-18,30.389999389648438
2024-04-19,30.719999313354492
2024-04-22,31.030000686645508
2024-04-23,30.989999771118164
2024-04-24,31.399999618530273
2024-04-25,31.15999984741211
2024-04-26,31.469999313354492
2024-04-29,31.43000030517578
2024-04-30,30.440000534057617
2024-05-01,30.5
2024-05-02,30.530000686645508
2024-05-03,30.719999313354492
2024-05-06,30.84000015258789
2024-05-07,30.959999084472656
2024-05-08,30.969999313354492
2024-05-09,31.200000762939453
2024-05-10,31.149999618530273
2024-05-13,31.399999618530273
2024-05-14,31.729999542236328
2024-05-15,31.770000457763672
2024-05-16,31.6299991607666
2024-05-17,31.780000686645508
2024-05-20,31.979999542236328
2024-05-21,31.479999542236328
2024-05-22,31.899999618530273
2024-05-23,31.399999618530273
2024-05-24,31.700000762939453
2024-05-28,31.190000534057617
2024-05-29,30.489999771118164
2024-05-30,30.790000915527344
2024-05-31,31.3700008392334
2024-06-03,31.0
2024-06-04,31.010000228881836
2024-06-05,30.770000457763672
2024-06-06,30.75
2024-06-07,30.719999313354492
2024-06-10,30.450000762939453
2024-06-11,30.280000686645508
2024-06-12,30.229999542236328
2024-06-13,29.899999618530273
2024-06-14,29.420000076293945
2024-06-17,29.579999923706055
2024-06-18,29.579999923706055
2024-06-20,29.309999465942383
2024-06-21,29.459999084472656
2024-06-24,29.510000228881836
2024-06-25,29.149999618530273
2024-06-26,29.1299991607666
2024-06-27,29.1200008392334
2024-06-28,29.09000015258789
2024-07-01,28.079999923706055
2024-07-02,28.56999969482422
2024-07-03,28.770000457763672
2024-07-05,28.34000015258789
2024-07-08,28.3799991607666
2024-07-09,28.510000228881836
2024-07-10,28.489999771118164
2024-07-11,28.889999389648438
2024-07-12,29.420000076293945
2024-07-15,29.5
2024-07-16,30.649999618530273
2024-07-17,30.200000762939453
2024-07-18,30.059999465942383
2024-07-19,29.649999618530273
2024-07-22,29.670000076293945
2024-07-23,29.93000030517578
2024-07-24,29.56999969482422
2024-07-25,30.260000228881836
2024-07-26,30.979999542236328
2024-07-29,31.190000534057617
2024-07-30,31.969999313354492
2024-07-31,32.16999816894531
2024-08-01,30.959999084472656
2024-08-02,30.239999771118164
2024-08-05,29.530000686645508
2024-08-06,30.0
2024-08-07,29.8700008392334
2024-08-08,30.440000534057617
2024-08-09,30.40999984741211
2024-08-12,30.510000228881836
2024-08-13,30.690000534057617
2024-08-14,30.530000686645508
2024-08-15,31.06999969482422
2024-08-16,31.219999313354492
2024-08-19,31.360000610351562
2024-08-20,31.25
2024-08-21,31.649999618530273
2024-08-22,31.65999984741211
2024-08-23,32.20000076293945
2024-08-26,32.380001068115234
2024-08-27,32.4900016784668
2024-08-28,32.36000061035156
2024-08-29,32.380001068115234
2024-08-30,32.61000061035156
2024-09-03,31.950000762939453
2024-09-04,31.469999313354492
2024-09-05,31.459999084472656
2024-09-06,31.09000015258789
2024-09-09,31.059999465942383
2024-09-10,31.149999618530273
2024-09-11,30.93000030517578
2024-09-12,30.540000915527344
2024-09-13,30.850000381469727
2024-09-16,31.170000076293945
2024-09-17,31.229999542236328
2024-09-18,31.079999923706055
2024-09-19,31.489999771118164
2024-09-20,31.110000610351562
2024-09-23,31.299999237060547
2024-09-24,31.219999313354492
2024-09-25,30.719999313354492
2024-09-26,31.489999771118164
2024-09-27,31.6200008392334
2024-09-30,31.6299991607666
2024-10-01,31.219999313354492
2024-10-02,31.06999969482422
2024-10-03,30.81999969482422
2024-10-04,30.790000915527344
2024-10-07,30.65999984741211
2024-10-08,30.8700008392334
2024-10-09,31.020000457763672
2024-10-10,31.059999465942383
2024-10-11,31.389999389648438
2024-10-14,31.5
2024-10-15,31.6299991607666
2024-10-16,31.93000030517578
2024-10-17,32.060001373291016
2024-10-18,32.029998779296875
2024-10-21,31.6200008392334
2024-10-22,29.780000686645508
2024-10-23,30.040000915527344
2024-10-24,29.889999389648438
2024-10-25,29.799999237060547
2024-10-28,30.239999771118164
2024-10-29,30.030000686645508
2024-10-30,29.950000762939453
2024-10-31,29.399999618530273
2024-11-01,29.479999542236328
2024-11-04,29.5
2024-11-05,29.770000457763672
2024-11-06,30.3799991607666
2024-11-07,30.06999969482422
2024-11-08,29.829999923706055
2024-11-11,29.6200008392334
2024-11-12,29.25
2024-11-13,29.290000915527344
2024-11-14,29.200000762939453
2024-11-15,27.09000015258789
2024-11-18,27.520000457763672
2024-11-19,27.65999984741211
2024-11-20,28.3799991607666
2024-11-21,29.149999618530273
