Date,GOOG
2023-08-07,131.94000244140625
2023-08-08,131.83999633789062
2023-08-09,130.14999389648438
2023-08-10,130.2100067138672
2023-08-11,130.1699981689453
2023-08-14,131.8300018310547
2023-08-15,130.27000427246094
2023-08-16,129.11000061035156
2023-08-17,130.4600067138672
2023-08-18,128.11000061035156
2023-08-21,128.92999267578125
2023-08-22,129.69000244140625
2023-08-23,133.2100067138672
2023-08-24,130.4199981689453
2023-08-25,130.69000244140625
2023-08-28,131.7899932861328
2023-08-29,135.49000549316406
2023-08-30,136.92999267578125
2023-08-31,137.35000610351562
2023-09-01,136.8000030517578
2023-09-05,136.7100067138672
2023-09-06,135.3699951171875
2023-09-07,136.1999969482422
2023-09-08,137.1999969482422
2023-09-11,137.74000549316406
2023-09-12,136.07000732421875
2023-09-13,137.5
2023-09-14,138.99000549316406
2023-09-15,138.3000030517578
2023-09-18,138.9600067138672
2023-09-19,138.8300018310547
2023-09-20,134.58999633789062
2023-09-21,131.36000061035156
2023-09-22,131.25
2023-09-25,132.1699981689453
2023-09-26,129.4499969482422
2023-09-27,131.4600067138672
2023-09-28,133.1300048828125
2023-09-29,131.85000610351562
2023-10-02,135.1699981689453
2023-10-03,133.3000030517578
2023-10-04,136.27000427246094
2023-10-05,135.99000549316406
2023-10-06,138.72999572753906
2023-10-09,139.5
2023-10-10,139.1999969482422
2023-10-11,141.6999969482422
2023-10-12,140.2899932861328
2023-10-13,138.5800018310547
2023-10-16,140.49000549316406
2023-10-17,140.99000549316406
2023-10-18,139.27999877929688
2023-10-19,138.97999572753906
2023-10-20,136.74000549316406
2023-10-23,137.89999389648438
2023-10-24,140.1199951171875
2023-10-25,126.66999816894531
2023-10-26,123.44000244140625
2023-10-27,123.4000015258789
2023-10-30,125.75
2023-10-31,125.30000305175781
2023-11-01,127.56999969482422
2023-11-02,128.5800018310547
2023-11-03,130.3699951171875
2023-11-06,131.4499969482422
2023-11-07,132.39999389648438
2023-11-08,133.25999450683594
2023-11-09,131.69000244140625
2023-11-10,134.05999755859375
2023-11-13,133.63999938964844
2023-11-14,135.42999267578125
2023-11-15,136.3800048828125
2023-11-16,138.6999969482422
2023-11-17,136.94000244140625
2023-11-20,137.9199981689453
2023-11-21,138.6199951171875
2023-11-22,140.02000427246094
2023-11-24,138.22000122070312
2023-11-27,138.0500030517578
2023-11-28,138.6199951171875
2023-11-29,136.39999389648438
2023-11-30,133.9199981689453
2023-12-01,133.32000732421875
2023-12-04,130.6300048828125
2023-12-05,132.38999938964844
2023-12-06,131.42999267578125
2023-12-07,138.4499969482422
2023-12-08,136.63999938964844
2023-12-11,134.6999969482422
2023-12-12,133.63999938964844
2023-12-13,133.97000122070312
2023-12-14,133.1999969482422
2023-12-15,133.83999633789062
2023-12-18,137.19000244140625
2023-12-19,138.10000610351562
2023-12-20,139.66000366210938
2023-12-21,141.8000030517578
2023-12-22,142.72000122070312
2023-12-26,142.82000732421875
2023-12-27,141.44000244140625
2023-12-28,141.27999877929688
2023-12-29,140.92999267578125
2024-01-02,139.55999755859375
2024-01-03,140.36000061035156
2024-01-04,138.0399932861328
2024-01-05,137.38999938964844
2024-01-08,140.52999877929688
2024-01-09,142.55999755859375
2024-01-10,143.8000030517578
2024-01-11,143.6699981689453
2024-01-12,144.24000549316406
2024-01-16,144.0800018310547
2024-01-17,142.88999938964844
2024-01-18,144.99000549316406
2024-01-19,147.97000122070312
2024-01-22,147.7100067138672
2024-01-23,148.67999267578125
2024-01-24,150.35000610351562
2024-01-25,153.63999938964844
2024-01-26,153.7899932861328
2024-01-29,154.83999633789062
2024-01-30,153.0500030517578
2024-01-31,141.8000030517578
2024-02-01,142.7100067138672
2024-02-02,143.5399932861328
2024-02-05,144.92999267578125
2024-02-06,145.41000366210938
2024-02-07,146.67999267578125
2024-02-08,147.22000122070312
2024-02-09,150.22000122070312
2024-02-12,148.72999572753906
2024-02-13,146.3699951171875
2024-02-14,147.13999938964844
2024-02-15,143.94000244140625
2024-02-16,141.75999450683594
2024-02-20,142.1999969482422
2024-02-21,143.83999633789062
2024-02-22,145.32000732421875
2024-02-23,145.2899932861328
2024-02-26,138.75
2024-02-27,140.10000610351562
2024-02-28,137.42999267578125
2024-02-29,139.77999877929688
2024-03-01,138.0800018310547
2024-03-04,134.1999969482422
2024-03-05,133.77999877929688
2024-03-06,132.55999755859375
2024-03-07,135.24000549316406
2024-03-08,136.2899932861328
2024-03-11,138.94000244140625
2024-03-12,139.6199951171875
2024-03-13,140.77000427246094
2024-03-14,144.33999633789062
2024-03-15,142.1699981689453
2024-03-18,148.47999572753906
2024-03-19,147.9199981689453
2024-03-20,149.67999267578125
2024-03-21,148.74000549316406
2024-03-22,151.77000427246094
2024-03-25,151.14999389648438
2024-03-26,151.6999969482422
2024-03-27,151.94000244140625
2024-03-28,152.25999450683594
2024-04-01,156.5
2024-04-02,155.8699951171875
2024-04-03,156.3699951171875
2024-04-04,151.94000244140625
2024-04-05,153.94000244140625
2024-04-08,156.13999938964844
2024-04-09,158.13999938964844
2024-04-10,157.66000366210938
2024-04-11,160.7899932861328
2024-04-12,159.19000244140625
2024-04-15,156.3300018310547
2024-04-16,156.0
2024-04-17,156.8800048828125
2024-04-18,157.4600067138672
2024-04-19,155.72000122070312
2024-04-22,157.9499969482422
2024-04-23,159.9199981689453
2024-04-24,161.10000610351562
2024-04-25,157.9499969482422
2024-04-26,173.69000244140625
2024-04-29,167.89999389648438
2024-04-30,164.63999938964844
2024-05-01,165.57000732421875
2024-05-02,168.4600067138672
2024-05-03,168.99000549316406
2024-05-06,169.8300018310547
2024-05-07,172.97999572753906
2024-05-08,171.16000366210938
2024-05-09,171.5800018310547
2024-05-10,170.2899932861328
2024-05-13,170.89999389648438
2024-05-14,171.92999267578125
2024-05-15,173.8800048828125
2024-05-16,175.42999267578125
2024-05-17,177.2899932861328
2024-05-20,178.4600067138672
2024-05-21,179.5399932861328
2024-05-22,178.0
2024-05-23,175.05999755859375
2024-05-24,176.3300018310547
2024-05-28,178.02000427246094
2024-05-29,177.39999389648438
2024-05-30,173.55999755859375
2024-05-31,173.9600067138672
2024-06-03,174.4199981689453
2024-06-04,175.1300048828125
2024-06-05,177.07000732421875
2024-06-06,178.35000610351562
2024-06-07,175.9499969482422
2024-06-10,176.6300048828125
2024-06-11,178.19000244140625
2024-06-12,179.55999755859375
2024-06-13,176.74000549316406
2024-06-14,178.3699951171875
2024-06-17,178.77999877929688
2024-06-18,176.4499969482422
2024-06-20,177.7100067138672
2024-06-21,180.25999450683594
2024-06-24,180.7899932861328
2024-06-25,185.5800018310547
2024-06-26,185.3699951171875
2024-06-27,186.86000061035156
2024-06-28,183.4199981689453
2024-07-01,184.49000549316406
2024-07-02,186.61000061035156
2024-07-03,187.38999938964844
2024-07-05,191.9600067138672
2024-07-08,190.47999572753906
2024-07-09,190.44000244140625
2024-07-10,192.66000366210938
2024-07-11,187.3000030517578
2024-07-12,186.77999877929688
2024-07-15,188.19000244140625
2024-07-16,185.5
2024-07-17,182.6199951171875
2024-07-18,179.22000122070312
2024-07-19,179.38999938964844
2024-07-22,183.35000610351562
2024-07-23,183.60000610351562
2024-07-24,174.3699951171875
2024-07-25,169.16000366210938
2024-07-26,168.67999267578125
2024-07-29,171.1300048828125
2024-07-30,171.86000061035156
2024-07-31,173.14999389648438
2024-08-01,172.4499969482422
2024-08-02,168.39999389648438
2024-08-05,160.63999938964844
2024-08-06,160.5399932861328
2024-08-07,160.75
2024-08-08,163.83999633789062
2024-08-09,165.38999938964844
2024-08-12,163.9499969482422
2024-08-13,165.92999267578125
2024-08-14,162.02999877929688
2024-08-15,163.1699981689453
2024-08-16,164.74000549316406
2024-08-19,168.39999389648438
2024-08-20,168.9600067138672
2024-08-21,167.6300048828125
2024-08-22,165.49000549316406
2024-08-23,167.42999267578125
2024-08-26,167.92999267578125
2024-08-27,166.3800048828125
2024-08-28,164.5
2024-08-29,163.39999389648438
2024-08-30,165.11000061035156
2024-09-03,158.61000061035156
2024-09-04,157.80999755859375
2024-09-05,158.60000610351562
2024-09-06,152.1300048828125
2024-09-09,149.5399932861328
2024-09-10,150.00999450683594
2024-09-11,152.14999389648438
2024-09-12,155.5399932861328
2024-09-13,158.3699951171875
2024-09-16,158.99000549316406
2024-09-17,160.27999877929688
2024-09-18,160.80999755859375
2024-09-19,163.24000549316406
2024-09-20,164.63999938964844
2024-09-23,163.07000732421875
2024-09-24,163.63999938964844
2024-09-25,162.99000549316406
2024-09-26,163.8300018310547
2024-09-27,165.2899932861328
2024-09-30,167.19000244140625
2024-10-01,168.4199981689453
2024-10-02,167.30999755859375
2024-10-03,167.2100067138672
2024-10-04,168.55999755859375
2024-10-07,164.38999938964844
2024-10-08,165.6999969482422
2024-10-09,163.05999755859375
2024-10-10,163.17999267578125
2024-10-11,164.52000427246094
2024-10-14,166.35000610351562
2024-10-15,166.89999389648438
2024-10-16,166.74000549316406
2024-10-17,164.50999450683594
2024-10-18,165.0500030517578
2024-10-21,165.8000030517578
2024-10-22,166.82000732421875
2024-10-23,164.47999572753906
2024-10-24,164.52999877929688
2024-10-25,166.99000549316406
2024-10-28,168.33999633789062
2024-10-29,171.13999938964844
2024-10-30,176.13999938964844
2024-10-31,172.69000244140625
2024-11-01,172.64999389648438
2024-11-04,170.67999267578125
2024-11-05,171.41000366210938
2024-11-06,178.3300018310547
2024-11-07,182.27999877929688
2024-11-08,179.86000061035156
2024-11-11,181.97000122070312
2024-11-12,183.32000732421875
2024-11-13,180.49000549316406
2024-11-14,177.35000610351562
2024-11-15,173.88999938964844
2024-11-18,176.8000030517578
2024-11-19,179.5800018310547
2024-11-20,177.3300018310547
2024-11-21,169.24000549316406
