Date,EIX
2023-06-08,68.56999969482422
2023-06-09,67.72000122070312
2023-06-12,67.6500015258789
2023-06-13,67.87999725341797
2023-06-14,68.16999816894531
2023-06-15,68.80000305175781
2023-06-16,70.18000030517578
2023-06-20,68.7699966430664
2023-06-21,69.7300033569336
2023-06-22,69.08999633789062
2023-06-23,67.76000213623047
2023-06-26,68.80000305175781
2023-06-27,69.4000015258789
2023-06-28,68.37000274658203
2023-06-29,68.56999969482422
2023-06-30,69.44999694824219
2023-07-03,69.08999633789062
2023-07-05,70.2300033569336
2023-07-06,69.43000030517578
2023-07-07,68.86000061035156
2023-07-10,68.30999755859375
2023-07-11,69.37999725341797
2023-07-12,70.45999908447266
2023-07-13,70.94999694824219
2023-07-14,70.47000122070312
2023-07-17,69.88999938964844
2023-07-18,69.37000274658203
2023-07-19,70.63999938964844
2023-07-20,72.1500015258789
2023-07-21,72.4000015258789
2023-07-24,72.54000091552734
2023-07-25,72.38999938964844
2023-07-26,72.0999984741211
2023-07-27,70.86000061035156
2023-07-28,72.95999908447266
2023-07-31,71.95999908447266
2023-08-01,71.04000091552734
2023-08-02,71.54000091552734
2023-08-03,70.33999633789062
2023-08-04,69.23999786376953
2023-08-07,69.79000091552734
2023-08-08,70.5
2023-08-09,70.27999877929688
2023-08-10,69.94999694824219
2023-08-11,70.52999877929688
2023-08-14,69.76000213623047
2023-08-15,68.81999969482422
2023-08-16,69.16000366210938
2023-08-17,68.5999984741211
2023-08-18,69.04000091552734
2023-08-21,69.01000213623047
2023-08-22,69.54000091552734
2023-08-23,69.91999816894531
2023-08-24,69.55999755859375
2023-08-25,69.93000030517578
2023-08-28,69.72000122070312
2023-08-29,70.16000366210938
2023-08-30,69.93000030517578
2023-08-31,68.8499984741211
2023-09-01,68.41000366210938
2023-09-05,67.2300033569336
2023-09-06,67.7300033569336
2023-09-07,68.68000030517578
2023-09-08,69.80000305175781
2023-09-11,69.87000274658203
2023-09-12,70.29000091552734
2023-09-13,70.73999786376953
2023-09-14,71.5199966430664
2023-09-15,71.55999755859375
2023-09-18,71.22000122070312
2023-09-19,70.19000244140625
2023-09-20,69.75
2023-09-21,68.9000015258789
2023-09-22,68.06999969482422
2023-09-25,67.63999938964844
2023-09-26,65.80000305175781
2023-09-27,65.30000305175781
2023-09-28,63.59000015258789
2023-09-29,63.290000915527344
2023-10-02,61.040000915527344
2023-10-03,61.22999954223633
2023-10-04,61.22999954223633
2023-10-05,60.689998626708984
2023-10-06,62.060001373291016
2023-10-09,62.529998779296875
2023-10-10,63.27000045776367
2023-10-11,64.93000030517578
2023-10-12,64.88999938964844
2023-10-13,65.69000244140625
2023-10-16,66.1500015258789
2023-10-17,66.37000274658203
2023-10-18,65.5999984741211
2023-10-19,64.0
2023-10-20,62.709999084472656
2023-10-23,61.84000015258789
2023-10-24,64.05999755859375
2023-10-25,63.29999923706055
2023-10-26,63.689998626708984
2023-10-27,61.939998626708984
2023-10-30,62.70000076293945
2023-10-31,63.060001373291016
2023-11-01,63.970001220703125
2023-11-02,63.630001068115234
2023-11-03,64.05000305175781
2023-11-06,63.880001068115234
2023-11-07,63.52000045776367
2023-11-08,62.91999816894531
2023-11-09,63.16999816894531
2023-11-10,63.720001220703125
2023-11-13,62.25
2023-11-14,65.70999908447266
2023-11-15,65.2699966430664
2023-11-16,65.98999786376953
2023-11-17,65.93000030517578
2023-11-20,65.69000244140625
2023-11-21,65.52999877929688
2023-11-22,65.9000015258789
2023-11-24,65.8499984741211
2023-11-27,66.2699966430664
2023-11-28,66.48999786376953
2023-11-29,65.77999877929688
2023-11-30,66.98999786376953
2023-12-01,67.4800033569336
2023-12-04,67.37000274658203
2023-12-05,66.72000122070312
2023-12-06,67.16000366210938
2023-12-07,67.30999755859375
2023-12-08,67.44999694824219
2023-12-11,68.02999877929688
2023-12-12,67.62000274658203
2023-12-13,70.79000091552734
2023-12-14,70.31999969482422
2023-12-15,70.05000305175781
2023-12-18,69.76000213623047
2023-12-19,70.01000213623047
2023-12-20,68.7699966430664
2023-12-21,68.87000274658203
2023-12-22,69.4800033569336
2023-12-26,71.63999938964844
2023-12-27,71.91000366210938
2023-12-28,71.5999984741211
2023-12-29,71.48999786376953
2024-01-02,72.33999633789062
2024-01-03,71.58000183105469
2024-01-04,72.29000091552734
2024-01-05,72.56999969482422
2024-01-08,73.16999816894531
2024-01-09,73.0199966430664
2024-01-10,72.33000183105469
2024-01-11,71.16999816894531
2024-01-12,71.36000061035156
2024-01-16,70.16999816894531
2024-01-17,69.30000305175781
2024-01-18,68.5999984741211
2024-01-19,68.29000091552734
2024-01-22,67.6500015258789
2024-01-23,67.01000213623047
2024-01-24,65.18000030517578
2024-01-25,67.04000091552734
2024-01-26,67.5
2024-01-29,67.69999694824219
2024-01-30,67.30999755859375
2024-01-31,67.4800033569336
2024-02-01,68.29000091552734
2024-02-02,66.87000274658203
2024-02-05,65.55999755859375
2024-02-06,65.12999725341797
2024-02-07,65.44000244140625
2024-02-08,64.72000122070312
2024-02-09,64.69999694824219
2024-02-12,65.37999725341797
2024-02-13,64.41000366210938
2024-02-14,65.02999877929688
2024-02-15,66.45999908447266
2024-02-16,66.30999755859375
2024-02-20,66.54000091552734
2024-02-21,67.94999694824219
2024-02-22,67.41999816894531
2024-02-23,68.26000213623047
2024-02-26,66.55000305175781
2024-02-27,67.70999908447266
2024-02-28,67.8499984741211
2024-02-29,68.0199966430664
2024-03-01,66.55000305175781
2024-03-04,67.45999908447266
2024-03-05,67.11000061035156
2024-03-06,68.25
2024-03-07,68.95999908447266
2024-03-08,69.2699966430664
2024-03-11,69.38999938964844
2024-03-12,69.45999908447266
2024-03-13,69.6500015258789
2024-03-14,68.44999694824219
2024-03-15,68.80000305175781
2024-03-18,68.95999908447266
2024-03-19,69.5
2024-03-20,69.5
2024-03-21,70.16999816894531
2024-03-22,69.55999755859375
2024-03-25,69.2300033569336
2024-03-26,68.2300033569336
2024-03-27,69.4000015258789
2024-03-28,70.7300033569336
2024-04-01,70.44000244140625
2024-04-02,70.12999725341797
2024-04-03,69.9000015258789
2024-04-04,69.8499984741211
2024-04-05,70.81999969482422
2024-04-08,70.68000030517578
2024-04-09,70.88999938964844
2024-04-10,68.91999816894531
2024-04-11,68.83999633789062
2024-04-12,68.62999725341797
2024-04-15,67.87999725341797
2024-04-16,66.80999755859375
2024-04-17,68.04000091552734
2024-04-18,68.12999725341797
2024-04-19,69.93000030517578
2024-04-22,70.66000366210938
2024-04-23,70.8499984741211
2024-04-24,70.81999969482422
2024-04-25,71.12999725341797
2024-04-26,70.13999938964844
2024-04-29,71.33000183105469
2024-04-30,71.05999755859375
2024-05-01,71.27999877929688
2024-05-02,71.97000122070312
2024-05-03,72.33999633789062
2024-05-06,73.0199966430664
2024-05-07,73.88999938964844
2024-05-08,73.8499984741211
2024-05-09,74.76000213623047
2024-05-10,74.88999938964844
2024-05-13,74.44000244140625
2024-05-14,74.91999816894531
2024-05-15,75.72000122070312
2024-05-16,75.86000061035156
2024-05-17,76.30000305175781
2024-05-20,76.0999984741211
2024-05-21,76.7699966430664
2024-05-22,75.55000305175781
2024-05-23,74.25
2024-05-24,74.56999969482422
2024-05-28,74.13999938964844
2024-05-29,73.3499984741211
2024-05-30,74.66999816894531
2024-05-31,76.8499984741211
2024-06-03,76.27999877929688
2024-06-04,76.5199966430664
2024-06-05,75.43000030517578
2024-06-06,74.5
2024-06-07,73.9800033569336
2024-06-10,73.8499984741211
2024-06-11,73.61000061035156
2024-06-12,73.55000305175781
2024-06-13,73.44999694824219
2024-06-14,73.20999908447266
2024-06-17,71.52999877929688
2024-06-18,71.4800033569336
2024-06-20,71.87999725341797
2024-06-21,71.63999938964844
2024-06-24,72.76000213623047
2024-06-25,71.86000061035156
2024-06-26,71.8499984741211
2024-06-27,72.04000091552734
2024-06-28,71.80999755859375
2024-07-01,71.19000244140625
2024-07-02,71.62999725341797
2024-07-03,71.81999969482422
2024-07-05,72.4000015258789
2024-07-08,71.56999969482422
2024-07-09,71.52999877929688
2024-07-10,72.38999938964844
2024-07-11,74.27999877929688
2024-07-12,74.83999633789062
2024-07-15,73.05000305175781
2024-07-16,73.91999816894531
2024-07-17,75.3499984741211
2024-07-18,75.08999633789062
2024-07-19,74.94000244140625
2024-07-22,75.19999694824219
2024-07-23,75.11000061035156
2024-07-24,76.04000091552734
2024-07-25,76.43000030517578
2024-07-26,78.51000213623047
2024-07-29,78.19999694824219
2024-07-30,79.37999725341797
2024-07-31,80.01000213623047
2024-08-01,81.61000061035156
2024-08-02,82.2699966430664
2024-08-05,80.55000305175781
2024-08-06,81.52999877929688
2024-08-07,81.63999938964844
2024-08-08,81.7300033569336
2024-08-09,81.9800033569336
2024-08-12,82.41000366210938
2024-08-13,82.91000366210938
2024-08-14,83.13999938964844
2024-08-15,83.16000366210938
2024-08-16,83.41000366210938
2024-08-19,83.88999938964844
2024-08-20,83.70999908447266
2024-08-21,84.18000030517578
2024-08-22,84.37000274658203
2024-08-23,84.76000213623047
2024-08-26,85.41000366210938
2024-08-27,84.77999877929688
2024-08-28,85.0
2024-08-29,86.5
2024-08-30,87.02999877929688
2024-09-03,87.33000183105469
2024-09-04,87.72000122070312
2024-09-05,87.63999938964844
2024-09-06,86.6500015258789
2024-09-09,86.08999633789062
2024-09-10,84.62000274658203
2024-09-11,84.23999786376953
2024-09-12,84.62999725341797
2024-09-13,85.41999816894531
2024-09-16,86.25
2024-09-17,86.05999755859375
2024-09-18,85.29000091552734
2024-09-19,84.19000244140625
2024-09-20,85.43000030517578
2024-09-23,86.0999984741211
2024-09-24,85.94000244140625
2024-09-25,85.5
2024-09-26,86.23999786376953
2024-09-27,86.80999755859375
2024-09-30,87.08999633789062
2024-10-01,87.7300033569336
2024-10-02,87.4800033569336
2024-10-03,86.6500015258789
2024-10-04,86.18000030517578
2024-10-07,84.66000366210938
2024-10-08,84.88999938964844
2024-10-09,84.44999694824219
2024-10-10,83.01000213623047
2024-10-11,83.61000061035156
2024-10-14,84.54000091552734
2024-10-15,85.06999969482422
2024-10-16,85.95999908447266
2024-10-17,84.63999938964844
2024-10-18,85.43000030517578
2024-10-21,84.61000061035156
2024-10-22,85.83000183105469
2024-10-23,86.0
2024-10-24,85.62000274658203
2024-10-25,83.91000366210938
2024-10-28,84.4800033569336
2024-10-29,83.13999938964844
2024-10-30,83.23999786376953
2024-10-31,82.4000015258789
2024-11-01,81.12999725341797
2024-11-04,81.0
2024-11-05,81.97000122070312
2024-11-06,81.16999816894531
2024-11-07,81.44999694824219
2024-11-08,83.0999984741211
2024-11-11,83.58000183105469
2024-11-12,82.75
2024-11-13,82.18000030517578
2024-11-14,82.12999725341797
2024-11-15,83.68000030517578
2024-11-18,84.08000183105469
2024-11-19,85.63999938964844
2024-11-20,86.12000274658203
2024-11-21,87.08999633789062
