Date,MDT
2023-04-11,81.0
2023-04-12,80.80999755859375
2023-04-13,81.58999633789062
2023-04-14,80.70999908447266
2023-04-17,82.12000274658203
2023-04-18,81.6500015258789
2023-04-19,84.87000274658203
2023-04-20,83.48999786376953
2023-04-21,85.7300033569336
2023-04-24,89.69000244140625
2023-04-25,89.69000244140625
2023-04-26,89.97000122070312
2023-04-27,91.37999725341797
2023-04-28,90.94999694824219
2023-05-01,90.68000030517578
2023-05-02,90.2300033569336
2023-05-03,90.69000244140625
2023-05-04,89.2699966430664
2023-05-05,90.05999755859375
2023-05-08,90.19000244140625
2023-05-09,89.5999984741211
2023-05-10,89.41000366210938
2023-05-11,89.0199966430664
2023-05-12,88.87999725341797
2023-05-15,89.30999755859375
2023-05-16,88.9000015258789
2023-05-17,88.58000183105469
2023-05-18,89.0199966430664
2023-05-19,89.33000183105469
2023-05-22,89.5
2023-05-23,87.12999725341797
2023-05-24,87.48999786376953
2023-05-25,83.54000091552734
2023-05-26,81.45999908447266
2023-05-30,82.5
2023-05-31,82.76000213623047
2023-06-01,82.75
2023-06-02,83.76000213623047
2023-06-05,83.7300033569336
2023-06-06,83.5999984741211
2023-06-07,82.88999938964844
2023-06-08,83.0999984741211
2023-06-09,83.7300033569336
2023-06-12,84.27999877929688
2023-06-13,85.75
2023-06-14,87.91000366210938
2023-06-15,88.25
2023-06-16,89.1500015258789
2023-06-20,88.94000244140625
2023-06-21,88.31999969482422
2023-06-22,87.41000366210938
2023-06-23,87.4800033569336
2023-06-26,87.0
2023-06-27,87.1500015258789
2023-06-28,86.36000061035156
2023-06-29,86.7699966430664
2023-06-30,88.0999984741211
2023-07-03,87.13999938964844
2023-07-05,86.87000274658203
2023-07-06,86.06999969482422
2023-07-07,85.88999938964844
2023-07-10,86.44999694824219
2023-07-11,87.29000091552734
2023-07-12,87.56999969482422
2023-07-13,88.05000305175781
2023-07-14,87.6500015258789
2023-07-17,86.70999908447266
2023-07-18,86.5999984741211
2023-07-19,86.12000274658203
2023-07-20,89.3499984741211
2023-07-21,88.95999908447266
2023-07-24,88.76000213623047
2023-07-25,88.95999908447266
2023-07-26,90.4000015258789
2023-07-27,88.51000213623047
2023-07-28,88.25
2023-07-31,87.76000213623047
2023-08-01,87.68000030517578
2023-08-02,85.45999908447266
2023-08-03,84.48999786376953
2023-08-04,84.04000091552734
2023-08-07,84.72000122070312
2023-08-08,82.23999786376953
2023-08-09,82.94000244140625
2023-08-10,83.12000274658203
2023-08-11,83.44999694824219
2023-08-14,83.16000366210938
2023-08-15,82.83999633789062
2023-08-16,81.56999969482422
2023-08-17,81.55999755859375
2023-08-18,81.5199966430664
2023-08-21,81.61000061035156
2023-08-22,83.72000122070312
2023-08-23,83.68000030517578
2023-08-24,81.05999755859375
2023-08-25,82.19000244140625
2023-08-28,81.38999938964844
2023-08-29,82.08000183105469
2023-08-30,82.30999755859375
2023-08-31,81.5
2023-09-01,82.12999725341797
2023-09-05,80.19999694824219
2023-09-06,80.70999908447266
2023-09-07,79.93000030517578
2023-09-08,79.95999908447266
2023-09-11,81.4000015258789
2023-09-12,80.9800033569336
2023-09-13,81.31999969482422
2023-09-14,81.95999908447266
2023-09-15,81.7699966430664
2023-09-18,82.80000305175781
2023-09-19,82.62999725341797
2023-09-20,81.4800033569336
2023-09-21,80.45999908447266
2023-09-22,80.2699966430664
2023-09-25,79.97000122070312
2023-09-26,78.94999694824219
2023-09-27,78.22000122070312
2023-09-28,78.69000244140625
2023-09-29,78.36000061035156
2023-10-02,77.7699966430664
2023-10-03,76.54000091552734
2023-10-04,76.2699966430664
2023-10-05,76.1500015258789
2023-10-06,76.12000274658203
2023-10-09,75.12999725341797
2023-10-10,76.18000030517578
2023-10-11,72.88999938964844
2023-10-12,71.29000091552734
2023-10-13,71.95999908447266
2023-10-16,71.75
2023-10-17,72.80999755859375
2023-10-18,72.69999694824219
2023-10-19,72.3499984741211
2023-10-20,72.69999694824219
2023-10-23,72.38999938964844
2023-10-24,71.95999908447266
2023-10-25,71.4000015258789
2023-10-26,70.37000274658203
2023-10-27,69.43000030517578
2023-10-30,69.97000122070312
2023-10-31,70.55999755859375
2023-11-01,70.8499984741211
2023-11-02,72.08999633789062
2023-11-03,72.55999755859375
2023-11-06,73.41999816894531
2023-11-07,72.4800033569336
2023-11-08,71.70999908447266
2023-11-09,70.08999633789062
2023-11-10,70.68000030517578
2023-11-13,72.08000183105469
2023-11-14,72.58999633789062
2023-11-15,74.0199966430664
2023-11-16,74.87999725341797
2023-11-17,74.76000213623047
2023-11-20,75.16000366210938
2023-11-21,78.62000274658203
2023-11-22,78.37000274658203
2023-11-24,78.97000122070312
2023-11-27,79.0
2023-11-28,78.62999725341797
2023-11-29,78.86000061035156
2023-11-30,79.2699966430664
2023-12-01,79.98999786376953
2023-12-04,79.76000213623047
2023-12-05,78.81999969482422
2023-12-06,79.04000091552734
2023-12-07,79.55000305175781
2023-12-08,79.3499984741211
2023-12-11,79.72000122070312
2023-12-12,80.08000183105469
2023-12-13,81.9000015258789
2023-12-14,83.43000030517578
2023-12-15,82.61000061035156
2023-12-18,83.05999755859375
2023-12-19,82.06999969482422
2023-12-20,80.61000061035156
2023-12-21,81.95999908447266
2023-12-22,81.91999816894531
2023-12-26,82.30000305175781
2023-12-27,82.41999816894531
2023-12-28,82.7300033569336
2023-12-29,82.37999725341797
2024-01-02,82.83999633789062
2024-01-03,83.19999694824219
2024-01-04,83.93000030517578
2024-01-05,84.56999969482422
2024-01-08,86.56999969482422
2024-01-09,86.66000366210938
2024-01-10,87.08000183105469
2024-01-11,87.08999633789062
2024-01-12,87.41999816894531
2024-01-16,86.54000091552734
2024-01-17,86.05000305175781
2024-01-18,86.29000091552734
2024-01-19,86.48999786376953
2024-01-22,86.47000122070312
2024-01-23,86.33999633789062
2024-01-24,84.72000122070312
2024-01-25,85.79000091552734
2024-01-26,86.54000091552734
2024-01-29,87.44000244140625
2024-01-30,86.97000122070312
2024-01-31,87.54000091552734
2024-02-01,88.08999633789062
2024-02-02,87.62999725341797
2024-02-05,86.75
2024-02-06,87.73999786376953
2024-02-07,87.16000366210938
2024-02-08,86.18000030517578
2024-02-09,84.98999786376953
2024-02-12,85.06999969482422
2024-02-13,83.58999633789062
2024-02-14,83.68000030517578
2024-02-15,84.72000122070312
2024-02-16,84.41999816894531
2024-02-20,85.8499984741211
2024-02-21,85.9000015258789
2024-02-22,85.05999755859375
2024-02-23,85.66999816894531
2024-02-26,83.66999816894531
2024-02-27,83.83999633789062
2024-02-28,83.36000061035156
2024-02-29,83.36000061035156
2024-03-01,83.5999984741211
2024-03-04,85.05999755859375
2024-03-05,84.5999984741211
2024-03-06,85.55000305175781
2024-03-07,85.1500015258789
2024-03-08,85.12999725341797
2024-03-11,85.5
2024-03-12,85.73999786376953
2024-03-13,85.08000183105469
2024-03-14,84.38999938964844
2024-03-15,83.56999969482422
2024-03-18,83.66000366210938
2024-03-19,84.11000061035156
2024-03-20,84.04000091552734
2024-03-21,83.41000366210938
2024-03-22,83.08000183105469
2024-03-25,83.23999786376953
2024-03-26,83.69999694824219
2024-03-27,86.91999816894531
2024-03-28,87.1500015258789
2024-04-01,87.0199966430664
2024-04-02,85.19999694824219
2024-04-03,85.0
2024-04-04,83.91999816894531
2024-04-05,84.55999755859375
2024-04-08,82.91000366210938
2024-04-09,83.80000305175781
2024-04-10,82.33000183105469
2024-04-11,82.16999816894531
2024-04-12,80.12999725341797
2024-04-15,80.2300033569336
2024-04-16,79.25
2024-04-17,79.08000183105469
2024-04-18,79.19000244140625
2024-04-19,79.4800033569336
2024-04-22,80.56999969482422
2024-04-23,81.29000091552734
2024-04-24,80.37999725341797
2024-04-25,79.25
2024-04-26,79.73999786376953
2024-04-29,80.86000061035156
2024-04-30,80.23999786376953
2024-05-01,80.88999938964844
2024-05-02,80.91999816894531
2024-05-03,81.69000244140625
2024-05-06,81.76000213623047
2024-05-07,81.9000015258789
2024-05-08,81.55000305175781
2024-05-09,82.76000213623047
2024-05-10,82.83999633789062
2024-05-13,83.5199966430664
2024-05-14,84.30000305175781
2024-05-15,84.72000122070312
2024-05-16,85.63999938964844
2024-05-17,85.91999816894531
2024-05-20,84.51000213623047
2024-05-21,85.16999816894531
2024-05-22,85.76000213623047
2024-05-23,81.37999725341797
2024-05-24,82.29000091552734
2024-05-28,82.0
2024-05-29,81.48999786376953
2024-05-30,80.5999984741211
2024-05-31,81.37000274658203
2024-06-03,82.12000274658203
2024-06-04,83.2699966430664
2024-06-05,82.30999755859375
2024-06-06,82.33999633789062
2024-06-07,84.06999969482422
2024-06-10,83.13999938964844
2024-06-11,81.94999694824219
2024-06-12,82.2300033569336
2024-06-13,81.66000366210938
2024-06-14,81.04000091552734
2024-06-17,79.94999694824219
2024-06-18,79.75
2024-06-20,80.16999816894531
2024-06-21,81.63999938964844
2024-06-24,81.04000091552734
2024-06-25,80.41000366210938
2024-06-26,80.05000305175781
2024-06-27,79.33000183105469
2024-06-28,78.70999908447266
2024-07-01,77.12000274658203
2024-07-02,77.37000274658203
2024-07-03,77.16999816894531
2024-07-05,77.61000061035156
2024-07-08,76.83999633789062
2024-07-09,76.87999725341797
2024-07-10,77.05999755859375
2024-07-11,78.06999969482422
2024-07-12,77.94999694824219
2024-07-15,77.08000183105469
2024-07-16,78.0999984741211
2024-07-17,81.26000213623047
2024-07-18,81.20999908447266
2024-07-19,79.4800033569336
2024-07-22,79.30000305175781
2024-07-23,79.4000015258789
2024-07-24,79.97000122070312
2024-07-25,78.45999908447266
2024-07-26,78.69999694824219
2024-07-29,80.0
2024-07-30,80.80999755859375
2024-07-31,80.31999969482422
2024-08-01,80.48999786376953
2024-08-02,81.51000213623047
2024-08-05,80.33000183105469
2024-08-06,80.77999877929688
2024-08-07,81.08999633789062
2024-08-08,82.20999908447266
2024-08-09,82.04000091552734
2024-08-12,81.19000244140625
2024-08-13,82.2699966430664
2024-08-14,81.73999786376953
2024-08-15,83.6500015258789
2024-08-16,84.5999984741211
2024-08-19,84.81999969482422
2024-08-20,85.37999725341797
2024-08-21,87.54000091552734
2024-08-22,87.83000183105469
2024-08-23,88.3499984741211
2024-08-26,89.33999633789062
2024-08-27,88.80000305175781
2024-08-28,88.33000183105469
2024-08-29,88.19000244140625
2024-08-30,88.58000183105469
2024-09-03,88.95999908447266
2024-09-04,91.02999877929688
2024-09-05,89.38999938964844
2024-09-06,89.88999938964844
2024-09-09,90.62000274658203
2024-09-10,90.98999786376953
2024-09-11,90.3499984741211
2024-09-12,90.0
2024-09-13,90.0
2024-09-16,90.11000061035156
2024-09-17,88.62999725341797
2024-09-18,88.12999725341797
2024-09-19,89.47000122070312
2024-09-20,89.33999633789062
2024-09-23,89.86000061035156
2024-09-24,89.76000213623047
2024-09-25,89.38999938964844
2024-09-26,89.44999694824219
2024-09-27,89.31999969482422
2024-09-30,90.02999877929688
2024-10-01,90.0
2024-10-02,89.12000274658203
2024-10-03,87.7699966430664
2024-10-04,88.26000213623047
2024-10-07,87.04000091552734
2024-10-08,88.13999938964844
2024-10-09,88.3499984741211
2024-10-10,88.8499984741211
2024-10-11,89.36000061035156
2024-10-14,90.01000213623047
2024-10-15,89.83999633789062
2024-10-16,89.98999786376953
2024-10-17,89.79000091552734
2024-10-18,92.23999786376953
2024-10-21,91.02999877929688
2024-10-22,91.12000274658203
2024-10-23,92.2699966430664
2024-10-24,90.98999786376953
2024-10-25,90.58999633789062
2024-10-28,90.5999984741211
2024-10-29,90.31999969482422
2024-10-30,90.5
2024-10-31,89.25
2024-11-01,90.06999969482422
2024-11-04,89.30999755859375
2024-11-05,89.68000030517578
2024-11-06,90.11000061035156
2024-11-07,88.12000274658203
2024-11-08,87.72000122070312
2024-11-11,88.2699966430664
2024-11-12,88.30000305175781
2024-11-13,87.97000122070312
2024-11-14,86.0
2024-11-15,87.52999877929688
2024-11-18,87.58999633789062
2024-11-19,85.0
2024-11-20,84.11000061035156
2024-11-21,84.73999786376953
