Date,AOS
2023-07-17,75.0
2023-07-18,76.51000213623047
2023-07-19,76.63999938964844
2023-07-20,76.36000061035156
2023-07-21,75.98999786376953
2023-07-24,75.41999816894531
2023-07-25,75.16999816894531
2023-07-26,75.06999969482422
2023-07-27,73.68000030517578
2023-07-28,72.19000244140625
2023-07-31,72.62999725341797
2023-08-01,72.58999633789062
2023-08-02,72.58999633789062
2023-08-03,72.30000305175781
2023-08-04,72.63999938964844
2023-08-07,73.83999633789062
2023-08-08,73.23999786376953
2023-08-09,72.79000091552734
2023-08-10,71.98999786376953
2023-08-11,71.36000061035156
2023-08-14,71.27999877929688
2023-08-15,70.81999969482422
2023-08-16,70.29000091552734
2023-08-17,69.7300033569336
2023-08-18,68.91999816894531
2023-08-21,68.86000061035156
2023-08-22,69.41999816894531
2023-08-23,69.9800033569336
2023-08-24,68.80000305175781
2023-08-25,69.75
2023-08-28,70.70999908447266
2023-08-29,71.86000061035156
2023-08-30,72.30000305175781
2023-08-31,72.5
2023-09-01,73.56999969482422
2023-09-05,71.94000244140625
2023-09-06,71.8499984741211
2023-09-07,71.72000122070312
2023-09-08,70.19000244140625
2023-09-11,70.51000213623047
2023-09-12,68.2699966430664
2023-09-13,67.12000274658203
2023-09-14,67.73999786376953
2023-09-15,66.7699966430664
2023-09-18,67.16000366210938
2023-09-19,67.01000213623047
2023-09-20,66.3499984741211
2023-09-21,65.16999816894531
2023-09-22,64.51000213623047
2023-09-25,64.47000122070312
2023-09-26,65.47000122070312
2023-09-27,65.44999694824219
2023-09-28,66.4800033569336
2023-09-29,66.12999725341797
2023-10-02,66.05000305175781
2023-10-03,65.37000274658203
2023-10-04,66.23999786376953
2023-10-05,66.06999969482422
2023-10-06,67.29000091552734
2023-10-09,68.62999725341797
2023-10-10,69.26000213623047
2023-10-11,71.08999633789062
2023-10-12,69.93000030517578
2023-10-13,70.26000213623047
2023-10-16,71.9000015258789
2023-10-17,71.83000183105469
2023-10-18,68.47000122070312
2023-10-19,67.01000213623047
2023-10-20,66.66000366210938
2023-10-23,66.38999938964844
2023-10-24,66.63999938964844
2023-10-25,65.19000244140625
2023-10-26,69.12000274658203
2023-10-27,67.80999755859375
2023-10-30,69.48999786376953
2023-10-31,69.76000213623047
2023-11-01,70.80999755859375
2023-11-02,71.3499984741211
2023-11-03,71.55999755859375
2023-11-06,71.08999633789062
2023-11-07,70.6500015258789
2023-11-08,71.13999938964844
2023-11-09,71.37000274658203
2023-11-10,72.81999969482422
2023-11-13,73.37999725341797
2023-11-14,76.0199966430664
2023-11-15,75.0
2023-11-16,75.63999938964844
2023-11-17,76.37999725341797
2023-11-20,76.11000061035156
2023-11-21,75.87000274658203
2023-11-22,75.87999725341797
2023-11-24,76.01000213623047
2023-11-27,75.95999908447266
2023-11-28,75.12000274658203
2023-11-29,75.0999984741211
2023-11-30,75.36000061035156
2023-12-01,76.73999786376953
2023-12-04,77.08999633789062
2023-12-05,76.30999755859375
2023-12-06,77.27999877929688
2023-12-07,78.01000213623047
2023-12-08,77.98999786376953
2023-12-11,78.04000091552734
2023-12-12,79.4800033569336
2023-12-13,79.52999877929688
2023-12-14,80.58999633789062
2023-12-15,79.19999694824219
2023-12-18,79.38999938964844
2023-12-19,80.9000015258789
2023-12-20,80.2300033569336
2023-12-21,81.55999755859375
2023-12-22,81.7300033569336
2023-12-26,81.8499984741211
2023-12-27,82.16000366210938
2023-12-28,82.23999786376953
2023-12-29,82.44000244140625
2024-01-02,81.44000244140625
2024-01-03,78.70999908447266
2024-01-04,79.37999725341797
2024-01-05,79.04000091552734
2024-01-08,79.2699966430664
2024-01-09,79.83999633789062
2024-01-10,80.4800033569336
2024-01-11,80.66000366210938
2024-01-12,81.11000061035156
2024-01-16,80.9800033569336
2024-01-17,80.12000274658203
2024-01-18,80.58000183105469
2024-01-19,81.20999908447266
2024-01-22,82.12000274658203
2024-01-23,81.8499984741211
2024-01-24,80.33000183105469
2024-01-25,81.2699966430664
2024-01-26,80.91999816894531
2024-01-29,81.6500015258789
2024-01-30,79.72000122070312
2024-01-31,77.61000061035156
2024-02-01,79.56999969482422
2024-02-02,78.33000183105469
2024-02-05,77.08999633789062
2024-02-06,78.22000122070312
2024-02-07,79.83999633789062
2024-02-08,80.25
2024-02-09,80.54000091552734
2024-02-12,81.27999877929688
2024-02-13,79.25
2024-02-14,81.16999816894531
2024-02-15,81.0
2024-02-16,80.08999633789062
2024-02-20,79.63999938964844
2024-02-21,80.2300033569336
2024-02-22,80.61000061035156
2024-02-23,81.4000015258789
2024-02-26,81.58999633789062
2024-02-27,82.30000305175781
2024-02-28,82.88999938964844
2024-02-29,82.9000015258789
2024-03-01,83.94000244140625
2024-03-04,85.0999984741211
2024-03-05,83.69000244140625
2024-03-06,84.5
2024-03-07,86.6500015258789
2024-03-08,85.81999969482422
2024-03-11,85.30999755859375
2024-03-12,85.93000030517578
2024-03-13,86.16000366210938
2024-03-14,86.62000274658203
2024-03-15,87.08999633789062
2024-03-18,85.86000061035156
2024-03-19,86.77999877929688
2024-03-20,87.63999938964844
2024-03-21,89.87999725341797
2024-03-22,89.27999877929688
2024-03-25,88.04000091552734
2024-03-26,87.87999725341797
2024-03-27,88.8499984741211
2024-03-28,89.45999908447266
2024-04-01,89.08000183105469
2024-04-02,88.55000305175781
2024-04-03,88.6500015258789
2024-04-04,87.13999938964844
2024-04-05,87.54000091552734
2024-04-08,86.97000122070312
2024-04-09,86.47000122070312
2024-04-10,85.52999877929688
2024-04-11,86.1500015258789
2024-04-12,86.5
2024-04-15,85.1500015258789
2024-04-16,85.4000015258789
2024-04-17,86.45999908447266
2024-04-18,86.69000244140625
2024-04-19,86.06999969482422
2024-04-22,86.9000015258789
2024-04-23,87.91999816894531
2024-04-24,87.0
2024-04-25,82.81999969482422
2024-04-26,83.20999908447266
2024-04-29,84.30999755859375
2024-04-30,82.83999633789062
2024-05-01,82.79000091552734
2024-05-02,83.55000305175781
2024-05-03,84.30999755859375
2024-05-06,85.1500015258789
2024-05-07,85.22000122070312
2024-05-08,85.58000183105469
2024-05-09,86.38999938964844
2024-05-10,86.37999725341797
2024-05-13,86.05999755859375
2024-05-14,86.4000015258789
2024-05-15,86.7699966430664
2024-05-16,85.36000061035156
2024-05-17,85.68000030517578
2024-05-20,85.80999755859375
2024-05-21,85.73999786376953
2024-05-22,85.06999969482422
2024-05-23,84.06999969482422
2024-05-24,84.77999877929688
2024-05-28,82.54000091552734
2024-05-29,81.11000061035156
2024-05-30,82.05999755859375
2024-05-31,83.63999938964844
2024-06-03,82.19999694824219
2024-06-04,81.25
2024-06-05,82.08000183105469
2024-06-06,80.87999725341797
2024-06-07,81.08000183105469
2024-06-10,81.4800033569336
2024-06-11,81.58999633789062
2024-06-12,83.58999633789062
2024-06-13,83.66999816894531
2024-06-14,82.45999908447266
2024-06-17,83.68000030517578
2024-06-18,84.22000122070312
2024-06-20,83.91999816894531
2024-06-21,84.13999938964844
2024-06-24,84.43000030517578
2024-06-25,82.93000030517578
2024-06-26,82.37999725341797
2024-06-27,82.0199966430664
2024-06-28,81.77999877929688
2024-07-01,80.18000030517578
2024-07-02,80.88999938964844
2024-07-03,81.04000091552734
2024-07-05,80.4800033569336
2024-07-08,81.05999755859375
2024-07-09,80.7300033569336
2024-07-10,82.98999786376953
2024-07-11,86.08000183105469
2024-07-12,87.83000183105469
2024-07-15,87.80000305175781
2024-07-16,91.9800033569336
2024-07-17,90.13999938964844
2024-07-18,89.0199966430664
2024-07-19,87.98999786376953
2024-07-22,88.80999755859375
2024-07-23,80.47000122070312
2024-07-24,80.76000213623047
2024-07-25,82.18000030517578
2024-07-26,84.5
2024-07-29,84.5
2024-07-30,85.44999694824219
2024-07-31,85.04000091552734
2024-08-01,82.54000091552734
2024-08-02,82.4000015258789
2024-08-05,81.6500015258789
2024-08-06,81.66000366210938
2024-08-07,80.2699966430664
2024-08-08,80.48999786376953
2024-08-09,80.2699966430664
2024-08-12,78.87000274658203
2024-08-13,79.56999969482422
2024-08-14,79.76000213623047
2024-08-15,80.25
2024-08-16,79.6500015258789
2024-08-19,80.69999694824219
2024-08-20,80.80000305175781
2024-08-21,81.87999725341797
2024-08-22,81.12999725341797
2024-08-23,82.54000091552734
2024-08-26,82.36000061035156
2024-08-27,81.76000213623047
2024-08-28,81.83999633789062
2024-08-29,82.0999984741211
2024-08-30,83.72000122070312
2024-09-03,81.26000213623047
2024-09-04,80.3499984741211
2024-09-05,77.86000061035156
2024-09-06,76.91000366210938
2024-09-09,77.88999938964844
2024-09-10,78.68000030517578
2024-09-11,78.45999908447266
2024-09-12,79.4000015258789
2024-09-13,79.97000122070312
2024-09-16,81.69999694824219
2024-09-17,82.47000122070312
2024-09-18,82.88999938964844
2024-09-19,84.29000091552734
2024-09-20,82.88999938964844
2024-09-23,83.9800033569336
2024-09-24,85.73999786376953
2024-09-25,85.83999633789062
2024-09-26,89.30999755859375
2024-09-27,90.58999633789062
2024-09-30,89.83000183105469
2024-10-01,88.94000244140625
2024-10-02,88.02999877929688
2024-10-03,87.51000213623047
2024-10-04,87.4000015258789
2024-10-07,88.1500015258789
2024-10-08,86.44999694824219
2024-10-09,87.68000030517578
2024-10-10,86.26000213623047
2024-10-11,80.87000274658203
2024-10-14,82.62000274658203
2024-10-15,80.94999694824219
2024-10-16,80.2300033569336
2024-10-17,78.75
2024-10-18,78.75
2024-10-21,78.5999984741211
2024-10-22,78.20999908447266
2024-10-23,77.30000305175781
2024-10-24,77.33999633789062
2024-10-25,76.87000274658203
2024-10-28,77.0
2024-10-29,76.3499984741211
2024-10-30,75.91000366210938
2024-10-31,75.0999984741211
2024-11-01,75.4000015258789
2024-11-04,75.13999938964844
2024-11-05,75.91999816894531
2024-11-06,76.20999908447266
2024-11-07,76.02999877929688
2024-11-08,74.86000061035156
2024-11-11,75.0999984741211
2024-11-12,73.13999938964844
2024-11-13,73.11000061035156
2024-11-14,73.0
2024-11-15,72.2300033569336
2024-11-18,72.1500015258789
2024-11-19,71.41000366210938
2024-11-20,71.75
2024-11-21,72.97000122070312
