Date,WY
2023-08-24,32.77000045776367
2023-08-25,32.630001068115234
2023-08-28,32.869998931884766
2023-08-29,33.0099983215332
2023-08-30,33.099998474121094
2023-08-31,32.75
2023-09-01,32.75
2023-09-05,31.920000076293945
2023-09-06,32.38999938964844
2023-09-07,32.45000076293945
2023-09-08,32.099998474121094
2023-09-11,32.040000915527344
2023-09-12,32.290000915527344
2023-09-13,32.150001525878906
2023-09-14,32.70000076293945
2023-09-15,32.54999923706055
2023-09-18,32.2400016784668
2023-09-19,31.959999084472656
2023-09-20,31.75
2023-09-21,31.18000030517578
2023-09-22,31.280000686645508
2023-09-25,31.350000381469727
2023-09-26,31.020000457763672
2023-09-27,31.030000686645508
2023-09-28,30.510000228881836
2023-09-29,30.65999984741211
2023-10-02,29.979999542236328
2023-10-03,29.5
2023-10-04,29.90999984741211
2023-10-05,30.020000457763672
2023-10-06,29.81999969482422
2023-10-09,29.93000030517578
2023-10-10,30.110000610351562
2023-10-11,30.649999618530273
2023-10-12,30.049999237060547
2023-10-13,29.940000534057617
2023-10-16,30.079999923706055
2023-10-17,30.040000915527344
2023-10-18,29.700000762939453
2023-10-19,29.329999923706055
2023-10-20,29.25
2023-10-23,28.84000015258789
2023-10-24,28.940000534057617
2023-10-25,28.610000610351562
2023-10-26,29.010000228881836
2023-10-27,28.6200008392334
2023-10-30,28.549999237060547
2023-10-31,28.690000534057617
2023-11-01,28.75
2023-11-02,30.15999984741211
2023-11-03,31.09000015258789
2023-11-06,30.860000610351562
2023-11-07,30.440000534057617
2023-11-08,30.239999771118164
2023-11-09,29.75
2023-11-10,30.149999618530273
2023-11-13,29.829999923706055
2023-11-14,31.6299991607666
2023-11-15,31.719999313354492
2023-11-16,31.739999771118164
2023-11-17,31.920000076293945
2023-11-20,32.22999954223633
2023-11-21,31.780000686645508
2023-11-22,31.989999771118164
2023-11-24,31.940000534057617
2023-11-27,31.6200008392334
2023-11-28,31.540000915527344
2023-11-29,31.700000762939453
2023-11-30,31.350000381469727
2023-12-01,31.739999771118164
2023-12-04,31.579999923706055
2023-12-05,31.290000915527344
2023-12-06,31.239999771118164
2023-12-07,30.889999389648438
2023-12-08,30.8700008392334
2023-12-11,31.079999923706055
2023-12-12,30.65999984741211
2023-12-13,32.0
2023-12-14,33.939998626708984
2023-12-15,33.34000015258789
2023-12-18,33.54999923706055
2023-12-19,34.45000076293945
2023-12-20,34.099998474121094
2023-12-21,34.11000061035156
2023-12-22,34.36000061035156
2023-12-26,34.630001068115234
2023-12-27,34.7599983215332
2023-12-28,35.099998474121094
2023-12-29,34.77000045776367
2024-01-02,34.790000915527344
2024-01-03,34.060001373291016
2024-01-04,33.59000015258789
2024-01-05,33.68000030517578
2024-01-08,34.04999923706055
2024-01-09,33.7400016784668
2024-01-10,33.83000183105469
2024-01-11,33.849998474121094
2024-01-12,33.630001068115234
2024-01-16,33.06999969482422
2024-01-17,32.470001220703125
2024-01-18,32.59000015258789
2024-01-19,32.849998474121094
2024-01-22,33.439998626708984
2024-01-23,33.290000915527344
2024-01-24,33.130001068115234
2024-01-25,33.31999969482422
2024-01-26,33.11000061035156
2024-01-29,32.9900016784668
2024-01-30,33.09000015258789
2024-01-31,32.77000045776367
2024-02-01,33.45000076293945
2024-02-02,32.900001525878906
2024-02-05,32.369998931884766
2024-02-06,32.810001373291016
2024-02-07,32.86000061035156
2024-02-08,33.0099983215332
2024-02-09,33.279998779296875
2024-02-12,33.529998779296875
2024-02-13,32.84000015258789
2024-02-14,33.029998779296875
2024-02-15,33.41999816894531
2024-02-16,32.9900016784668
2024-02-20,33.060001373291016
2024-02-21,33.15999984741211
2024-02-22,33.689998626708984
2024-02-23,33.380001068115234
2024-02-26,32.779998779296875
2024-02-27,32.900001525878906
2024-02-28,34.22999954223633
2024-02-29,34.380001068115234
2024-03-01,34.90999984741211
2024-03-04,35.36000061035156
2024-03-05,34.439998626708984
2024-03-06,34.560001373291016
2024-03-07,34.369998931884766
2024-03-08,34.84000015258789
2024-03-11,35.06999969482422
2024-03-12,34.470001220703125
2024-03-13,34.560001373291016
2024-03-14,34.2599983215332
2024-03-15,34.33000183105469
2024-03-18,34.150001525878906
2024-03-19,34.529998779296875
2024-03-20,35.310001373291016
2024-03-21,35.529998779296875
2024-03-22,35.61000061035156
2024-03-25,35.4900016784668
2024-03-26,35.45000076293945
2024-03-27,35.93000030517578
2024-03-28,35.90999984741211
2024-04-01,35.560001373291016
2024-04-02,35.43000030517578
2024-04-03,34.939998626708984
2024-04-04,34.63999938964844
2024-04-05,34.59000015258789
2024-04-08,34.41999816894531
2024-04-09,35.029998779296875
2024-04-10,33.599998474121094
2024-04-11,33.650001525878906
2024-04-12,33.2400016784668
2024-04-15,32.689998626708984
2024-04-16,31.969999313354492
2024-04-17,31.520000457763672
2024-04-18,31.350000381469727
2024-04-19,31.469999313354492
2024-04-22,31.469999313354492
2024-04-23,31.709999084472656
2024-04-24,31.540000915527344
2024-04-25,31.459999084472656
2024-04-26,31.049999237060547
2024-04-29,31.18000030517578
2024-04-30,30.170000076293945
2024-05-01,30.200000762939453
2024-05-02,31.010000228881836
2024-05-03,31.09000015258789
2024-05-06,31.079999923706055
2024-05-07,30.850000381469727
2024-05-08,30.729999542236328
2024-05-09,31.1299991607666
2024-05-10,30.969999313354492
2024-05-13,31.209999084472656
2024-05-14,31.190000534057617
2024-05-15,31.360000610351562
2024-05-16,31.110000610351562
2024-05-17,31.170000076293945
2024-05-20,30.90999984741211
2024-05-21,31.110000610351562
2024-05-22,30.700000762939453
2024-05-23,30.110000610351562
2024-05-24,30.200000762939453
2024-05-28,29.760000228881836
2024-05-29,29.360000610351562
2024-05-30,29.719999313354492
2024-05-31,30.030000686645508
2024-06-03,29.709999084472656
2024-06-04,29.469999313354492
2024-06-05,29.450000762939453
2024-06-06,29.760000228881836
2024-06-07,29.360000610351562
2024-06-10,29.3700008392334
2024-06-11,29.139999389648438
2024-06-12,29.209999084472656
2024-06-13,29.020000457763672
2024-06-14,29.0
2024-06-17,29.149999618530273
2024-06-18,28.8700008392334
2024-06-20,28.639999389648438
2024-06-21,29.020000457763672
2024-06-24,29.040000915527344
2024-06-25,28.280000686645508
2024-06-26,27.959999084472656
2024-06-27,28.219999313354492
2024-06-28,28.389999389648438
2024-07-01,27.559999465942383
2024-07-02,27.479999542236328
2024-07-03,27.049999237060547
2024-07-05,27.450000762939453
2024-07-08,27.59000015258789
2024-07-09,27.56999969482422
2024-07-10,27.579999923706055
2024-07-11,28.959999084472656
2024-07-12,29.280000686645508
2024-07-15,29.040000915527344
2024-07-16,29.729999542236328
2024-07-17,30.489999771118164
2024-07-18,30.309999465942383
2024-07-19,30.139999389648438
2024-07-22,30.600000381469727
2024-07-23,30.260000228881836
2024-07-24,29.8700008392334
2024-07-25,30.309999465942383
2024-07-26,31.600000381469727
2024-07-29,31.270000457763672
2024-07-30,31.760000228881836
2024-07-31,31.760000228881836
2024-08-01,31.920000076293945
2024-08-02,31.739999771118164
2024-08-05,31.1299991607666
2024-08-06,31.639999389648438
2024-08-07,31.149999618530273
2024-08-08,31.100000381469727
2024-08-09,30.68000030517578
2024-08-12,30.139999389648438
2024-08-13,30.329999923706055
2024-08-14,30.020000457763672
2024-08-15,30.09000015258789
2024-08-16,29.90999984741211
2024-08-19,30.18000030517578
2024-08-20,30.110000610351562
2024-08-21,30.40999984741211
2024-08-22,30.260000228881836
2024-08-23,31.360000610351562
2024-08-26,31.079999923706055
2024-08-27,30.600000381469727
2024-08-28,30.639999389648438
2024-08-29,30.489999771118164
2024-08-30,30.489999771118164
2024-09-03,30.280000686645508
2024-09-04,30.149999618530273
2024-09-05,30.170000076293945
2024-09-06,30.350000381469727
2024-09-09,30.270000457763672
2024-09-10,30.889999389648438
2024-09-11,30.860000610351562
2024-09-12,31.40999984741211
2024-09-13,32.45000076293945
2024-09-16,32.5099983215332
2024-09-17,33.25
2024-09-18,33.099998474121094
2024-09-19,33.59000015258789
2024-09-20,33.2400016784668
2024-09-23,33.54999923706055
2024-09-24,33.779998779296875
2024-09-25,32.970001220703125
2024-09-26,33.15999984741211
2024-09-27,33.75
2024-09-30,33.86000061035156
2024-10-01,33.70000076293945
2024-10-02,33.619998931884766
2024-10-03,32.93000030517578
2024-10-04,32.880001068115234
2024-10-07,32.849998474121094
2024-10-08,33.11000061035156
2024-10-09,33.060001373291016
2024-10-10,32.630001068115234
2024-10-11,33.029998779296875
2024-10-14,32.59000015258789
2024-10-15,33.04999923706055
2024-10-16,33.45000076293945
2024-10-17,32.79999923706055
2024-10-18,33.060001373291016
2024-10-21,32.290000915527344
2024-10-22,31.649999618530273
2024-10-23,31.850000381469727
2024-10-24,32.130001068115234
2024-10-25,31.799999237060547
2024-10-28,31.950000762939453
2024-10-29,30.8799991607666
2024-10-30,31.719999313354492
2024-10-31,31.15999984741211
2024-11-01,31.18000030517578
2024-11-04,31.709999084472656
2024-11-05,31.8700008392334
2024-11-06,31.420000076293945
2024-11-07,31.739999771118164
2024-11-08,31.889999389648438
2024-11-11,31.350000381469727
2024-11-12,30.68000030517578
2024-11-13,30.889999389648438
2024-11-14,30.860000610351562
2024-11-15,30.93000030517578
2024-11-18,31.020000457763672
2024-11-19,30.68000030517578
2024-11-20,30.670000076293945
2024-11-21,30.600000381469727
