Date,T
2024-06-07,18.100000381469727
2024-06-10,17.860000610351562
2024-06-11,17.860000610351562
2024-06-12,17.610000610351562
2024-06-13,17.670000076293945
2024-06-14,17.639999389648438
2024-06-17,17.670000076293945
2024-06-18,18.049999237060547
2024-06-20,18.110000610351562
2024-06-21,18.399999618530273
2024-06-24,18.649999618530273
2024-06-25,18.690000534057617
2024-06-26,18.760000228881836
2024-06-27,18.75
2024-06-28,19.110000610351562
2024-07-01,18.979999542236328
2024-07-02,18.81999969482422
2024-07-03,18.68000030517578
2024-07-05,18.770000457763672
2024-07-08,18.809999465942383
2024-07-09,18.799999237060547
2024-07-10,18.739999771118164
2024-07-11,18.860000610351562
2024-07-12,18.809999465942383
2024-07-15,18.579999923706055
2024-07-16,18.850000381469727
2024-07-17,19.15999984741211
2024-07-18,19.149999618530273
2024-07-19,19.1200008392334
2024-07-22,18.549999237060547
2024-07-23,18.209999084472656
2024-07-24,19.15999984741211
2024-07-25,19.190000534057617
2024-07-26,19.010000228881836
2024-07-29,18.899999618530273
2024-07-30,18.979999542236328
2024-07-31,19.25
2024-08-01,19.469999313354492
2024-08-02,19.3700008392334
2024-08-05,18.90999984741211
2024-08-06,19.190000534057617
2024-08-07,19.25
2024-08-08,19.399999618530273
2024-08-09,19.489999771118164
2024-08-12,19.43000030517578
2024-08-13,19.520000457763672
2024-08-14,19.6299991607666
2024-08-15,19.09000015258789
2024-08-16,19.34000015258789
2024-08-19,19.489999771118164
2024-08-20,19.489999771118164
2024-08-21,19.540000915527344
2024-08-22,19.510000228881836
2024-08-23,19.729999542236328
2024-08-26,19.760000228881836
2024-08-27,19.649999618530273
2024-08-28,19.81999969482422
2024-08-29,19.760000228881836
2024-08-30,19.899999618530273
2024-09-03,20.43000030517578
2024-09-04,20.56999969482422
2024-09-05,20.649999618530273
2024-09-06,20.969999313354492
2024-09-09,21.5
2024-09-10,21.709999084472656
2024-09-11,21.450000762939453
2024-09-12,21.59000015258789
2024-09-13,21.639999389648438
2024-09-16,22.270000457763672
2024-09-17,21.780000686645508
2024-09-18,21.729999542236328
2024-09-19,21.360000610351562
2024-09-20,21.540000915527344
2024-09-23,21.489999771118164
2024-09-24,21.59000015258789
2024-09-25,21.559999465942383
2024-09-26,21.649999618530273
2024-09-27,21.899999618530273
2024-09-30,22.0
2024-10-01,22.1299991607666
2024-10-02,22.190000534057617
2024-10-03,22.049999237060547
2024-10-04,21.90999984741211
2024-10-07,21.780000686645508
2024-10-08,21.860000610351562
2024-10-09,21.93000030517578
2024-10-10,21.219999313354492
2024-10-11,21.3700008392334
2024-10-14,21.260000228881836
2024-10-15,21.510000228881836
2024-10-16,21.709999084472656
2024-10-17,21.729999542236328
2024-10-18,21.850000381469727
2024-10-21,21.65999984741211
2024-10-22,21.5
2024-10-23,22.489999771118164
2024-10-24,22.200000762939453
2024-10-25,21.829999923706055
2024-10-28,22.110000610351562
2024-10-29,22.18000030517578
2024-10-30,22.020000457763672
2024-10-31,22.540000915527344
2024-11-01,22.1200008392334
2024-11-04,21.920000076293945
2024-11-05,22.049999237060547
2024-11-06,22.31999969482422
2024-11-07,22.040000915527344
2024-11-08,22.34000015258789
2024-11-11,22.309999465942383
2024-11-12,22.149999618530273
2024-11-13,22.299999237060547
2024-11-14,22.25
2024-11-15,22.68000030517578
2024-11-18,22.989999771118164
2024-11-19,22.729999542236328
2024-11-20,22.829999923706055
2024-11-21,22.979999542236328
