Date,CMG
2023-12-12,46.407798767089844
2023-12-13,46.79999923706055
2023-12-14,45.513999938964844
2023-12-15,45.42940139770508
2023-12-18,45.94060134887695
2023-12-19,46.54059982299805
2023-12-20,46.277400970458984
2023-12-21,46.141998291015625
2023-12-22,46.08700180053711
2023-12-26,46.39039993286133
2023-12-27,46.148799896240234
2023-12-28,45.56760025024414
2023-12-29,45.739200592041016
2024-01-02,44.89500045776367
2024-01-03,44.67300033569336
2024-01-04,44.409400939941406
2024-01-05,44.25600051879883
2024-01-08,44.72779846191406
2024-01-09,44.63999938964844
2024-01-10,44.900001525878906
2024-01-11,45.53139877319336
2024-01-12,45.4379997253418
2024-01-16,45.799400329589844
2024-01-17,46.20880126953125
2024-01-18,46.45640182495117
2024-01-19,46.69200134277344
2024-01-22,46.5
2024-01-23,46.4364013671875
2024-01-24,46.69599914550781
2024-01-25,46.23540115356445
2024-01-26,46.525001525878906
2024-01-29,48.090599060058594
2024-01-30,48.38560104370117
2024-01-31,48.17539978027344
2024-02-01,48.84040069580078
2024-02-02,49.645599365234375
2024-02-05,49.41699981689453
2024-02-06,49.754798889160156
2024-02-07,53.33980178833008
2024-02-08,52.40959930419922
2024-02-09,52.766998291015625
2024-02-12,52.16460037231445
2024-02-13,51.9827995300293
2024-02-14,52.40380096435547
2024-02-15,52.36000061035156
2024-02-16,51.96860122680664
2024-02-20,51.604000091552734
2024-02-21,51.38959884643555
2024-02-22,52.547401428222656
2024-02-23,52.93439865112305
2024-02-26,53.20899963378906
2024-02-27,52.90480041503906
2024-02-28,53.43439865112305
2024-02-29,53.77539825439453
2024-03-01,53.77560043334961
2024-03-04,54.40599822998047
2024-03-05,54.226600646972656
2024-03-06,53.802799224853516
2024-03-07,53.80440139770508
2024-03-08,53.7224006652832
2024-03-11,53.251800537109375
2024-03-12,54.396400451660156
2024-03-13,54.453800201416016
2024-03-14,54.970401763916016
2024-03-15,55.12779998779297
2024-03-18,55.47060012817383
2024-03-19,55.95119857788086
2024-03-20,57.900001525878906
2024-03-21,58.09960174560547
2024-03-22,57.64080047607422
2024-03-25,58.06880187988281
2024-03-26,59.110599517822266
2024-03-27,58.469200134277344
2024-03-28,58.135398864746094
2024-04-01,57.540000915527344
2024-04-02,58.03879928588867
2024-04-03,57.911598205566406
2024-04-04,57.120601654052734
2024-04-05,58.1083984375
2024-04-08,58.63059997558594
2024-04-09,58.53919982910156
2024-04-10,59.31380081176758
2024-04-11,59.81380081176758
2024-04-12,59.152000427246094
2024-04-15,58.732601165771484
2024-04-16,58.84659957885742
2024-04-17,58.059200286865234
2024-04-18,58.159400939941406
2024-04-19,57.382198333740234
2024-04-22,57.685001373291016
2024-04-23,58.29999923706055
2024-04-24,58.53519821166992
2024-04-25,62.23939895629883
2024-04-26,63.73939895629883
2024-04-29,64.18939971923828
2024-04-30,63.19200134277344
2024-05-01,62.77320098876953
2024-05-02,62.83980178833008
2024-05-03,63.107601165771484
2024-05-06,63.981998443603516
2024-05-07,63.873600006103516
2024-05-08,63.665000915527344
2024-05-09,64.6594009399414
2024-05-10,64.78459930419922
2024-05-13,63.90800094604492
2024-05-14,63.53340148925781
2024-05-15,63.36600112915039
2024-05-16,62.917598724365234
2024-05-17,64.26860046386719
2024-05-20,63.527801513671875
2024-05-21,63.45600128173828
2024-05-22,63.06760025024414
2024-05-23,62.76559829711914
2024-05-24,63.03260040283203
2024-05-28,63.07680130004883
2024-05-29,61.457000732421875
2024-05-30,62.116798400878906
2024-05-31,62.59040069580078
2024-06-03,61.52939987182617
2024-06-04,61.5807991027832
2024-06-05,62.959598541259766
2024-06-06,64.23320007324219
2024-06-07,63.380401611328125
2024-06-10,62.597599029541016
2024-06-11,62.604000091552734
2024-06-12,63.415199279785156
2024-06-13,65.3051986694336
2024-06-14,65.43419647216797
2024-06-17,67.30919647216797
2024-06-18,68.55220031738281
2024-06-20,64.28839874267578
2024-06-21,64.20980072021484
2024-06-24,63.87480163574219
2024-06-25,65.66079711914062
2024-06-26,65.86000061035156
2024-06-27,62.40999984741211
2024-06-28,62.650001525878906
2024-07-01,61.810001373291016
2024-07-02,61.400001525878906
2024-07-03,61.58000183105469
2024-07-05,62.75
2024-07-08,59.5099983215332
2024-07-09,57.47999954223633
2024-07-10,58.29999923706055
2024-07-11,57.54999923706055
2024-07-12,57.66999816894531
2024-07-15,56.61000061035156
2024-07-16,57.7400016784668
2024-07-17,55.290000915527344
2024-07-18,53.380001068115234
2024-07-19,53.540000915527344
2024-07-22,53.560001373291016
2024-07-23,52.54999923706055
2024-07-24,51.779998779296875
2024-07-25,50.81999969482422
2024-07-26,49.83000183105469
2024-07-29,50.970001220703125
2024-07-30,52.56999969482422
2024-07-31,54.31999969482422
2024-08-01,53.459999084472656
2024-08-02,52.56999969482422
2024-08-05,52.18000030517578
2024-08-06,54.08000183105469
2024-08-07,53.630001068115234
2024-08-08,54.31999969482422
2024-08-09,55.54999923706055
2024-08-12,55.869998931884766
2024-08-13,51.68000030517578
2024-08-14,51.650001525878906
2024-08-15,53.970001220703125
2024-08-16,52.470001220703125
2024-08-19,52.63999938964844
2024-08-20,51.939998626708984
2024-08-21,53.72999954223633
2024-08-22,53.45000076293945
2024-08-23,53.709999084472656
2024-08-26,54.75
2024-08-27,56.13999938964844
2024-08-28,55.77000045776367
2024-08-29,55.630001068115234
2024-08-30,56.08000183105469
2024-09-03,53.52000045776367
2024-09-04,53.34000015258789
2024-09-05,53.029998779296875
2024-09-06,53.68000030517578
2024-09-09,54.290000915527344
2024-09-10,54.209999084472656
2024-09-11,55.790000915527344
2024-09-12,56.349998474121094
2024-09-13,56.119998931884766
2024-09-16,57.65999984741211
2024-09-17,58.5
2024-09-18,56.93000030517578
2024-09-19,57.970001220703125
2024-09-20,57.22999954223633
2024-09-23,58.290000915527344
2024-09-24,57.959999084472656
2024-09-25,58.380001068115234
2024-09-26,58.04999923706055
2024-09-27,57.34000015258789
2024-09-30,57.619998931884766
2024-10-01,57.16999816894531
2024-10-02,57.68000030517578
2024-10-03,56.70000076293945
2024-10-04,57.11000061035156
2024-10-07,56.72999954223633
2024-10-08,57.97999954223633
2024-10-09,57.93000030517578
2024-10-10,58.33000183105469
2024-10-11,58.650001525878906
2024-10-14,59.279998779296875
2024-10-15,59.810001373291016
2024-10-16,59.119998931884766
2024-10-17,58.86000061035156
2024-10-18,59.38999938964844
2024-10-21,59.70000076293945
2024-10-22,59.880001068115234
2024-10-23,59.02000045776367
2024-10-24,59.439998626708984
2024-10-25,59.439998626708984
2024-10-28,60.599998474121094
2024-10-29,60.4900016784668
2024-10-30,55.72999954223633
2024-10-31,55.77000045776367
2024-11-01,58.59000015258789
2024-11-04,56.380001068115234
2024-11-05,56.18000030517578
2024-11-06,57.689998626708984
2024-11-07,58.209999084472656
2024-11-08,58.810001373291016
2024-11-11,59.27000045776367
2024-11-12,60.4900016784668
2024-11-13,59.27000045776367
2024-11-14,59.90999984741211
2024-11-15,58.630001068115234
2024-11-18,58.810001373291016
2024-11-19,58.72999954223633
2024-11-20,58.880001068115234
2024-11-21,59.97999954223633
