Date,USB
2023-05-08,29.739999771118164
2023-05-09,29.90999984741211
2023-05-10,29.450000762939453
2023-05-11,28.920000076293945
2023-05-12,29.1299991607666
2023-05-15,29.649999618530273
2023-05-16,28.68000030517578
2023-05-17,30.450000762939453
2023-05-18,30.489999771118164
2023-05-19,30.110000610351562
2023-05-22,30.90999984741211
2023-05-23,31.139999389648438
2023-05-24,30.809999465942383
2023-05-25,30.510000228881836
2023-05-26,30.670000076293945
2023-05-30,30.65999984741211
2023-05-31,29.899999618530273
2023-06-01,30.520000457763672
2023-06-02,31.739999771118164
2023-06-05,31.219999313354492
2023-06-06,32.630001068115234
2023-06-07,33.2599983215332
2023-06-08,33.060001373291016
2023-06-09,32.86000061035156
2023-06-12,32.15999984741211
2023-06-13,32.70000076293945
2023-06-14,32.099998474121094
2023-06-15,33.290000915527344
2023-06-16,33.45000076293945
2023-06-20,33.58000183105469
2023-06-21,33.43000030517578
2023-06-22,32.22999954223633
2023-06-23,31.8799991607666
2023-06-26,32.31999969482422
2023-06-27,32.54999923706055
2023-06-28,32.31999969482422
2023-06-29,32.7599983215332
2023-06-30,33.040000915527344
2023-07-03,33.58000183105469
2023-07-05,33.529998779296875
2023-07-06,32.9900016784668
2023-07-07,33.540000915527344
2023-07-10,33.7400016784668
2023-07-11,34.91999816894531
2023-07-12,35.11000061035156
2023-07-13,35.810001373291016
2023-07-14,35.33000183105469
2023-07-17,35.2599983215332
2023-07-18,36.54999923706055
2023-07-19,38.90999984741211
2023-07-20,39.13999938964844
2023-07-21,38.41999816894531
2023-07-24,39.2599983215332
2023-07-25,37.86000061035156
2023-07-26,38.88999938964844
2023-07-27,38.81999969482422
2023-07-28,39.540000915527344
2023-07-31,39.68000030517578
2023-08-01,38.709999084472656
2023-08-02,38.43000030517578
2023-08-03,39.45000076293945
2023-08-04,39.86000061035156
2023-08-07,40.119998931884766
2023-08-08,40.22999954223633
2023-08-09,39.650001525878906
2023-08-10,39.4900016784668
2023-08-11,39.459999084472656
2023-08-14,38.720001220703125
2023-08-15,37.63999938964844
2023-08-16,37.04999923706055
2023-08-17,36.810001373291016
2023-08-18,36.84000015258789
2023-08-21,36.7599983215332
2023-08-22,35.84000015258789
2023-08-23,36.25
2023-08-24,36.130001068115234
2023-08-25,35.5099983215332
2023-08-28,36.02000045776367
2023-08-29,36.47999954223633
2023-08-30,36.380001068115234
2023-08-31,36.529998779296875
2023-09-01,37.06999969482422
2023-09-05,36.52000045776367
2023-09-06,36.119998931884766
2023-09-07,35.630001068115234
2023-09-08,36.11000061035156
2023-09-11,36.20000076293945
2023-09-12,37.0
2023-09-13,35.150001525878906
2023-09-14,35.720001220703125
2023-09-15,35.150001525878906
2023-09-18,34.75
2023-09-19,34.59000015258789
2023-09-20,34.40999984741211
2023-09-21,33.45000076293945
2023-09-22,33.380001068115234
2023-09-25,33.59000015258789
2023-09-26,33.02000045776367
2023-09-27,32.52000045776367
2023-09-28,32.470001220703125
2023-09-29,33.060001373291016
2023-10-02,32.13999938964844
2023-10-03,31.34000015258789
2023-10-04,31.239999771118164
2023-10-05,31.8700008392334
2023-10-06,31.860000610351562
2023-10-09,32.0099983215332
2023-10-10,32.59000015258789
2023-10-11,32.5099983215332
2023-10-12,32.2599983215332
2023-10-13,32.16999816894531
2023-10-16,32.619998931884766
2023-10-17,34.88999938964844
2023-10-18,33.369998931884766
2023-10-19,32.75
2023-10-20,30.93000030517578
2023-10-23,31.260000228881836
2023-10-24,31.389999389648438
2023-10-25,31.290000915527344
2023-10-26,31.770000457763672
2023-10-27,30.639999389648438
2023-10-30,31.309999465942383
2023-10-31,31.8799991607666
2023-11-01,31.860000610351562
2023-11-02,34.34000015258789
2023-11-03,35.4900016784668
2023-11-06,35.27000045776367
2023-11-07,34.810001373291016
2023-11-08,34.5099983215332
2023-11-09,33.90999984741211
2023-11-10,34.20000076293945
2023-11-13,34.0
2023-11-14,36.150001525878906
2023-11-15,37.18000030517578
2023-11-16,37.31999969482422
2023-11-17,37.63999938964844
2023-11-20,37.630001068115234
2023-11-21,37.0099983215332
2023-11-22,36.83000183105469
2023-11-24,37.20000076293945
2023-11-27,36.790000915527344
2023-11-28,37.040000915527344
2023-11-29,37.790000915527344
2023-11-30,38.119998931884766
2023-12-01,39.380001068115234
2023-12-04,39.4900016784668
2023-12-05,39.400001525878906
2023-12-06,39.08000183105469
2023-12-07,39.72999954223633
2023-12-08,40.43000030517578
2023-12-11,40.529998779296875
2023-12-12,40.45000076293945
2023-12-13,42.4900016784668
2023-12-14,45.33000183105469
2023-12-15,45.0099983215332
2023-12-18,44.04999923706055
2023-12-19,44.209999084472656
2023-12-20,42.459999084472656
2023-12-21,43.310001373291016
2023-12-22,43.5099983215332
2023-12-26,44.06999969482422
2023-12-27,43.939998626708984
2023-12-28,43.630001068115234
2023-12-29,43.279998779296875
2024-01-02,43.90999984741211
2024-01-03,42.75
2024-01-04,43.209999084472656
2024-01-05,43.810001373291016
2024-01-08,43.959999084472656
2024-01-09,43.459999084472656
2024-01-10,43.400001525878906
2024-01-11,42.81999969482422
2024-01-12,42.150001525878906
2024-01-16,41.380001068115234
2024-01-17,40.81999969482422
2024-01-18,40.150001525878906
2024-01-19,42.0099983215332
2024-01-22,41.779998779296875
2024-01-23,41.970001220703125
2024-01-24,42.47999954223633
2024-01-25,42.810001373291016
2024-01-26,42.63999938964844
2024-01-29,42.95000076293945
2024-01-30,43.34000015258789
2024-01-31,41.540000915527344
2024-02-01,40.88999938964844
2024-02-02,40.84000015258789
2024-02-05,40.099998474121094
2024-02-06,40.099998474121094
2024-02-07,39.90999984741211
2024-02-08,40.369998931884766
2024-02-09,40.18000030517578
2024-02-12,41.06999969482422
2024-02-13,39.93000030517578
2024-02-14,40.5
2024-02-15,41.54999923706055
2024-02-16,41.4900016784668
2024-02-20,41.13999938964844
2024-02-21,40.81999969482422
2024-02-22,41.349998474121094
2024-02-23,41.36000061035156
2024-02-26,40.84000015258789
2024-02-27,41.369998931884766
2024-02-28,41.220001220703125
2024-02-29,41.959999084472656
2024-03-01,41.41999816894531
2024-03-04,42.70000076293945
2024-03-05,43.25
2024-03-06,43.09000015258789
2024-03-07,43.34000015258789
2024-03-08,43.2599983215332
2024-03-11,43.52000045776367
2024-03-12,43.209999084472656
2024-03-13,43.470001220703125
2024-03-14,42.349998474121094
2024-03-15,42.08000183105469
2024-03-18,42.470001220703125
2024-03-19,42.220001220703125
2024-03-20,43.459999084472656
2024-03-21,44.45000076293945
2024-03-22,43.59000015258789
2024-03-25,43.54999923706055
2024-03-26,43.529998779296875
2024-03-27,44.0
2024-03-28,44.70000076293945
2024-04-01,43.95000076293945
2024-04-02,43.22999954223633
2024-04-03,43.11000061035156
2024-04-04,42.91999816894531
2024-04-05,43.029998779296875
2024-04-08,43.720001220703125
2024-04-09,43.939998626708984
2024-04-10,42.029998779296875
2024-04-11,41.91999816894531
2024-04-12,41.58000183105469
2024-04-15,41.439998626708984
2024-04-16,41.0
2024-04-17,39.52000045776367
2024-04-18,39.439998626708984
2024-04-19,40.45000076293945
2024-04-22,41.04999923706055
2024-04-23,40.970001220703125
2024-04-24,41.61000061035156
2024-04-25,40.9900016784668
2024-04-26,41.119998931884766
2024-04-29,41.290000915527344
2024-04-30,40.630001068115234
2024-05-01,41.04999923706055
2024-05-02,40.970001220703125
2024-05-03,41.40999984741211
2024-05-06,41.81999969482422
2024-05-07,41.58000183105469
2024-05-08,41.689998626708984
2024-05-09,41.540000915527344
2024-05-10,41.849998474121094
2024-05-13,41.4900016784668
2024-05-14,41.95000076293945
2024-05-15,42.220001220703125
2024-05-16,41.650001525878906
2024-05-17,41.43000030517578
2024-05-20,40.88999938964844
2024-05-21,41.18000030517578
2024-05-22,40.77000045776367
2024-05-23,40.02000045776367
2024-05-24,40.529998779296875
2024-05-28,39.77000045776367
2024-05-29,39.040000915527344
2024-05-30,39.380001068115234
2024-05-31,40.54999923706055
2024-06-03,39.72999954223633
2024-06-04,38.959999084472656
2024-06-05,39.08000183105469
2024-06-06,39.02000045776367
2024-06-07,39.02000045776367
2024-06-10,38.75
2024-06-11,38.45000076293945
2024-06-12,39.279998779296875
2024-06-13,39.2599983215332
2024-06-14,38.83000183105469
2024-06-17,39.09000015258789
2024-06-18,39.290000915527344
2024-06-20,39.279998779296875
2024-06-21,39.70000076293945
2024-06-24,40.54999923706055
2024-06-25,40.02000045776367
2024-06-26,39.709999084472656
2024-06-27,39.68000030517578
2024-06-28,39.70000076293945
2024-07-01,39.2400016784668
2024-07-02,39.970001220703125
2024-07-03,39.5099983215332
2024-07-05,39.040000915527344
2024-07-08,39.459999084472656
2024-07-09,39.869998931884766
2024-07-10,40.79999923706055
2024-07-11,41.93000030517578
2024-07-12,42.099998474121094
2024-07-15,42.349998474121094
2024-07-16,43.290000915527344
2024-07-17,45.2599983215332
2024-07-18,44.40999984741211
2024-07-19,44.7599983215332
2024-07-22,45.040000915527344
2024-07-23,45.54999923706055
2024-07-24,44.77000045776367
2024-07-25,45.09000015258789
2024-07-26,45.459999084472656
2024-07-29,45.369998931884766
2024-07-30,45.470001220703125
2024-07-31,44.880001068115234
2024-08-01,43.47999954223633
2024-08-02,42.349998474121094
2024-08-05,40.79999923706055
2024-08-06,41.66999816894531
2024-08-07,41.38999938964844
2024-08-08,41.7599983215332
2024-08-09,42.06999969482422
2024-08-12,41.470001220703125
2024-08-13,42.400001525878906
2024-08-14,42.34000015258789
2024-08-15,42.810001373291016
2024-08-16,43.189998626708984
2024-08-19,43.65999984741211
2024-08-20,43.7400016784668
2024-08-21,43.70000076293945
2024-08-22,44.189998626708984
2024-08-23,45.38999938964844
2024-08-26,45.619998931884766
2024-08-27,45.72999954223633
2024-08-28,46.130001068115234
2024-08-29,46.529998779296875
2024-08-30,47.22999954223633
2024-09-03,46.38999938964844
2024-09-04,46.060001373291016
2024-09-05,45.540000915527344
2024-09-06,44.4900016784668
2024-09-09,45.2599983215332
2024-09-10,45.029998779296875
2024-09-11,44.75
2024-09-12,43.849998474121094
2024-09-13,44.619998931884766
2024-09-16,44.689998626708984
2024-09-17,44.68000030517578
2024-09-18,45.18000030517578
2024-09-19,46.470001220703125
2024-09-20,46.0099983215332
2024-09-23,45.86000061035156
2024-09-24,45.63999938964844
2024-09-25,44.75
2024-09-26,45.29999923706055
2024-09-27,45.47999954223633
2024-09-30,45.72999954223633
2024-10-01,44.459999084472656
2024-10-02,44.25
2024-10-03,43.97999954223633
2024-10-04,44.70000076293945
2024-10-07,44.470001220703125
2024-10-08,44.2599983215332
2024-10-09,45.099998474121094
2024-10-10,44.939998626708984
2024-10-11,46.2599983215332
2024-10-14,47.119998931884766
2024-10-15,47.0
2024-10-16,49.209999084472656
2024-10-17,49.970001220703125
2024-10-18,49.15999984741211
2024-10-21,47.91999816894531
2024-10-22,48.029998779296875
2024-10-23,48.529998779296875
2024-10-24,48.45000076293945
2024-10-25,47.7400016784668
2024-10-28,48.59000015258789
2024-10-29,48.220001220703125
2024-10-30,48.68000030517578
2024-10-31,48.310001373291016
2024-11-01,47.84000015258789
2024-11-04,47.189998626708984
2024-11-05,47.61000061035156
2024-11-06,51.2599983215332
2024-11-07,49.560001373291016
2024-11-08,50.209999084472656
2024-11-11,51.040000915527344
2024-11-12,50.7599983215332
2024-11-13,51.16999816894531
2024-11-14,50.310001373291016
2024-11-15,49.900001525878906
2024-11-18,50.61000061035156
2024-11-19,50.400001525878906
2024-11-20,50.7400016784668
2024-11-21,51.38999938964844
