Date,OMC
2023-09-21,74.69000244140625
2023-09-22,73.73999786376953
2023-09-25,74.4000015258789
2023-09-26,73.45999908447266
2023-09-27,73.38999938964844
2023-09-28,74.05000305175781
2023-09-29,74.4800033569336
2023-10-02,73.36000061035156
2023-10-03,72.47000122070312
2023-10-04,73.30000305175781
2023-10-05,72.91000366210938
2023-10-06,74.25
2023-10-09,74.9000015258789
2023-10-10,75.27999877929688
2023-10-11,74.83999633789062
2023-10-12,75.56999969482422
2023-10-13,74.55000305175781
2023-10-16,76.0199966430664
2023-10-17,76.54000091552734
2023-10-18,75.33000183105469
2023-10-19,74.22000122070312
2023-10-20,73.94000244140625
2023-10-23,75.58000183105469
2023-10-24,74.48999786376953
2023-10-25,74.38999938964844
2023-10-26,74.27999877929688
2023-10-27,73.98999786376953
2023-10-30,74.5199966430664
2023-10-31,74.91000366210938
2023-11-01,74.4800033569336
2023-11-02,76.5999984741211
2023-11-03,77.6500015258789
2023-11-06,77.05999755859375
2023-11-07,76.66000366210938
2023-11-08,75.66999816894531
2023-11-09,74.9800033569336
2023-11-10,75.73999786376953
2023-11-13,75.70999908447266
2023-11-14,78.2300033569336
2023-11-15,78.16999816894531
2023-11-16,76.97000122070312
2023-11-17,79.05999755859375
2023-11-20,79.16999816894531
2023-11-21,78.66999816894531
2023-11-22,79.36000061035156
2023-11-24,80.08999633789062
2023-11-27,79.19999694824219
2023-11-28,79.13999938964844
2023-11-29,79.79000091552734
2023-11-30,80.62999725341797
2023-12-01,81.80999755859375
2023-12-04,82.38999938964844
2023-12-05,81.4000015258789
2023-12-06,81.94999694824219
2023-12-07,82.0999984741211
2023-12-08,81.94000244140625
2023-12-11,84.05000305175781
2023-12-12,83.95999908447266
2023-12-13,83.93000030517578
2023-12-14,86.43000030517578
2023-12-15,86.80000305175781
2023-12-18,86.31999969482422
2023-12-19,86.68000030517578
2023-12-20,85.7300033569336
2023-12-21,86.43000030517578
2023-12-22,86.08000183105469
2023-12-26,86.69999694824219
2023-12-27,86.63999938964844
2023-12-28,86.7300033569336
2023-12-29,86.51000213623047
2024-01-02,87.25
2024-01-03,84.98999786376953
2024-01-04,85.08999633789062
2024-01-05,85.87999725341797
2024-01-08,88.22000122070312
2024-01-09,88.38999938964844
2024-01-10,88.2300033569336
2024-01-11,89.1500015258789
2024-01-12,88.76000213623047
2024-01-16,88.44000244140625
2024-01-17,87.6500015258789
2024-01-18,87.94000244140625
2024-01-19,87.87999725341797
2024-01-22,88.77999877929688
2024-01-23,89.48999786376953
2024-01-24,89.1500015258789
2024-01-25,90.9800033569336
2024-01-26,90.88999938964844
2024-01-29,91.33999633789062
2024-01-30,91.37999725341797
2024-01-31,90.37999725341797
2024-02-01,89.80999755859375
2024-02-02,89.95999908447266
2024-02-05,88.80000305175781
2024-02-06,89.0
2024-02-07,86.31999969482422
2024-02-08,86.62999725341797
2024-02-09,84.58999633789062
2024-02-12,86.44999694824219
2024-02-13,85.13999938964844
2024-02-14,85.79000091552734
2024-02-15,87.02999877929688
2024-02-16,87.51000213623047
2024-02-20,88.36000061035156
2024-02-21,88.62000274658203
2024-02-22,88.30999755859375
2024-02-23,88.5999984741211
2024-02-26,89.08999633789062
2024-02-27,89.16000366210938
2024-02-28,88.0999984741211
2024-02-29,88.38999938964844
2024-03-01,88.44000244140625
2024-03-04,89.19999694824219
2024-03-05,89.05999755859375
2024-03-06,90.5999984741211
2024-03-07,92.73999786376953
2024-03-08,91.69000244140625
2024-03-11,94.41000366210938
2024-03-12,94.8499984741211
2024-03-13,95.66999816894531
2024-03-14,92.62999725341797
2024-03-15,92.26000213623047
2024-03-18,92.75
2024-03-19,93.3499984741211
2024-03-20,94.26000213623047
2024-03-21,94.30999755859375
2024-03-22,93.97000122070312
2024-03-25,93.37000274658203
2024-03-26,92.77999877929688
2024-03-27,95.16000366210938
2024-03-28,96.76000213623047
2024-04-01,96.58000183105469
2024-04-02,95.30999755859375
2024-04-03,94.80999755859375
2024-04-04,93.13999938964844
2024-04-05,92.62000274658203
2024-04-08,93.08000183105469
2024-04-09,93.94000244140625
2024-04-10,91.76000213623047
2024-04-11,92.58000183105469
2024-04-12,90.58999633789062
2024-04-15,90.55000305175781
2024-04-16,90.95999908447266
2024-04-17,92.44999694824219
2024-04-18,91.5
2024-04-19,92.62000274658203
2024-04-22,93.7699966430664
2024-04-23,94.22000122070312
2024-04-24,95.9800033569336
2024-04-25,96.70999908447266
2024-04-26,95.88999938964844
2024-04-29,95.88999938964844
2024-04-30,92.83999633789062
2024-05-01,93.6500015258789
2024-05-02,92.62999725341797
2024-05-03,92.75
2024-05-06,93.19000244140625
2024-05-07,94.69999694824219
2024-05-08,95.06999969482422
2024-05-09,95.69000244140625
2024-05-10,95.81999969482422
2024-05-13,96.30000305175781
2024-05-14,96.58000183105469
2024-05-15,97.66000366210938
2024-05-16,96.6500015258789
2024-05-17,96.12999725341797
2024-05-20,96.20999908447266
2024-05-21,94.97000122070312
2024-05-22,95.26000213623047
2024-05-23,94.22000122070312
2024-05-24,95.11000061035156
2024-05-28,93.20999908447266
2024-05-29,91.12000274658203
2024-05-30,90.72000122070312
2024-05-31,92.95999908447266
2024-06-03,90.36000061035156
2024-06-04,91.22000122070312
2024-06-05,91.30999755859375
2024-06-06,90.95999908447266
2024-06-07,91.08999633789062
2024-06-10,89.95999908447266
2024-06-11,89.6500015258789
2024-06-12,89.16999816894531
2024-06-13,89.38999938964844
2024-06-14,88.41000366210938
2024-06-17,90.08000183105469
2024-06-18,91.16000366210938
2024-06-20,89.75
2024-06-21,90.47000122070312
2024-06-24,90.7300033569336
2024-06-25,89.80000305175781
2024-06-26,88.69000244140625
2024-06-27,88.98999786376953
2024-06-28,89.69999694824219
2024-07-01,87.69000244140625
2024-07-02,89.08000183105469
2024-07-03,89.2300033569336
2024-07-05,88.9000015258789
2024-07-08,89.61000061035156
2024-07-09,90.51000213623047
2024-07-10,91.16000366210938
2024-07-11,92.2699966430664
2024-07-12,93.30000305175781
2024-07-15,93.75
2024-07-16,95.3499984741211
2024-07-17,91.5199966430664
2024-07-18,92.08999633789062
2024-07-19,91.0
2024-07-22,91.75
2024-07-23,92.2699966430664
2024-07-24,90.75
2024-07-25,93.3499984741211
2024-07-26,95.43000030517578
2024-07-29,95.4800033569336
2024-07-30,97.91999816894531
2024-07-31,98.04000091552734
2024-08-01,94.8499984741211
2024-08-02,92.0
2024-08-05,89.88999938964844
2024-08-06,91.37000274658203
2024-08-07,90.62999725341797
2024-08-08,93.56999969482422
2024-08-09,93.31999969482422
2024-08-12,94.08000183105469
2024-08-13,94.41000366210938
2024-08-14,94.44999694824219
2024-08-15,96.19999694824219
2024-08-16,96.58000183105469
2024-08-19,96.91000366210938
2024-08-20,96.2699966430664
2024-08-21,97.29000091552734
2024-08-22,97.30999755859375
2024-08-23,98.45999908447266
2024-08-26,98.86000061035156
2024-08-27,99.11000061035156
2024-08-28,98.75
2024-08-29,98.62999725341797
2024-08-30,100.43000030517578
2024-09-03,99.33000183105469
2024-09-04,98.75
2024-09-05,99.91000366210938
2024-09-06,98.73999786376953
2024-09-09,98.9000015258789
2024-09-10,99.52999877929688
2024-09-11,98.29000091552734
2024-09-12,98.55000305175781
2024-09-13,99.97000122070312
2024-09-16,101.08999633789062
2024-09-17,101.7300033569336
2024-09-18,102.61000061035156
2024-09-19,103.9000015258789
2024-09-20,102.30000305175781
2024-09-23,102.30999755859375
2024-09-24,101.7300033569336
2024-09-25,100.6500015258789
2024-09-26,102.98999786376953
2024-09-27,102.66999816894531
2024-09-30,103.38999938964844
2024-10-01,102.69000244140625
2024-10-02,102.04000091552734
2024-10-03,101.0199966430664
2024-10-04,101.55000305175781
2024-10-07,100.86000061035156
2024-10-08,101.4800033569336
2024-10-09,102.77999877929688
2024-10-10,101.72000122070312
2024-10-11,102.86000061035156
2024-10-14,103.26000213623047
2024-10-15,104.0199966430664
2024-10-16,105.48999786376953
2024-10-17,105.22000122070312
2024-10-18,104.4800033569336
2024-10-21,103.61000061035156
2024-10-22,101.02999877929688
2024-10-23,100.72000122070312
2024-10-24,100.45999908447266
2024-10-25,100.5199966430664
2024-10-28,102.5
2024-10-29,101.69999694824219
2024-10-30,102.33999633789062
2024-10-31,101.0
2024-11-01,101.08000183105469
2024-11-04,101.94000244140625
2024-11-05,103.18000030517578
2024-11-06,105.05999755859375
2024-11-07,104.76000213623047
2024-11-08,104.45999908447266
2024-11-11,104.4000015258789
2024-11-12,103.83000183105469
2024-11-13,103.33999633789062
2024-11-14,105.04000091552734
2024-11-15,96.86000061035156
2024-11-18,98.33000183105469
2024-11-19,98.04000091552734
2024-11-20,99.08000183105469
2024-11-21,101.94000244140625
