Date,XOM
2023-06-16,105.12999725341797
2023-06-20,102.72000122070312
2023-06-21,103.87000274658203
2023-06-22,103.30000305175781
2023-06-23,102.4000015258789
2023-06-26,104.29000091552734
2023-06-27,104.55000305175781
2023-06-28,105.4000015258789
2023-06-29,106.69999694824219
2023-06-30,107.25
2023-07-03,107.45999908447266
2023-07-05,106.91000366210938
2023-07-06,102.91999816894531
2023-07-07,103.16000366210938
2023-07-10,104.69000244140625
2023-07-11,105.97000122070312
2023-07-12,106.48999786376953
2023-07-13,104.54000091552734
2023-07-14,100.94000244140625
2023-07-17,101.37999725341797
2023-07-18,100.91999816894531
2023-07-19,101.62000274658203
2023-07-20,103.41000366210938
2023-07-21,103.88999938964844
2023-07-24,105.5199966430664
2023-07-25,105.68000030517578
2023-07-26,105.08999633789062
2023-07-27,105.41999816894531
2023-07-28,104.16000366210938
2023-07-31,107.23999786376953
2023-08-01,106.62000274658203
2023-08-02,105.29000091552734
2023-08-03,107.12000274658203
2023-08-04,107.41999816894531
2023-08-07,107.19999694824219
2023-08-08,107.7300033569336
2023-08-09,109.55999755859375
2023-08-10,110.12000274658203
2023-08-11,111.83000183105469
2023-08-14,111.91999816894531
2023-08-15,108.16000366210938
2023-08-16,106.33999633789062
2023-08-17,108.4000015258789
2023-08-18,110.04000091552734
2023-08-21,108.70999908447266
2023-08-22,108.0999984741211
2023-08-23,107.1500015258789
2023-08-24,106.3499984741211
2023-08-25,108.25
2023-08-28,109.16000366210938
2023-08-29,109.80999755859375
2023-08-30,110.87999725341797
2023-08-31,111.19000244140625
2023-09-01,113.5199966430664
2023-09-05,113.52999877929688
2023-09-06,114.51000213623047
2023-09-07,113.94999694824219
2023-09-08,115.61000061035156
2023-09-11,114.16000366210938
2023-09-12,117.48999786376953
2023-09-13,116.44000244140625
2023-09-14,118.5199966430664
2023-09-15,116.69999694824219
2023-09-18,117.63999938964844
2023-09-19,117.33000183105469
2023-09-20,116.4000015258789
2023-09-21,114.76000213623047
2023-09-22,114.94000244140625
2023-09-25,116.2300033569336
2023-09-26,116.41000366210938
2023-09-27,120.19999694824219
2023-09-28,119.47000122070312
2023-09-29,117.58000183105469
2023-10-02,115.62999725341797
2023-10-03,115.83000183105469
2023-10-04,111.5
2023-10-05,108.98999786376953
2023-10-06,107.16999816894531
2023-10-09,110.91999816894531
2023-10-10,110.44999694824219
2023-10-11,106.48999786376953
2023-10-12,106.47000122070312
2023-10-13,109.87000274658203
2023-10-16,109.94999694824219
2023-10-17,111.38999938964844
2023-10-18,112.94999694824219
2023-10-19,113.0199966430664
2023-10-20,111.08000183105469
2023-10-23,109.44999694824219
2023-10-24,108.38999938964844
2023-10-25,108.58999633789062
2023-10-26,107.5999984741211
2023-10-27,105.55000305175781
2023-10-30,105.87999725341797
2023-10-31,105.8499984741211
2023-11-01,105.63999938964844
2023-11-02,109.11000061035156
2023-11-03,107.77999877929688
2023-11-06,105.87000274658203
2023-11-07,104.20999908447266
2023-11-08,102.93000030517578
2023-11-09,102.95999908447266
2023-11-10,103.75
2023-11-13,104.83999633789062
2023-11-14,104.29000091552734
2023-11-15,103.66000366210938
2023-11-16,102.45999908447266
2023-11-17,104.95999908447266
2023-11-20,104.5
2023-11-21,104.45999908447266
2023-11-22,104.01000213623047
2023-11-24,104.56999969482422
2023-11-27,103.95999908447266
2023-11-28,103.9000015258789
2023-11-29,102.33999633789062
2023-11-30,102.73999786376953
2023-12-01,102.98999786376953
2023-12-04,102.43000030517578
2023-12-05,100.44000244140625
2023-12-06,99.11000061035156
2023-12-07,98.41999816894531
2023-12-08,99.55000305175781
2023-12-11,99.62000274658203
2023-12-12,98.05000305175781
2023-12-13,98.91999816894531
2023-12-14,101.58000183105469
2023-12-15,100.9000015258789
2023-12-18,101.6500015258789
2023-12-19,102.98999786376953
2023-12-20,101.2699966430664
2023-12-21,101.7300033569336
2023-12-22,101.91000366210938
2023-12-26,102.13999938964844
2023-12-27,101.66000366210938
2023-12-28,100.19000244140625
2023-12-29,99.9800033569336
2024-01-02,102.36000061035156
2024-01-03,103.22000122070312
2024-01-04,102.31999969482422
2024-01-05,102.62999725341797
2024-01-08,100.91999816894531
2024-01-09,99.66999816894531
2024-01-10,98.69000244140625
2024-01-11,98.66999816894531
2024-01-12,99.94999694824219
2024-01-16,97.69000244140625
2024-01-17,96.9800033569336
2024-01-18,96.80000305175781
2024-01-19,96.94999694824219
2024-01-22,96.81999969482422
2024-01-23,97.91000366210938
2024-01-24,99.5999984741211
2024-01-25,102.12999725341797
2024-01-26,103.0
2024-01-29,103.12999725341797
2024-01-30,104.8499984741211
2024-01-31,102.80999755859375
2024-02-01,102.38999938964844
2024-02-02,101.97000122070312
2024-02-05,101.55000305175781
2024-02-06,102.25
2024-02-07,102.22000122070312
2024-02-08,103.97000122070312
2024-02-09,101.7699966430664
2024-02-12,103.16999816894531
2024-02-13,101.33999633789062
2024-02-14,100.83999633789062
2024-02-15,103.7300033569336
2024-02-16,103.7300033569336
2024-02-20,102.75
2024-02-21,104.8499984741211
2024-02-22,104.76000213623047
2024-02-23,103.83999633789062
2024-02-26,104.25
2024-02-27,104.02999877929688
2024-02-28,104.31999969482422
2024-02-29,104.5199966430664
2024-03-01,105.83999633789062
2024-03-04,104.36000061035156
2024-03-05,105.63999938964844
2024-03-06,106.7699966430664
2024-03-07,107.37000274658203
2024-03-08,108.37999725341797
2024-03-11,109.0199966430664
2024-03-12,108.31999969482422
2024-03-13,109.52999877929688
2024-03-14,111.47000122070312
2024-03-15,111.2699966430664
2024-03-18,112.30000305175781
2024-03-19,113.08999633789062
2024-03-20,112.98999786376953
2024-03-21,113.48999786376953
2024-03-22,113.48999786376953
2024-03-25,114.6500015258789
2024-03-26,113.79000091552734
2024-03-27,114.97000122070312
2024-03-28,116.23999786376953
2024-04-01,116.98999786376953
2024-04-02,119.27999877929688
2024-04-03,119.30000305175781
2024-04-04,119.72000122070312
2024-04-05,121.37000274658203
2024-04-08,120.55000305175781
2024-04-09,121.18000030517578
2024-04-10,122.19999694824219
2024-04-11,121.79000091552734
2024-04-12,120.37000274658203
2024-04-15,119.68000030517578
2024-04-16,118.69000244140625
2024-04-17,118.62999725341797
2024-04-18,118.5199966430664
2024-04-19,119.87999725341797
2024-04-22,120.55999755859375
2024-04-23,121.02999877929688
2024-04-24,121.05000305175781
2024-04-25,121.33000183105469
2024-04-26,117.95999908447266
2024-04-29,119.63999938964844
2024-04-30,118.2699966430664
2024-05-01,116.02999877929688
2024-05-02,116.23999786376953
2024-05-03,116.0
2024-05-06,116.75
2024-05-07,116.16999816894531
2024-05-08,116.1500015258789
2024-05-09,118.44000244140625
2024-05-10,117.95999908447266
2024-05-13,117.91000366210938
2024-05-14,117.66999816894531
2024-05-15,118.58000183105469
2024-05-16,117.87000274658203
2024-05-17,119.63999938964844
2024-05-20,118.66999816894531
2024-05-21,117.8499984741211
2024-05-22,115.4800033569336
2024-05-23,113.51000213623047
2024-05-24,113.41999816894531
2024-05-28,114.86000061035156
2024-05-29,113.62999725341797
2024-05-30,113.98999786376953
2024-05-31,117.26000213623047
2024-06-03,114.44999694824219
2024-06-04,112.66999816894531
2024-06-05,113.12000274658203
2024-06-06,113.97000122070312
2024-06-07,112.75
2024-06-10,113.08000183105469
2024-06-11,112.16999816894531
2024-06-12,110.93000030517578
2024-06-13,110.04000091552734
2024-06-14,109.11000061035156
2024-06-17,108.36000061035156
2024-06-18,109.37999725341797
2024-06-20,111.73999786376953
2024-06-21,110.76000213623047
2024-06-24,114.05000305175781
2024-06-25,114.37000274658203
2024-06-26,114.41000366210938
2024-06-27,114.9000015258789
2024-06-28,115.12000274658203
2024-07-01,114.95999908447266
2024-07-02,114.18000030517578
2024-07-03,114.76000213623047
2024-07-05,113.37000274658203
2024-07-08,112.18000030517578
2024-07-09,110.94000244140625
2024-07-10,111.91999816894531
2024-07-11,113.25
2024-07-12,113.2699966430664
2024-07-15,115.20999908447266
2024-07-16,116.04000091552734
2024-07-17,117.63999938964844
2024-07-18,118.80000305175781
2024-07-19,116.06999969482422
2024-07-22,115.2699966430664
2024-07-23,113.41000366210938
2024-07-24,115.01000213623047
2024-07-25,117.43000030517578
2024-07-26,117.33000183105469
2024-07-29,116.0999984741211
2024-07-30,118.16999816894531
2024-07-31,118.58999633789062
2024-08-01,116.94999694824219
2024-08-02,116.87999725341797
2024-08-05,114.7699966430664
2024-08-06,114.16000366210938
2024-08-07,115.68000030517578
2024-08-08,117.88999938964844
2024-08-09,118.8499984741211
2024-08-12,119.0
2024-08-13,117.86000061035156
2024-08-14,118.94999694824219
2024-08-15,118.7300033569336
2024-08-16,118.16999816894531
2024-08-19,118.52999877929688
2024-08-20,114.58000183105469
2024-08-21,113.8499984741211
2024-08-22,114.7300033569336
2024-08-23,116.31999969482422
2024-08-26,118.80999755859375
2024-08-27,117.68000030517578
2024-08-28,116.5199966430664
2024-08-29,118.12999725341797
2024-08-30,117.94000244140625
2024-09-03,115.47000122070312
2024-09-04,114.05999755859375
2024-09-05,113.16999816894531
2024-09-06,112.63999938964844
2024-09-09,115.01000213623047
2024-09-10,110.81999969482422
2024-09-11,109.72000122070312
2024-09-12,111.2300033569336
2024-09-13,111.1500015258789
2024-09-16,112.70999908447266
2024-09-17,114.18000030517578
2024-09-18,114.58000183105469
2024-09-19,116.0
2024-09-20,115.2699966430664
2024-09-23,117.36000061035156
2024-09-24,117.05000305175781
2024-09-25,114.7699966430664
2024-09-26,112.80000305175781
2024-09-27,115.81999969482422
2024-09-30,117.22000122070312
2024-10-01,119.93000030517578
2024-10-02,121.5199966430664
2024-10-03,122.58000183105469
2024-10-04,124.83000183105469
2024-10-07,125.37000274658203
2024-10-08,122.04000091552734
2024-10-09,122.08999633789062
2024-10-10,123.13999938964844
2024-10-11,123.61000061035156
2024-10-14,124.08000183105469
2024-10-15,120.3499984741211
2024-10-16,120.66000366210938
2024-10-17,120.3499984741211
2024-10-18,120.01000213623047
2024-10-21,120.08000183105469
2024-10-22,120.69999694824219
2024-10-23,120.2699966430664
2024-10-24,119.58999633789062
2024-10-25,119.48999786376953
2024-10-28,118.9000015258789
2024-10-29,117.27999877929688
2024-10-30,116.69000244140625
2024-10-31,116.77999877929688
2024-11-01,114.94999694824219
2024-11-04,118.61000061035156
2024-11-05,118.95999908447266
2024-11-06,121.0
2024-11-07,121.1500015258789
2024-11-08,121.11000061035156
2024-11-11,120.47000122070312
2024-11-12,120.3499984741211
2024-11-13,121.47000122070312
2024-11-14,120.55999755859375
2024-11-15,119.30999755859375
2024-11-18,120.30999755859375
2024-11-19,118.62999725341797
2024-11-20,120.31999969482422
2024-11-21,121.93000030517578
