Date,CF
2024-04-26,80.0
2024-04-29,80.83000183105469
2024-04-30,78.97000122070312
2024-05-01,77.97000122070312
2024-05-02,73.87000274658203
2024-05-03,74.08999633789062
2024-05-06,74.51000213623047
2024-05-07,74.98999786376953
2024-05-08,73.25
2024-05-09,74.29000091552734
2024-05-10,73.94999694824219
2024-05-13,74.26000213623047
2024-05-14,74.37999725341797
2024-05-15,74.81999969482422
2024-05-16,77.31999969482422
2024-05-17,76.22000122070312
2024-05-20,78.55999755859375
2024-05-21,78.58000183105469
2024-05-22,79.68000030517578
2024-05-23,78.26000213623047
2024-05-24,77.51000213623047
2024-05-28,78.70999908447266
2024-05-29,77.0999984741211
2024-05-30,76.9800033569336
2024-05-31,79.7300033569336
2024-06-03,80.54000091552734
2024-06-04,80.51000213623047
2024-06-05,76.83999633789062
2024-06-06,77.30000305175781
2024-06-07,77.86000061035156
2024-06-10,78.66999816894531
2024-06-11,76.80999755859375
2024-06-12,75.19000244140625
2024-06-13,72.94999694824219
2024-06-14,73.26000213623047
2024-06-17,74.0199966430664
2024-06-18,73.55000305175781
2024-06-20,74.12999725341797
2024-06-21,73.11000061035156
2024-06-24,75.5999984741211
2024-06-25,75.44000244140625
2024-06-26,76.22000122070312
2024-06-27,74.76000213623047
2024-06-28,74.12000274658203
2024-07-01,73.37999725341797
2024-07-02,70.83000183105469
2024-07-03,69.95999908447266
2024-07-05,70.13999938964844
2024-07-08,69.37999725341797
2024-07-09,69.87000274658203
2024-07-10,69.75
2024-07-11,70.3499984741211
2024-07-12,70.63999938964844
2024-07-15,70.75
2024-07-16,73.19999694824219
2024-07-17,72.87000274658203
2024-07-18,72.41000366210938
2024-07-19,71.73999786376953
2024-07-22,71.38999938964844
2024-07-23,70.5199966430664
2024-07-24,71.4800033569336
2024-07-25,73.51000213623047
2024-07-26,75.04000091552734
2024-07-29,74.62999725341797
2024-07-30,76.43000030517578
2024-07-31,76.38999938964844
2024-08-01,75.80000305175781
2024-08-02,73.22000122070312
2024-08-05,72.86000061035156
2024-08-06,73.4000015258789
2024-08-07,73.30000305175781
2024-08-08,79.52999877929688
2024-08-09,79.79000091552734
2024-08-12,80.8499984741211
2024-08-13,80.93000030517578
2024-08-14,80.55000305175781
2024-08-15,79.77999877929688
2024-08-16,80.97000122070312
2024-08-19,81.13999938964844
2024-08-20,80.05999755859375
2024-08-21,80.12999725341797
2024-08-22,78.87999725341797
2024-08-23,80.41000366210938
2024-08-26,81.63999938964844
2024-08-27,81.62000274658203
2024-08-28,81.8499984741211
2024-08-29,82.93000030517578
2024-08-30,83.08999633789062
2024-09-03,79.11000061035156
2024-09-04,80.12999725341797
2024-09-05,78.54000091552734
2024-09-06,78.55999755859375
2024-09-09,78.47000122070312
2024-09-10,76.77999877929688
2024-09-11,77.44999694824219
2024-09-12,77.69999694824219
2024-09-13,79.1500015258789
2024-09-16,79.7300033569336
2024-09-17,81.47000122070312
2024-09-18,81.48999786376953
2024-09-19,83.12999725341797
2024-09-20,81.61000061035156
2024-09-23,83.2699966430664
2024-09-24,84.88999938964844
2024-09-25,83.83999633789062
2024-09-26,85.01000213623047
2024-09-27,85.63999938964844
2024-09-30,85.80000305175781
2024-10-01,87.20999908447266
2024-10-02,88.1500015258789
2024-10-03,89.29000091552734
2024-10-04,90.1500015258789
2024-10-07,88.16999816894531
2024-10-08,86.80999755859375
2024-10-09,87.44999694824219
2024-10-10,88.2699966430664
2024-10-11,87.80999755859375
2024-10-14,87.0
2024-10-15,85.06999969482422
2024-10-16,84.58000183105469
2024-10-17,85.77999877929688
2024-10-18,83.98999786376953
2024-10-21,84.18000030517578
2024-10-22,83.88999938964844
2024-10-23,84.16999816894531
2024-10-24,83.22000122070312
2024-10-25,83.19000244140625
2024-10-28,81.91000366210938
2024-10-29,81.36000061035156
2024-10-30,81.77999877929688
2024-10-31,82.2300033569336
2024-11-01,84.05999755859375
2024-11-04,86.41000366210938
2024-11-05,86.55999755859375
2024-11-06,83.08000183105469
2024-11-07,84.63999938964844
2024-11-08,83.70999908447266
2024-11-11,85.08000183105469
2024-11-12,84.22000122070312
2024-11-13,85.20999908447266
2024-11-14,85.73999786376953
2024-11-15,87.06999969482422
2024-11-18,87.37999725341797
2024-11-19,87.54000091552734
2024-11-20,89.91000366210938
2024-11-21,90.63999938964844
