Date,EXPD
2023-05-11,112.37000274658203
2023-05-12,112.95999908447266
2023-05-15,112.69000244140625
2023-05-16,111.31999969482422
2023-05-17,113.44999694824219
2023-05-18,114.66999816894531
2023-05-19,114.56999969482422
2023-05-22,114.43000030517578
2023-05-23,114.55000305175781
2023-05-24,112.2300033569336
2023-05-25,114.26000213623047
2023-05-26,115.51000213623047
2023-05-30,115.0999984741211
2023-05-31,110.30999755859375
2023-06-01,111.4800033569336
2023-06-02,113.95999908447266
2023-06-05,114.26000213623047
2023-06-06,115.13999938964844
2023-06-07,116.81999969482422
2023-06-08,116.52999877929688
2023-06-09,115.30999755859375
2023-06-12,116.16999816894531
2023-06-13,117.05999755859375
2023-06-14,117.63999938964844
2023-06-15,119.2699966430664
2023-06-16,118.83000183105469
2023-06-20,115.79000091552734
2023-06-21,115.72000122070312
2023-06-22,114.5999984741211
2023-06-23,114.44999694824219
2023-06-26,116.0
2023-06-27,118.37999725341797
2023-06-28,118.9800033569336
2023-06-29,120.13999938964844
2023-06-30,121.12999725341797
2023-07-03,121.69000244140625
2023-07-05,121.16000366210938
2023-07-06,117.55000305175781
2023-07-07,118.9000015258789
2023-07-10,121.08000183105469
2023-07-11,122.95999908447266
2023-07-12,122.75
2023-07-13,121.7699966430664
2023-07-14,121.5999984741211
2023-07-17,122.01000213623047
2023-07-18,123.06999969482422
2023-07-19,124.51000213623047
2023-07-20,124.4800033569336
2023-07-21,124.75
2023-07-24,124.98999786376953
2023-07-25,125.44999694824219
2023-07-26,126.2300033569336
2023-07-27,126.0999984741211
2023-07-28,127.23999786376953
2023-07-31,127.30000305175781
2023-08-01,125.47000122070312
2023-08-02,124.43000030517578
2023-08-03,124.43000030517578
2023-08-04,123.76000213623047
2023-08-07,124.80999755859375
2023-08-08,119.31999969482422
2023-08-09,117.37000274658203
2023-08-10,117.97000122070312
2023-08-11,116.97000122070312
2023-08-14,116.94000244140625
2023-08-15,115.18000030517578
2023-08-16,114.12000274658203
2023-08-17,113.93000030517578
2023-08-18,115.83000183105469
2023-08-21,114.5999984741211
2023-08-22,114.5199966430664
2023-08-23,114.69999694824219
2023-08-24,113.9800033569336
2023-08-25,114.31999969482422
2023-08-28,115.01000213623047
2023-08-29,117.05999755859375
2023-08-30,117.77999877929688
2023-08-31,116.70999908447266
2023-09-01,116.37000274658203
2023-09-05,115.55999755859375
2023-09-06,115.58999633789062
2023-09-07,115.5
2023-09-08,114.7300033569336
2023-09-11,116.22000122070312
2023-09-12,116.44000244140625
2023-09-13,118.27999877929688
2023-09-14,118.33999633789062
2023-09-15,118.44000244140625
2023-09-18,117.75
2023-09-19,117.37000274658203
2023-09-20,114.83999633789062
2023-09-21,113.0
2023-09-22,113.91000366210938
2023-09-25,115.87000274658203
2023-09-26,114.0
2023-09-27,113.66000366210938
2023-09-28,114.4000015258789
2023-09-29,114.62999725341797
2023-10-02,114.7300033569336
2023-10-03,113.91000366210938
2023-10-04,115.33999633789062
2023-10-05,114.20999908447266
2023-10-06,114.5999984741211
2023-10-09,116.80999755859375
2023-10-10,117.70999908447266
2023-10-11,117.0
2023-10-12,116.76000213623047
2023-10-13,116.44999694824219
2023-10-16,118.94000244140625
2023-10-17,120.41000366210938
2023-10-18,117.18000030517578
2023-10-19,114.77999877929688
2023-10-20,115.19999694824219
2023-10-23,113.69999694824219
2023-10-24,112.18000030517578
2023-10-25,108.87999725341797
2023-10-26,108.5
2023-10-27,107.75
2023-10-30,108.9800033569336
2023-10-31,109.25
2023-11-01,109.91999816894531
2023-11-02,112.80999755859375
2023-11-03,112.94999694824219
2023-11-06,111.48999786376953
2023-11-07,110.4000015258789
2023-11-08,113.20999908447266
2023-11-09,113.7300033569336
2023-11-10,115.3499984741211
2023-11-13,113.87000274658203
2023-11-14,118.36000061035156
2023-11-15,118.4000015258789
2023-11-16,117.80999755859375
2023-11-17,118.9800033569336
2023-11-20,117.52999877929688
2023-11-21,117.87000274658203
2023-11-22,118.05000305175781
2023-11-24,118.12999725341797
2023-11-27,118.56999969482422
2023-11-28,119.56999969482422
2023-11-29,119.5199966430664
2023-11-30,120.33999633789062
2023-12-01,120.08999633789062
2023-12-04,121.80999755859375
2023-12-05,121.04000091552734
2023-12-06,120.62000274658203
2023-12-07,120.0999984741211
2023-12-08,120.37000274658203
2023-12-11,120.37999725341797
2023-12-12,120.5199966430664
2023-12-13,122.29000091552734
2023-12-14,123.5199966430664
2023-12-15,124.44999694824219
2023-12-18,126.5199966430664
2023-12-19,126.48999786376953
2023-12-20,125.43000030517578
2023-12-21,126.66999816894531
2023-12-22,128.91000366210938
2023-12-26,128.30999755859375
2023-12-27,127.87999725341797
2023-12-28,127.58000183105469
2023-12-29,127.19999694824219
2024-01-02,127.08000183105469
2024-01-03,127.27999877929688
2024-01-04,127.25
2024-01-05,128.52000427246094
2024-01-08,126.2699966430664
2024-01-09,122.8499984741211
2024-01-10,125.08000183105469
2024-01-11,125.41999816894531
2024-01-12,126.66000366210938
2024-01-16,127.19000244140625
2024-01-17,126.55999755859375
2024-01-18,128.63999938964844
2024-01-19,127.43000030517578
2024-01-22,128.6699981689453
2024-01-23,128.5
2024-01-24,127.18000030517578
2024-01-25,129.97999572753906
2024-01-26,129.92999267578125
2024-01-29,128.19000244140625
2024-01-30,128.49000549316406
2024-01-31,126.33000183105469
2024-02-01,123.69000244140625
2024-02-02,124.33000183105469
2024-02-05,124.56999969482422
2024-02-06,126.01000213623047
2024-02-07,127.61000061035156
2024-02-08,127.18000030517578
2024-02-09,127.36000061035156
2024-02-12,126.55000305175781
2024-02-13,125.26000213623047
2024-02-14,125.73999786376953
2024-02-15,125.91999816894531
2024-02-16,124.16000366210938
2024-02-20,115.56999969482422
2024-02-21,117.9000015258789
2024-02-22,120.9000015258789
2024-02-23,120.1500015258789
2024-02-26,119.30000305175781
2024-02-27,118.7300033569336
2024-02-28,118.7699966430664
2024-02-29,119.5999984741211
2024-03-01,120.63999938964844
2024-03-04,119.95999908447266
2024-03-05,119.13999938964844
2024-03-06,121.01000213623047
2024-03-07,122.05999755859375
2024-03-08,121.26000213623047
2024-03-11,120.7300033569336
2024-03-12,121.5199966430664
2024-03-13,121.41000366210938
2024-03-14,118.88999938964844
2024-03-15,119.86000061035156
2024-03-18,117.2300033569336
2024-03-19,117.68000030517578
2024-03-20,119.56999969482422
2024-03-21,121.54000091552734
2024-03-22,121.69000244140625
2024-03-25,120.05999755859375
2024-03-26,119.94000244140625
2024-03-27,121.23999786376953
2024-03-28,121.56999969482422
2024-04-01,119.06999969482422
2024-04-02,117.5999984741211
2024-04-03,117.69999694824219
2024-04-04,116.1500015258789
2024-04-05,117.3499984741211
2024-04-08,118.29000091552734
2024-04-09,121.0
2024-04-10,118.31999969482422
2024-04-11,118.76000213623047
2024-04-12,117.6500015258789
2024-04-15,116.70999908447266
2024-04-16,115.66999816894531
2024-04-17,114.33999633789062
2024-04-18,114.76000213623047
2024-04-19,114.61000061035156
2024-04-22,114.08999633789062
2024-04-23,113.06999969482422
2024-04-24,112.87000274658203
2024-04-25,113.1500015258789
2024-04-26,113.30000305175781
2024-04-29,113.79000091552734
2024-04-30,111.30999755859375
2024-05-01,111.98999786376953
2024-05-02,113.91000366210938
2024-05-03,114.95999908447266
2024-05-06,115.63999938964844
2024-05-07,114.9000015258789
2024-05-08,116.83000183105469
2024-05-09,117.02999877929688
2024-05-10,118.33000183105469
2024-05-13,117.61000061035156
2024-05-14,117.5199966430664
2024-05-15,117.80999755859375
2024-05-16,117.63999938964844
2024-05-17,117.9000015258789
2024-05-20,118.41000366210938
2024-05-21,117.72000122070312
2024-05-22,117.19999694824219
2024-05-23,116.69000244140625
2024-05-24,117.95999908447266
2024-05-28,119.08999633789062
2024-05-29,117.81999969482422
2024-05-30,120.22000122070312
2024-05-31,120.9000015258789
2024-06-03,121.20999908447266
2024-06-04,122.33999633789062
2024-06-05,126.30000305175781
2024-06-06,125.5199966430664
2024-06-07,125.47000122070312
2024-06-10,126.80999755859375
2024-06-11,124.41000366210938
2024-06-12,125.29000091552734
2024-06-13,124.29000091552734
2024-06-14,123.38999938964844
2024-06-17,123.7300033569336
2024-06-18,124.52999877929688
2024-06-20,126.25
2024-06-21,126.41999816894531
2024-06-24,126.9800033569336
2024-06-25,126.5999984741211
2024-06-26,127.26000213623047
2024-06-27,125.98999786376953
2024-06-28,124.79000091552734
2024-07-01,120.87000274658203
2024-07-02,121.22000122070312
2024-07-03,123.8499984741211
2024-07-05,123.44999694824219
2024-07-08,119.91000366210938
2024-07-09,118.6500015258789
2024-07-10,120.56999969482422
2024-07-11,122.77999877929688
2024-07-12,119.88999938964844
2024-07-15,119.02999877929688
2024-07-16,121.5999984741211
2024-07-17,120.80999755859375
2024-07-18,120.29000091552734
2024-07-19,120.19999694824219
2024-07-22,122.97000122070312
2024-07-23,123.87000274658203
2024-07-24,124.02999877929688
2024-07-25,124.8499984741211
2024-07-26,124.18000030517578
2024-07-29,124.47000122070312
2024-07-30,124.95999908447266
2024-07-31,124.81999969482422
2024-08-01,126.4800033569336
2024-08-02,123.12999725341797
2024-08-05,121.29000091552734
2024-08-06,116.0999984741211
2024-08-07,116.93000030517578
2024-08-08,119.12000274658203
2024-08-09,119.08000183105469
2024-08-12,119.11000061035156
2024-08-13,119.29000091552734
2024-08-14,119.33000183105469
2024-08-15,119.44000244140625
2024-08-16,120.05999755859375
2024-08-19,121.30000305175781
2024-08-20,119.94000244140625
2024-08-21,122.2699966430664
2024-08-22,123.0
2024-08-23,123.05000305175781
2024-08-26,122.73999786376953
2024-08-27,122.30000305175781
2024-08-28,122.5999984741211
2024-08-29,122.16999816894531
2024-08-30,123.41000366210938
2024-09-03,123.36000061035156
2024-09-04,125.19999694824219
2024-09-05,122.52999877929688
2024-09-06,121.0
2024-09-09,122.52999877929688
2024-09-10,121.76000213623047
2024-09-11,122.87000274658203
2024-09-12,121.05999755859375
2024-09-13,120.77999877929688
2024-09-16,121.08000183105469
2024-09-17,123.69999694824219
2024-09-18,123.38999938964844
2024-09-19,125.6500015258789
2024-09-20,123.18000030517578
2024-09-23,125.51000213623047
2024-09-24,128.10000610351562
2024-09-25,127.05999755859375
2024-09-26,127.72000122070312
2024-09-27,128.92999267578125
2024-09-30,131.39999389648438
2024-10-01,128.25999450683594
2024-10-02,125.69000244140625
2024-10-03,122.56999969482422
2024-10-04,120.44000244140625
2024-10-07,119.87000274658203
2024-10-08,121.41000366210938
2024-10-09,121.26000213623047
2024-10-10,121.37000274658203
2024-10-11,123.0199966430664
2024-10-14,122.08999633789062
2024-10-15,121.3499984741211
2024-10-16,121.7699966430664
2024-10-17,121.1500015258789
2024-10-18,120.5
2024-10-21,120.23999786376953
2024-10-22,120.19999694824219
2024-10-23,119.5
2024-10-24,119.58000183105469
2024-10-25,119.83999633789062
2024-10-28,120.08000183105469
2024-10-29,119.62000274658203
2024-10-30,119.55000305175781
2024-10-31,119.0
2024-11-01,119.05999755859375
2024-11-04,120.38999938964844
2024-11-05,122.0199966430664
2024-11-06,119.41000366210938
2024-11-07,119.98999786376953
2024-11-08,120.05999755859375
2024-11-11,119.54000091552734
2024-11-12,118.75
2024-11-13,119.5
2024-11-14,120.95999908447266
2024-11-15,120.16000366210938
2024-11-18,120.33000183105469
2024-11-19,118.02999877929688
2024-11-20,118.93000030517578
2024-11-21,120.69999694824219
