Date,NVS
2023-08-17,101.7300033569336
2023-08-18,101.0199966430664
2023-08-21,102.9800033569336
2023-08-22,102.58999633789062
2023-08-23,102.83000183105469
2023-08-24,100.83999633789062
2023-08-25,101.77999877929688
2023-08-28,102.33999633789062
2023-08-29,103.27999877929688
2023-08-30,101.91000366210938
2023-08-31,100.4800033569336
2023-09-01,100.72000122070312
2023-09-05,98.08999633789062
2023-09-06,97.88999938964844
2023-09-07,98.8499984741211
2023-09-08,98.33999633789062
2023-09-11,99.23999786376953
2023-09-12,100.66000366210938
2023-09-13,100.77999877929688
2023-09-14,101.83000183105469
2023-09-15,102.62999725341797
2023-09-18,102.06999969482422
2023-09-19,102.91000366210938
2023-09-20,103.58000183105469
2023-09-21,102.08999633789062
2023-09-22,101.13999938964844
2023-09-25,101.80999755859375
2023-09-26,101.41999816894531
2023-09-27,100.26000213623047
2023-09-28,102.33000183105469
2023-09-29,101.86000061035156
2023-10-02,101.54000091552734
2023-10-03,99.45999908447266
2023-10-04,96.16000366210938
2023-10-05,96.1500015258789
2023-10-06,97.13999938964844
2023-10-09,97.58999633789062
2023-10-10,98.47000122070312
2023-10-11,99.41000366210938
2023-10-12,97.87000274658203
2023-10-13,97.23999786376953
2023-10-16,96.83999633789062
2023-10-17,96.48999786376953
2023-10-18,96.0999984741211
2023-10-19,94.63999938964844
2023-10-20,94.68000030517578
2023-10-23,94.69000244140625
2023-10-24,94.91000366210938
2023-10-25,95.43000030517578
2023-10-26,94.30000305175781
2023-10-27,92.2699966430664
2023-10-30,93.76000213623047
2023-10-31,93.58000183105469
2023-11-01,94.26000213623047
2023-11-02,94.08000183105469
2023-11-03,92.76000213623047
2023-11-06,93.44999694824219
2023-11-07,93.81999969482422
2023-11-08,94.37999725341797
2023-11-09,93.2300033569336
2023-11-10,93.54000091552734
2023-11-13,94.08999633789062
2023-11-14,94.91000366210938
2023-11-15,93.80000305175781
2023-11-16,94.05999755859375
2023-11-17,94.91000366210938
2023-11-20,95.25
2023-11-21,96.37999725341797
2023-11-22,97.08999633789062
2023-11-24,98.13999938964844
2023-11-27,97.73999786376953
2023-11-28,97.0
2023-11-29,97.01000213623047
2023-11-30,97.9000015258789
2023-12-01,98.12999725341797
2023-12-04,98.98999786376953
2023-12-05,96.97000122070312
2023-12-06,97.05000305175781
2023-12-07,95.93000030517578
2023-12-08,96.30000305175781
2023-12-11,97.27999877929688
2023-12-12,98.16999816894531
2023-12-13,99.70999908447266
2023-12-14,98.87000274658203
2023-12-15,97.4000015258789
2023-12-18,98.22000122070312
2023-12-19,98.29000091552734
2023-12-20,97.13999938964844
2023-12-21,98.0999984741211
2023-12-22,98.75
2023-12-26,98.55000305175781
2023-12-27,99.70999908447266
2023-12-28,99.97000122070312
2023-12-29,100.97000122070312
2024-01-02,101.0
2024-01-03,104.81999969482422
2024-01-04,105.56999969482422
2024-01-05,106.30999755859375
2024-01-08,107.08000183105469
2024-01-09,106.38999938964844
2024-01-10,107.44000244140625
2024-01-11,107.5999984741211
2024-01-12,107.44999694824219
2024-01-16,107.69000244140625
2024-01-17,108.26000213623047
2024-01-18,108.02999877929688
2024-01-19,108.2300033569336
2024-01-22,108.47000122070312
2024-01-23,107.7300033569336
2024-01-24,107.55000305175781
2024-01-25,106.98999786376953
2024-01-26,107.16000366210938
2024-01-29,107.94999694824219
2024-01-30,107.75
2024-01-31,103.47000122070312
2024-02-01,105.33000183105469
2024-02-02,103.72000122070312
2024-02-05,103.47000122070312
2024-02-06,103.73999786376953
2024-02-07,103.45999908447266
2024-02-08,101.36000061035156
2024-02-09,101.02999877929688
2024-02-12,100.52999877929688
2024-02-13,99.05999755859375
2024-02-14,99.05000305175781
2024-02-15,99.62999725341797
2024-02-16,100.19000244140625
2024-02-20,102.72000122070312
2024-02-21,102.55999755859375
2024-02-22,102.80000305175781
2024-02-23,103.9000015258789
2024-02-26,103.25
2024-02-27,103.1500015258789
2024-02-28,102.22000122070312
2024-02-29,100.97000122070312
2024-03-01,102.05999755859375
2024-03-04,101.97000122070312
2024-03-05,102.0999984741211
2024-03-06,102.63999938964844
2024-03-07,99.93000030517578
2024-03-08,100.70999908447266
2024-03-11,101.37000274658203
2024-03-12,99.7699966430664
2024-03-13,99.0
2024-03-14,98.12999725341797
2024-03-15,97.2699966430664
2024-03-18,95.91999816894531
2024-03-19,96.31999969482422
2024-03-20,96.05000305175781
2024-03-21,96.08000183105469
2024-03-22,96.2300033569336
2024-03-25,95.7300033569336
2024-03-26,95.2699966430664
2024-03-27,95.87999725341797
2024-03-28,96.7300033569336
2024-04-01,95.87000274658203
2024-04-02,94.41000366210938
2024-04-03,94.37000274658203
2024-04-04,96.88999938964844
2024-04-05,95.79000091552734
2024-04-08,95.4800033569336
2024-04-09,95.80999755859375
2024-04-10,94.37999725341797
2024-04-11,94.33999633789062
2024-04-12,93.5199966430664
2024-04-15,94.41000366210938
2024-04-16,93.19999694824219
2024-04-17,93.08000183105469
2024-04-18,92.56999969482422
2024-04-19,94.36000061035156
2024-04-22,95.12000274658203
2024-04-23,97.27999877929688
2024-04-24,98.3499984741211
2024-04-25,99.05999755859375
2024-04-26,97.44000244140625
2024-04-29,97.08999633789062
2024-04-30,97.12999725341797
2024-05-01,97.5
2024-05-02,97.33999633789062
2024-05-03,97.2699966430664
2024-05-06,97.7300033569336
2024-05-07,99.06999969482422
2024-05-08,99.5999984741211
2024-05-09,100.20999908447266
2024-05-10,102.0999984741211
2024-05-13,102.26000213623047
2024-05-14,103.30999755859375
2024-05-15,103.22000122070312
2024-05-16,102.69000244140625
2024-05-17,102.56999969482422
2024-05-20,102.83999633789062
2024-05-21,102.83999633789062
2024-05-22,101.95999908447266
2024-05-23,101.11000061035156
2024-05-24,100.52999877929688
2024-05-28,99.68000030517578
2024-05-29,99.36000061035156
2024-05-30,100.69999694824219
2024-05-31,103.12999725341797
2024-06-03,102.76000213623047
2024-06-04,104.91999816894531
2024-06-05,105.36000061035156
2024-06-06,106.12999725341797
2024-06-07,105.33000183105469
2024-06-10,105.4000015258789
2024-06-11,104.51000213623047
2024-06-12,105.55000305175781
2024-06-13,106.0199966430664
2024-06-14,105.72000122070312
2024-06-17,104.93000030517578
2024-06-18,104.94000244140625
2024-06-20,105.73999786376953
2024-06-21,105.22000122070312
2024-06-24,106.94999694824219
2024-06-25,107.37000274658203
2024-06-26,107.06999969482422
2024-06-27,106.55000305175781
2024-06-28,106.45999908447266
2024-07-01,106.54000091552734
2024-07-02,106.44000244140625
2024-07-03,106.77999877929688
2024-07-05,108.12999725341797
2024-07-08,108.05999755859375
2024-07-09,108.2300033569336
2024-07-10,109.94000244140625
2024-07-11,110.5
2024-07-12,111.69999694824219
2024-07-15,110.33000183105469
2024-07-16,110.52999877929688
2024-07-17,111.80000305175781
2024-07-18,107.22000122070312
2024-07-19,106.12999725341797
2024-07-22,108.7300033569336
2024-07-23,107.69999694824219
2024-07-24,109.29000091552734
2024-07-25,109.93000030517578
2024-07-26,110.31999969482422
2024-07-29,110.66999816894531
2024-07-30,111.93000030517578
2024-07-31,111.4800033569336
2024-08-01,112.0999984741211
2024-08-02,112.87000274658203
2024-08-05,109.8499984741211
2024-08-06,110.05999755859375
2024-08-07,111.16000366210938
2024-08-08,111.0199966430664
2024-08-09,111.88999938964844
2024-08-12,111.41999816894531
2024-08-13,112.52999877929688
2024-08-14,113.52999877929688
2024-08-15,113.30999755859375
2024-08-16,114.69999694824219
2024-08-19,115.93000030517578
2024-08-20,117.12999725341797
2024-08-21,117.61000061035156
2024-08-22,117.76000213623047
2024-08-23,118.55999755859375
2024-08-26,119.1500015258789
2024-08-27,119.83999633789062
2024-08-28,119.9800033569336
2024-08-29,120.41999816894531
2024-08-30,120.88999938964844
2024-09-03,118.5
2024-09-04,119.37999725341797
2024-09-05,116.48999786376953
2024-09-06,116.6500015258789
2024-09-09,117.16000366210938
2024-09-10,116.98999786376953
2024-09-11,115.27999877929688
2024-09-12,115.72000122070312
2024-09-13,115.66000366210938
2024-09-16,116.94999694824219
2024-09-17,115.69999694824219
2024-09-18,115.97000122070312
2024-09-19,115.9800033569336
2024-09-20,115.94000244140625
2024-09-23,116.37000274658203
2024-09-24,116.41999816894531
2024-09-25,116.43000030517578
2024-09-26,115.61000061035156
2024-09-27,115.61000061035156
2024-09-30,115.0199966430664
2024-10-01,114.55000305175781
2024-10-02,114.47000122070312
2024-10-03,113.7699966430664
2024-10-04,113.94999694824219
2024-10-07,113.86000061035156
2024-10-08,113.7699966430664
2024-10-09,115.63999938964844
2024-10-10,114.80999755859375
2024-10-11,116.22000122070312
2024-10-14,116.30000305175781
2024-10-15,116.22000122070312
2024-10-16,116.56999969482422
2024-10-17,116.51000213623047
2024-10-18,117.18000030517578
2024-10-21,115.7300033569336
2024-10-22,114.31999969482422
2024-10-23,114.06999969482422
2024-10-24,113.12999725341797
2024-10-25,113.79000091552734
2024-10-28,115.62999725341797
2024-10-29,110.52999877929688
2024-10-30,109.91000366210938
2024-10-31,108.4000015258789
2024-11-01,109.3499984741211
2024-11-04,110.5199966430664
2024-11-05,109.37999725341797
2024-11-06,106.80999755859375
2024-11-07,107.08000183105469
2024-11-08,106.44999694824219
2024-11-11,105.66999816894531
2024-11-12,104.91999816894531
2024-11-13,103.86000061035156
2024-11-14,103.4000015258789
2024-11-15,103.05999755859375
2024-11-18,103.04000091552734
2024-11-19,103.2699966430664
2024-11-20,103.08999633789062
2024-11-21,103.8499984741211
