Date,KOF
2023-05-15,88.83999633789062
2023-05-16,88.97000122070312
2023-05-17,88.51000213623047
2023-05-18,88.56999969482422
2023-05-19,88.79000091552734
2023-05-22,86.04000091552734
2023-05-23,85.70999908447266
2023-05-24,85.26000213623047
2023-05-25,85.23999786376953
2023-05-26,85.0999984741211
2023-05-30,84.2699966430664
2023-05-31,82.81999969482422
2023-06-01,83.44999694824219
2023-06-02,83.7699966430664
2023-06-05,84.6500015258789
2023-06-06,85.11000061035156
2023-06-07,86.87999725341797
2023-06-08,87.91000366210938
2023-06-09,88.61000061035156
2023-06-12,88.37999725341797
2023-06-13,88.26000213623047
2023-06-14,88.5999984741211
2023-06-15,88.33999633789062
2023-06-16,88.13999938964844
2023-06-20,87.79000091552734
2023-06-21,88.37000274658203
2023-06-22,88.23999786376953
2023-06-23,86.81999969482422
2023-06-26,85.69999694824219
2023-06-27,84.51000213623047
2023-06-28,83.94999694824219
2023-06-29,83.29000091552734
2023-06-30,83.30999755859375
2023-07-03,84.20999908447266
2023-07-05,83.88999938964844
2023-07-06,81.52999877929688
2023-07-07,81.62999725341797
2023-07-10,80.87000274658203
2023-07-11,80.94999694824219
2023-07-12,82.76000213623047
2023-07-13,84.9800033569336
2023-07-14,84.41999816894531
2023-07-17,83.69000244140625
2023-07-18,83.45999908447266
2023-07-19,83.66000366210938
2023-07-20,82.48999786376953
2023-07-21,83.33000183105469
2023-07-24,81.86000061035156
2023-07-25,81.91000366210938
2023-07-26,84.9000015258789
2023-07-27,83.58999633789062
2023-07-28,84.95999908447266
2023-07-31,84.31999969482422
2023-08-01,83.69999694824219
2023-08-02,82.47000122070312
2023-08-03,80.95999908447266
2023-08-04,81.05000305175781
2023-08-07,82.16999816894531
2023-08-08,81.0
2023-08-09,82.12000274658203
2023-08-10,82.69000244140625
2023-08-11,82.63999938964844
2023-08-14,82.80999755859375
2023-08-15,83.2699966430664
2023-08-16,84.0
2023-08-17,84.45999908447266
2023-08-18,86.75
2023-08-21,85.66999816894531
2023-08-22,86.0
2023-08-23,86.80000305175781
2023-08-24,86.22000122070312
2023-08-25,87.18000030517578
2023-08-28,86.62999725341797
2023-08-29,87.73999786376953
2023-08-30,88.94999694824219
2023-08-31,84.73999786376953
2023-09-01,84.69000244140625
2023-09-05,83.44000244140625
2023-09-06,83.55000305175781
2023-09-07,82.22000122070312
2023-09-08,81.79000091552734
2023-09-11,82.1500015258789
2023-09-12,79.6500015258789
2023-09-13,80.06999969482422
2023-09-14,80.54000091552734
2023-09-15,79.69999694824219
2023-09-18,79.75
2023-09-19,81.5
2023-09-20,81.37000274658203
2023-09-21,79.2699966430664
2023-09-22,79.0199966430664
2023-09-25,78.20999908447266
2023-09-26,76.81999969482422
2023-09-27,75.75
2023-09-28,78.5
2023-09-29,78.44000244140625
2023-10-02,77.73999786376953
2023-10-03,76.30000305175781
2023-10-04,76.23999786376953
2023-10-05,75.7300033569336
2023-10-06,74.69000244140625
2023-10-09,74.43000030517578
2023-10-10,76.44999694824219
2023-10-11,76.2300033569336
2023-10-12,75.6500015258789
2023-10-13,73.55000305175781
2023-10-16,74.9000015258789
2023-10-17,74.97000122070312
2023-10-18,72.56999969482422
2023-10-19,70.77999877929688
2023-10-20,69.61000061035156
2023-10-23,71.44999694824219
2023-10-24,73.20999908447266
2023-10-25,73.56999969482422
2023-10-26,75.98999786376953
2023-10-27,75.4000015258789
2023-10-30,77.58999633789062
2023-10-31,76.0199966430664
2023-11-01,76.79000091552734
2023-11-02,78.19999694824219
2023-11-03,81.55000305175781
2023-11-06,82.04000091552734
2023-11-07,82.55999755859375
2023-11-08,82.87999725341797
2023-11-09,82.30999755859375
2023-11-10,82.48999786376953
2023-11-13,83.2699966430664
2023-11-14,85.04000091552734
2023-11-15,84.11000061035156
2023-11-16,84.91999816894531
2023-11-17,84.37999725341797
2023-11-20,85.30999755859375
2023-11-21,85.01000213623047
2023-11-22,85.4000015258789
2023-11-24,85.91000366210938
2023-11-27,85.27999877929688
2023-11-28,85.12999725341797
2023-11-29,83.86000061035156
2023-11-30,84.6500015258789
2023-12-01,85.63999938964844
2023-12-04,86.30000305175781
2023-12-05,87.30000305175781
2023-12-06,88.56999969482422
2023-12-07,88.04000091552734
2023-12-08,88.58999633789062
2023-12-11,89.91999816894531
2023-12-12,90.61000061035156
2023-12-13,93.23999786376953
2023-12-14,95.98999786376953
2023-12-15,96.72000122070312
2023-12-18,97.5999984741211
2023-12-19,98.51000213623047
2023-12-20,96.2699966430664
2023-12-21,95.91999816894531
2023-12-22,95.1500015258789
2023-12-26,95.44000244140625
2023-12-27,95.79000091552734
2023-12-28,94.91999816894531
2023-12-29,94.63999938964844
2024-01-02,92.77999877929688
2024-01-03,91.80999755859375
2024-01-04,90.55000305175781
2024-01-05,90.55999755859375
2024-01-08,89.97000122070312
2024-01-09,90.20999908447266
2024-01-10,90.4800033569336
2024-01-11,89.77999877929688
2024-01-12,92.87000274658203
2024-01-16,91.33999633789062
2024-01-17,90.9000015258789
2024-01-18,91.0
2024-01-19,91.04000091552734
2024-01-22,89.75
2024-01-23,90.83000183105469
2024-01-24,89.87999725341797
2024-01-25,90.97000122070312
2024-01-26,91.91999816894531
2024-01-29,92.77999877929688
2024-01-30,93.18000030517578
2024-01-31,94.94000244140625
2024-02-01,97.87999725341797
2024-02-02,102.38999938964844
2024-02-05,97.25
2024-02-06,98.01000213623047
2024-02-07,97.58999633789062
2024-02-08,97.72000122070312
2024-02-09,97.61000061035156
2024-02-12,97.77999877929688
2024-02-13,97.04000091552734
2024-02-14,98.08999633789062
2024-02-15,100.66999816894531
2024-02-16,100.75
2024-02-20,100.29000091552734
2024-02-21,100.69999694824219
2024-02-22,100.41000366210938
2024-02-23,98.83999633789062
2024-02-26,98.66000366210938
2024-02-27,99.9000015258789
2024-02-28,96.66999816894531
2024-02-29,97.05000305175781
2024-03-01,96.95999908447266
2024-03-04,95.83999633789062
2024-03-05,97.33000183105469
2024-03-06,96.19000244140625
2024-03-07,96.79000091552734
2024-03-08,95.83999633789062
2024-03-11,96.55999755859375
2024-03-12,98.38999938964844
2024-03-13,99.7300033569336
2024-03-14,99.63999938964844
2024-03-15,98.33000183105469
2024-03-18,98.27999877929688
2024-03-19,96.62999725341797
2024-03-20,98.5199966430664
2024-03-21,96.86000061035156
2024-03-22,96.52999877929688
2024-03-25,95.06999969482422
2024-03-26,96.1500015258789
2024-03-27,96.7300033569336
2024-03-28,97.19999694824219
2024-04-01,96.16999816894531
2024-04-02,95.05999755859375
2024-04-03,93.79000091552734
2024-04-04,95.87999725341797
2024-04-05,95.48999786376953
2024-04-08,95.80000305175781
2024-04-09,94.98999786376953
2024-04-10,93.66999816894531
2024-04-11,95.19999694824219
2024-04-12,97.12000274658203
2024-04-15,94.79000091552734
2024-04-16,92.83000183105469
2024-04-17,91.98999786376953
2024-04-18,93.23999786376953
2024-04-19,93.38999938964844
2024-04-22,94.95999908447266
2024-04-23,94.52999877929688
2024-04-24,95.58999633789062
2024-04-25,98.66999816894531
2024-04-26,99.61000061035156
2024-04-29,100.69999694824219
2024-04-30,99.1500015258789
2024-05-01,98.48999786376953
2024-05-02,97.56999969482422
2024-05-03,98.33000183105469
2024-05-06,97.0999984741211
2024-05-07,99.41999816894531
2024-05-08,99.54000091552734
2024-05-09,101.12000274658203
2024-05-10,99.88999938964844
2024-05-13,100.88999938964844
2024-05-14,100.5999984741211
2024-05-15,100.37999725341797
2024-05-16,97.94999694824219
2024-05-17,97.69000244140625
2024-05-20,97.58999633789062
2024-05-21,96.9000015258789
2024-05-22,95.6500015258789
2024-05-23,96.16999816894531
2024-05-24,95.0999984741211
2024-05-28,94.2300033569336
2024-05-29,94.48999786376953
2024-05-30,94.58999633789062
2024-05-31,93.66000366210938
2024-06-03,88.30000305175781
2024-06-04,90.2699966430664
2024-06-05,93.1500015258789
2024-06-06,92.80999755859375
2024-06-07,90.38999938964844
2024-06-10,88.55999755859375
2024-06-11,88.01000213623047
2024-06-12,86.2699966430664
2024-06-13,86.19999694824219
2024-06-14,84.6500015258789
2024-06-17,84.72000122070312
2024-06-18,85.45999908447266
2024-06-20,84.13999938964844
2024-06-21,83.4000015258789
2024-06-24,84.5199966430664
2024-06-25,84.7699966430664
2024-06-26,83.68000030517578
2024-06-27,84.88999938964844
2024-06-28,85.83999633789062
2024-07-01,82.8499984741211
2024-07-02,81.13999938964844
2024-07-03,83.43000030517578
2024-07-05,82.05999755859375
2024-07-08,83.58999633789062
2024-07-09,83.1500015258789
2024-07-10,85.2300033569336
2024-07-11,86.27999877929688
2024-07-12,88.94000244140625
2024-07-15,86.08999633789062
2024-07-16,88.02999877929688
2024-07-17,87.80000305175781
2024-07-18,85.79000091552734
2024-07-19,88.33999633789062
2024-07-22,92.38999938964844
2024-07-23,87.83999633789062
2024-07-24,85.54000091552734
2024-07-25,84.91999816894531
2024-07-26,87.75
2024-07-29,87.80000305175781
2024-07-30,88.79000091552734
2024-07-31,90.43000030517578
2024-08-01,88.31999969482422
2024-08-02,87.52999877929688
2024-08-05,85.26000213623047
2024-08-06,85.2699966430664
2024-08-07,86.02999877929688
2024-08-08,86.55000305175781
2024-08-09,88.08999633789062
2024-08-12,87.06999969482422
2024-08-13,88.4800033569336
2024-08-14,89.55999755859375
2024-08-15,90.83000183105469
2024-08-16,89.30000305175781
2024-08-19,89.66999816894531
2024-08-20,89.58000183105469
2024-08-21,88.20999908447266
2024-08-22,87.80000305175781
2024-08-23,89.43000030517578
2024-08-26,87.68000030517578
2024-08-27,86.95999908447266
2024-08-28,86.97000122070312
2024-08-29,85.13999938964844
2024-08-30,84.23999786376953
2024-09-03,85.62999725341797
2024-09-04,87.0
2024-09-05,86.45999908447266
2024-09-06,85.83000183105469
2024-09-09,85.25
2024-09-10,83.5199966430664
2024-09-11,84.94000244140625
2024-09-12,85.38999938964844
2024-09-13,87.37000274658203
2024-09-16,89.30999755859375
2024-09-17,91.0
2024-09-18,90.79000091552734
2024-09-19,91.69999694824219
2024-09-20,89.75
2024-09-23,89.9000015258789
2024-09-24,92.16999816894531
2024-09-25,89.98999786376953
2024-09-26,91.97000122070312
2024-09-27,90.4000015258789
2024-09-30,88.72000122070312
2024-10-01,89.36000061035156
2024-10-02,89.23999786376953
2024-10-03,87.75
2024-10-04,89.08999633789062
2024-10-07,87.06999969482422
2024-10-08,87.19000244140625
2024-10-09,86.4800033569336
2024-10-10,87.83000183105469
2024-10-11,87.19000244140625
2024-10-14,86.87000274658203
2024-10-15,86.8499984741211
2024-10-16,87.33999633789062
2024-10-17,86.83999633789062
2024-10-18,86.83999633789062
2024-10-21,86.2300033569336
2024-10-22,84.63999938964844
2024-10-23,85.06999969482422
2024-10-24,84.91000366210938
2024-10-25,85.86000061035156
2024-10-28,84.4000015258789
2024-10-29,84.45999908447266
2024-10-30,84.91999816894531
2024-10-31,83.37000274658203
2024-11-01,81.33000183105469
2024-11-04,80.56999969482422
2024-11-05,81.33000183105469
2024-11-06,82.16999816894531
2024-11-07,83.12000274658203
2024-11-08,82.38999938964844
2024-11-11,81.7699966430664
2024-11-12,80.44999694824219
2024-11-13,78.22000122070312
2024-11-14,77.43000030517578
2024-11-15,77.55999755859375
2024-11-18,77.83999633789062
2024-11-19,78.69000244140625
2024-11-20,77.98999786376953
2024-11-21,77.91999816894531
