Date,CAH
2023-03-08,72.6500015258789
2023-03-09,71.29000091552734
2023-03-10,71.19000244140625
2023-03-13,70.0999984741211
2023-03-14,70.72000122070312
2023-03-15,69.81999969482422
2023-03-16,70.51000213623047
2023-03-17,69.62000274658203
2023-03-20,71.13999938964844
2023-03-21,72.26000213623047
2023-03-22,69.94000244140625
2023-03-23,69.01000213623047
2023-03-24,70.37000274658203
2023-03-27,71.23999786376953
2023-03-28,72.47000122070312
2023-03-29,74.5999984741211
2023-03-30,75.3499984741211
2023-03-31,75.5
2023-04-03,76.70999908447266
2023-04-04,76.66000366210938
2023-04-05,79.41999816894531
2023-04-06,79.2300033569336
2023-04-10,79.62000274658203
2023-04-11,79.94999694824219
2023-04-12,79.1500015258789
2023-04-13,80.72000122070312
2023-04-14,80.62999725341797
2023-04-17,80.05999755859375
2023-04-18,79.44999694824219
2023-04-19,78.98999786376953
2023-04-20,80.08999633789062
2023-04-21,80.08000183105469
2023-04-24,81.0
2023-04-25,80.87999725341797
2023-04-26,80.38999938964844
2023-04-27,82.08000183105469
2023-04-28,82.0999984741211
2023-05-01,82.25
2023-05-02,82.36000061035156
2023-05-03,81.63999938964844
2023-05-04,80.83000183105469
2023-05-05,83.19999694824219
2023-05-08,84.1500015258789
2023-05-09,84.3499984741211
2023-05-10,85.18000030517578
2023-05-11,84.83999633789062
2023-05-12,84.7699966430664
2023-05-15,85.31999969482422
2023-05-16,85.80000305175781
2023-05-17,86.55999755859375
2023-05-18,85.55999755859375
2023-05-19,85.93000030517578
2023-05-22,85.9800033569336
2023-05-23,84.79000091552734
2023-05-24,84.95999908447266
2023-05-25,84.69999694824219
2023-05-26,82.83000183105469
2023-05-30,81.33000183105469
2023-05-31,82.30000305175781
2023-06-01,83.41999816894531
2023-06-02,84.58999633789062
2023-06-05,84.76000213623047
2023-06-06,84.33999633789062
2023-06-07,83.2699966430664
2023-06-08,85.33000183105469
2023-06-09,86.7699966430664
2023-06-12,87.18000030517578
2023-06-13,88.0199966430664
2023-06-14,86.97000122070312
2023-06-15,89.16000366210938
2023-06-16,91.25
2023-06-20,91.23999786376953
2023-06-21,91.98999786376953
2023-06-22,92.5199966430664
2023-06-23,91.72000122070312
2023-06-26,92.29000091552734
2023-06-27,93.08999633789062
2023-06-28,93.80999755859375
2023-06-29,93.91999816894531
2023-06-30,94.56999969482422
2023-07-03,94.58999633789062
2023-07-05,94.62999725341797
2023-07-06,94.25
2023-07-07,93.97000122070312
2023-07-10,93.69000244140625
2023-07-11,94.36000061035156
2023-07-12,93.56999969482422
2023-07-13,93.41999816894531
2023-07-14,93.13999938964844
2023-07-17,93.47000122070312
2023-07-18,93.19000244140625
2023-07-19,92.1500015258789
2023-07-20,94.0999984741211
2023-07-21,93.19000244140625
2023-07-24,93.05000305175781
2023-07-25,93.7300033569336
2023-07-26,92.27999877929688
2023-07-27,92.43000030517578
2023-07-28,91.69000244140625
2023-07-31,91.47000122070312
2023-08-01,91.63999938964844
2023-08-02,93.08999633789062
2023-08-03,93.7699966430664
2023-08-04,91.25
2023-08-07,92.22000122070312
2023-08-08,91.76000213623047
2023-08-09,91.97000122070312
2023-08-10,92.33999633789062
2023-08-11,92.37999725341797
2023-08-14,92.98999786376953
2023-08-15,90.56999969482422
2023-08-16,90.4000015258789
2023-08-17,86.38999938964844
2023-08-18,85.8499984741211
2023-08-21,86.94000244140625
2023-08-22,85.5199966430664
2023-08-23,85.37000274658203
2023-08-24,86.16999816894531
2023-08-25,87.62999725341797
2023-08-28,89.73999786376953
2023-08-29,89.83000183105469
2023-08-30,88.04000091552734
2023-08-31,87.33000183105469
2023-09-01,87.58000183105469
2023-09-05,86.91000366210938
2023-09-06,87.25
2023-09-07,88.58999633789062
2023-09-08,88.77999877929688
2023-09-11,89.7300033569336
2023-09-12,88.93000030517578
2023-09-13,87.94999694824219
2023-09-14,87.69999694824219
2023-09-15,87.75
2023-09-18,88.16999816894531
2023-09-19,88.26000213623047
2023-09-20,89.37000274658203
2023-09-21,89.0999984741211
2023-09-22,88.95999908447266
2023-09-25,89.20999908447266
2023-09-26,88.66999816894531
2023-09-27,88.04000091552734
2023-09-28,87.80000305175781
2023-09-29,86.81999969482422
2023-10-02,86.37999725341797
2023-10-03,86.83000183105469
2023-10-04,88.91000366210938
2023-10-05,89.81999969482422
2023-10-06,89.93000030517578
2023-10-09,90.7300033569336
2023-10-10,91.61000061035156
2023-10-11,91.68000030517578
2023-10-12,91.87999725341797
2023-10-13,93.22000122070312
2023-10-16,92.66000366210938
2023-10-17,93.04000091552734
2023-10-18,93.80000305175781
2023-10-19,92.79000091552734
2023-10-20,92.37999725341797
2023-10-23,91.98999786376953
2023-10-24,93.41999816894531
2023-10-25,93.52999877929688
2023-10-26,92.55000305175781
2023-10-27,91.38999938964844
2023-10-30,91.04000091552734
2023-10-31,91.0
2023-11-01,93.58000183105469
2023-11-02,93.77999877929688
2023-11-03,100.20999908447266
2023-11-06,101.66000366210938
2023-11-07,103.0
2023-11-08,102.2699966430664
2023-11-09,102.80999755859375
2023-11-10,104.12000274658203
2023-11-13,104.94000244140625
2023-11-14,102.9000015258789
2023-11-15,101.80000305175781
2023-11-16,103.30000305175781
2023-11-17,103.38999938964844
2023-11-20,105.26000213623047
2023-11-21,105.5199966430664
2023-11-22,105.87999725341797
2023-11-24,106.2699966430664
2023-11-27,106.6500015258789
2023-11-28,106.16000366210938
2023-11-29,105.30000305175781
2023-11-30,107.08000183105469
2023-12-01,107.16000366210938
2023-12-04,107.45999908447266
2023-12-05,107.13999938964844
2023-12-06,105.87000274658203
2023-12-07,106.37999725341797
2023-12-08,106.83000183105469
2023-12-11,106.97000122070312
2023-12-12,107.93000030517578
2023-12-13,108.05000305175781
2023-12-14,102.69000244140625
2023-12-15,100.48999786376953
2023-12-18,101.12000274658203
2023-12-19,101.1500015258789
2023-12-20,99.12000274658203
2023-12-21,101.23999786376953
2023-12-22,101.33000183105469
2023-12-26,101.13999938964844
2023-12-27,100.95999908447266
2023-12-28,100.27999877929688
2023-12-29,100.80000305175781
2024-01-02,102.62000274658203
2024-01-03,104.7300033569336
2024-01-04,105.55999755859375
2024-01-05,105.72000122070312
2024-01-08,105.16999816894531
2024-01-09,103.37000274658203
2024-01-10,104.19000244140625
2024-01-11,105.7300033569336
2024-01-12,105.79000091552734
2024-01-16,106.37999725341797
2024-01-17,105.45999908447266
2024-01-18,106.38999938964844
2024-01-19,105.4800033569336
2024-01-22,105.33999633789062
2024-01-23,104.54000091552734
2024-01-24,104.36000061035156
2024-01-25,105.70999908447266
2024-01-26,105.69999694824219
2024-01-29,106.27999877929688
2024-01-30,107.05999755859375
2024-01-31,109.19000244140625
2024-02-01,105.0999984741211
2024-02-02,103.45999908447266
2024-02-05,103.62999725341797
2024-02-06,104.06999969482422
2024-02-07,105.66999816894531
2024-02-08,102.7300033569336
2024-02-09,104.94999694824219
2024-02-12,103.62000274658203
2024-02-13,104.36000061035156
2024-02-14,103.55000305175781
2024-02-15,104.94000244140625
2024-02-16,104.44999694824219
2024-02-20,105.37000274658203
2024-02-21,105.58000183105469
2024-02-22,107.1500015258789
2024-02-23,108.08999633789062
2024-02-26,110.2699966430664
2024-02-27,109.61000061035156
2024-02-28,111.66000366210938
2024-02-29,111.9800033569336
2024-03-01,113.37000274658203
2024-03-04,112.63999938964844
2024-03-05,112.91999816894531
2024-03-06,110.62000274658203
2024-03-07,113.66999816894531
2024-03-08,115.16999816894531
2024-03-11,115.4800033569336
2024-03-12,115.62000274658203
2024-03-13,111.08000183105469
2024-03-14,109.93000030517578
2024-03-15,110.61000061035156
2024-03-18,110.16000366210938
2024-03-19,112.8499984741211
2024-03-20,111.88999938964844
2024-03-21,112.52999877929688
2024-03-22,111.01000213623047
2024-03-25,111.01000213623047
2024-03-26,111.5999984741211
2024-03-27,112.54000091552734
2024-03-28,111.9000015258789
2024-04-01,112.05999755859375
2024-04-02,111.25
2024-04-03,110.93000030517578
2024-04-04,110.12000274658203
2024-04-05,109.91999816894531
2024-04-08,109.47000122070312
2024-04-09,108.06999969482422
2024-04-10,107.94000244140625
2024-04-11,106.41999816894531
2024-04-12,105.0999984741211
2024-04-15,107.02999877929688
2024-04-16,107.16999816894531
2024-04-17,106.5199966430664
2024-04-18,106.0
2024-04-19,108.19000244140625
2024-04-22,102.83000183105469
2024-04-23,103.37000274658203
2024-04-24,103.54000091552734
2024-04-25,103.80999755859375
2024-04-26,103.20999908447266
2024-04-29,102.91000366210938
2024-04-30,103.04000091552734
2024-05-01,102.16999816894531
2024-05-02,102.9800033569336
2024-05-03,98.91000366210938
2024-05-06,98.58999633789062
2024-05-07,99.72000122070312
2024-05-08,97.44000244140625
2024-05-09,98.05999755859375
2024-05-10,99.52999877929688
2024-05-13,98.04000091552734
2024-05-14,97.43000030517578
2024-05-15,97.11000061035156
2024-05-16,98.69999694824219
2024-05-17,99.08000183105469
2024-05-20,98.45999908447266
2024-05-21,96.01000213623047
2024-05-22,96.31999969482422
2024-05-23,96.05000305175781
2024-05-24,96.38999938964844
2024-05-28,94.75
2024-05-29,96.13999938964844
2024-05-30,97.70999908447266
2024-05-31,99.2699966430664
2024-06-03,99.51000213623047
2024-06-04,98.31999969482422
2024-06-05,97.95999908447266
2024-06-06,98.80000305175781
2024-06-07,98.51000213623047
2024-06-10,98.83999633789062
2024-06-11,99.01000213623047
2024-06-12,99.0
2024-06-13,100.61000061035156
2024-06-14,100.19999694824219
2024-06-17,100.94999694824219
2024-06-18,104.08999633789062
2024-06-20,104.37000274658203
2024-06-21,104.62999725341797
2024-06-24,104.9000015258789
2024-06-25,103.12999725341797
2024-06-26,101.0999984741211
2024-06-27,99.62000274658203
2024-06-28,98.31999969482422
2024-07-01,97.76000213623047
2024-07-02,96.54000091552734
2024-07-03,95.69999694824219
2024-07-05,95.88999938964844
2024-07-08,96.87999725341797
2024-07-09,96.01000213623047
2024-07-10,95.58999633789062
2024-07-11,94.45999908447266
2024-07-12,94.0999984741211
2024-07-15,93.73999786376953
2024-07-16,95.41000366210938
2024-07-17,95.97000122070312
2024-07-18,95.30000305175781
2024-07-19,95.02999877929688
2024-07-22,95.41999816894531
2024-07-23,95.83999633789062
2024-07-24,96.70999908447266
2024-07-25,96.91000366210938
2024-07-26,98.3499984741211
2024-07-29,98.18000030517578
2024-07-30,100.26000213623047
2024-07-31,100.83000183105469
2024-08-01,103.38999938964844
2024-08-02,101.5999984741211
2024-08-05,98.36000061035156
2024-08-06,99.5199966430664
2024-08-07,99.70999908447266
2024-08-08,98.91999816894531
2024-08-09,100.66999816894531
2024-08-12,100.66000366210938
2024-08-13,102.58000183105469
2024-08-14,106.36000061035156
2024-08-15,107.91000366210938
2024-08-16,109.8499984741211
2024-08-19,109.79000091552734
2024-08-20,108.87999725341797
2024-08-21,109.6500015258789
2024-08-22,110.43000030517578
2024-08-23,109.44000244140625
2024-08-26,109.61000061035156
2024-08-27,110.08000183105469
2024-08-28,111.04000091552734
2024-08-29,112.19999694824219
2024-08-30,112.72000122070312
2024-09-03,114.66000366210938
2024-09-04,113.91000366210938
2024-09-05,111.7699966430664
2024-09-06,111.7699966430664
2024-09-09,112.80000305175781
2024-09-10,114.37000274658203
2024-09-11,113.3499984741211
2024-09-12,112.38999938964844
2024-09-13,113.16999816894531
2024-09-16,113.27999877929688
2024-09-17,111.31999969482422
2024-09-18,111.41000366210938
2024-09-19,110.76000213623047
2024-09-20,111.83999633789062
2024-09-23,111.83999633789062
2024-09-24,110.19000244140625
2024-09-25,108.81999969482422
2024-09-26,109.2300033569336
2024-09-27,109.79000091552734
2024-09-30,110.5199966430664
2024-10-01,110.33000183105469
2024-10-02,110.20999908447266
2024-10-03,110.3499984741211
2024-10-04,111.9800033569336
2024-10-07,111.76000213623047
2024-10-08,112.62000274658203
2024-10-09,114.54000091552734
2024-10-10,113.83999633789062
2024-10-11,112.51000213623047
2024-10-14,111.91999816894531
2024-10-15,111.9800033569336
2024-10-16,112.55000305175781
2024-10-17,111.93000030517578
2024-10-18,112.41000366210938
2024-10-21,112.31999969482422
2024-10-22,112.2300033569336
2024-10-23,111.91999816894531
2024-10-24,112.16000366210938
2024-10-25,110.88999938964844
2024-10-28,110.87000274658203
2024-10-29,110.05999755859375
2024-10-30,107.88999938964844
2024-10-31,108.5199966430664
2024-11-01,116.12999725341797
2024-11-04,111.9000015258789
2024-11-05,113.18000030517578
2024-11-06,115.58000183105469
2024-11-07,118.22000122070312
2024-11-08,120.55999755859375
2024-11-11,121.63999938964844
2024-11-12,123.51000213623047
2024-11-13,125.33000183105469
2024-11-14,121.29000091552734
2024-11-15,118.77999877929688
2024-11-18,120.02999877929688
2024-11-19,118.33000183105469
2024-11-20,120.33999633789062
2024-11-21,123.41999816894531
