Date,BN
2024-03-18,40.97999954223633
2024-03-19,41.150001525878906
2024-03-20,42.130001068115234
2024-03-21,42.33000183105469
2024-03-22,41.779998779296875
2024-03-25,41.45000076293945
2024-03-26,41.0099983215332
2024-03-27,41.58000183105469
2024-03-28,41.869998931884766
2024-04-01,41.189998626708984
2024-04-02,40.459999084472656
2024-04-03,40.7400016784668
2024-04-04,40.099998474121094
2024-04-05,40.31999969482422
2024-04-08,40.529998779296875
2024-04-09,41.11000061035156
2024-04-10,39.18000030517578
2024-04-11,39.720001220703125
2024-04-12,39.29999923706055
2024-04-15,38.9900016784668
2024-04-16,38.720001220703125
2024-04-17,39.0099983215332
2024-04-18,38.58000183105469
2024-04-19,38.9900016784668
2024-04-22,39.61000061035156
2024-04-23,40.369998931884766
2024-04-24,40.529998779296875
2024-04-25,40.22999954223633
2024-04-26,40.959999084472656
2024-04-29,41.040000915527344
2024-04-30,40.119998931884766
2024-05-01,40.970001220703125
2024-05-02,41.650001525878906
2024-05-03,42.630001068115234
2024-05-06,43.68000030517578
2024-05-07,43.72999954223633
2024-05-08,43.9900016784668
2024-05-09,44.25
2024-05-10,44.22999954223633
2024-05-13,44.0
2024-05-14,44.650001525878906
2024-05-15,44.849998474121094
2024-05-16,44.63999938964844
2024-05-17,44.4900016784668
2024-05-20,44.810001373291016
2024-05-21,44.58000183105469
2024-05-22,44.349998474121094
2024-05-23,44.20000076293945
2024-05-24,44.779998779296875
2024-05-28,43.54999923706055
2024-05-29,42.0
2024-05-30,42.65999984741211
2024-05-31,43.4900016784668
2024-06-03,43.689998626708984
2024-06-04,42.599998474121094
2024-06-05,43.11000061035156
2024-06-06,42.310001373291016
2024-06-07,41.52000045776367
2024-06-10,41.63999938964844
2024-06-11,41.119998931884766
2024-06-12,41.90999984741211
2024-06-13,41.0099983215332
2024-06-14,40.95000076293945
2024-06-17,41.060001373291016
2024-06-18,41.349998474121094
2024-06-20,40.810001373291016
2024-06-21,40.56999969482422
2024-06-24,41.40999984741211
2024-06-25,41.34000015258789
2024-06-26,40.849998474121094
2024-06-27,41.560001373291016
2024-06-28,41.540000915527344
2024-07-01,40.93000030517578
2024-07-02,42.060001373291016
2024-07-03,43.04999923706055
2024-07-05,42.540000915527344
2024-07-08,42.720001220703125
2024-07-09,42.9900016784668
2024-07-10,44.09000015258789
2024-07-11,44.959999084472656
2024-07-12,46.0099983215332
2024-07-15,46.09000015258789
2024-07-16,47.40999984741211
2024-07-17,46.720001220703125
2024-07-18,46.189998626708984
2024-07-19,46.060001373291016
2024-07-22,46.88999938964844
2024-07-23,47.04999923706055
2024-07-24,45.849998474121094
2024-07-25,46.31999969482422
2024-07-26,47.2599983215332
2024-07-29,47.52000045776367
2024-07-30,47.849998474121094
2024-07-31,48.75
2024-08-01,47.58000183105469
2024-08-02,45.36000061035156
2024-08-05,43.77000045776367
2024-08-06,44.66999816894531
2024-08-07,42.90999984741211
2024-08-08,44.439998626708984
2024-08-09,44.91999816894531
2024-08-12,44.15999984741211
2024-08-13,45.529998779296875
2024-08-14,46.31999969482422
2024-08-15,46.5
2024-08-16,46.56999969482422
2024-08-19,46.95000076293945
2024-08-20,46.689998626708984
2024-08-21,47.04999923706055
2024-08-22,47.11000061035156
2024-08-23,49.11000061035156
2024-08-26,49.380001068115234
2024-08-27,49.79999923706055
2024-08-28,49.470001220703125
2024-08-29,49.689998626708984
2024-08-30,50.279998779296875
2024-09-03,47.91999816894531
2024-09-04,47.5
2024-09-05,47.15999984741211
2024-09-06,46.130001068115234
2024-09-09,47.16999816894531
2024-09-10,47.2400016784668
2024-09-11,48.09000015258789
2024-09-12,48.959999084472656
2024-09-13,49.369998931884766
2024-09-16,50.40999984741211
2024-09-17,50.31999969482422
2024-09-18,49.95000076293945
2024-09-19,52.20000076293945
2024-09-20,52.18000030517578
2024-09-23,52.540000915527344
2024-09-24,52.79999923706055
2024-09-25,52.27000045776367
2024-09-26,53.41999816894531
2024-09-27,53.38999938964844
2024-09-30,53.150001525878906
2024-10-01,53.08000183105469
2024-10-02,52.95000076293945
2024-10-03,52.59000015258789
2024-10-04,53.099998474121094
2024-10-07,52.54999923706055
2024-10-08,52.400001525878906
2024-10-09,52.900001525878906
2024-10-10,53.029998779296875
2024-10-11,53.560001373291016
2024-10-14,53.869998931884766
2024-10-15,53.47999954223633
2024-10-16,54.709999084472656
2024-10-17,55.33000183105469
2024-10-18,56.38999938964844
2024-10-21,55.38999938964844
2024-10-22,54.31999969482422
2024-10-23,54.04999923706055
2024-10-24,54.279998779296875
2024-10-25,53.5
2024-10-28,54.68000030517578
2024-10-29,53.650001525878906
2024-10-30,54.040000915527344
2024-10-31,53.0
2024-11-01,53.13999938964844
2024-11-04,53.86000061035156
2024-11-05,55.75
2024-11-06,56.97999954223633
2024-11-07,57.52000045776367
2024-11-08,57.09000015258789
2024-11-11,58.77000045776367
2024-11-12,57.90999984741211
2024-11-13,57.61000061035156
2024-11-14,57.79999923706055
2024-11-15,56.790000915527344
2024-11-18,56.11000061035156
2024-11-19,56.779998779296875
2024-11-20,56.380001068115234
2024-11-21,57.529998779296875
