Date,DB
2023-10-23,10.149999618530273
2023-10-24,10.0600004196167
2023-10-25,10.800000190734863
2023-10-26,10.930000305175781
2023-10-27,10.930000305175781
2023-10-30,11.09000015258789
2023-10-31,11.010000228881836
2023-11-01,11.0600004196167
2023-11-02,11.34000015258789
2023-11-03,11.479999542236328
2023-11-06,11.390000343322754
2023-11-07,11.25
2023-11-08,11.279999732971191
2023-11-09,11.180000305175781
2023-11-10,11.289999961853027
2023-11-13,11.34000015258789
2023-11-14,11.630000114440918
2023-11-15,11.84000015258789
2023-11-16,11.850000381469727
2023-11-17,12.199999809265137
2023-11-20,12.34000015258789
2023-11-21,12.1899995803833
2023-11-22,12.09000015258789
2023-11-24,12.149999618530273
2023-11-27,12.09000015258789
2023-11-28,12.15999984741211
2023-11-29,12.369999885559082
2023-11-30,12.449999809265137
2023-12-01,12.59000015258789
2023-12-04,12.489999771118164
2023-12-05,12.460000038146973
2023-12-06,12.449999809265137
2023-12-07,12.529999732971191
2023-12-08,12.770000457763672
2023-12-11,12.8100004196167
2023-12-12,12.880000114440918
2023-12-13,12.989999771118164
2023-12-14,13.130000114440918
2023-12-15,13.140000343322754
2023-12-18,13.069999694824219
2023-12-19,13.25
2023-12-20,13.300000190734863
2023-12-21,13.520000457763672
2023-12-22,13.65999984741211
2023-12-26,13.729999542236328
2023-12-27,13.770000457763672
2023-12-28,13.619999885559082
2023-12-29,13.550000190734863
2024-01-02,13.609999656677246
2024-01-03,13.34000015258789
2024-01-04,13.619999885559082
2024-01-05,13.729999542236328
2024-01-08,14.010000228881836
2024-01-09,13.8100004196167
2024-01-10,13.970000267028809
2024-01-11,13.430000305175781
2024-01-12,13.09000015258789
2024-01-16,12.829999923706055
2024-01-17,12.800000190734863
2024-01-18,13.010000228881836
2024-01-19,13.010000228881836
2024-01-22,12.960000038146973
2024-01-23,13.050000190734863
2024-01-24,13.199999809265137
2024-01-25,13.130000114440918
2024-01-26,13.109999656677246
2024-01-29,12.979999542236328
2024-01-30,13.119999885559082
2024-01-31,12.850000381469727
2024-02-01,13.600000381469727
2024-02-02,13.829999923706055
2024-02-05,13.479999542236328
2024-02-06,13.1899995803833
2024-02-07,12.579999923706055
2024-02-08,12.579999923706055
2024-02-09,12.539999961853027
2024-02-12,12.850000381469727
2024-02-13,12.65999984741211
2024-02-14,12.829999923706055
2024-02-15,12.979999542236328
2024-02-16,12.869999885559082
2024-02-20,12.970000267028809
2024-02-21,12.970000267028809
2024-02-22,13.220000267028809
2024-02-23,13.380000114440918
2024-02-26,13.270000457763672
2024-02-27,13.449999809265137
2024-02-28,13.380000114440918
2024-02-29,13.430000305175781
2024-03-01,13.59000015258789
2024-03-04,13.59000015258789
2024-03-05,13.670000076293945
2024-03-06,13.680000305175781
2024-03-07,13.9399995803833
2024-03-08,13.970000267028809
2024-03-11,14.289999961853027
2024-03-12,14.880000114440918
2024-03-13,14.850000381469727
2024-03-14,14.6899995803833
2024-03-15,14.819999694824219
2024-03-18,14.630000114440918
2024-03-19,14.890000343322754
2024-03-20,14.989999771118164
2024-03-21,15.220000267028809
2024-03-22,15.300000190734863
2024-03-25,15.270000457763672
2024-03-26,15.359999656677246
2024-03-27,15.960000038146973
2024-03-28,15.770000457763672
2024-04-01,15.710000038146973
2024-04-02,15.6899995803833
2024-04-03,16.149999618530273
2024-04-04,15.949999809265137
2024-04-05,15.9399995803833
2024-04-08,16.15999984741211
2024-04-09,15.899999618530273
2024-04-10,15.989999771118164
2024-04-11,15.729999542236328
2024-04-12,15.649999618530273
2024-04-15,15.510000228881836
2024-04-16,15.369999885559082
2024-04-17,15.670000076293945
2024-04-18,15.800000190734863
2024-04-19,15.90999984741211
2024-04-22,16.239999771118164
2024-04-23,16.5
2024-04-24,16.479999542236328
2024-04-25,17.920000076293945
2024-04-26,17.770000457763672
2024-04-29,16.239999771118164
2024-04-30,16.049999237060547
2024-05-01,16.170000076293945
2024-05-02,16.190000534057617
2024-05-03,16.469999313354492
2024-05-06,16.899999618530273
2024-05-07,17.290000915527344
2024-05-08,17.260000228881836
2024-05-09,17.18000030517578
2024-05-10,17.139999389648438
2024-05-13,17.040000915527344
2024-05-14,17.450000762939453
2024-05-15,17.530000686645508
2024-05-16,17.170000076293945
2024-05-17,17.079999923706055
2024-05-20,16.950000762939453
2024-05-21,16.8799991607666
2024-05-22,16.729999542236328
2024-05-23,16.700000762939453
2024-05-24,17.049999237060547
2024-05-28,17.0
2024-05-29,16.559999465942383
2024-05-30,16.739999771118164
2024-05-31,16.68000030517578
2024-06-03,16.850000381469727
2024-06-04,16.399999618530273
2024-06-05,16.3799991607666
2024-06-06,16.579999923706055
2024-06-07,16.549999237060547
2024-06-10,16.43000030517578
2024-06-11,15.890000343322754
2024-06-12,16.15999984741211
2024-06-13,15.699999809265137
2024-06-14,15.470000267028809
2024-06-17,15.789999961853027
2024-06-18,15.789999961853027
2024-06-20,15.800000190734863
2024-06-21,15.470000267028809
2024-06-24,15.899999618530273
2024-06-25,15.680000305175781
2024-06-26,15.710000038146973
2024-06-27,15.789999961853027
2024-06-28,15.9399995803833
2024-07-01,16.610000610351562
2024-07-02,16.40999984741211
2024-07-03,17.030000686645508
2024-07-05,16.959999084472656
2024-07-08,16.729999542236328
2024-07-09,16.65999984741211
2024-07-10,16.709999084472656
2024-07-11,16.600000381469727
2024-07-12,16.639999389648438
2024-07-15,16.56999969482422
2024-07-16,16.540000915527344
2024-07-17,16.639999389648438
2024-07-18,16.520000457763672
2024-07-19,16.299999237060547
2024-07-22,16.93000030517578
2024-07-23,17.040000915527344
2024-07-24,15.430000305175781
2024-07-25,15.619999885559082
2024-07-26,15.670000076293945
2024-07-29,15.479999542236328
2024-07-30,15.789999961853027
2024-07-31,15.5600004196167
2024-08-01,15.079999923706055
2024-08-02,14.380000114440918
2024-08-05,14.079999923706055
2024-08-06,14.149999618530273
2024-08-07,14.079999923706055
2024-08-08,14.3100004196167
2024-08-09,14.529999732971191
2024-08-12,14.489999771118164
2024-08-13,14.670000076293945
2024-08-14,14.789999961853027
2024-08-15,15.149999618530273
2024-08-16,15.5
2024-08-19,15.6899995803833
2024-08-20,15.4399995803833
2024-08-21,15.670000076293945
2024-08-22,16.200000762939453
2024-08-23,16.450000762939453
2024-08-26,16.31999969482422
2024-08-27,16.479999542236328
2024-08-28,16.280000686645508
2024-08-29,16.239999771118164
2024-08-30,16.399999618530273
2024-09-03,15.920000076293945
2024-09-04,15.970000267028809
2024-09-05,16.610000610351562
2024-09-06,16.15999984741211
2024-09-09,16.6299991607666
2024-09-10,15.859999656677246
2024-09-11,15.670000076293945
2024-09-12,15.819999694824219
2024-09-13,16.209999084472656
2024-09-16,16.299999237060547
2024-09-17,16.600000381469727
2024-09-18,16.6200008392334
2024-09-19,17.010000228881836
2024-09-20,16.920000076293945
2024-09-23,16.899999618530273
2024-09-24,17.020000457763672
2024-09-25,16.920000076293945
2024-09-26,17.360000610351562
2024-09-27,17.329999923706055
2024-09-30,17.309999465942383
2024-10-01,16.950000762939453
2024-10-02,16.989999771118164
2024-10-03,16.899999618530273
2024-10-04,17.420000076293945
2024-10-07,17.479999542236328
2024-10-08,17.389999389648438
2024-10-09,17.5
2024-10-10,17.59000015258789
2024-10-11,17.770000457763672
2024-10-14,17.450000762939453
2024-10-15,17.239999771118164
2024-10-16,17.530000686645508
2024-10-17,17.5
2024-10-18,17.639999389648438
2024-10-21,17.469999313354492
2024-10-22,17.56999969482422
2024-10-23,17.31999969482422
2024-10-24,17.1200008392334
2024-10-25,16.84000015258789
2024-10-28,17.1299991607666
2024-10-29,17.0
2024-10-30,16.75
2024-10-31,16.940000534057617
2024-11-01,17.049999237060547
2024-11-04,17.1200008392334
2024-11-05,17.3799991607666
2024-11-06,17.309999465942383
2024-11-07,17.229999542236328
2024-11-08,16.649999618530273
2024-11-11,17.190000534057617
2024-11-12,16.760000228881836
2024-11-13,16.399999618530273
2024-11-14,16.729999542236328
2024-11-15,16.979999542236328
2024-11-18,17.100000381469727
2024-11-19,16.790000915527344
2024-11-20,16.770000457763672
2024-11-21,16.799999237060547
