Date,LYV
2023-05-24,82.08000183105469
2023-05-25,81.69000244140625
2023-05-26,82.1500015258789
2023-05-30,80.2300033569336
2023-05-31,79.94000244140625
2023-06-01,81.12999725341797
2023-06-02,82.83000183105469
2023-06-05,82.5
2023-06-06,82.98999786376953
2023-06-07,82.80999755859375
2023-06-08,83.22000122070312
2023-06-09,84.1500015258789
2023-06-12,85.66999816894531
2023-06-13,87.02999877929688
2023-06-14,87.08000183105469
2023-06-15,90.33999633789062
2023-06-16,90.18000030517578
2023-06-20,89.12999725341797
2023-06-21,88.6500015258789
2023-06-22,88.80000305175781
2023-06-23,87.76000213623047
2023-06-26,87.30000305175781
2023-06-27,88.06999969482422
2023-06-28,88.72000122070312
2023-06-29,89.68000030517578
2023-06-30,91.11000061035156
2023-07-03,91.75
2023-07-05,92.72000122070312
2023-07-06,91.63999938964844
2023-07-07,91.76000213623047
2023-07-10,92.02999877929688
2023-07-11,92.87999725341797
2023-07-12,91.75
2023-07-13,93.12000274658203
2023-07-14,94.45999908447266
2023-07-17,94.29000091552734
2023-07-18,97.62999725341797
2023-07-19,95.63999938964844
2023-07-20,96.81999969482422
2023-07-21,96.83999633789062
2023-07-24,97.16000366210938
2023-07-25,98.47000122070312
2023-07-26,97.9000015258789
2023-07-27,96.93000030517578
2023-07-28,89.33000183105469
2023-07-31,87.75
2023-08-01,87.0999984741211
2023-08-02,85.97000122070312
2023-08-03,86.25
2023-08-04,87.7300033569336
2023-08-07,89.22000122070312
2023-08-08,87.87999725341797
2023-08-09,86.30000305175781
2023-08-10,86.98999786376953
2023-08-11,86.61000061035156
2023-08-14,86.16000366210938
2023-08-15,86.11000061035156
2023-08-16,85.5999984741211
2023-08-17,84.55999755859375
2023-08-18,84.38999938964844
2023-08-21,83.95999908447266
2023-08-22,84.25
2023-08-23,84.08999633789062
2023-08-24,83.69999694824219
2023-08-25,84.79000091552734
2023-08-28,84.83999633789062
2023-08-29,84.27999877929688
2023-08-30,84.30000305175781
2023-08-31,84.52999877929688
2023-09-01,84.05000305175781
2023-09-05,82.86000061035156
2023-09-06,80.69999694824219
2023-09-07,80.9000015258789
2023-09-08,80.94000244140625
2023-09-11,82.58000183105469
2023-09-12,81.6500015258789
2023-09-13,82.4800033569336
2023-09-14,85.01000213623047
2023-09-15,83.81999969482422
2023-09-18,83.12000274658203
2023-09-19,82.80000305175781
2023-09-20,81.5
2023-09-21,79.97000122070312
2023-09-22,79.75
2023-09-25,79.62000274658203
2023-09-26,79.91999816894531
2023-09-27,81.0199966430664
2023-09-28,83.69000244140625
2023-09-29,83.04000091552734
2023-10-02,84.41000366210938
2023-10-03,82.93000030517578
2023-10-04,84.11000061035156
2023-10-05,85.2300033569336
2023-10-06,87.51000213623047
2023-10-09,86.98999786376953
2023-10-10,86.55000305175781
2023-10-11,87.61000061035156
2023-10-12,86.23999786376953
2023-10-13,84.55000305175781
2023-10-16,85.58000183105469
2023-10-17,84.4800033569336
2023-10-18,82.54000091552734
2023-10-19,80.5
2023-10-20,79.94999694824219
2023-10-23,78.81999969482422
2023-10-24,78.5999984741211
2023-10-25,77.69999694824219
2023-10-26,78.0999984741211
2023-10-27,77.0
2023-10-30,78.5999984741211
2023-10-31,80.0199966430664
2023-11-01,80.41000366210938
2023-11-02,82.44999694824219
2023-11-03,85.36000061035156
2023-11-06,85.38999938964844
2023-11-07,86.12999725341797
2023-11-08,87.30999755859375
2023-11-09,86.13999938964844
2023-11-10,87.5199966430664
2023-11-13,87.63999938964844
2023-11-14,89.0
2023-11-15,89.19000244140625
2023-11-16,89.0999984741211
2023-11-17,89.5999984741211
2023-11-20,89.81999969482422
2023-11-21,87.04000091552734
2023-11-22,87.79000091552734
2023-11-24,87.62999725341797
2023-11-27,85.95999908447266
2023-11-28,84.54000091552734
2023-11-29,83.5999984741211
2023-11-30,84.22000122070312
2023-12-01,84.25
2023-12-04,84.12999725341797
2023-12-05,81.41000366210938
2023-12-06,82.54000091552734
2023-12-07,84.27999877929688
2023-12-08,85.19000244140625
2023-12-11,87.08999633789062
2023-12-12,90.05999755859375
2023-12-13,88.05999755859375
2023-12-14,93.06999969482422
2023-12-15,93.0
2023-12-18,93.2699966430664
2023-12-19,94.91000366210938
2023-12-20,90.63999938964844
2023-12-21,91.4000015258789
2023-12-22,91.43000030517578
2023-12-26,92.3499984741211
2023-12-27,92.9800033569336
2023-12-28,94.05000305175781
2023-12-29,93.5999984741211
2024-01-02,91.80999755859375
2024-01-03,89.36000061035156
2024-01-04,89.04000091552734
2024-01-05,89.20999908447266
2024-01-08,90.22000122070312
2024-01-09,91.44999694824219
2024-01-10,89.5
2024-01-11,91.27999877929688
2024-01-12,90.66000366210938
2024-01-16,90.5999984741211
2024-01-17,90.30999755859375
2024-01-18,90.6500015258789
2024-01-19,91.18000030517578
2024-01-22,89.02999877929688
2024-01-23,90.0199966430664
2024-01-24,89.3499984741211
2024-01-25,89.77999877929688
2024-01-26,89.29000091552734
2024-01-29,89.11000061035156
2024-01-30,88.83000183105469
2024-01-31,88.8499984741211
2024-02-01,89.38999938964844
2024-02-02,88.19999694824219
2024-02-05,87.41000366210938
2024-02-06,88.83999633789062
2024-02-07,87.66000366210938
2024-02-08,88.0
2024-02-09,89.52999877929688
2024-02-12,89.5
2024-02-13,87.75
2024-02-14,89.4000015258789
2024-02-15,93.83000183105469
2024-02-16,93.25
2024-02-20,92.05000305175781
2024-02-21,91.19999694824219
2024-02-22,93.48999786376953
2024-02-23,95.31999969482422
2024-02-26,92.16999816894531
2024-02-27,93.54000091552734
2024-02-28,94.27999877929688
2024-02-29,96.9800033569336
2024-03-01,97.1500015258789
2024-03-04,98.69999694824219
2024-03-05,98.19999694824219
2024-03-06,99.19000244140625
2024-03-07,100.51000213623047
2024-03-08,99.73999786376953
2024-03-11,100.05999755859375
2024-03-12,101.9000015258789
2024-03-13,104.27999877929688
2024-03-14,103.41000366210938
2024-03-15,103.7699966430664
2024-03-18,104.37999725341797
2024-03-19,104.0199966430664
2024-03-20,104.41999816894531
2024-03-21,106.66000366210938
2024-03-22,105.98999786376953
2024-03-25,106.0999984741211
2024-03-26,104.37999725341797
2024-03-27,106.80999755859375
2024-03-28,105.7699966430664
2024-04-01,104.22000122070312
2024-04-02,104.87999725341797
2024-04-03,104.19999694824219
2024-04-04,102.41000366210938
2024-04-05,103.5199966430664
2024-04-08,102.80000305175781
2024-04-09,102.7300033569336
2024-04-10,101.41999816894531
2024-04-11,102.73999786376953
2024-04-12,101.04000091552734
2024-04-15,99.7699966430664
2024-04-16,92.20999908447266
2024-04-17,91.81999969482422
2024-04-18,89.63999938964844
2024-04-19,89.95999908447266
2024-04-22,88.44999694824219
2024-04-23,90.08999633789062
2024-04-24,89.6500015258789
2024-04-25,88.48999786376953
2024-04-26,89.83000183105469
2024-04-29,90.54000091552734
2024-04-30,88.91000366210938
2024-05-01,89.27999877929688
2024-05-02,88.2699966430664
2024-05-03,94.66000366210938
2024-05-06,95.87999725341797
2024-05-07,96.33999633789062
2024-05-08,95.79000091552734
2024-05-09,97.02999877929688
2024-05-10,97.0199966430664
2024-05-13,95.58999633789062
2024-05-14,95.83000183105469
2024-05-15,96.4800033569336
2024-05-16,96.37999725341797
2024-05-17,96.58999633789062
2024-05-20,99.43000030517578
2024-05-21,101.9800033569336
2024-05-22,101.4000015258789
2024-05-23,93.4800033569336
2024-05-24,95.98999786376953
2024-05-28,94.88999938964844
2024-05-29,94.0
2024-05-30,93.31999969482422
2024-05-31,93.73999786376953
2024-06-03,94.3499984741211
2024-06-04,93.5199966430664
2024-06-05,93.5999984741211
2024-06-06,92.25
2024-06-07,90.52999877929688
2024-06-10,89.75
2024-06-11,89.77999877929688
2024-06-12,89.87999725341797
2024-06-13,89.05999755859375
2024-06-14,88.75
2024-06-17,90.43000030517578
2024-06-18,91.94000244140625
2024-06-20,92.27999877929688
2024-06-21,92.95999908447266
2024-06-24,89.37999725341797
2024-06-25,89.83999633789062
2024-06-26,90.31999969482422
2024-06-27,90.80999755859375
2024-06-28,93.73999786376953
2024-07-01,94.7699966430664
2024-07-02,96.69999694824219
2024-07-03,94.79000091552734
2024-07-05,95.33999633789062
2024-07-08,94.47000122070312
2024-07-09,95.12000274658203
2024-07-10,94.43000030517578
2024-07-11,95.87999725341797
2024-07-12,97.94000244140625
2024-07-15,98.37999725341797
2024-07-16,97.16999816894531
2024-07-17,96.72000122070312
2024-07-18,94.7300033569336
2024-07-19,95.0999984741211
2024-07-22,95.06999969482422
2024-07-23,95.5999984741211
2024-07-24,92.66999816894531
2024-07-25,92.22000122070312
2024-07-26,93.63999938964844
2024-07-29,95.47000122070312
2024-07-30,94.62000274658203
2024-07-31,96.19000244140625
2024-08-01,92.9800033569336
2024-08-02,91.20999908447266
2024-08-05,88.05999755859375
2024-08-06,90.0
2024-08-07,90.08999633789062
2024-08-08,91.72000122070312
2024-08-09,92.18000030517578
2024-08-12,91.5999984741211
2024-08-13,91.87000274658203
2024-08-14,93.48999786376953
2024-08-15,94.43000030517578
2024-08-16,95.18000030517578
2024-08-19,96.52999877929688
2024-08-20,96.83999633789062
2024-08-21,96.47000122070312
2024-08-22,95.95999908447266
2024-08-23,96.77999877929688
2024-08-26,96.13999938964844
2024-08-27,96.58999633789062
2024-08-28,96.94999694824219
2024-08-29,96.7300033569336
2024-08-30,97.66999816894531
2024-09-03,95.33999633789062
2024-09-04,95.26000213623047
2024-09-05,94.19999694824219
2024-09-06,92.77999877929688
2024-09-09,94.80000305175781
2024-09-10,96.05999755859375
2024-09-11,97.33000183105469
2024-09-12,97.2699966430664
2024-09-13,98.8499984741211
2024-09-16,101.5199966430664
2024-09-17,102.91999816894531
2024-09-18,102.80000305175781
2024-09-19,104.31999969482422
2024-09-20,103.63999938964844
2024-09-23,104.66000366210938
2024-09-24,107.43000030517578
2024-09-25,106.94999694824219
2024-09-26,108.1500015258789
2024-09-27,108.73999786376953
2024-09-30,109.48999786376953
2024-10-01,110.61000061035156
2024-10-02,111.52999877929688
2024-10-03,109.05999755859375
2024-10-04,110.87000274658203
2024-10-07,110.81999969482422
2024-10-08,111.58999633789062
2024-10-09,112.55999755859375
2024-10-10,112.69000244140625
2024-10-11,114.80999755859375
2024-10-14,115.83999633789062
2024-10-15,115.3499984741211
2024-10-16,114.41000366210938
2024-10-17,115.20999908447266
2024-10-18,114.94000244140625
2024-10-21,114.95999908447266
2024-10-22,115.68000030517578
2024-10-23,114.7300033569336
2024-10-24,116.44999694824219
2024-10-25,116.31999969482422
2024-10-28,118.43000030517578
2024-10-29,118.80999755859375
2024-10-30,117.19999694824219
2024-10-31,117.13999938964844
2024-11-01,117.1500015258789
2024-11-04,117.20999908447266
2024-11-05,117.62000274658203
2024-11-06,125.98999786376953
2024-11-07,124.5999984741211
2024-11-08,123.0
2024-11-11,123.80000305175781
2024-11-12,129.6699981689453
2024-11-13,127.0199966430664
2024-11-14,129.19000244140625
2024-11-15,129.0
2024-11-18,132.60000610351562
2024-11-19,134.44000244140625
2024-11-20,136.50999450683594
2024-11-21,138.57000732421875
