Date,YUMC
2023-04-12,63.43000030517578
2023-04-13,63.68000030517578
2023-04-14,62.97999954223633
2023-04-17,63.63999938964844
2023-04-18,63.52000045776367
2023-04-19,63.33000183105469
2023-04-20,63.09000015258789
2023-04-21,62.209999084472656
2023-04-24,61.54999923706055
2023-04-25,60.119998931884766
2023-04-26,59.93000030517578
2023-04-27,60.58000183105469
2023-04-28,61.18000030517578
2023-05-01,62.06999969482422
2023-05-02,61.75
2023-05-03,62.56999969482422
2023-05-04,61.79999923706055
2023-05-05,62.58000183105469
2023-05-08,61.83000183105469
2023-05-09,61.88999938964844
2023-05-10,61.18000030517578
2023-05-11,61.90999984741211
2023-05-12,60.72999954223633
2023-05-15,61.90999984741211
2023-05-16,61.36000061035156
2023-05-17,61.20000076293945
2023-05-18,61.09000015258789
2023-05-19,61.150001525878906
2023-05-22,61.439998626708984
2023-05-23,57.93000030517578
2023-05-24,57.150001525878906
2023-05-25,56.630001068115234
2023-05-26,57.4900016784668
2023-05-30,56.29999923706055
2023-05-31,56.459999084472656
2023-06-01,57.130001068115234
2023-06-02,58.56999969482422
2023-06-05,57.70000076293945
2023-06-06,59.0
2023-06-07,59.5099983215332
2023-06-08,59.66999816894531
2023-06-09,59.720001220703125
2023-06-12,59.529998779296875
2023-06-13,59.400001525878906
2023-06-14,59.18000030517578
2023-06-15,59.13999938964844
2023-06-16,59.400001525878906
2023-06-20,58.06999969482422
2023-06-21,57.790000915527344
2023-06-22,57.369998931884766
2023-06-23,56.279998779296875
2023-06-26,56.939998626708984
2023-06-27,57.380001068115234
2023-06-28,56.41999816894531
2023-06-29,56.38999938964844
2023-06-30,56.5
2023-07-03,57.470001220703125
2023-07-05,56.2599983215332
2023-07-06,54.790000915527344
2023-07-07,55.59000015258789
2023-07-10,56.36000061035156
2023-07-11,56.91999816894531
2023-07-12,59.18000030517578
2023-07-13,60.61000061035156
2023-07-14,60.0099983215332
2023-07-17,60.25
2023-07-18,58.439998626708984
2023-07-19,58.849998474121094
2023-07-20,58.529998779296875
2023-07-21,58.2599983215332
2023-07-24,58.16999816894531
2023-07-25,58.560001373291016
2023-07-26,60.0099983215332
2023-07-27,59.13999938964844
2023-07-28,59.7599983215332
2023-07-31,61.02000045776367
2023-08-01,57.369998931884766
2023-08-02,55.43000030517578
2023-08-03,56.779998779296875
2023-08-04,56.0099983215332
2023-08-07,56.650001525878906
2023-08-08,56.650001525878906
2023-08-09,56.560001373291016
2023-08-10,56.439998626708984
2023-08-11,55.5
2023-08-14,55.119998931884766
2023-08-15,54.45000076293945
2023-08-16,53.869998931884766
2023-08-17,54.349998474121094
2023-08-18,52.7599983215332
2023-08-21,53.040000915527344
2023-08-22,52.47999954223633
2023-08-23,53.029998779296875
2023-08-24,53.54999923706055
2023-08-25,53.04999923706055
2023-08-28,53.34000015258789
2023-08-29,53.630001068115234
2023-08-30,53.84000015258789
2023-08-31,53.689998626708984
2023-09-01,54.52000045776367
2023-09-05,53.75
2023-09-06,52.43000030517578
2023-09-07,52.02000045776367
2023-09-08,51.79999923706055
2023-09-11,52.16999816894531
2023-09-12,53.18000030517578
2023-09-13,53.18000030517578
2023-09-14,56.08000183105469
2023-09-15,57.95000076293945
2023-09-18,57.20000076293945
2023-09-19,56.70000076293945
2023-09-20,56.099998474121094
2023-09-21,55.119998931884766
2023-09-22,57.439998626708984
2023-09-25,56.5
2023-09-26,55.91999816894531
2023-09-27,55.810001373291016
2023-09-28,55.41999816894531
2023-09-29,55.720001220703125
2023-10-02,55.34000015258789
2023-10-03,54.29999923706055
2023-10-04,53.380001068115234
2023-10-05,53.040000915527344
2023-10-06,53.63999938964844
2023-10-09,53.66999816894531
2023-10-10,54.779998779296875
2023-10-11,55.0
2023-10-12,53.810001373291016
2023-10-13,53.7400016784668
2023-10-16,53.150001525878906
2023-10-17,52.900001525878906
2023-10-18,53.130001068115234
2023-10-19,52.119998931884766
2023-10-20,51.47999954223633
2023-10-23,51.560001373291016
2023-10-24,53.599998474121094
2023-10-25,52.79999923706055
2023-10-26,52.099998474121094
2023-10-27,52.5099983215332
2023-10-30,53.119998931884766
2023-10-31,52.560001373291016
2023-11-01,44.560001373291016
2023-11-02,45.779998779296875
2023-11-03,45.380001068115234
2023-11-06,44.970001220703125
2023-11-07,44.5
2023-11-08,43.65999984741211
2023-11-09,43.13999938964844
2023-11-10,44.36000061035156
2023-11-13,44.5
2023-11-14,45.40999984741211
2023-11-15,45.84000015258789
2023-11-16,45.84000015258789
2023-11-17,45.88999938964844
2023-11-20,46.27000045776367
2023-11-21,45.90999984741211
2023-11-22,45.18000030517578
2023-11-24,44.66999816894531
2023-11-27,44.459999084472656
2023-11-28,44.25
2023-11-29,43.0
2023-11-30,43.18000030517578
2023-12-01,43.72999954223633
2023-12-04,42.06999969482422
2023-12-05,40.869998931884766
2023-12-06,40.5099983215332
2023-12-07,39.95000076293945
2023-12-08,39.90999984741211
2023-12-11,39.91999816894531
2023-12-12,40.31999969482422
2023-12-13,39.75
2023-12-14,40.15999984741211
2023-12-15,40.029998779296875
2023-12-18,40.08000183105469
2023-12-19,41.33000183105469
2023-12-20,40.43000030517578
2023-12-21,41.529998779296875
2023-12-22,41.59000015258789
2023-12-26,41.47999954223633
2023-12-27,41.709999084472656
2023-12-28,42.279998779296875
2023-12-29,42.43000030517578
2024-01-02,42.439998626708984
2024-01-03,42.95000076293945
2024-01-04,42.11000061035156
2024-01-05,40.93000030517578
2024-01-08,40.400001525878906
2024-01-09,39.15999984741211
2024-01-10,38.38999938964844
2024-01-11,38.11000061035156
2024-01-12,37.47999954223633
2024-01-16,36.130001068115234
2024-01-17,34.93000030517578
2024-01-18,35.65999984741211
2024-01-19,35.25
2024-01-22,34.45000076293945
2024-01-23,35.959999084472656
2024-01-24,37.09000015258789
2024-01-25,35.63999938964844
2024-01-26,35.5
2024-01-29,36.119998931884766
2024-01-30,35.119998931884766
2024-01-31,34.59000015258789
2024-02-01,35.470001220703125
2024-02-02,35.2400016784668
2024-02-05,35.93000030517578
2024-02-06,37.439998626708984
2024-02-07,40.38999938964844
2024-02-08,39.650001525878906
2024-02-09,40.310001373291016
2024-02-12,41.099998474121094
2024-02-13,39.709999084472656
2024-02-14,40.380001068115234
2024-02-15,40.849998474121094
2024-02-16,41.34000015258789
2024-02-20,41.0099983215332
2024-02-21,41.599998474121094
2024-02-22,41.7599983215332
2024-02-23,42.15999984741211
2024-02-26,42.0
2024-02-27,42.52000045776367
2024-02-28,43.75
2024-02-29,42.88999938964844
2024-03-01,42.95000076293945
2024-03-04,41.849998474121094
2024-03-05,41.11000061035156
2024-03-06,41.720001220703125
2024-03-07,41.099998474121094
2024-03-08,41.25
2024-03-11,41.81999969482422
2024-03-12,43.09000015258789
2024-03-13,42.68000030517578
2024-03-14,42.220001220703125
2024-03-15,41.95000076293945
2024-03-18,41.20000076293945
2024-03-19,38.099998474121094
2024-03-20,39.63999938964844
2024-03-21,39.0
2024-03-22,37.880001068115234
2024-03-25,38.58000183105469
2024-03-26,39.040000915527344
2024-03-27,38.959999084472656
2024-03-28,39.790000915527344
2024-04-01,40.189998626708984
2024-04-02,39.88999938964844
2024-04-03,39.45000076293945
2024-04-04,39.439998626708984
2024-04-05,38.66999816894531
2024-04-08,38.369998931884766
2024-04-09,39.13999938964844
2024-04-10,38.61000061035156
2024-04-11,38.599998474121094
2024-04-12,37.34000015258789
2024-04-15,37.72999954223633
2024-04-16,36.95000076293945
2024-04-17,36.880001068115234
2024-04-18,37.220001220703125
2024-04-19,37.099998474121094
2024-04-22,37.22999954223633
2024-04-23,38.36000061035156
2024-04-24,38.79999923706055
2024-04-25,39.040000915527344
2024-04-26,39.650001525878906
2024-04-29,40.040000915527344
2024-04-30,36.5099983215332
2024-05-01,35.91999816894531
2024-05-02,37.36000061035156
2024-05-03,38.40999984741211
2024-05-06,37.689998626708984
2024-05-07,37.29999923706055
2024-05-08,37.279998779296875
2024-05-09,38.09000015258789
2024-05-10,37.84000015258789
2024-05-13,38.88999938964844
2024-05-14,39.25
2024-05-15,38.83000183105469
2024-05-16,39.13999938964844
2024-05-17,39.20000076293945
2024-05-20,38.81999969482422
2024-05-21,38.29999923706055
2024-05-22,37.13999938964844
2024-05-23,35.38999938964844
2024-05-24,35.7400016784668
2024-05-28,35.779998779296875
2024-05-29,34.849998474121094
2024-05-30,35.470001220703125
2024-05-31,35.7599983215332
2024-06-03,35.630001068115234
2024-06-04,35.599998474121094
2024-06-05,36.060001373291016
2024-06-06,35.599998474121094
2024-06-07,35.18000030517578
2024-06-10,34.70000076293945
2024-06-11,34.29999923706055
2024-06-12,34.0
2024-06-13,34.72999954223633
2024-06-14,33.90999984741211
2024-06-17,33.70000076293945
2024-06-18,33.0
2024-06-20,32.31999969482422
2024-06-21,32.25
2024-06-24,32.15999984741211
2024-06-25,31.649999618530273
2024-06-26,31.5
2024-06-27,31.31999969482422
2024-06-28,30.84000015258789
2024-07-01,30.540000915527344
2024-07-02,30.43000030517578
2024-07-03,31.329999923706055
2024-07-05,31.049999237060547
2024-07-08,30.450000762939453
2024-07-09,30.43000030517578
2024-07-10,30.479999542236328
2024-07-11,31.75
2024-07-12,32.119998931884766
2024-07-15,31.459999084472656
2024-07-16,31.450000762939453
2024-07-17,31.229999542236328
2024-07-18,30.6200008392334
2024-07-19,30.31999969482422
2024-07-22,30.709999084472656
2024-07-23,29.8799991607666
2024-07-24,29.350000381469727
2024-07-25,29.239999771118164
2024-07-26,30.010000228881836
2024-07-29,30.110000610351562
2024-07-30,30.030000686645508
2024-07-31,30.239999771118164
2024-08-01,30.049999237060547
2024-08-02,29.530000686645508
2024-08-05,29.799999237060547
2024-08-06,33.369998931884766
2024-08-07,33.86000061035156
2024-08-08,34.130001068115234
2024-08-09,33.65999984741211
2024-08-12,32.9900016784668
2024-08-13,33.310001373291016
2024-08-14,33.20000076293945
2024-08-15,34.279998779296875
2024-08-16,33.54999923706055
2024-08-19,33.81999969482422
2024-08-20,33.13999938964844
2024-08-21,33.88999938964844
2024-08-22,33.77000045776367
2024-08-23,33.369998931884766
2024-08-26,33.56999969482422
2024-08-27,33.4900016784668
2024-08-28,33.16999816894531
2024-08-29,33.470001220703125
2024-08-30,33.810001373291016
2024-09-03,33.849998474121094
2024-09-04,33.65999984741211
2024-09-05,34.209999084472656
2024-09-06,33.779998779296875
2024-09-09,34.060001373291016
2024-09-10,33.9900016784668
2024-09-11,34.040000915527344
2024-09-12,34.380001068115234
2024-09-13,34.900001525878906
2024-09-16,34.529998779296875
2024-09-17,34.900001525878906
2024-09-18,34.81999969482422
2024-09-19,35.43000030517578
2024-09-20,35.529998779296875
2024-09-23,36.349998474121094
2024-09-24,38.970001220703125
2024-09-25,38.189998626708984
2024-09-26,43.86000061035156
2024-09-27,45.349998474121094
2024-09-30,45.02000045776367
2024-10-01,47.349998474121094
2024-10-02,51.0099983215332
2024-10-03,49.2400016784668
2024-10-04,50.40999984741211
2024-10-07,50.08000183105469
2024-10-08,47.09000015258789
2024-10-09,46.540000915527344
2024-10-10,47.29999923706055
2024-10-11,47.4900016784668
2024-10-14,46.83000183105469
2024-10-15,44.189998626708984
2024-10-16,44.06999969482422
2024-10-17,43.369998931884766
2024-10-18,43.83000183105469
2024-10-21,43.54999923706055
2024-10-22,43.619998931884766
2024-10-23,43.88999938964844
2024-10-24,43.5099983215332
2024-10-25,43.630001068115234
2024-10-28,44.70000076293945
2024-10-29,44.4900016784668
2024-10-30,44.70000076293945
2024-10-31,44.11000061035156
2024-11-01,45.06999969482422
2024-11-04,48.29999923706055
2024-11-05,48.34000015258789
2024-11-06,49.83000183105469
2024-11-07,51.459999084472656
2024-11-08,49.310001373291016
2024-11-11,49.22999954223633
2024-11-12,47.88999938964844
2024-11-13,47.5099983215332
2024-11-14,47.22999954223633
2024-11-15,47.209999084472656
2024-11-18,47.65999984741211
2024-11-19,47.41999816894531
2024-11-20,47.380001068115234
2024-11-21,47.09000015258789
