Date,AIG
2023-06-02,55.20000076293945
2023-06-05,54.22999954223633
2023-06-06,55.93000030517578
2023-06-07,56.72999954223633
2023-06-08,56.630001068115234
2023-06-09,56.880001068115234
2023-06-12,56.220001220703125
2023-06-13,56.630001068115234
2023-06-14,55.84000015258789
2023-06-15,56.619998931884766
2023-06-16,57.29999923706055
2023-06-20,56.08000183105469
2023-06-21,56.459999084472656
2023-06-22,55.970001220703125
2023-06-23,55.220001220703125
2023-06-26,55.66999816894531
2023-06-27,56.45000076293945
2023-06-28,56.459999084472656
2023-06-29,57.20000076293945
2023-06-30,57.540000915527344
2023-07-03,57.939998626708984
2023-07-05,57.709999084472656
2023-07-06,57.599998474121094
2023-07-07,58.20000076293945
2023-07-10,58.08000183105469
2023-07-11,58.75
2023-07-12,58.650001525878906
2023-07-13,58.88999938964844
2023-07-14,57.650001525878906
2023-07-17,59.099998474121094
2023-07-18,59.369998931884766
2023-07-19,59.119998931884766
2023-07-20,60.2400016784668
2023-07-21,59.95000076293945
2023-07-24,60.2599983215332
2023-07-25,59.88999938964844
2023-07-26,60.84000015258789
2023-07-27,60.63999938964844
2023-07-28,60.15999984741211
2023-07-31,60.279998779296875
2023-08-01,60.380001068115234
2023-08-02,61.27000045776367
2023-08-03,61.13999938964844
2023-08-04,60.689998626708984
2023-08-07,61.90999984741211
2023-08-08,61.5
2023-08-09,60.34000015258789
2023-08-10,60.41999816894531
2023-08-11,60.529998779296875
2023-08-14,59.81999969482422
2023-08-15,58.779998779296875
2023-08-16,58.61000061035156
2023-08-17,58.060001373291016
2023-08-18,57.95000076293945
2023-08-21,57.790000915527344
2023-08-22,57.34000015258789
2023-08-23,57.619998931884766
2023-08-24,58.09000015258789
2023-08-25,57.849998474121094
2023-08-28,57.869998931884766
2023-08-29,58.349998474121094
2023-08-30,58.34000015258789
2023-08-31,58.52000045776367
2023-09-01,59.2400016784668
2023-09-05,58.599998474121094
2023-09-06,59.189998626708984
2023-09-07,59.650001525878906
2023-09-08,59.65999984741211
2023-09-11,59.689998626708984
2023-09-12,60.56999969482422
2023-09-13,60.650001525878906
2023-09-14,61.20000076293945
2023-09-15,61.18000030517578
2023-09-18,61.68000030517578
2023-09-19,62.36000061035156
2023-09-20,62.31999969482422
2023-09-21,61.33000183105469
2023-09-22,61.58000183105469
2023-09-25,62.130001068115234
2023-09-26,61.2599983215332
2023-09-27,61.0099983215332
2023-09-28,61.279998779296875
2023-09-29,60.599998474121094
2023-10-02,60.04999923706055
2023-10-03,58.63999938964844
2023-10-04,59.36000061035156
2023-10-05,60.150001525878906
2023-10-06,60.869998931884766
2023-10-09,61.09000015258789
2023-10-10,61.16999816894531
2023-10-11,61.529998779296875
2023-10-12,61.13999938964844
2023-10-13,61.09000015258789
2023-10-16,62.61000061035156
2023-10-17,63.18000030517578
2023-10-18,62.599998474121094
2023-10-19,61.16999816894531
2023-10-20,59.52000045776367
2023-10-23,58.97999954223633
2023-10-24,59.869998931884766
2023-10-25,60.959999084472656
2023-10-26,60.849998474121094
2023-10-27,59.529998779296875
2023-10-30,61.0
2023-10-31,61.310001373291016
2023-11-01,62.04999923706055
2023-11-02,64.36000061035156
2023-11-03,63.7400016784668
2023-11-06,63.939998626708984
2023-11-07,63.099998474121094
2023-11-08,62.58000183105469
2023-11-09,62.849998474121094
2023-11-10,63.81999969482422
2023-11-13,63.72999954223633
2023-11-14,64.20999908447266
2023-11-15,63.47999954223633
2023-11-16,64.12000274658203
2023-11-17,64.4800033569336
2023-11-20,64.36000061035156
2023-11-21,64.97000122070312
2023-11-22,64.97000122070312
2023-11-24,65.20999908447266
2023-11-27,65.25
2023-11-28,64.63999938964844
2023-11-29,64.83000183105469
2023-11-30,65.80999755859375
2023-12-01,65.97000122070312
2023-12-04,66.0
2023-12-05,65.9000015258789
2023-12-06,65.37000274658203
2023-12-07,65.41000366210938
2023-12-08,65.52999877929688
2023-12-11,66.18000030517578
2023-12-12,66.94999694824219
2023-12-13,67.2300033569336
2023-12-14,66.48999786376953
2023-12-15,66.01000213623047
2023-12-18,66.45999908447266
2023-12-19,67.44000244140625
2023-12-20,66.62000274658203
2023-12-21,66.56999969482422
2023-12-22,66.93000030517578
2023-12-26,67.12999725341797
2023-12-27,67.1500015258789
2023-12-28,67.87000274658203
2023-12-29,67.75
2024-01-02,68.83999633789062
2024-01-03,68.61000061035156
2024-01-04,68.62999725341797
2024-01-05,69.01000213623047
2024-01-08,68.22000122070312
2024-01-09,67.83000183105469
2024-01-10,67.58999633789062
2024-01-11,67.29000091552734
2024-01-12,67.5
2024-01-16,67.22000122070312
2024-01-17,66.75
2024-01-18,67.23999786376953
2024-01-19,68.83000183105469
2024-01-22,69.26000213623047
2024-01-23,69.0
2024-01-24,69.16000366210938
2024-01-25,68.9800033569336
2024-01-26,69.52999877929688
2024-01-29,69.37000274658203
2024-01-30,70.37999725341797
2024-01-31,69.51000213623047
2024-02-01,68.81999969482422
2024-02-02,69.62999725341797
2024-02-05,68.93000030517578
2024-02-06,68.7699966430664
2024-02-07,69.80999755859375
2024-02-08,68.41000366210938
2024-02-09,69.12000274658203
2024-02-12,69.7300033569336
2024-02-13,70.08999633789062
2024-02-14,69.16999816894531
2024-02-15,70.30000305175781
2024-02-16,70.04000091552734
2024-02-20,68.12999725341797
2024-02-21,68.68000030517578
2024-02-22,70.87999725341797
2024-02-23,71.31999969482422
2024-02-26,71.31999969482422
2024-02-27,71.94999694824219
2024-02-28,72.43000030517578
2024-02-29,72.88999938964844
2024-03-01,72.83999633789062
2024-03-04,73.16999816894531
2024-03-05,73.91999816894531
2024-03-06,74.8499984741211
2024-03-07,74.72000122070312
2024-03-08,74.41000366210938
2024-03-11,74.91000366210938
2024-03-12,75.88999938964844
2024-03-13,75.48999786376953
2024-03-14,75.8499984741211
2024-03-15,76.2699966430664
2024-03-18,75.33999633789062
2024-03-19,75.48999786376953
2024-03-20,76.73999786376953
2024-03-21,77.41000366210938
2024-03-22,76.37999725341797
2024-03-25,76.58999633789062
2024-03-26,77.38999938964844
2024-03-27,78.33999633789062
2024-03-28,78.16999816894531
2024-04-01,77.63999938964844
2024-04-02,78.0199966430664
2024-04-03,77.80000305175781
2024-04-04,76.62000274658203
2024-04-05,77.70999908447266
2024-04-08,77.8499984741211
2024-04-09,75.5199966430664
2024-04-10,75.31999969482422
2024-04-11,74.16999816894531
2024-04-12,73.68000030517578
2024-04-15,73.05000305175781
2024-04-16,73.80999755859375
2024-04-17,72.58000183105469
2024-04-18,72.98999786376953
2024-04-19,74.2300033569336
2024-04-22,74.95999908447266
2024-04-23,74.93000030517578
2024-04-24,74.97000122070312
2024-04-25,74.62999725341797
2024-04-26,74.52999877929688
2024-04-29,75.73999786376953
2024-04-30,75.30999755859375
2024-05-01,75.80999755859375
2024-05-02,78.0999984741211
2024-05-03,78.4800033569336
2024-05-06,79.97000122070312
2024-05-07,80.27999877929688
2024-05-08,79.88999938964844
2024-05-09,79.87999725341797
2024-05-10,80.11000061035156
2024-05-13,78.98999786376953
2024-05-14,79.44000244140625
2024-05-15,78.9000015258789
2024-05-16,78.73999786376953
2024-05-17,80.54000091552734
2024-05-20,78.79000091552734
2024-05-21,78.68000030517578
2024-05-22,78.91000366210938
2024-05-23,77.58000183105469
2024-05-24,78.02999877929688
2024-05-28,77.36000061035156
2024-05-29,77.56999969482422
2024-05-30,78.25
2024-05-31,78.81999969482422
2024-06-03,78.31999969482422
2024-06-04,76.6500015258789
2024-06-05,75.9000015258789
2024-06-06,75.62000274658203
2024-06-07,76.0199966430664
2024-06-10,76.0199966430664
2024-06-11,74.20999908447266
2024-06-12,74.68000030517578
2024-06-13,74.11000061035156
2024-06-14,73.41999816894531
2024-06-17,73.9800033569336
2024-06-18,74.12999725341797
2024-06-20,74.87999725341797
2024-06-21,74.88999938964844
2024-06-24,76.01000213623047
2024-06-25,74.51000213623047
2024-06-26,74.48999786376953
2024-06-27,74.97000122070312
2024-06-28,74.23999786376953
2024-07-01,74.48999786376953
2024-07-02,75.33000183105469
2024-07-03,75.1500015258789
2024-07-05,73.87999725341797
2024-07-08,74.80999755859375
2024-07-09,75.75
2024-07-10,75.95999908447266
2024-07-11,76.95999908447266
2024-07-12,77.13999938964844
2024-07-15,77.62000274658203
2024-07-16,78.29000091552734
2024-07-17,78.58000183105469
2024-07-18,78.05999755859375
2024-07-19,74.41999816894531
2024-07-22,76.08000183105469
2024-07-23,76.87999725341797
2024-07-24,75.26000213623047
2024-07-25,75.25
2024-07-26,77.23999786376953
2024-07-29,77.9800033569336
2024-07-30,79.01000213623047
2024-07-31,79.2300033569336
2024-08-01,74.91000366210938
2024-08-02,71.97000122070312
2024-08-05,70.16000366210938
2024-08-06,71.23999786376953
2024-08-07,70.58000183105469
2024-08-08,72.13999938964844
2024-08-09,72.05999755859375
2024-08-12,71.61000061035156
2024-08-13,71.62999725341797
2024-08-14,72.91000366210938
2024-08-15,73.41999816894531
2024-08-16,73.55999755859375
2024-08-19,74.43000030517578
2024-08-20,73.87999725341797
2024-08-21,74.3499984741211
2024-08-22,74.76000213623047
2024-08-23,75.31999969482422
2024-08-26,74.61000061035156
2024-08-27,74.43000030517578
2024-08-28,75.5199966430664
2024-08-29,76.12000274658203
2024-08-30,77.05000305175781
2024-09-03,76.02999877929688
2024-09-04,76.69000244140625
2024-09-05,73.83999633789062
2024-09-06,71.91000366210938
2024-09-09,72.81999969482422
2024-09-10,72.30999755859375
2024-09-11,72.16000366210938
2024-09-12,73.18000030517578
2024-09-13,73.11000061035156
2024-09-16,73.0
2024-09-17,73.5999984741211
2024-09-18,73.30000305175781
2024-09-19,73.88999938964844
2024-09-20,73.76000213623047
2024-09-23,74.30000305175781
2024-09-24,73.41999816894531
2024-09-25,73.0199966430664
2024-09-26,73.12000274658203
2024-09-27,73.33999633789062
2024-09-30,73.2300033569336
2024-10-01,72.72000122070312
2024-10-02,72.44999694824219
2024-10-03,72.33999633789062
2024-10-04,76.05000305175781
2024-10-07,73.63999938964844
2024-10-08,74.62999725341797
2024-10-09,75.5999984741211
2024-10-10,76.52999877929688
2024-10-11,77.2300033569336
2024-10-14,77.62000274658203
2024-10-15,76.9800033569336
2024-10-16,77.13999938964844
2024-10-17,79.19000244140625
2024-10-18,78.55000305175781
2024-10-21,77.55000305175781
2024-10-22,77.02999877929688
2024-10-23,77.43000030517578
2024-10-24,77.68000030517578
2024-10-25,76.81999969482422
2024-10-28,77.4800033569336
2024-10-29,76.66000366210938
2024-10-30,76.83999633789062
2024-10-31,75.87999725341797
2024-11-01,75.72000122070312
2024-11-04,76.33000183105469
2024-11-05,75.38999938964844
2024-11-06,77.0199966430664
2024-11-07,76.58999633789062
2024-11-08,75.58000183105469
2024-11-11,75.37999725341797
2024-11-12,74.86000061035156
2024-11-13,76.08999633789062
2024-11-14,75.75
2024-11-15,75.7699966430664
2024-11-18,76.30999755859375
2024-11-19,75.30000305175781
2024-11-20,74.66000366210938
2024-11-21,75.9800033569336
