Date,IHG
2024-06-05,102.79000091552734
2024-06-06,102.26000213623047
2024-06-07,101.4000015258789
2024-06-10,101.76000213623047
2024-06-11,101.77999877929688
2024-06-12,104.72000122070312
2024-06-13,105.56999969482422
2024-06-14,104.27999877929688
2024-06-17,104.38999938964844
2024-06-18,105.1500015258789
2024-06-20,105.56999969482422
2024-06-21,105.08000183105469
2024-06-24,106.0999984741211
2024-06-25,106.45999908447266
2024-06-26,105.05999755859375
2024-06-27,105.66999816894531
2024-06-28,105.94999694824219
2024-07-01,103.72000122070312
2024-07-02,104.23999786376953
2024-07-03,105.2699966430664
2024-07-05,103.83999633789062
2024-07-08,104.4000015258789
2024-07-09,104.25
2024-07-10,106.7300033569336
2024-07-11,107.44999694824219
2024-07-12,108.51000213623047
2024-07-15,109.08999633789062
2024-07-16,111.48999786376953
2024-07-17,108.61000061035156
2024-07-18,106.94999694824219
2024-07-19,106.54000091552734
2024-07-22,106.77999877929688
2024-07-23,107.2699966430664
2024-07-24,104.2300033569336
2024-07-25,102.7300033569336
2024-07-26,103.54000091552734
2024-07-29,103.38999938964844
2024-07-30,104.19000244140625
2024-07-31,101.33000183105469
2024-08-01,96.9000015258789
2024-08-02,95.20999908447266
2024-08-05,94.9000015258789
2024-08-06,95.02999877929688
2024-08-07,91.94000244140625
2024-08-08,92.80000305175781
2024-08-09,93.77999877929688
2024-08-12,92.75
2024-08-13,94.94000244140625
2024-08-14,94.20999908447266
2024-08-15,96.52999877929688
2024-08-16,96.2699966430664
2024-08-19,97.72000122070312
2024-08-20,97.0
2024-08-21,98.41999816894531
2024-08-22,97.80000305175781
2024-08-23,99.55999755859375
2024-08-26,98.80000305175781
2024-08-27,99.19000244140625
2024-08-28,99.95999908447266
2024-08-29,100.44999694824219
2024-08-30,100.51000213623047
2024-09-03,99.05999755859375
2024-09-04,98.66999816894531
2024-09-05,99.08999633789062
2024-09-06,98.62000274658203
2024-09-09,101.2699966430664
2024-09-10,100.55000305175781
2024-09-11,101.31999969482422
2024-09-12,102.31999969482422
2024-09-13,103.72000122070312
2024-09-16,104.4800033569336
2024-09-17,104.30000305175781
2024-09-18,106.4000015258789
2024-09-19,108.62999725341797
2024-09-20,108.20999908447266
2024-09-23,108.37000274658203
2024-09-24,111.30000305175781
2024-09-25,110.77999877929688
2024-09-26,112.73999786376953
2024-09-27,113.16999816894531
2024-09-30,110.48999786376953
2024-10-01,109.13999938964844
2024-10-02,109.30999755859375
2024-10-03,109.16999816894531
2024-10-04,110.87000274658203
2024-10-07,110.5999984741211
2024-10-08,110.70999908447266
2024-10-09,112.02999877929688
2024-10-10,111.41999816894531
2024-10-11,112.26000213623047
2024-10-14,112.52999877929688
2024-10-15,111.20999908447266
2024-10-16,112.79000091552734
2024-10-17,113.43000030517578
2024-10-18,113.75
2024-10-21,113.02999877929688
2024-10-22,114.87999725341797
2024-10-23,112.05000305175781
2024-10-24,111.56999969482422
2024-10-25,111.81999969482422
2024-10-28,113.08000183105469
2024-10-29,113.29000091552734
2024-10-30,112.80000305175781
2024-10-31,111.44999694824219
2024-11-01,112.36000061035156
2024-11-04,111.70999908447266
2024-11-05,112.88999938964844
2024-11-06,118.33999633789062
2024-11-07,118.87999725341797
2024-11-08,121.0999984741211
2024-11-11,122.33999633789062
2024-11-12,121.44999694824219
2024-11-13,122.2699966430664
2024-11-14,121.05000305175781
2024-11-15,121.19999694824219
2024-11-18,121.76000213623047
2024-11-19,122.08999633789062
2024-11-20,122.7300033569336
2024-11-21,123.95999908447266
